x_norm,y_norm,sigma_MPa
0.001938,0.105751,12.218107
0.363801,0.977541,3.780142
0.634290,0.919958,-3.436754
0.450901,0.603611,-6.161788
0.349313,0.517586,-4.914665
0.458464,0.309470,-1.184282
0.908970,0.221892,-3.097833
0.919279,0.174890,-5.947328
0.962991,0.112390,-6.750962
0.826337,0.805155,-0.266670
0.383689,0.931740,-3.145769
0.566102,0.482070,1.629518
0.032530,0.492929,-8.004991
0.015109,0.523556,-7.846469
0.001825,0.732651,-3.556646
0.198667,0.253545,0.049936
0.313341,0.282027,-4.230214
0.939621,0.170896,5.662950
0.415426,0.646569,8.729410
0.184139,0.307941,0.346810
0.149958,0.326864,3.264178
0.621583,0.963790,-4.427438
0.025465,0.711070,5.193709
0.333927,0.316946,-9.268470
0.831559,0.041529,7.575635
0.675404,0.853028,-3.180022
0.217527,0.067847,-1.782112
0.277351,0.323299,-1.160152
0.344258,0.416425,-5.541616
0.917840,0.515684,0.051242
0.419435,0.217700,-0.677984
0.493365,0.675438,1.558915
0.765405,0.363138,-2.411681
0.856849,0.354463,-0.663424
0.549483,0.302569,-1.142542
0.382549,0.065979,-1.208839
0.024838,0.251572,-4.300605
0.299353,0.099379,7.718850
0.365626,0.460296,8.168353
0.769285,0.439452,-5.150907
0.121349,0.405531,-0.137057
0.765644,0.624258,-2.331843
0.027382,0.207419,-3.860624
0.282521,0.531074,-6.277684
0.718600,0.771148,2.768235
0.262227,0.711909,-4.967161
0.828322,0.489227,3.943524
0.125265,0.563551,4.204450
0.887481,0.392138,3.711459
0.433582,0.743853,-4.887871
0.499727,0.532488,3.572100
0.997600,0.193287,-3.848304
0.903078,0.686466,5.418957
0.150928,0.676853,-0.063561
0.072453,0.159571,-3.206731
0.458075,0.717178,0.279815
0.325853,0.326376,-1.151765
0.763185,0.832546,6.253337
0.438821,0.889613,0.642657
0.966482,0.655602,2.761045
0.587190,0.447313,-2.868977
0.370033,0.690424,1.452361
0.584876,0.749406,1.548012
0.302858,0.272786,1.292910
0.705081,0.752715,4.063162
0.641457,0.552684,-1.968506
0.540922,0.779421,1.328099
0.768572,0.106425,1.869293
0.732443,0.114184,-10.574929
