x_mm,y_mm,z_m
-11.737268,-10.026359,-2.022765442e-08
-11.364656,-10.026359,-1.946226113e-07
-10.992044,-10.026359,-1.491497366e-07
-10.619433,-10.026359,-1.981765755e-08
-10.246821,-10.026359,-1.703965320e-07
-9.874209,-10.026359,-1.932635837e-07
-9.501598,-10.026359,-2.601759965e-07
-9.128986,-10.026359,-2.675844832e-07
-8.756374,-10.026359,-1.827388700e-07
-8.383763,-10.026359,-9.924844446e-08
-8.011151,-10.026359,-1.533387267e-07
-7.638539,-10.026359,8.391925074e-08
-7.265928,-10.026359,-6.801484813e-08
-6.893316,-10.026359,3.034992764e-08
-6.520704,-10.026359,-7.476540019e-08
-6.148093,-10.026359,-4.916051737e-08
-5.775481,-10.026359,7.436220962e-08
-5.402869,-10.026359,-3.944199199e-08
-5.030258,-10.026359,6.680852901e-08
-4.657646,-10.026359,2.954638611e-09
-4.285034,-10.026359,8.580510807e-08
-3.912423,-10.026359,1.298213491e-09
-3.539811,-10.026359,-3.460329548e-09
-3.167199,-10.026359,-2.489040344e-08
-2.794588,-10.026359,2.498805530e-07
-2.421976,-10.026359,4.342382169e-08
-2.049364,-10.026359,1.056122888e-08
-1.676753,-10.026359,8.285529691e-08
-1.304141,-10.026359,2.369313289e-07
-0.931529,-10.026359,1.212447139e-07
-0.558918,-10.026359,1.947143662e-08
-0.186306,-10.026359,-5.715338042e-08
0.186306,-10.026359,1.536694866e-07
0.558918,-10.026359,2.401933195e-07
0.931529,-10.026359,1.181759873e-07
1.304141,-10.026359,8.056899890e-08
1.676753,-10.026359,-2.945588895e-08
2.049364,-10.026359,-4.591562373e-09
2.421976,-10.026359,-1.265230313e-07
2.794588,-10.026359,-1.152058860e-08
3.167199,-10.026359,-1.739740768e-07
3.539811,-10.026359,-8.502515491e-08
3.912423,-10.026359,-9.775997982e-08
4.285034,-10.026359,-9.688795531e-08
4.657646,-10.026359,-7.066661612e-08
5.030258,-10.026359,1.195261802e-07
5.402869,-10.026359,6.901821602e-08
5.775481,-10.026359,-2.200096413e-09
6.148093,-10.026359,4.005767479e-08
6.520704,-10.026359,-1.322847162e-07
6.893316,-10.026359,6.170527722e-09
7.265928,-10.026359,3.126334159e-08
7.638539,-10.026359,-6.019800491e-08
8.011151,-10.026359,-2.194010298e-07
8.383763,-10.026359,-2.138701146e-07
8.756374,-10.026359,-1.057692548e-07
9.128986,-10.026359,-9.332524929e-08
9.501598,-10.026359,6.476976233e-08
9.874209,-10.026359,-1.275484753e-07
10.246821,-10.026359,-2.511686699e-07
10.619433,-10.026359,-1.194276100e-07
10.992044,-10.026359,-1.152660395e-07
11.364656,-10.026359,-1.926956924e-08
11.737268,-10.026359,-2.535604205e-07
-11.737268,-9.708062,1.516838601e-08
-11.364656,-9.708062,-2.378449086e-07
-10.992044,-9.708062,-6.773983228e-08
-10.619433,-9.708062,-1.884536959e-07
-10.246821,-9.708062,-1.189791990e-07
-9.874209,-9.708062,-2.735371313e-07
-9.501598,-9.708062,-6.619437774e-08
-9.128986,-9.708062,-3.318015484e-07
-8.756374,-9.708062,-1.997369223e-07
-8.383763,-9.708062,-3.857330575e-07
-8.011151,-9.708062,-2.055392873e-07
-7.638539,-9.708062,-2.201444177e-08
-7.265928,-9.708062,-1.094006946e-07
-6.893316,-9.708062,-6.214777417e-09
-6.520704,-9.708062,-5.262286275e-09
-6.148093,-9.708062,1.022759027e-08
-5.775481,-9.708062,-5.320829893e-08
-5.402869,-9.708062,1.982214976e-07
-5.030258,-9.708062,3.341112593e-07
-4.657646,-9.708062,3.645154124e-07
-4.285034,-9.708062,-6.384879722e-08
-3.912423,-9.708062,5.336098658e-08
-3.539811,-9.708062,5.008578006e-08
-3.167199,-9.708062,2.979867990e-08
-2.794588,-9.708062,1.901822090e-07
-2.421976,-9.708062,1.599426782e-07
-2.049364,-9.708062,1.263413476e-07
-1.676753,-9.708062,1.118235603e-07
-1.304141,-9.708062,8.782004178e-09
-0.931529,-9.708062,1.566141394e-07
-0.558918,-9.708062,1.916499463e-07
-0.186306,-9.708062,9.395340092e-08
0.186306,-9.708062,1.614423128e-07
0.558918,-9.708062,5.525652758e-08
0.931529,-9.708062,5.200091649e-09
1.304141,-9.708062,-4.978824193e-08
1.676753,-9.708062,-7.770947583e-08
2.049364,-9.708062,-5.902506856e-08
2.421976,-9.708062,1.276778127e-08
2.794588,-9.708062,-2.170958477e-07
3.167199,-9.708062,-2.817433683e-07
3.539811,-9.708062,-1.762869784e-07
3.912423,-9.708062,-2.158834396e-07
4.285034,-9.708062,3.213297328e-08
4.657646,-9.708062,-4.327986552e-08
5.030258,-9.708062,4.656366333e-10
5.402869,-9.708062,-2.633207216e-08
5.775481,-9.708062,6.877193986e-08
6.148093,-9.708062,9.466986498e-08
6.520704,-9.708062,2.213372116e-08
6.893316,-9.708062,-8.120336140e-08
7.265928,-9.708062,1.444801849e-07
7.638539,-9.708062,-2.285582824e-08
8.011151,-9.708062,9.621357769e-08
8.383763,-9.708062,-4.123123936e-08
8.756374,-9.708062,-1.837484396e-07
9.128986,-9.708062,-1.564441334e-07
9.501598,-9.708062,-1.258863852e-07
9.874209,-9.708062,-1.076396120e-07
10.246821,-9.708062,-1.562956988e-07
10.619433,-9.708062,-1.696761488e-07
10.992044,-9.708062,-1.970449624e-07
11.364656,-9.708062,-2.941558653e-07
11.737268,-9.708062,-8.488295965e-08
-11.737268,-9.389765,-2.091810564e-07
-11.364656,-9.389765,-7.276618256e-08
-10.992044,-9.389765,-9.585601739e-08
-10.619433,-9.389765,-1.337984566e-07
-10.246821,-9.389765,-1.133169643e-07
-9.874209,-9.389765,-2.320421367e-07
-9.501598,-9.389765,-2.404531931e-07
-9.128986,-9.389765,-3.314971422e-07
-8.756374,-9.389765,-3.220229253e-07
-8.383763,-9.389765,-2.419701625e-07
-8.011151,-9.389765,-2.048090420e-07
-7.638539,-9.389765,-6.503310674e-08
-7.265928,-9.389765,-1.709379557e-07
-6.893316,-9.389765,-1.376337831e-07
-6.520704,-9.389765,-3.125925337e-08
-6.148093,-9.389765,8.957728636e-08
-5.775481,-9.389765,-2.163014172e-08
-5.402869,-9.389765,7.599044711e-08
-5.030258,-9.389765,3.573496963e-08
-4.657646,-9.389765,-8.428892181e-08
-4.285034,-9.389765,8.767894555e-08
-3.912423,-9.389765,9.286637390e-08
-3.539811,-9.389765,-2.393217505e-08
-3.167199,-9.389765,9.750748133e-08
-2.794588,-9.389765,2.084377225e-08
-2.421976,-9.389765,7.043618832e-08
-2.049364,-9.389765,-1.896368509e-08
-1.676753,-9.389765,1.168645876e-07
-1.304141,-9.389765,3.596375592e-08
-0.931529,-9.389765,3.514287655e-07
-0.558918,-9.389765,1.715465742e-07
-0.186306,-9.389765,2.392621997e-07
0.186306,-9.389765,-2.637467646e-08
0.558918,-9.389765,2.844329206e-07
0.931529,-9.389765,1.333927751e-07
1.304141,-9.389765,7.976904070e-09
1.676753,-9.389765,-1.432561867e-07
2.049364,-9.389765,-5.462681234e-08
2.421976,-9.389765,-7.453124119e-08
2.794588,-9.389765,-2.345741861e-07
3.167199,-9.389765,-2.044772749e-07
3.539811,-9.389765,-4.191272636e-08
3.912423,-9.389765,-8.948405162e-08
4.285034,-9.389765,2.108596977e-08
4.657646,-9.389765,-4.050405347e-08
5.030258,-9.389765,-1.436174934e-08
5.402869,-9.389765,2.508550583e-08
5.775481,-9.389765,-1.100904684e-08
6.148093,-9.389765,-7.470694531e-08
6.520704,-9.389765,7.068298048e-09
6.893316,-9.389765,-2.259352424e-08
7.265928,-9.389765,-2.149230666e-07
7.638539,-9.389765,2.988416777e-08
8.011151,-9.389765,-2.042892898e-07
8.383763,-9.389765,1.102144894e-07
8.756374,-9.389765,-3.346925657e-08
9.128986,-9.389765,-1.634570191e-07
9.501598,-9.389765,-7.939975800e-08
9.874209,-9.389765,-4.633041911e-08
10.246821,-9.389765,-1.500606442e-07
10.619433,-9.389765,-3.117864184e-07
10.992044,-9.389765,-1.024265821e-07
11.364656,-9.389765,-1.014076816e-07
11.737268,-9.389765,-2.843551063e-07
-11.737268,-9.071468,-8.311664992e-09
-11.364656,-9.071468,-1.601689581e-07
-10.992044,-9.071468,-3.000033791e-07
-10.619433,-9.071468,-1.289295180e-07
-10.246821,-9.071468,-2.518073033e-07
-9.874209,-9.071468,-2.328123846e-07
-9.501598,-9.071468,-1.007772814e-07
-9.128986,-9.071468,-3.802841078e-08
-8.756374,-9.071468,-2.880746750e-08
-8.383763,-9.071468,-1.623404502e-07
-8.011151,-9.071468,-6.871004573e-08
-7.638539,-9.071468,-6.507597243e-08
-7.265928,-9.071468,-2.202411991e-07
-6.893316,-9.071468,1.848360647e-07
-6.520704,-9.071468,1.235859532e-08
-6.148093,-9.071468,-2.092396442e-08
-5.775481,-9.071468,-1.839955918e-08
-5.402869,-9.071468,-8.219135403e-08
-5.030258,-9.071468,-5.337443466e-08
-4.657646,-9.071468,-8.722287110e-08
-4.285034,-9.071468,4.323271508e-08
-3.912423,-9.071468,1.241158787e-07
-3.539811,-9.071468,6.281526997e-08
-3.167199,-9.071468,1.248482871e-07
-2.794588,-9.071468,1.511027928e-07
-2.421976,-9.071468,1.370097612e-08
-2.049364,-9.071468,5.336483178e-08
-1.676753,-9.071468,2.137696178e-07
-1.304141,-9.071468,-7.960846375e-08
-0.931529,-9.071468,-6.271774059e-08
-0.558918,-9.071468,-7.518875411e-08
-0.186306,-9.071468,-1.180948989e-07
0.186306,-9.071468,3.824137478e-08
0.558918,-9.071468,2.051869687e-07
0.931529,-9.071468,-5.736364101e-08
1.304141,-9.071468,5.913286568e-09
1.676753,-9.071468,-1.659307718e-07
2.049364,-9.071468,-2.079738318e-07
2.421976,-9.071468,-6.865923853e-08
2.794588,-9.071468,-3.779436666e-08
3.167199,-9.071468,4.935966543e-08
3.539811,-9.071468,-2.570236479e-08
3.912423,-9.071468,1.238935843e-07
4.285034,-9.071468,-1.843766892e-07
4.657646,-9.071468,5.573329241e-08
