r_by_R,U_m_per_s
0.0,3.9568763836496896
0.015873015873015872,3.9478422307204157
0.031746031746031744,3.9386823064933956
0.047619047619047616,3.929392754491428
0.06349206349206349,3.919969533255671
0.07936507936507936,3.9104084041623346
0.09523809523809523,3.9007049182113285
0.1111111111111111,3.8908544016804227
0.12698412698412698,3.8808519405253037
0.14285714285714285,3.870692363390911
0.15873015873015872,3.8603702230821764
0.1746031746031746,3.849879776322493
0.19047619047619047,3.839214961605399
0.20634920634920634,3.8283693749185743
0.2222222222222222,3.817336243088696
0.23809523809523808,3.80610839446018
0.25396825396825395,3.7946782265794545
0.2698412698412698,3.7830376705080564
0.2857142857142857,3.7711781513311404
0.30158730158730157,3.759090544361277
0.31746031746031744,3.746765126458692
0.3333333333333333,3.7341915217958177
0.3492063492063492,3.721358641283125
0.36507936507936506,3.708254614740789
0.38095238095238093,3.694866714742062
0.3968253968253968,3.6811812708631604
0.4126984126984127,3.667183572843465
0.42857142857142855,3.652857760879141
0.4444444444444444,3.6381867009305804
0.4603174603174603,3.6231518425033937
0.47619047619047616,3.607733055843516
0.49206349206349204,3.591908444842481
0.5079365079365079,3.5756541311438905
0.5238095238095237,3.558944003930022
0.5396825396825397,3.5417494285862854
0.5555555555555556,3.5240389058073425
0.5714285714285714,3.5057776706087376
0.5873015873015872,3.486927217986318
0.6031746031746031,3.467444738406973
0.6190476190476191,3.4472824416160894
0.6349206349206349,3.4263867409809508
0.6507936507936507,3.4046972621386997
0.6666666666666666,3.382145628184122
0.6825396825396826,3.358653957686569
0.6984126984126984,3.3341329894658465
0.7142857142857142,3.3084797162183053
0.7301587301587301,3.2815743629766985
0.746031746031746,3.2532764783632024
0.7619047619047619,3.2234198041495588
0.7777777777777777,3.1918054307763946
0.7936507936507936,3.158192496896118
0.8095238095238095,3.122285284773151
0.8253968253968254,3.083714879973554
0.8412698412698412,3.042012369550352
0.8571428571428571,2.9965683717160534
0.873015873015873,2.9465694928466983
0.8888888888888888,2.8908937103802335
0.9047619047619047,2.8279276690020145
0.9206349206349206,2.7552225900852743
0.9365079365079365,2.6687777180693524
0.9523809523809523,2.5613210106417923
0.9682539682539681,2.4171751339156424
0.9841269841269841,2.189292719457675
1.0,0.0
