Time_s,Load_mN,Displacement_nm,Phase,Modulus_GPa,Hardness_GPa
0.0,0.0,0.0,LSM,103.64893710122749,6.717712566931639
0.20408163265306123,0.1980329640079109,27571.573827199507,LSM,103.64893710122749,6.717712566931639
0.40816326530612246,0.3960659280158218,77984.18728479321,LSM,103.64893710122749,6.717712566931639
0.6122448979591837,0.5940988920237327,143266.10014003745,LSM,103.64893710122749,6.717712566931639
0.8163265306122449,0.7921318560316436,220572.59061759606,LSM,103.64893710122749,6.717712566931639
1.0204081632653061,0.9901648200395545,308259.5666213606,LSM,103.64893710122749,6.717712566931639
1.2244897959183674,1.1881977840474653,405217.72369268583,LSM,103.64893710122749,6.717712566931639
1.4285714285714286,1.3862307480553764,510632.69320999074,LSM,103.64893710122749,6.717712566931639
1.6326530612244898,1.5842637120632872,623873.4982783457,LSM,103.64893710122749,6.717712566931639
1.836734693877551,1.782296676071198,744432.4933343865,LSM,103.64893710122749,6.717712566931639
2.0408163265306123,1.980329640079109,871889.7196943617,LSM,103.64893710122749,6.717712566931639
2.2448979591836737,2.17836260408702,1005890.2179084438,LSM,103.64893710122749,6.717712566931639
2.4489795918367347,2.3763955680949307,1146128.8011202996,LSM,103.64893710122749,6.717712566931639
2.6530612244897958,2.5744285321028415,1292339.401329713,LSM,103.64893710122749,6.717712566931639
2.857142857142857,2.7724614961107528,1444287.3602573376,LSM,103.64893710122749,6.717712566931639
3.0612244897959187,2.9704944601186636,1601763.6939220796,LSM,103.64893710122749,6.717712566931639
3.2653061224489797,3.1685274241265744,1764580.7249407684,LSM,103.64893710122749,6.717712566931639
3.4693877551020407,3.366560388134485,1932568.6896190017,LSM,103.64893710122749,6.717712566931639
3.673469387755102,3.564593352142396,2105573.056689416,LSM,103.64893710122749,6.717712566931639
3.8775510204081636,3.7626263161503073,2283452.376515539,LSM,103.64893710122749,6.717712566931639
4.081632653061225,3.960659280158218,2466076.532970885,LSM,103.64893710122749,6.717712566931639
4.285714285714286,4.1586922441661285,2653325.305936305,LSM,103.64893710122749,6.717712566931639
4.4897959183673475,4.35672520817404,2845087.176849098,LSM,103.64893710122749,6.717712566931639
4.6938775510204085,4.554758172181951,3041258.326880028,LSM,103.64893710122749,6.717712566931639
4.8979591836734695,4.752791136189861,3241741.7895414867,LSM,103.64893710122749,6.717712566931639
5.1020408163265305,4.950824100197773,3446446.728399938,LSM,103.64893710122749,6.717712566931639
5.3061224489795915,5.148857064205683,3655287.8170992127,LSM,103.64893710122749,6.717712566931639
5.510204081632653,5.346890028213594,3868184.7037810115,LSM,103.64893710122749,6.717712566931639
5.714285714285714,5.5449229922215055,4085061.545679926,LSM,103.64893710122749,6.717712566931639
5.918367346938775,5.742955956229416,4305846.602494821,LSM,103.64893710122749,6.717712566931639
6.122448979591837,5.940988920237327,4530471.879322863,LSM,103.64893710122749,6.717712566931639
6.326530612244898,6.1390218842452375,4758872.811648768,LSM,103.64893710122749,6.717712566931639
6.530612244897959,6.337054848253149,4990987.986226765,LSM,103.64893710122749,6.717712566931639
6.73469387755102,6.53508781226106,5226758.892761863,LSM,103.64893710122749,6.717712566931639
6.938775510204081,6.73312077626897,5466129.702153585,LSM,103.64893710122749,6.717712566931639
7.142857142857143,6.931153740276882,5709047.067756671,LSM,103.64893710122749,6.717712566931639
7.346938775510204,7.129186704284792,5955459.946675092,LSM,103.64893710122749,6.717712566931639
7.551020408163265,7.327219668292703,6205319.438565289,LSM,103.64893710122749,6.717712566931639
7.755102040816327,7.525252632300615,6458578.6398027,LSM,103.64893710122749,6.717712566931639
7.959183673469388,7.723285596308525,6715192.511178627,LSM,103.64893710122749,6.717712566931639
8.16326530612245,7.921318560316436,6975117.757554893,LSM,103.64893710122749,6.717712566931639
8.36734693877551,8.119351524324347,7238312.718121523,LSM,103.64893710122749,6.717712566931639
8.571428571428571,8.317384488332257,7504737.266085728,LSM,103.64893710122749,6.717712566931639
8.775510204081632,8.515417452340168,7774352.716774935,LSM,103.64893710122749,6.717712566931639
8.979591836734695,8.71345041634808,8047121.74326755,LSM,103.64893710122749,6.717712566931639
9.183673469387756,8.91148338035599,8323008.2987767365,LSM,103.64893710122749,6.717712566931639
9.387755102040817,9.109516344363902,8601977.545107687,LSM,103.64893710122749,6.717712566931639
