X_Position_mm,Y_Position_mm,Material_Phase,Youngs_Modulus_GPa,Hardness_GPa,Creep_Compliance_1_per_GPa,Max_Load_mN,Max_Displacement_nm,Contact_Stiffness_mN_per_nm,Elastic_Work_pJ,Plastic_Work_pJ,Loading_Rate_mN_per_s,Hold_Time_s,Indentation_Depth_nm
0.0,0.0,Ni,106.66295013674493,1.870427673695863,8.079442968055398e-06,11.133031919010243,10543549.10224348,0.001055909334802769,58690834347.46422,72996640509.81767,1.4552158835277473,10,10543549.10224348
0.0,0.5555555555555556,YSZ_in_anode,165.63128795937445,12.102310822929063,5.665975411357826e-06,9.362975883342193,5710294.250358626,0.001639666096498296,26732673676.4477,32806819279.244926,1.1564429899754565,10,5710294.250358626
0.0,1.1111111111111112,Ni,104.06000412011457,2.205605094169883,8.347898521679616e-06,10.403687273648455,10099279.988563841,0.0010301414838908632,52534875345.017075,74821305597.38931,0.5793788630241317,10,10099279.988563841
0.0,1.6666666666666667,YSZ_in_anode,172.00202274632906,12.550078563477847,6.600545512501197e-06,9.232628002463462,5422240.111296313,0.001702733153264249,25030762943.817467,33133369695.061184,1.8792132858425226,10,5422240.111296313
0.0,2.2222222222222223,YSZ_electrolyte,186.31423653692545,13.22005780160691,5.686264176512731e-06,10.14847931038751,5502269.9227236295,0.0018444168412159615,27919836235.46412,45651869057.52852,1.5113046203042286,10,5502269.9227236295
0.0,2.7777777777777777,YSZ_electrolyte,185.80676886119954,12.85391576339184,4.4139841439120455e-06,11.791823440111356,6410713.950812519,0.001839393167529619,37797003516.519966,49852110957.38765,1.6301617276245428,10,6410713.950812519
0.0,3.3333333333333335,YSZ_in_cathode,198.66905456786282,10.931819485790452,4.3687079316196455e-06,10.855406667890692,5519539.362368639,0.0019667232997559844,29958422198.970833,36153900464.12343,1.5383341952694747,10,5519539.362368639
0.0,3.8888888888888893,LSM,103.64893710122749,6.717712566931639,1.0920856075234282e-05,9.703615236387634,9457049.82272943,0.0010260721280187825,45883786375.55713,71849568266.20552,1.4752021223571183,10,9457049.82272943
0.0,4.444444444444445,YSZ_in_cathode,171.38575690796011,12.66503581534362,6.116053217236148e-06,8.176241894144276,4819100.31688323,0.0016966324327177089,19701064951.49231,33037603260.47337,0.5202001654686839,10,4819100.31688323
0.0,5.0,YSZ_in_cathode,164.97074987639397,9.862287729108994,6.39486592405479e-06,8.280685240984727,5070447.502411208,0.0016331271030903915,20993389899.20218,34576960411.496895,1.9456909772729918,10,5070447.502411208
0.5263157894736842,0.0,YSZ_in_anode,176.9707114864154,13.923454755764626,6.402532164339392e-06,11.9274206994978,6808196.830054151,0.0017519206622883332,40602113898.52159,69297987617.82677,1.577683775060419,10,6808196.830054151
0.5263157894736842,0.5555555555555556,YSZ_in_anode,185.57879436496683,10.758463692668148,4.9514867043528155e-06,9.241153490103997,5030194.718404924,0.0018371363351584867,23242400738.945175,40609479861.44384,1.6945107365168701,10,5030194.718404924
0.5263157894736842,1.1111111111111112,YSZ_in_anode,194.3258020879627,12.990605888801763,5.447344980707723e-06,11.578514697939514,6018792.130838334,0.0019237272938227874,34844336575.37717,44104399211.92366,1.0614774761664894,10,6018792.130838334
