time_s,interface_height_m
0.0,0.0025000000000000022
6.25e-05,0.002512670380053661
0.000125,0.0025253407397664695
0.0001875,0.0025380110587976106
0.00025,0.002550681316806332
0.0003125,0.002563351493451979
0.000375,0.002576021568394029
0.0004375,0.0025886915212921208
0.0005,0.00260136133180609
0.0005625000000000001,0.0026140309795960014
0.000625,0.0026267004443221802
0.0006875,0.0026393697056452453
0.00075,0.002652038743226143
0.0008125000000000001,0.002664707536726179
0.000875,0.0026773760658070486
0.0009375,0.0026900443101308745
0.001,0.0027027122493602346
0.0010625,0.0027153798631581972
0.0011250000000000001,0.002728047131188354
0.0011875,0.0027407140331148494
0.00125,0.002753380548602418
0.0013125,0.0027660466573164134
0.001375,0.002778712338922843
0.0014375,0.002791377573088399
0.0015,0.002804042339480493
0.0015625,0.002816706617767286
0.0016250000000000001,0.0028293703876177247
0.0016875,0.00284203362870157
0.00175,0.002854696320689433
0.0018125,0.0028673584432528055
0.001875,0.0028800199760640943
0.0019375,0.0028926808987966525
0.002,0.0029053411911248122
0.0020625,0.002918000832723918
0.002125,0.0029306598032703595
0.0021875,0.002943318082441603
0.0022500000000000003,0.002955975649916225
0.0023125,0.0029686324853739443
0.002375,0.0029812885684956554
0.0024375,0.00299394387896346
0.0025,0.0030065983964607003
0.0025625,0.0030192521006719925
0.002625,0.0030319049712832567
0.0026875000000000002,0.0030445569879817527
0.00275,0.0030572081304561104
0.0028125,0.0030698583783963633
0.002875,0.0030825077114939817
0.0029375,0.003095156109441903
0.003,0.0031078035519345676
0.0030625,0.0031204500186679486
0.003125,0.0031330954893395865
0.0031875000000000002,0.0031457399436486196
0.0032500000000000003,0.003158383361295819
0.0033125,0.0031710257219836196
0.003375,0.003183667005416153
0.0034375,0.003196307191299281
0.0035,0.0032089462593406256
0.0035625,0.0032215841892496056
0.003625,0.003234220960737465
0.0036875000000000002,0.0032468565535173095
0.00375,0.0032594909473041347
0.0038125,0.0032721241218148633
0.003875,0.0032847560567683736
0.0039375,0.003297386731885536
0.004,0.0033100161268892403
0.0040625,0.0033226442215044346
0.004125,0.0033352709954581525
0.0041875,0.003347896428479549
0.00425,0.0033605205002999305
0.0043125,0.0033731431906527908
0.004375,0.003385764479273839
0.0044375000000000005,0.003398384345901035
0.0045000000000000005,0.0034110027702746243
0.0045625,0.0034236197321371644
0.004625,0.0034362352112335616
0.0046875,0.003448849187311104
0.00475,0.003461461640119491
0.0048125,0.0034740725494108683
0.004875,0.003486681894939859
0.0049375,0.003499289656463597
0.005,0.003511895813741759
0.0050625,0.003524500346536598
0.005125,0.0035371032346129734
0.0051875,0.0035497044577383857
0.00525,0.0035623039956830084
0.0053125,0.0035749018282197204
0.0053750000000000004,0.003587497935124138
0.0054375000000000005,0.0036000922961746487
0.0055,0.003612684891152442
0.0055625,0.003625275699841542
0.005625,0.0036378647020288432
0.0056875,0.003650451877504137
0.00575,0.0036630372060601486
0.0058125,0.0036756206674925687
0.005875,0.0036882022416000852
0.0059375,0.003700781908184416
0.006,0.00371335964705034
0.0060625,0.003725935438005733
0.006125,0.0037385092608615967
0.0061875,0.003751081095432092
