active_area_cm2,air_flow_rate_slpm,cte_per_K.anode,cte_per_K.cathode,cte_per_K.electrolyte,cte_per_K.interconnect,cte_per_K.sealant,current_density_A_per_cm2,electronic_cond.anode,electronic_cond.cathode,electronic_cond.electrolyte,electronic_cond.interconnect,electronic_cond.sealant,flow_channel_design,fuel_flow_rate_slpm,inlet_temp_air_K,inlet_temp_fuel_K,ionic_cond.anode,ionic_cond.cathode,ionic_cond.electrolyte,json_path,npz_path,operating_voltage_V,permeability.anode,permeability.cathode,porosity.anode,porosity.cathode,run_id,thickness_um.anode,thickness_um.cathode,thickness_um.electrolyte,thickness_um.interconnect,thickness_um.sealant,youngs_modulus_GPa.anode,youngs_modulus_GPa.cathode,youngs_modulus_GPa.electrolyte,youngs_modulus_GPa.interconnect,youngs_modulus_GPa.sealant
37.540790001235095,6.140940982323076,1.0400764774391693e-05,1.362693158599018e-05,1.0022717950091335e-05,1.2867420099043521e-05,9.022717950091335e-06,0.8642526287150489,21405.763877876452,82548.02272451039,0.0009275046522405945,2202294.3231750783,5.16245385295211e-07,serpentine,3.9514431637833907,967.6439602937247,907.8136933325584,0.9282288880070685,0.2778700827631498,2.27853778183064,runs/run_00000.json,runs/run_00000.npz,0.6156273866651166,1.4225237554925864e-13,9.611126084893426e-14,0.309284592727688,0.40689624967066107,0,942.0031418238938,90.05150895973814,30.796392771719468,975.3995062535165,296.61281346823984,86.90292381750271,116.72105333498013,185.5707556366128,174.35182570574088,42.14175429050162
57.52825371413204,11.891810281392665,1.0950799012507034e-05,1.10937643199907e-05,9.541151682349798e-06,1.2062509546660468e-05,9.340612872373713e-06,1.869507069103761,70217.27079211209,27787.008276314977,0.0005732574401731501,8033955.932093858,5.775206409778284e-07,serpentine,0.48814561375687887,933.397064532641,1022.8830084176499,0.04094222559693101,0.4966167133338936,3.7528253714132043,runs/run_00001.json,runs/run_00001.npz,0.9137924993413221,3.237636741273209e-13,2.7787008276314978e-14,0.39331329317621927,0.2833970645326411,1,225.00381866418667,70.20679989461154,35.16378962840851,1891.2558909198008,208.2303364699595,56.003033619934975,192.7503927279867,257.828540592784,201.59278554343894,50.681538502740054
45.293188088117404,10.715820525867684,1.234465197736462e-05,1.1711415112732256e-05,1.0340612872373712e-05,1.3022717950091336e-05,8.062509546660467e-06,0.9806780891391691,61409.40982323076,51624.538529521094,0.0007188597487158539,5602230.775411009,8.254802272451039e-07,parallel,4.403090537584288,979.2332510422527,1067.5766090467139,0.9611126084893427,0.17553842801630332,7.0673289649754505,runs/run_00002.json,runs/run_00002.npz,0.718569185455376,5.162453852952109e-13,3.237636741273209e-14,0.2833970645326411,0.31764396029372466,2,248.0242689594798,60.90871800365341,27.11894151517698,750.815800024702,368.12257447474235,132.37174012576807,103.12547733302334,226.70384625685014,178.52397037521098,21.875286399814
35.01911935979232,7.0217270792112085,1.00937643199907e-05,1.2534076925137003e-05,9.334421066699603e-06,1.2120060672398699e-05,8.633866008338022e-06,0.6268490676393537,137358.2228755026,14225.237554925863,0.0006275887228326574,6159278.554343894,3.2376367412732093e-07,serpentine,3.417470893696908,1056.896249670661,1118.9109654991817,0.06943003283735626,0.43937294902654295,6.677880509432605,runs/run_00003.json,runs/run_00003.npz,0.7845146190875136,8.254802272451039e-13,4.39372949026543e-14,0.46891096549918165,0.309284592727688,3,825.2405272972318,94.20031418238938,12.524474000741058,1578.28540592784,166.88421333992054,146.07198065548914,178.155065912154,250.54596542802835,228.8079475797054,34.228302254645115
29.502275214951233,12.924114974970239,1.2471152203773041e-05,1.1950799012507032e-05,9.633866008338023e-06,1.2474276741821504e-05,8.474276741821503e-06,1.0847576606070792,186225.74618317478,78373.51525303244,0.0009607201993568261,3134245.338196768,1.4225237554925865e-07,parallel,2.5593537616188784,1008.4275123804401,1056.896249670661,0.37533894579327687,0.7837351525303243,4.186490252529497,runs/run_00004.json,runs/run_00004.npz,0.8457660168352998,3.7533894579327686e-13,4.0942225596931016e-15,0.2578136933325583,0.3584275123804401,4,968.5758452439132,82.52405272972318,15.67122669098384,1672.3259886823096,273.48401980870426,121.88569372852267,123.71383709107519,197.53995062535165,196.0223077541101,60.21838617121135
72.06887490119831,9.240490940913451,1.0711415112732257e-05,1.2301130148565281e-05,1.0146506345409755e-05,1.3855007854559734e-05,9.56310131824308e-06,1.6826913222638251,176372.33377937807,24476.698720164448,0.0002371459995270429,4903390.445695845,2.4476698720164447e-07,serpentine,2.2818082377044506,992.2573095437568,1131.875981819967,0.6313091486958178,0.3237636741273209,1.5019119359792321,runs/run_00005.json,runs/run_00005.npz,0.8556794875228338,4.094222559693102e-14,1.4225237554925862e-14,0.26500758404983743,0.26500758404983743,5,389.7106967286016,41.6460672939919,48.23239129497012,1150.5650742826408,387.54277491409067,53.12547733302333,162.7584998682644,190.5863761762348,165.04894800148213,69.42304407546084
27.344107999767502,17.637233377937807,1.2010919308560566e-05,1.271975951811463e-05,9.474276741821504e-06,1.3647434802515361e-05,9.855007854559735e-06,1.3296529976287594,92404.9094091345,63130.91486958177,3.126446078250005e-05,6648264.988143798,9.282288880070685e-07,interdigitated,4.811455071463479,1131.875981819967,941.8026333374503,0.5775206409778283,0.6736033718249873,5.891427029639201,runs/run_00006.json,runs/run_00006.npz,0.9594284686426133,6.943003283735626e-14,6.736033718249873e-14,0.49017995163872286,0.34225730954375677,6,333.76842667984107,85.89739210061445,40.16977966046929,546.88215999535,412.6202636486159,117.03064361868559,127.05758411748988,281.346579299509,189.03390445695845,77.64318839329349
42.7853778183064,13.73582228755026,1.1474596101011799e-05,1.3782511781839602e-05,9.738058476350055e-06,1.2983064067341199e-05,9.751287723993453e-06,1.2318557108687787,15938.406932744336,49661.671333389364,0.0005113638614559173,1540273.025794148,7.837351525303244e-07,interdigitated,1.498764037639514,1022.8830084176499,1079.7142343213068,0.24476698720164447,0.9282288880070685,3.2677192863127034,runs/run_00007.json,runs/run_00007.npz,0.7584665020845055,6.736033718249872e-13,2.4476698720164447e-14,0.3728830084176499,0.45592935031442017,7,495.22339054002174,22.500381866418667,17.175912852870443,855.707556366128,429.4869605030723,142.7503927279867,157.32531727048772,170.03823871958463,171.3424533819677,72.5386317198036
75.27298271401418,8.011555525325516,1.215657081185568e-05,1.1811727523524696e-05,1.0921439613109783e-05,1.2334421066699603e-05,9.921439613109784e-06,0.4404588646350157,146582.81808419307,37533.89457932769,0.000270583135416487,8880794.757970542,7.216683679123745e-07,interdigitated,1.9713403432401302,1118.9109654991817,979.2332510422527,0.6736033718249873,0.24476698720164447,5.527298271401419,runs/run_00008.json,runs/run_00008.npz,0.7352879205874494,2.7787008276314977e-13,6.9430032837356276e-15,0.3584275123804401,0.49017995163872286,8,306.8706065044514,73.62451489494846,24.516952228479227,1441.3774980239664,351.03399947305763,66.72105333498013,167.0306436186856,235.98797590573156,224.13456611319125,28.015295487833857
67.99398795286578,2.140576387787646,1.0811727523524697e-05,1.2882754996047932e-05,1.0855007854559734e-05,1.3437713874570453e-05,8.9830640673412e-06,1.776158951594108,35381.76904480721,96111.26084893427,0.0003169398348389693,9347535.345518805,6.943003283735627e-08,parallel,1.3382641803716095,1067.5766090467139,915.0075840498374,0.17553842801630332,0.5162453852952109,7.7053985491616865,runs/run_00009.json,runs/run_00009.npz,1.0803599032774458,6.313091486958177e-13,9.282288880070686e-14,0.41757660904671395,0.44538766478038494,9,453.54640333520877,38.97106967286016,44.4039737898527,1813.4657929950902,329.30126908195086,73.71383709107519,196.07198065548914,159.00455042990245,233.47535345518804,63.131416237113605
