frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-57.40273,-66.951935,-45.314896
9.765625,-54.38587,-66.82235,-42.359737
19.53125,-51.66422,-66.43927,-43.3543
29.296875,-47.86743,-64.79123,-43.786522
39.0625,-51.436516,-66.82134,-41.404907
48.828125,-53.424507,-62.2821,-40.98781
58.59375,-50.323414,-60.660816,-38.647278
68.359375,-46.45433,-61.16249,-36.611248
78.125,-39.98323,-57.540855,-32.855705
87.890625,-36.14823,-56.31092,-35.000843
97.65625,-37.784336,-51.213818,-31.615059
107.421875,-34.36064,-51.887,-24.767542
117.1875,-29.906101,-53.12332,-28.092577
126.953125,-30.141508,-46.69027,-26.544495
136.71875,-30.460346,-43.78922,-19.381247
146.48438,-30.168446,-40.279915,-15.875147
156.25,-25.90318,-34.03237,-12.163672
166.01562,-17.17127,-34.125607,-7.7171845
175.78125,-10.85738,-29.40343,-5.2583923
185.54688,-9.899712,-24.541626,-6.142578
195.3125,-9.756108,-18.168009,-4.4683747
205.07812,-1.7623364,-16.843319,0.11237129
214.84375,-1.584848,-11.321426,-0.07918647
224.60938,-1.6743872,-5.79858,0.10443741
234.375,0.47213855,-6.4739604,-0.21298333
244.14062,-0.78698033,2.468138,-0.39365265
253.90625,0.20823467,-2.4808807,0.020187035
263.67188,-0.6019743,2.244315,0.4081208
273.4375,0.55317456,0.5163155,0.20546538
283.20312,-0.20953654,-0.08215244,0.09728694
292.96875,0.17201349,-2.0657415,0.13506263
302.73438,0.7387877,-0.8238741,0.08762098
312.5,0.42054874,-0.85865885,0.070214
322.26562,-0.2173278,2.7465706,0.023155287
332.03125,-0.2622339,1.255408,0.18098517
341.79688,-0.22313404,-0.120803274,0.28498518
351.5625,0.113452286,-0.57749754,0.17594585
361.32812,0.24817982,-0.06272913,0.15019561
371.09375,0.30133748,0.6547794,0.20123096
380.85938,0.30613554,-0.30898452,0.19281612
390.625,0.14420955,-0.9366005,0.19667974
400.39062,-0.1960034,-0.6660759,0.20396593
410.15625,-0.46990442,-1.0088278,0.20229402
419.92188,-0.3346612,-1.3367746,0.19212127
429.6875,-0.11225967,-0.88073546,0.24463388
439.45312,-0.08952831,-0.13840662,0.24448073
449.21875,0.092058785,0.56960475,0.26793686
458.98438,0.08816333,-0.5686142,0.30910465
468.75,-0.0608914,0.467614,0.29072815
478.51562,-0.041846044,1.76752,0.36563867
488.28125,0.21206981,0.25780028,0.40892243
498.04688,0.15102173,-1.9430742,0.29802614
507.8125,-0.37197906,-2.4740725,0.16263978
517.5781,0.4851808,1.0843716,0.30348635
527.34375,-0.3747016,-0.4679135,0.2661906
537.1094,0.3620931,-3.6258392,0.3196332
546.875,-0.21746662,-1.8862305,0.5010939
556.6406,-0.469141,0.75197226,0.25048956
566.40625,-0.11786692,-0.20087531,0.11729338
576.1719,0.04205457,-0.98724127,0.3025241
585.9375,0.22077122,-2.9731421,0.31146994
595.7031,-0.15413071,-0.71971565,0.2876495
605.46875,-0.2949589,0.7826009,0.29744506
615.2344,0.1408027,0.5346807,0.51762223
625.0,-0.07337931,2.4188466,0.5951903
634.7656,-0.10844492,-0.0041996986,0.3812449
644.53125,0.14222337,-0.741128,0.2255637
654.2969,-0.11483871,-0.83920264,0.2649906
664.0625,-0.07117261,0.25126165,0.33874053
673.8281,0.030083265,0.6001503,0.4249977
683.59375,0.1448951,-0.62241817,0.5187723
693.3594,0.57758564,-0.07559556,0.5077482
703.125,0.6084844,0.73305184,0.42975488
712.8906,0.16446261,0.9180033,0.5001938
722.65625,-0.310573,0.15619892,0.515419
732.4219,-0.20180045,-1.2214508,0.38761503
742.1875,0.23543292,-1.0109804,0.41889894
751.9531,0.12437429,-0.47319707,0.54651976
761.71875,0.031558614,-0.7566187,0.5208571
771.4844,0.16884103,-1.0352718,0.47334117
781.25,-0.16868167,-1.0591735,0.46487644
791.0156,-0.8215737,-1.5650487,0.35788333
800.78125,-0.6557578,0.7728153,0.37716812
810.5469,0.14304401,0.7969462,0.44327593
820.3125,0.7131678,-0.4245388,0.3946292
830.0781,0.6791655,0.4521467,0.4114045
839.84375,0.19931671,0.52473986,0.52394104
849.6094,0.34692106,0.665381,0.7163715
859.375,0.22983433,-0.5489011,0.6278027
869.1406,-0.22362542,-1.2115612,0.45709282
878.90625,-0.3285005,2.204933,0.42201185
888.6719,-0.61573553,-1.7951549,0.57113975
898.4375,-0.19224241,-2.5867321,0.56878555
908.2031,-0.4440686,-0.51338845,0.36764893
917.96875,-0.6014807,-1.7875805,0.36201543
927.7344,0.13692567,-0.41687286,0.52326185
937.5,0.12650341,0.36875385,0.557773
947.2656,0.10618429,0.6007892,0.55482876
957.03125,-0.084895805,1.1955749,0.48453537
966.7969,0.5761327,1.2449592,0.5001094
976.5625,0.06295334,1.9882891,0.5184006
986.3281,0.45155185,1.1260979,0.6695055
996.09375,-0.344712,-2.4427161,0.6725326
1005.8594,0.19969398,-0.88916564,0.8608201
1015.625,-0.19875489,3.0315762,0.6843304
1025.3906,0.6141035,0.7849678,0.45421714
1035.1562,0.8133128,-1.5696985,0.3558547
1044.9219,-0.4457222,-1.2646966,0.7477019
1054.6875,0.13800307,-0.87181216,0.16314991
1064.4531,-0.09174621,-1.4886099,0.26356515
1074.2188,-0.1319116,-2.0091121,0.7046425
1083.9844,-0.40002638,-3.3868668,0.67115015
1093.75,-0.5389874,-1.8595204,0.56250846
1103.5156,0.4748595,-0.84427667,0.83498955
1113.2812,0.43392554,-3.607831,0.5714697
1123.0469,0.020979524,-2.100896,0.45458597
1132.8125,-0.2812634,-1.8052942,0.29226568
1142.5781,0.540503,-1.8223059,0.46888056
1152.3438,0.23157421,-2.7406378,0.5752045
1162.1094,0.07854973,-2.682098,0.6471957
1171.875,0.4672658,-3.1935074,0.64269596
1181.6406,0.024557829,-1.752887,0.7272041
1191.4062,0.034209378,-2.435576,1.3117539
1201.1719,0.013581817,0.91915435,0.7577085
1210.9375,-0.020356469,-1.9855213,0.43130118
1220.7031,-0.06475603,-1.6907042,0.6167468
1230.4688,-0.3310992,1.1699415,0.9016739
1240.2344,0.024472885,0.7709724,0.8488247
1250.0,0.123427846,-1.9731761,0.9218471
1259.7656,0.24226278,-2.6250715,1.0292972
1269.5312,1.0560657,-2.0346265,1.0921775
1279.2969,0.38607967,-2.8349354,0.74347615
1289.0625,0.08019118,-3.570858,0.5444609
1298.8281,0.3105268,-2.329922,0.6290777
1308.5938,0.1554587,-2.4667897,0.60563385
1318.3594,-0.053224083,-1.4833921,0.7274463
1328.125,0.07494339,0.9140668,0.92993194
1337.8906,0.25182694,0.20028481,0.8082553
1347.6562,0.88368106,-0.03313692,0.697231
1357.4219,0.97164035,-2.5606518,0.91761184
1367.1875,0.5162374,-1.4767396,0.9890102
1376.9531,0.37024832,0.55218446,0.9043455
1386.7188,0.026039172,-0.750448,1.0032362
1396.4844,0.014024096,-1.0912234,0.94123924
1406.25,0.41607496,0.7396659,0.70412606
1416.0156,0.7756643,-1.1499735,0.75654083
1425.7812,0.7628795,-2.1646454,0.88732904
1435.5469,0.2306273,-0.77326655,0.9930133
1445.3125,0.101711854,0.27806443,0.8854636
1455.0781,0.1599984,0.40257362,0.85007936
1464.8438,0.28021514,0.5800433,0.7975051
1474.6094,-0.08223,1.1013664,0.65444803
1484.375,-0.019819967,0.53619194,0.7071279
1494.1406,-0.3241505,0.5267297,0.84153765
1503.9062,-0.42233798,2.0339122,0.9260476
1513.6719,-0.12423306,1.717409,0.9007888
1523.4375,0.2805219,-0.35988814,0.7935229
1533.2031,0.8007703,-1.4142101,0.6156772
1542.9688,0.8707998,-0.8494282,0.5827242
1552.7344,0.5669262,0.74923223,0.7233138
1562.5,0.34277362,2.6014333,0.82090867
1572.2656,0.58199847,3.8530886,0.74589014
1582.0312,0.5104602,-0.67931736,0.71118957
1591.7969,0.24541044,-1.2964015,0.9375328
1601.5625,-0.22287136,3.3651946,1.0227212
1611.3281,-0.7360104,1.2911584,0.8967675
1621.0938,-0.46671748,1.2277066,0.8282813
1630.8594,-0.11476084,1.686818,0.907079
1640.625,0.3896095,0.7513117,0.8361072
1650.3906,0.0940969,-0.35673004,0.9347108
1660.1562,-0.53574204,-2.2824237,1.2126534
1669.9219,-0.48745856,0.11348053,0.8330301
1679.6875,0.026471432,0.19387433,0.83220476
1689.4531,0.08734953,-0.90551144,1.1510832
1699.2188,-0.23402782,1.80139,0.92331266
1708.9844,-0.34877515,3.1533256,0.65476465
1718.75,-0.3985027,-2.1334102,0.7215423
1728.5156,-0.5785038,-3.4571176,0.94068354
1738.2812,-0.12110326,-4.9816837,1.2459471
1748.0469,1.2376906,-4.3341594,1.2163664
1757.8125,1.5855992,-3.105555,1.2175577
1767.5781,0.6125108,-4.5151987,1.1055322
1777.3438,0.5377008,0.34270954,1.1415006
1787.1094,-0.6692341,0.5390582,0.89433277
1796.875,-0.74251264,-0.36383778,1.1362695
1806.6406,-0.38041648,-1.174032,0.9844459
1816.4062,-0.4543382,-2.484958,0.9990735
1826.1719,0.34398675,-3.5025988,1.4665306
1835.9375,-0.46709076,-2.7576401,1.3907256
1845.7031,-1.0793588,-2.1170225,0.8668851
1855.4688,-0.13729475,2.9517224,1.029278
1865.2344,0.29318863,-0.60374564,1.1861826
1875.0,0.24204242,0.624551,1.1233392
1884.7656,0.239422,0.5154305,1.1219075
1894.5312,0.0055479594,-2.7063706,1.0766374
1904.2969,-0.15016702,-2.3508472,1.4229144
1914.0625,1.1627922,-2.620792,0.77071404
1923.8281,-0.531394,-3.5672176,1.1761283
1933.5938,-0.25967246,-1.6437405,0.99789405
1943.3594,0.91657996,-1.5461643,1.2694843
1953.125,-0.091125734,-4.75105,1.4283683
1962.8906,-0.43063265,-4.100985,0.6100286
1972.6562,0.68805563,3.0946717,1.7201926
1982.4219,0.61064947,-6.6854625,1.511948
1992.1875,0.24754412,0.69696283,1.1837759
2001.9531,0.28303033,0.5263949,1.1838043
2011.7188,0.30541077,0.6050267,1.1862276
2021.4844,1.8522034,-4.7641544,0.6038159
2031.25,0.6089947,-2.7548447,1.4030149
2041.0156,-0.19789545,-2.595534,1.8216252
2050.7812,-1.587354,-3.1508577,1.1671171
2060.5469,0.4825905,-0.67919683,1.0915279
2070.3125,-1.5417593,-0.49335486,1.529078
2080.0781,-2.5049086,-1.3039415,0.77780515
2089.8438,0.8573541,-4.828802,1.0246505
2099.6094,1.5503547,-6.051374,1.3764037
2109.375,0.9907118,-3.1662908,1.4274234
2119.1406,0.7348095,-2.5575747,1.2015857
2128.9062,-0.4147896,-8.852849,0.62918115
2138.6719,-0.52728766,-8.417846,0.7112937
2148.4375,1.7235291,-7.8323584,1.6565539
2158.2031,0.7092781,-4.22564,0.7079948
2167.9688,-1.460943,-5.0229363,1.3354467
2177.7344,0.9661651,-3.411093,0.5309508
2187.5,-0.4049088,-1.0047796,1.1991953
2197.2656,-2.5945237,0.34143144,1.0312147
2207.0312,0.4755876,-7.6855497,0.8427553
2216.7969,-1.2657881,-8.677493,0.92007816
2226.5625,-0.69164157,-2.138911,1.32371
2236.3281,0.42924935,0.95825756,1.3558836
2246.0938,0.2908889,0.8780429,1.3265672
2255.8594,0.29447955,0.8954353,1.3102716
2265.625,0.26937884,0.9166365,1.2607914
2275.3906,1.5164351,-6.447478,1.1282222
2285.1562,-1.3646387,-13.320711,0.15255454
2294.9219,-2.6802585,-12.014851,0.39745867
2304.6875,-2.9461565,-11.539002,3.0898716
2314.4531,1.5874194,-11.339748,0.23004845
2324.2188,0.7171703,-6.7361073,0.38045102
2333.9844,-0.1815176,-9.034216,1.9959314
2343.75,-2.5115526,-13.757658,-0.21018015
2353.5156,-2.8806562,-12.398394,0.08482595
2363.2812,-3.0696077,-14.749468,2.517393
2373.0469,-5.1072025,-11.96615,-1.3865471
2382.8125,-4.062453,-14.736242,3.7101343
2392.5781,1.6672275,-16.749603,-0.23186521
2402.3438,-3.0279803,-17.777857,-0.2754187
2412.1094,-1.7666155,-19.77432,3.2564688
2421.875,-5.6853747,-12.336783,1.9889886
2431.6406,-4.8297224,-19.651628,-1.7824448
2441.4062,-4.299101,-18.002373,2.712998
2451.1719,-2.2405136,-13.298,0.105295025
2460.9375,1.8389859,-12.575168,2.401319
2470.7031,-5.6348553,-16.133673,-3.3160725
2480.4688,-4.750408,-19.016445,-0.30827639
2490.2344,-5.88694,-20.113247,-0.40356696
2500.0,-6.6534953,-19.844906,-0.9098678
2509.7656,-4.019085,-19.937202,1.361667
2519.5312,-0.13397719,-21.343243,-0.97749716
2529.2969,-6.170015,-25.136475,2.0380297
2539.0625,-10.1722765,-23.50034,-3.2798626
2548.8281,-11.175853,-21.96539,-3.6299193
2558.5938,-11.975307,-21.540365,3.7281833
2568.3594,-14.832588,-26.731503,-0.9124639
2578.125,-14.655664,-28.56184,-7.2549486
2587.8906,-12.84746,-26.403425,-3.4935231
2597.6562,-13.679106,-26.645737,-7.0650244
2607.4219,-13.565416,-30.018848,-8.487365
2617.1875,-18.38271,-31.851112,-5.443433
2626.9531,-14.238695,-32.995136,-3.7672198
2636.7188,-14.015638,-31.321358,-12.532948
2646.4844,-13.523573,-28.471556,-12.889243
2656.25,-20.965252,-34.95198,-9.334076
2666.0156,-20.290115,-32.333363,-8.02082
2675.7812,-16.316511,-35.516647,-13.605352
2685.5469,-17.455746,-39.526924,-16.192345
2695.3125,-18.0583,-39.61879,-16.457281
2705.0781,-22.175682,-40.427956,-21.381145
2714.8438,-26.81468,-40.740685,-16.812141
2724.6094,-26.779007,-41.76704,-14.7799
2734.375,-23.249063,-44.601433,-23.10643
2744.1406,-29.20141,-43.750767,-27.909754
2753.9062,-29.744776,-42.230717,-28.997269
2763.6719,-33.520058,-44.30107,-27.07059
2773.4375,-34.39016,-46.214516,-26.111631
2783.2031,-35.460773,-45.90171,-28.217491
2792.9688,-41.13656,-49.304474,-28.87829
2802.7344,-42.129967,-52.974915,-31.497746
2812.5,-38.12011,-53.320488,-35.891968
2822.2656,-41.623505,-53.941326,-34.3787
2832.0312,-42.8684,-57.840706,-26.453154
2841.7969,-44.613495,-53.30854,-30.672867
2851.5625,-47.717598,-52.455868,-32.574814
2861.3281,-49.072197,-58.996086,-32.680542
2871.0938,-50.005054,-59.26465,-39.79587
2880.8594,-49.931976,-59.974556,-42.31729
2890.625,-51.574474,-61.668076,-42.753532
2900.3906,-50.406273,-62.47871,-44.503017
2910.1562,-52.46644,-63.45974,-45.275402
2919.9219,-52.67917,-65.99944,-44.99668
2929.6875,-52.080414,-68.45337,-42.837376
2939.4531,-50.77858,-69.77957,-43.364784
2949.2188,-57.391182,-68.85319,-50.67951
2958.9844,-57.82217,-67.37796,-52.707172
2968.75,-58.533783,-69.773834,-52.753136
2978.5156,-49.694115,-68.94385,-50.82438
2988.2812,-61.8195,-71.55155,-49.875698
2998.0469,-61.808723,-71.70568,-47.22925
3007.8125,-61.462902,-76.9388,-53.500942
3017.5781,-61.948685,-77.67635,-53.14704
3027.3438,-66.460846,-78.1262,-56.719837
3037.1094,-67.33761,-75.85356,-58.827682
3046.875,-66.24566,-73.49456,-53.812424
3056.6406,-62.373642,-78.16832,-58.082966
3066.4062,-60.933956,-78.108246,-62.472923
3076.1719,-61.97083,-76.754776,-59.977997
3085.9375,-62.860413,-82.81025,-57.987328
3095.7031,-65.97117,-83.26602,-59.581104
3105.4688,-68.45241,-80.1928,-66.27931
3115.2344,-66.40242,-81.01968,-65.55626
3125.0,-71.752106,-88.33487,-59.883823
3134.7656,-74.30737,-87.99583,-60.8629
3144.5312,-72.13859,-84.91716,-64.410416
3154.2969,-76.55709,-86.533554,-59.90477
3164.0625,-75.12869,-87.726326,-63.061825
3173.8281,-74.094,-90.82094,-59.827324
3183.5938,-77.90481,-89.418785,-60.61932
3193.3594,-78.163216,-89.08398,-63.88882
3203.125,-76.189514,-90.95712,-68.9944
3212.8906,-76.53848,-93.27809,-71.42546
3222.6562,-74.60787,-92.095245,-75.07617
3232.4219,-79.40542,-91.49574,-71.62654
3242.1875,-78.42983,-88.544685,-67.53589
3251.9531,-80.907974,-89.901306,-70.556984
3261.7188,-82.36275,-92.56532,-70.89999
3271.4844,-81.34876,-93.60515,-70.46685
3281.25,-78.47998,-93.01674,-70.83829
3291.0156,-74.526054,-89.87473,-67.938416
3300.7812,-82.408745,-84.34643,-67.29795
3310.5469,-84.169495,-91.4473,-72.01705
3320.3125,-81.04213,-91.291954,-67.530304
3330.0781,-73.90013,-87.137794,-63.780956
3339.8438,-77.651344,-90.58577,-59.81095
3349.6094,-79.66047,-92.50639,-62.237488
3359.375,-76.31199,-89.58562,-67.44941
3369.1406,-74.5755,-89.61453,-67.35902
3378.9062,-75.3467,-91.91579,-64.68227
3388.6719,-71.36242,-87.87628,-67.59605
3398.4375,-72.23199,-91.8488,-65.44869
3408.2031,-69.9196,-89.6191,-68.315506
3417.9688,-74.128105,-86.6568,-64.70717
3427.7344,-72.46245,-87.12383,-62.558647
3437.5,-70.44568,-89.53792,-60.97203
3447.2656,-68.201454,-90.20177,-59.713394
3457.0312,-71.76759,-89.85653,-62.523407
3466.7969,-70.831116,-87.134125,-55.78905
3476.5625,-69.30489,-84.23439,-60.894867
3486.3281,-70.28252,-80.20371,-62.121407
3496.0938,-70.389595,-78.04576,-62.634697
3505.8594,-64.42025,-78.87177,-63.011566
3515.625,-66.58861,-79.48779,-59.810966
3525.3906,-65.19986,-79.85582,-58.66485
3535.1562,-61.765656,-80.06587,-57.250168
3544.9219,-63.84398,-77.97099,-52.227818
3554.6875,-65.84876,-79.489815,-53.184505
3564.4531,-65.71826,-80.15084,-54.645134
3574.2188,-63.275986,-79.30388,-56.806355
3583.9844,-60.91707,-76.47893,-56.1362
3593.75,-57.285027,-72.591644,-54.309864
3603.5156,-55.684822,-70.784485,-52.01874
3613.2812,-56.2003,-71.26092,-49.65849
3623.0469,-57.809032,-69.716736,-49.545082
3632.8125,-55.241844,-68.3808,-50.67255
3642.5781,-53.09053,-67.49078,-46.503227
3652.3438,-51.68379,-64.58285,-38.709026
3662.1094,-50.900692,-60.87689,-45.499996
3671.875,-47.297043,-55.51067,-44.43038
3681.6406,-41.60187,-61.343376,-40.613064
3691.4062,-45.470158,-59.480343,-39.51491
3701.1719,-43.933064,-56.781883,-28.539692
3710.9375,-40.920673,-52.440796,-33.029255
3720.7031,-38.312824,-50.787537,-29.475666
3730.4688,-36.417072,-46.388546,-21.383448
3740.2344,-32.92755,-35.84181,-12.85054
3750.0,-27.052336,-34.99538,-11.285616
3759.7656,-19.250877,-33.91043,-9.794206
3769.5312,-13.771009,-18.906662,-1.712603
3779.2969,-3.69005,-7.573834,2.866185
3789.0625,0.4218404,1.5649927,2.2714498
3798.8281,0.46201473,1.4870317,2.2567036
3808.5938,0.48459923,1.2809608,2.2342393
3818.3594,-1.515985,-15.911612,2.5379548
3828.125,-9.567688,-28.36055,-0.6350113
3837.8906,-16.7793,-35.59686,-9.7955265
3847.6562,-23.654606,-42.74864,-15.590545
3857.4219,-30.346554,-44.334816,-23.002201
3867.1875,-34.394596,-49.680325,-26.192572
3876.9531,-38.511314,-55.413013,-19.565928
3886.7188,-43.12114,-54.891148,-32.686623
3896.4844,-45.66204,-61.040386,-36.16891
3906.25,-47.03631,-64.85919,-39.84674
3916.0156,-49.092415,-67.512695,-42.266994
3925.7812,-55.38332,-68.49606,-43.931847
3935.5469,-58.90686,-68.790985,-46.153027
3945.3125,-60.75347,-70.657715,-48.93728
