temperature,time,initial_mass,remaining_mass,mass_loss_percent,mass_loss_rate
25,0.0,2.2,2.2,0.0,0.0
26,0.2,2.2,2.2,0.0,0.0
27,0.4,2.2,2.2,0.0,8.881784197001252e-16
28,0.6,2.2,2.2,0.0,0.0
29,0.8,2.2,2.2,0.0,-0.004529165954719083
30,1.0,2.2,2.1981883336181127,0.08234847190396523,-0.007958031983985592
31,1.2,2.2,2.196816787206406,0.1446914906179144,0.004529165954719083
32,1.4,2.2,2.2,0.0,-0.030766310801098484
33,1.6,2.2,2.1845102628859663,0.7040789597288025,-8.881784197001252e-16
34,1.8,2.2,2.2,0.0,0.038724342785084964
35,2.0,2.2,2.2,0.0,8.881784197001252e-16
36,2.2,2.2,2.2,0.0,-0.02607623311978724
37,2.4,2.2,2.189569506752085,0.47411332945069223,-1.7763568394002505e-15
38,2.6,2.2,2.2,0.0,0.026076233119789016
39,2.8,2.2,2.2,0.0,-8.881784197001252e-16
40,3.0,2.2,2.2,0.0,-0.018869914175942526
41,3.2,2.2,2.192452034329623,0.34308934865350665,-0.014352988187431137
42,3.4,2.2,2.194258804725027,0.260963421589684,0.008483596326478882
43,3.6,2.2,2.195845472860215,0.18884214271751879,0.014352988187433802
44,3.8,2.2,2.2,0.0,0.0014106610358410876
45,4.0,2.2,2.1964097372745512,0.1631937602476694,-0.01607289945520929
46,4.2,2.2,2.1935708402179164,0.2922345355492639,0.008975656813622557
47,4.4,2.2,2.2,0.0,-0.0016415863068557357
48,4.6,2.2,2.1929142056951747,0.3220815593102374,8.881784197001252e-16
49,4.8,2.2,2.2,0.0,0.017714485762063248
50,5.0,2.2,2.2,0.0,0.0
51,5.2,2.2,2.2,0.0,0.0
52,5.4,2.2,2.2,0.0,-8.881784197001252e-16
53,5.6,2.2,2.2,0.0,8.881784197001252e-16
54,5.8,2.2,2.2,0.0,0.0
55,6.0,2.2,2.2,0.0,0.0
56,6.2,2.2,2.2,0.0,0.0
57,6.4,2.2,2.2,0.0,-0.05088255281574661
58,6.6,2.2,2.179646978873702,0.9251373239226466,-0.01291295635236267
59,6.8,2.2,2.1948348174590553,0.23478102458840794,0.05088255281574483
60,7.0,2.2,2.2,0.0,-0.05367985770530925
61,7.2,2.2,2.1733628743769318,1.2107784374121986,0.0
62,7.4,2.2,2.2,0.0,0.06659281405767015
63,7.6,2.2,2.2,0.0,8.881784197001252e-16
64,7.8,2.2,2.2,0.0,-0.007456448634540536
65,8.0,2.2,2.197017420546184,0.13557179335528133,-0.01028774341304306
66,8.2,2.2,2.1958849026347833,0.1870498802371256,-0.025775601869084674
67,8.4,2.2,2.18670717979855,0.6042191000659206,0.01028774341304306
68,8.6,2.2,2.2,0.0,0.0332320505036261
69,8.8,2.2,2.2,0.0,0.0
70,9.0,2.2,2.2,0.0,0.0
71,9.2,2.2,2.2,0.0,-0.02975710340253901
72,9.4,2.2,2.1880971586389846,0.5410382436825195,8.881784197001252e-16
73,9.6,2.2,2.2,0.0,0.02975710340253901
74,9.8,2.2,2.2,0.0,0.0
75,10.0,2.2,2.2,0.0,-0.006659699944371766
76,10.2,2.2,2.1973361200222516,0.1210854535340184,0.0
77,10.4,2.2,2.2,0.0,-0.002180662883815465
78,10.6,2.2,2.1964638548687256,0.1607338696033841,0.0
79,10.8,2.2,2.2,0.0,0.008840362828186343
80,11.0,2.2,2.2,0.0,-0.036301008088576836
81,11.2,2.2,2.1854795967645697,0.6600183288832078,-0.019561046049980213
82,11.4,2.2,2.1921755815800084,0.3556553827268997,0.026308242151308114
83,11.6,2.2,2.196002893625093,0.1816866534048796,0.019561046049979325
84,11.8,2.2,2.2,0.0,-0.001926867174625535
85,12.0,2.2,2.195232146755243,0.21672060203441,0.0
