temperature,time,initial_mass,remaining_mass,mass_loss_percent,mass_loss_rate
25,0.0,2.4,2.4,0.0,0.0
26,0.2,2.4,2.4,0.0,-0.022950600218118566
27,0.4,2.4,2.3908197599127528,0.38251000363530685,-8.881784197001252e-16
28,0.6,2.4,2.4,0.0,0.008230244492222205
29,0.8,2.4,2.3941118577096416,0.24533926209825424,0.0
30,1.0,2.4,2.4,0.0,0.00878395339128879
31,1.2,2.4,2.3976254390661573,0.09894003891010274,0.0
32,1.4,2.4,2.4,0.0,0.005936402334606683
33,1.6,2.4,2.4,0.0,-0.0558742146383473
34,1.8,2.4,2.377650314144661,0.9312369106391211,-0.016314142191359515
35,2.0,2.4,2.393474343123456,0.2719023698559923,0.03994367190248749
36,2.2,2.4,2.393627782905656,0.26550904559767047,0.016314142191360403
37,2.4,2.4,2.4,0.0,0.01593054273585892
38,2.6,2.4,2.4,0.0,-0.0381985190761327
39,2.8,2.4,2.3847205923695465,0.6366419846022311,-1.7763568394002505e-15
40,3.0,2.4,2.4,0.0,0.038198519076133586
41,3.2,2.4,2.4,0.0,-0.05411745837318982
42,3.4,2.4,2.3783530166507236,0.9019576395531901,-1.7763568394002505e-15
43,3.6,2.4,2.4,0.0,0.054117458373192484
44,3.8,2.4,2.4,0.0,-0.0035608427010469512
45,4.0,2.4,2.3985756629195816,0.05934737835075983,-0.09852294583654864
46,4.2,2.4,2.3605908216653804,1.6420490972758064,0.003560842701046063
47,4.4,2.4,2.4,0.0,0.09333064377870937
48,4.6,2.4,2.3979230791768646,0.08653836763063044,8.881784197001252e-16
49,4.8,2.4,2.4,0.0,0.005192302057838383
50,5.0,2.4,2.4,0.0,-0.009774130706925455
51,5.2,2.4,2.3960903477172297,0.16290217844876756,-0.018862394667034543
52,5.4,2.4,2.3924550421331863,0.31437324445055936,0.009631030352784897
53,5.6,2.4,2.399942759858344,0.0023850059023329665,-0.05421097650984752
54,5.8,2.4,2.370770651529247,1.2178895196147161,-0.024878007506736743
55,6.0,2.4,2.3899915568556493,0.4170184643479405,0.06979541957081814
56,6.2,2.4,2.398688819357574,0.05463252676773944,0.025021107860876413
57,6.4,2.4,2.4,0.0,0.0032779516060630343
58,6.6,2.4,2.4,0.0,-0.031357837428221735
59,6.8,2.4,2.3874568650287107,0.5226306238037182,0.0
60,7.0,2.4,2.4,0.0,-0.009386875001354156
61,7.2,2.4,2.3837021150281688,0.6790785404929732,-0.018332571724758218
62,7.4,2.4,2.3926669713100965,0.3055428620793106,0.029717850351058672
63,7.6,2.4,2.3955892551685927,0.18378103464197323,-0.03193338559115855
64,7.8,2.4,2.3798936170736327,0.8377659552653041,0.011026862078518107
65,8.0,2.4,2.4,0.0,0.044496675311873624
66,8.2,2.4,2.3976922871983826,0.096154700067401,0.0
67,8.4,2.4,2.4,0.0,-0.023364762567523734
68,8.6,2.4,2.3883463821713735,0.4855674095261023,-0.0067982248710141135
69,8.8,2.4,2.3972807100515947,0.11330374785021695,0.027181430243683913
70,9.0,2.4,2.3992189542688473,0.03254357213136139,0.006798224871013225
71,9.2,2.4,2.4,0.0,0.001952614327882074
72,9.4,2.4,2.4,0.0,0.0
73,9.6,2.4,2.4,0.0,-0.011190026877651249
74,9.8,2.4,2.3955239892489395,0.18650044796084483,-0.02759421170288512
75,10.0,2.4,2.388962315318846,0.4599035283814226,-0.002655728016628167
76,10.2,2.4,2.394461698042288,0.2307625815713249,0.010151460870109652
77,10.4,2.4,2.3930228996668896,0.29071251387959124,0.013845754894279416
78,10.6,2.4,2.4,0.0,0.009182735980652446
79,10.8,2.4,2.3966959940591503,0.1376669142020628,0.0
80,11.0,2.4,2.4,0.0,-0.034341446710219437
81,11.2,2.4,2.382959415375063,0.710024359372386,-0.02053073290428209
82,11.4,2.4,2.3917877068382873,0.3421788817380203,0.04135242508418546
83,11.6,2.4,2.399500385408737,0.020817274635948027,0.02053073290428209
84,11.8,2.4,2.4,0.0,-0.015757423407503524
85,12.0,2.4,2.393197416045736,0.28344099809433876,0.0
86,12.2,2.4,2.4,0.0,0.0112203502059387
87,12.4,2.4,2.397685556128111,0.09643516132870288,0.0
88,12.6,2.4,2.4,0.0,0.005786109679721818
89,12.8,2.4,2.4,0.0,0.0
90,13.0,2.4,2.4,0.0,0.0
91,13.2,2.4,2.4,0.0,0.0
92,13.4,2.4,2.4,0.0,0.0
93,13.6,2.4,2.4,0.0,0.0
94,13.8,2.4,2.4,0.0,0.0
95,14.0,2.4,2.4,0.0,0.0
96,14.2,2.4,2.4,0.0,-0.01867831148411092
97,14.4,2.4,2.3925286754063557,0.31130519140184837,-0.04014073824445319
98,14.6,2.4,2.3839437047022187,0.6690123040742129,0.018678311484110033
99,14.8,2.4,2.4,0.0,0.04014073824445319
100,15.0,2.4,2.4,0.0,-0.038259372195356356
101,15.2,2.4,2.3846962511218575,0.6376562032559439,-0.00024083712432343418
102,15.4,2.4,2.399903665150271,0.004013952072031568,0.038259372195356356
103,15.6,2.4,2.4,0.0,-0.026329218968113466
104,15.8,2.4,2.3893719775630253,0.4428342682072829,-0.011344541721876489
105,16.0,2.4,2.395462183311249,0.18907569536462515,0.0265700560924369
106,16.2,2.4,2.4,0.0,0.011344541721877377
107,16.4,2.4,2.4,0.0,0.0
108,16.6,2.4,2.4,0.0,-0.016182347533200137
109,16.8,2.4,2.39352706098672,0.2697057922199938,-0.024945218909761202
110,17.0,2.4,2.3900219124360955,0.4157536484960191,0.016182347533200137
111,17.2,2.4,2.4,0.0,0.024945218909761202
112,17.4,2.4,2.4,0.0,-0.025470204842996225
113,17.6,2.4,2.3898119180628012,0.4245034140499449,-0.014105004100064988
114,17.8,2.4,2.3943579983599736,0.2350834016677631,0.025470204842997113
115,18.0,2.4,2.4,0.0,0.005599790488566292
116,18.2,2.4,2.3965979145554,0.1417535601916493,0.0
117,18.4,2.4,2.4,0.0,0.008505213611499585
118,18.6,2.4,2.4,0.0,0.0
119,18.8,2.4,2.4,0.0,-0.04479388199062306
120,19.0,2.4,2.382082447203751,0.7465646998437132,0.0
121,19.2,2.4,2.4,0.0,0.04479388199062306
122,19.4,2.4,2.4,0.0,-0.00629680967959434
123,19.6,2.4,2.397481276128162,0.10494682799324602,-0.01108310530407497
124,19.8,2.4,2.39556675787837,0.18471842173457934,0.006296809679595228
125,20.0,2.4,2.4,0.0,0.01108310530407497
126,20.2,2.4,2.4,0.0,0.0
127,20.4,2.4,2.4,0.0,-0.03609429568904776
128,20.6,2.4,2.3855622817243805,0.6015715948174768,8.881784197001252e-16
129,20.8,2.4,2.4,0.0,-0.02569120475569342
130,21.0,2.4,2.375285799822103,1.0297583407456958,-0.027598541821767242
131,21.2,2.4,2.388960583271293,0.45997569702944874,0.049451432224088876
132,21.4,2.4,2.3950663727117387,0.20556780367754018,-0.02709298447660391
133,21.6,2.4,2.378123389480651,0.9115254383062148,-0.02098590856525462
134,21.8,2.4,2.386672009285636,0.5553329464318149,0.05237862334245236
