temperature,time,initial_mass,remaining_mass,mass_loss_percent,mass_loss_rate
25,0.0,2.3,2.3,0.0,0.0
26,0.2,2.3,2.3,0.0,-0.030506774187855967
27,0.4,2.3,2.2877972903248573,0.5305525945714186,-0.015086200211062106
28,0.6,2.3,2.293965519915575,0.2623686993228116,0.030506774187855967
29,0.8,2.3,2.3,0.0,-0.03760468379136128
30,1.0,2.3,2.2789236463990306,0.9163632000421372,0.0
31,1.2,2.3,2.3,0.0,0.037897909689086795
32,1.4,2.3,2.294082810274665,0.2572691184928081,-0.0014231278014538162
33,1.6,2.3,2.299430748879418,0.02475004872094788,0.014792974313336593
34,1.8,2.3,2.3,0.0,0.0014231278014547044
35,2.0,2.3,2.3,0.0,-0.07399958645242766
36,2.2,2.3,2.2704001654190287,1.286949329607438,1.7763568394002505e-15
37,2.4,2.3,2.3,0.0,0.06146982788883015
38,2.6,2.3,2.294988096574561,0.2179088445843109,8.881784197001252e-16
39,2.8,2.3,2.3,0.0,0.012529758563596616
40,3.0,2.3,2.3,0.0,0.0
41,3.2,2.3,2.3,0.0,-0.006306043543109929
42,3.4,2.3,2.2974775825827556,0.10967032248889105,-8.881784197001252e-16
43,3.6,2.3,2.3,0.0,0.006306043543111706
44,3.8,2.3,2.3,0.0,-0.0554401659332715
45,4.0,2.3,2.2778239336266917,0.9641767988394929,-0.0007214537588611236
46,4.2,2.3,2.2997114184964556,0.012547021893223551,0.038531091320944455
47,4.4,2.3,2.2932363701550695,0.29407086282305367,-0.024444871143541214
48,4.6,2.3,2.2899334700390392,0.43767521569393636,0.016909074612326158
49,4.8,2.3,2.3,0.0,0.02516632490240145
50,5.0,2.3,2.3,0.0,-0.01596405662352307
51,5.2,2.3,2.2936143773505906,0.27763576736562623,-0.06314484062165437
52,5.4,2.3,2.2747420637513383,1.0981711412461466,-0.016258098470840032
53,5.6,2.3,2.287111137962255,0.5603853059889224,0.029546558810532808
54,5.8,2.3,2.286560687275551,0.584317944541271,-0.035244107319932994
55,6.0,2.3,2.2730134950342817,1.1733263028573113,0.033598281811122455
56,6.2,2.3,2.3,0.0,0.06746626241429521
57,6.4,2.3,2.3,0.0,-1.7763568394002505e-15
