temperature,time,initial_mass,remaining_mass,mass_loss_percent,mass_loss_rate
25,0.0,2.1,2.1,0.0,-0.037391483550455185
26,0.2,2.1,2.092521703289909,0.3561093671471924,0.0
27,0.4,2.1,2.1,0.0,0.018695741775227148
28,0.6,2.1,2.1,0.0,-0.014871388387044604
29,0.8,2.1,2.094051444645182,0.28326454070562523,-0.06892296576019952
30,1.0,2.1,2.0724308136959206,1.312818395432353,0.014871388387045492
31,1.2,2.1,2.1,0.0,0.06892296576019863
32,1.4,2.1,2.1,0.0,8.881784197001252e-16
33,1.6,2.1,2.1,0.0,-8.881784197001252e-16
34,1.8,2.1,2.1,0.0,-0.025067863944610025
35,2.0,2.1,2.089972854422156,0.47748312275448435,-0.006847757773476459
36,2.2,2.1,2.0972608968906092,0.13043348139955846,-0.002744972446284244
37,2.4,2.1,2.088874865443642,0.5297683122075164,0.0059895046439510935
38,2.6,2.1,2.09965669874819,0.01634767865764057,-0.005684082081023334
39,2.8,2.1,2.0866012326112324,0.6380365423222609,0.0008582531295244777
40,3.0,2.1,2.1,0.0,0.01240984214169405
41,3.2,2.1,2.09156516946791,0.401658596766184,8.881784197001252e-16
42,3.4,2.1,2.1,0.0,0.02108707633022444
43,3.6,2.1,2.1,0.0,8.881784197001252e-16
44,3.8,2.1,2.1,0.0,-8.881784197001252e-16
45,4.0,2.1,2.1,0.0,-0.007406603937586631
46,4.2,2.1,2.0970373584249655,0.14107817023975067,0.0
47,4.4,2.1,2.1,0.0,0.007406603937584855
48,4.6,2.1,2.1,0.0,-0.017151419074888707
49,4.8,2.1,2.093139432370044,0.32669369666458686,-0.013769351621972348
50,5.0,2.1,2.094492259351211,0.26227336422806546,0.017151419074889596
51,5.2,2.1,2.1,0.0,0.007435719053779266
52,5.4,2.1,2.097466546972723,0.12064062034653797,0.0
53,5.6,2.1,2.1,0.0,0.005883797912719757
54,5.8,2.1,2.09982006613781,0.008568279151900443,0.0
55,6.0,2.1,2.1,0.0,-0.014912415688829839
56,6.2,2.1,2.093855099862278,0.2926142922724829,0.0
57,6.4,2.1,2.1,0.0,0.015362250344304051
58,6.6,2.1,2.1,0.0,-0.02013523246302995
59,6.8,2.1,2.0919459070147877,0.3835282373910612,-0.013548336844744213
60,7.0,2.1,2.0945806652621024,0.25806355894750443,0.013234107737496004
61,7.2,2.1,2.0972395501097862,0.13144999477209396,0.013548336844744213
62,7.4,2.1,2.1,0.0,0.006901124725533059
63,7.6,2.1,2.1,0.0,-0.005348238559951923
64,7.8,2.1,2.0978607045760187,0.1018712106657819,-0.0110298710414245
65,8.0,2.1,2.09558805158343,0.21009278174143092,0.0053482385599528115
66,8.2,2.1,2.1,0.0,-0.015328424503727511
67,8.4,2.1,2.089456681781939,0.502062772288616,-0.0039622200298286
68,8.6,2.1,2.0984151119880683,0.0754708577110506,0.02635829554515201
69,8.8,2.1,2.1,0.0,0.0039622200298294885
70,9.0,2.1,2.1,0.0,-0.013318204828332902
71,9.2,2.1,2.094672718068667,0.2536800919682573,-0.01090767809114368
72,9.4,2.1,2.095636928763543,0.20776529697415377,0.01331820482833379
73,9.6,2.1,2.1,0.0,0.010907678091142792
74,9.8,2.1,2.1,0.0,-0.01538981359969327
75,10.0,2.1,2.093844074560123,0.29313930666083243,0.0
76,10.2,2.1,2.1,0.0,0.014921481537750303
77,10.4,2.1,2.0998126671752226,0.008920610703672926,8.881784197001252e-16
78,10.6,2.1,2.1,0.0,0.0004683320619429665
79,10.8,2.1,2.1,0.0,8.881784197001252e-16
80,11.0,2.1,2.1,0.0,0.0
81,11.2,2.1,2.1,0.0,-8.881784197001252e-16
82,11.4,2.1,2.1,0.0,-0.05200694535445649
83,11.6,2.1,2.0791972218582173,0.9906084829420441,-1.7763568394002505e-15
84,11.8,2.1,2.1,0.0,0.05200694535445649
85,12.0,2.1,2.1,0.0,0.0
86,12.2,2.1,2.1,0.0,-8.881784197001252e-16
87,12.4,2.1,2.1,0.0,8.881784197001252e-16
88,12.6,2.1,2.1,0.0,-0.009976418677867471
89,12.8,2.1,2.096009432528853,0.19002702243556194,-0.06051883056533924
90,13.0,2.1,2.0757924677738644,1.1527396298159893,-0.024070370542794706
91,13.2,2.1,2.0863812843117353,0.6485102708697547,0.060518830565338355
92,13.4,2.1,2.1,0.0,0.010661701175878946
93,13.6,2.1,2.090645964782087,0.4454302484720561,-8.881784197001252e-16
94,13.8,2.1,2.1,0.0,-0.008519738972303514
95,14.0,2.1,2.0872380691931656,0.6077109908016362,-0.058014278725408985
96,14.2,2.1,2.0767942885098365,1.1050338804839785,0.015111666582206418
97,14.4,2.1,2.0932827358260484,0.3198697225691343,0.019831736076789674
98,14.6,2.1,2.084726982940553,0.7272865266403475,0.004375864078447478
99,14.8,2.1,2.095033081457428,0.23651993059868537,0.03818254264861842
100,15.0,2.1,2.1,0.0,0.012417296356430185
101,15.2,2.1,2.1,0.0,-8.881784197001252e-16
102,15.4,2.1,2.1,0.0,8.881784197001252e-16
103,15.6,2.1,2.1,0.0,-0.0227586488967626
104,15.8,2.1,2.090896540441295,0.4334980742240421,8.881784197001252e-16
105,16.0,2.1,2.1,0.0,0.014743465128538524
106,16.2,2.1,2.0967939264927105,0.1526701670137958,0.0
107,16.4,2.1,2.1,0.0,0.008015183768224077
108,16.6,2.1,2.1,0.0,-0.0041621242481930665
109,16.8,2.1,2.098335150300723,0.07927855710842947,-0.00402143418892198
110,17.0,2.1,2.098391426324431,0.07659874645567076,-0.005551517795095329
111,17.2,2.1,2.096114543182685,0.18502175320548045,-0.034571647138601946
112,17.4,2.1,2.0845627674689906,0.735106311000452,0.00971364204328573
113,17.6,2.1,2.1,0.0,-0.01359012492934042
114,17.8,2.1,2.079126717497255,0.9939658334640513,-0.027998059033033762
115,18.0,2.1,2.0888007763867864,0.5332963625339822,0.047801666292572875
116,18.2,2.1,2.098247384014284,0.08345790408170232,0.005637379574889856
