temperature,time,initial_mass,remaining_mass,mass_loss_percent,mass_loss_rate
25,0.0,2.1,2.1,0.0,0.0
26,0.2,2.1,2.1,0.0,0.0
27,0.4,2.1,2.1,0.0,-0.022195075553878674
28,0.6,2.1,2.0911219697784484,0.4227633438834175,-0.011129690268036896
29,0.8,2.1,2.095548123892785,0.21199410034357374,0.006965355629517056
30,1.0,2.1,2.0939081120302556,0.29008990332117146,0.011129690268037784
31,1.2,2.1,2.1,0.0,0.01522971992436073
32,1.4,2.1,2.1,0.0,-0.01626627885502785
33,1.6,2.1,2.0934934884579888,0.30983388295292646,-0.0021501618440114
34,1.8,2.1,2.0991399352623956,0.040955463695452166,0.005988152370529853
35,2.0,2.1,2.0958887494062006,0.1957738377999811,-0.026850355932973358
36,2.2,2.1,2.088399792889206,0.5523908147997142,-0.005978690960063204
37,2.4,2.1,2.093497273022175,0.3096536656107309,-0.01287684774687392
38,2.6,2.1,2.083249053790457,0.7976641052163345,0.016256817444564753
39,2.8,2.1,2.1,0.0,0.0418773655238569
40,3.0,2.1,2.1,0.0,-0.001999467475465977
41,3.2,2.1,2.0992002130098135,0.03808509477078963,-0.002038776071952242
42,3.4,2.1,2.099184489571219,0.03883382994196159,-0.021415316513868632
43,3.6,2.1,2.0906340864042665,0.4459958855111167,0.0020387760719540182
44,3.8,2.1,2.1,0.0,-0.009036682483761993
45,4.0,2.1,2.0870194134107622,0.6181231709160978,0.0
46,4.2,2.1,2.1,0.0,0.02041999307354203
47,4.4,2.1,2.095187410640179,0.2291709218962346,0.0
48,4.6,2.1,2.1,0.0,0.012031473399553683
49,4.8,2.1,2.1,0.0,0.0
50,5.0,2.1,2.1,0.0,0.0
51,5.2,2.1,2.1,0.0,-0.04285250612512126
52,5.4,2.1,2.0828589975499514,0.816238211907087,0.0
53,5.6,2.1,2.1,0.0,0.03363978010800839
54,5.8,2.1,2.096314909593154,0.17548049556409764,0.0
55,6.0,2.1,2.1,0.0,0.009212726017114647
56,6.2,2.1,2.1,0.0,-0.052165082723138134
57,6.4,2.1,2.079133966910745,0.993620623297863,-0.010382857872555995
58,6.6,2.1,2.0958468568509776,0.1977687213820295,0.052165082723138134
59,6.8,2.1,2.1,0.0,-0.013182440723898736
60,7.0,2.1,2.090573880561418,0.44886283040867075,0.0
61,7.2,2.1,2.1,0.0,0.016245015823226794
62,7.4,2.1,2.097071886890709,0.13943395758530303,0.0
63,7.6,2.1,2.1,0.0,0.007320282773228826
64,7.8,2.1,2.1,0.0,0.0
65,8.0,2.1,2.1,0.0,-0.005041497454834953
66,8.2,2.1,2.0979834010180665,0.09602852294920508,-8.881784197001252e-16
67,8.4,2.1,2.1,0.0,-0.011087153804657746
68,8.6,2.1,2.0935485394962035,0.3072124049427077,-0.011128388418277346
69,8.8,2.1,2.0955486446326894,0.21196930320527724,0.0002305773267430311
70,9.0,2.1,2.0936407704269007,0.3028204558618795,-0.019264065538354025
71,9.2,2.1,2.087843018417348,0.5789038848882042,-0.0005161652833409747
72,9.4,2.1,2.093434304313565,0.31265217554453983,0.030392453956630483
73,9.6,2.1,2.1,0.0,0.016414239216087978
74,9.8,2.1,2.1,0.0,8.881784197001252e-16
75,10.0,2.1,2.1,0.0,0.0
76,10.2,2.1,2.1,0.0,-0.04704029512067631
77,10.4,2.1,2.0811838819517297,0.8960056213462156,1.7763568394002505e-15
78,10.6,2.1,2.1,0.0,0.029495965282839265
79,10.8,2.1,2.092982268064865,0.3341777111969161,8.881784197001252e-16
80,11.0,2.1,2.1,0.0,0.017544329837837047
81,11.2,2.1,2.1,0.0,-0.006490069579707658
82,11.4,2.1,2.097403972168117,0.12362037294681627,8.881784197001252e-16
83,11.6,2.1,2.1,0.0,-0.0023988124420011303
84,11.8,2.1,2.0964444471913164,0.16931203850874266,-0.0035429391130090693
85,12.0,2.1,2.0985828243547964,0.06748455453351787,-0.007395102832574274
86,12.2,2.1,2.093486406058287,0.31017114008156715,-0.02683918928155027
87,12.4,2.1,2.087847148642176,0.5787072075154255,0.01628398485428395
88,12.6,2.1,2.1,0.0,0.030382128394560226
89,12.8,2.1,2.1,0.0,-0.0007129327923349749
90,13.0,2.1,2.099714826883066,0.013579672234949798,0.0
91,13.2,2.1,2.1,0.0,-0.020571580441560933
92,13.4,2.1,2.0914861947064414,0.4054192996932811,-0.028859823264371975
93,13.6,2.1,2.088456070694251,0.5497109193213628,0.021284513233895908
94,13.8,2.1,2.1,0.0,0.026490719742356283
95,14.0,2.1,2.099052358591194,0.04512578137170984,0.0
96,14.2,2.1,2.1,0.0,0.002369103522014804
97,14.4,2.1,2.1,0.0,8.881784197001252e-16
98,14.6,2.1,2.1,0.0,-8.881784197001252e-16
99,14.8,2.1,2.1,0.0,8.881784197001252e-16
100,15.0,2.1,2.1,0.0,0.0
101,15.2,2.1,2.1,0.0,-0.03684992278152244
102,15.4,2.1,2.085260030887391,0.7019032910766133,-0.016950477414978238
103,15.6,2.1,2.093219809034008,0.3228662364758017,0.03684992278152244
104,15.8,2.1,2.1,0.0,0.016950477414980014
105,16.0,2.1,2.1,0.0,0.0
106,16.2,2.1,2.1,0.0,-0.002475552657710267
107,16.4,2.1,2.099009778936916,0.04715338395637591,-0.02230620488217916
108,16.6,2.1,2.091077518047128,0.42488009299390855,-0.009998142583028446
109,16.8,2.1,2.0950105219037045,0.23759419506168392,0.022306204882180047
110,17.0,2.1,2.1,0.0,0.012473695240738714
111,17.2,2.1,2.1,0.0,0.0
112,17.4,2.1,2.1,0.0,0.0
113,17.6,2.1,2.1,0.0,0.0
114,17.8,2.1,2.1,0.0,-0.02836952456551689
115,18.0,2.1,2.0886521901737933,0.5403718964860377,-0.02367040212761129
116,18.2,2.1,2.0905318391489556,0.45086480243069105,0.02836952456551689
117,18.4,2.1,2.1,0.0,0.010211227902652276
118,18.6,2.1,2.094616330310016,0.2563652233325614,-0.019187747017494594
119,18.8,2.1,2.092324901193002,0.365480895571324,-0.0031855615879416987
120,19.0,2.1,2.0933421056748394,0.31704258691242343,0.019187747017494594
121,19.2,2.1,2.1,0.0,-0.0027873640164326474
