temperature,time,initial_mass,remaining_mass,mass_loss_percent,mass_loss_rate
25,0.0,2.3,2.3,0.0,-0.002597473415666407
26,0.2,2.3,2.2994805053168665,0.022586725353620316,-0.010209242133115026
27,0.4,2.3,2.2959163031467535,0.1775520370976567,-0.0058872822519919765
28,0.6,2.3,2.29712559241607,0.12497424277955756,-0.03334105649262842
29,0.8,2.3,2.282579880549702,0.7573964978390262,-0.04031537181611977
30,1.0,2.3,2.280999443689622,0.8261111439294653,0.04248558215547593
31,1.2,2.3,2.2995741134118926,0.0185168081785865,0.04750139077594451
32,1.4,2.3,2.3,0.0,-0.011714437549405154
33,1.6,2.3,2.29488833839213,0.22224615686389682,-0.008089610434339534
34,1.8,2.3,2.296764155826264,0.14068887711895595,0.012779154019674444
35,2.0,2.3,2.3,0.0,0.008089610434339534
36,2.2,2.3,2.3,0.0,8.881784197001252e-16
37,2.4,2.3,2.3,0.0,-8.881784197001252e-16
38,2.6,2.3,2.3,0.0,8.881784197001252e-16
39,2.8,2.3,2.3,0.0,-0.06734465524817157
40,3.0,2.3,2.2730621379007316,1.171211395620348,-0.013622958894158543
41,3.2,2.3,2.2945508164423365,0.23692102424624192,0.042003685136775104
42,3.4,2.3,2.2898636119554414,0.44071252367645514,-0.005877185551221409
43,3.6,2.3,2.292199942221848,0.33913294687616385,0.025340970111397354
44,3.8,2.3,2.3,0.0,-0.021079966922154192
45,4.0,2.3,2.283767955452987,0.7057410672614184,0.0
46,4.2,2.3,2.3,0.0,0.032057047283908346
47,4.4,2.3,2.29659077436655,0.14822720145433785,-0.02716795934995364
48,4.6,2.3,2.2891328162600186,0.4724862495644089,0.00852306408362491
49,4.8,2.3,2.3,0.0,0.027167959349952753
50,5.0,2.3,2.3,0.0,-0.003451604855584378
51,5.2,2.3,2.298619358057766,0.06002791053190525,0.0
52,5.4,2.3,2.3,0.0,-0.008172535173283535
53,5.6,2.3,2.2953503439884533,0.20215895702376782,-0.001991965149692021
54,5.8,2.3,2.299203213940123,0.03464287216856606,-0.02281162981768503
55,6.0,2.3,2.2862256920613793,0.5988829538530669,0.001991965149692909
56,6.2,2.3,2.3,0.0,0.03443576984655117
57,6.4,2.3,2.3,0.0,-1.7763568394002505e-15
58,6.6,2.3,2.3,0.0,1.7763568394002505e-15
59,6.8,2.3,2.3,0.0,0.0
60,7.0,2.3,2.3,0.0,-0.024781733312766896
61,7.2,2.3,2.2900873066748932,0.4309866663089893,0.0
62,7.4,2.3,2.3,0.0,-0.011500835296260448
63,7.6,2.3,2.2854869725563898,0.6310011932004363,8.881784197001252e-16
64,7.8,2.3,2.3,0.0,0.03628256860902557
65,8.0,2.3,2.3,0.0,-1.7763568394002505e-15
66,8.2,2.3,2.3,0.0,-0.0038427425766425216
67,8.4,2.3,2.2984629029693426,0.06683030568074878,-0.01839897670864321
68,8.6,2.3,2.2926404093165424,0.319982203628582,0.0038427425766425216
69,8.8,2.3,2.3,0.0,0.01839897670864321
70,9.0,2.3,2.3,0.0,0.0
71,9.2,2.3,2.3,0.0,0.0
72,9.4,2.3,2.3,0.0,0.0
73,9.6,2.3,2.3,0.0,-0.017432742923025657
74,9.8,2.3,2.2930269028307895,0.30317813779174785,-0.017036640840085937
75,10.0,2.3,2.2931853436639655,0.2962894059145368,-0.015283899119845401
76,10.2,2.3,2.286913343182851,0.568985079006457,0.01703664084008505
77,10.4,2.3,2.3,0.0,0.03271664204287106
78,10.6,2.3,2.3,0.0,0.0
79,10.8,2.3,2.3,0.0,-0.02409633581980053
80,11.0,2.3,2.2903614656720794,0.41906670990957867,0.0
81,11.2,2.3,2.3,0.0,0.01934225177996929
82,11.4,2.3,2.298098366384067,0.08267972243185297,-0.023229111857005158
83,11.6,2.3,2.290708355257198,0.40398455403487893,0.004754084039832129
84,11.8,2.3,2.3,0.0,0.02322911185700427
85,12.0,2.3,2.3,0.0,-0.01475374934002005
86,12.2,2.3,2.2940985002639915,0.25658694504383217,0.0
87,12.4,2.3,2.3,0.0,-0.010417856646959045
88,12.6,2.3,2.2899313576052083,0.43776706064309795,-8.881784197001252e-16
89,12.8,2.3,2.3,0.0,0.007709343970648597
90,13.0,2.3,2.293015095193468,0.3036915133274732,-0.048384128085325884
91,13.2,2.3,2.2806463487658695,0.8414630971361012,-0.0122746211547895
92,13.4,2.3,2.2881052467315524,0.5171631855846689,0.03413188786610366
93,13.6,2.3,2.294299103912311,0.24786504729082384,-0.009366451645096419
94,13.8,2.3,2.2843586660735133,0.6800579968037603,0.001537352929545932
95,14.0,2.3,2.2949140450841288,0.22112847460309293,0.03910333481621553
96,14.2,2.3,2.3,0.0,-0.006107144642638396
97,14.4,2.3,2.2924711872270733,0.32733968577940864,-0.06459952566176952
98,14.6,2.3,2.274160189735292,1.123470011509027,0.018822031932315575
99,14.8,2.3,2.3,0.0,0.04049278010460888
100,15.0,2.3,2.290357301777136,0.4192477488201581,0.0
101,15.2,2.3,2.3,0.0,0.024106745557159748
102,15.4,2.3,2.3,0.0,-0.029629126230304337
103,15.6,2.3,2.2881483495078783,0.5152891518313767,-0.020966499711254194
104,15.8,2.3,2.2916134001154984,0.3646347775870162,0.0010534405049984485
105,16.0,2.3,2.288569725709878,0.49696844739661417,0.020966499711253306
106,16.2,2.3,2.3,0.0,0.028575685725305
107,16.4,2.3,2.3,0.0,-0.020195083065456032
108,16.6,2.3,2.2919219667738173,0.35121883592097297,-0.011858673900763783
109,16.8,2.3,2.295256530439694,0.20623780696982671,0.0037237781820307347
110,17.0,2.3,2.2934114780466297,0.2864574762334891,0.011858673900763783
111,17.2,2.3,2.3,0.0,0.016471304883425297
112,17.4,2.3,2.3,0.0,0.0
113,17.6,2.3,2.3,0.0,0.0
114,17.8,2.3,2.3,0.0,0.0
115,18.0,2.3,2.3,0.0,0.0
116,18.2,2.3,2.3,0.0,0.0
117,18.4,2.3,2.3,0.0,-0.009530342965401672
118,18.6,2.3,2.2961878628138392,0.1657450950504637,-0.0037783892007725584
119,18.8,2.3,2.298488644319691,0.06571111653517384,0.009530342965400784
120,19.0,2.3,2.3,0.0,0.0037783892007725584
121,19.2,2.3,2.3,0.0,0.0
122,19.4,2.3,2.3,0.0,-0.018833078164531614
123,19.6,2.3,2.292466768734187,0.32753179416578165,8.881784197001252e-16
124,19.8,2.3,2.3,0.0,0.018833078164531614
125,20.0,2.3,2.3,0.0,-0.007785449554349455
126,20.2,2.3,2.29688582017826,0.13539912268433146,0.0
127,20.4,2.3,2.3,0.0,-0.015042142758522559
128,20.6,2.3,2.2908689630748507,0.3970016054412606,8.881784197001252e-16
129,20.8,2.3,2.3,0.0,-0.04098454458968526
130,21.0,2.3,2.2744751452389766,1.1097762939575297,0.0
131,21.2,2.3,2.3,0.0,0.019042019718373382
132,21.4,2.3,2.2820919531263257,0.7786107336380034,-1.7763568394002505e-15
133,21.6,2.3,2.3,0.0,0.04477011718418389
134,21.8,2.3,2.3,0.0,0.0
135,22.0,2.3,2.3,0.0,-0.024278557026186753
136,22.2,2.3,2.290288577189525,0.4222357743684761,0.0
137,22.4,2.3,2.3,0.0,-0.0004457347136730405
138,22.6,2.3,2.290110283304055,0.4299876824323785,8.881784197001252e-16
139,22.8,2.3,2.3,0.0,0.02472429173986157
140,23.0,2.3,2.3,0.0,-0.03863559791303661
141,23.2,2.3,2.284545760834785,0.6719234419658607,0.0
142,23.4,2.3,2.3,0.0,0.027091917645771346
143,23.6,2.3,2.2953825278930933,0.20075965682202368,0.0
144,23.8,2.3,2.3,0.0,-0.007905576105996737
145,24.0,2.3,2.2922202974506947,0.3382479369263098,-0.02756246465391854
146,24.2,2.3,2.2889750141384324,0.47934721137250474,0.0031758738278657717
147,24.4,2.3,2.293490646981841,0.2830153486156035,-0.02703687039670566
148,24.6,2.3,2.27816026597975,0.9495536530543316,-0.03468503084394836
149,24.8,2.3,2.279616634644261,0.8862332763364624,0.0545993350506242
150,25.0,2.3,2.3,0.0,0.050236759299476574
151,25.2,2.3,2.2997113383640517,0.01255050591079353,-0.038117958815291786
152,25.4,2.3,2.284752816473883,0.6629210228746564,-0.018303894007809518
153,25.6,2.3,2.2923897807609284,0.33087909735093035,-0.006625328043544876
154,25.8,2.3,2.282102685256465,0.77814411928413,-0.016539235261841867
155,26.0,2.3,2.2857740866561915,0.6185179714699212,0.04474328685883666
156,26.2,2.3,2.3,0.0,0.028160696676478025
157,26.4,2.3,2.2970383653267827,0.12876672492249022,-0.043315055124887536
158,26.6,2.3,2.2826739779500445,0.7533053065197909,0.007404086683044042
159,26.8,2.3,2.3,0.0,0.006202539376111815
160,27.0,2.3,2.285154993700489,0.6454350565004641,-0.02532288810100969
161,27.2,2.3,2.2898708447595957,0.44039805393062187,0.03711251574877661
162,27.4,2.3,2.3,0.0,0.025322888101010577
163,27.6,2.3,2.3,0.0,0.0
164,27.8,2.3,2.3,0.0,-0.03715071433954975
165,28.0,2.3,2.28513971426418,0.6460993798182697,0.0
166,28.2,2.3,2.3,0.0,0.03715071433954975
167,28.4,2.3,2.3,0.0,-0.013883268794933734
168,28.6,2.3,2.294446692482026,0.2414481529553862,-0.014302343638012971
169,28.8,2.3,2.294279062544794,0.24873641109590597,0.013883268794933734
170,29.0,2.3,2.3,0.0,-0.025347193106424193
171,29.2,2.3,2.2841401853022245,0.6895571607728522,0.0
172,29.4,2.3,2.3,0.0,0.03964953674443894
173,29.6,2.3,2.3,0.0,0.0
174,29.8,2.3,2.3,0.0,-0.011763059046346669
175,30.0,2.3,2.295294776381461,0.20457493993646533,0.0
176,30.2,2.3,2.3,0.0,0.011334641750873509
177,30.4,2.3,2.2998286330818103,0.007450735573450606,-0.024974474891522824
178,30.6,2.3,2.2900102100433903,0.43433869376562595,0.00042841729547493657
179,30.8,2.3,2.3,0.0,0.024974474891523712
180,31.0,2.3,2.3,0.0,0.0
181,31.2,2.3,2.3,0.0,0.0
182,31.4,2.3,2.3,0.0,-0.029217169115837827
183,31.6,2.3,2.2883131323536645,0.50812468027546,-0.019196966568510554
184,31.8,2.3,2.2923212133725954,0.33386028814801183,0.02167656435555454
185,32.0,2.3,2.2969837580958865,0.13114095235276285,0.019196966568511442
186,32.2,2.3,2.3,0.0,0.004707909824285039
187,32.4,2.3,2.2988669220256006,0.04926425975648552,8.881784197001252e-16
188,32.6,2.3,2.3,0.0,0.0028326949359973597
189,32.8,2.3,2.3,0.0,-0.017369100934748083
190,33.0,2.3,2.2930523596261003,0.30207132060433123,-0.013218201027823007
191,33.2,2.3,2.294712719588871,0.22988175700559638,0.01736910093474897
192,33.4,2.3,2.3,0.0,0.004903410775832562
193,33.6,2.3,2.2966740838992035,0.14460504786071204,0.0
194,33.8,2.3,2.3,0.0,0.008314790251991333
195,34.0,2.3,2.3,0.0,-0.002237287338036076
196,34.2,2.3,2.2991050850647854,0.03890934500932534,-8.881784197001252e-16
197,34.4,2.3,2.3,0.0,-0.025006721311666702
198,34.6,2.3,2.2891023965401183,0.47380884608179974,-0.045637472123211786
199,34.8,2.3,2.2817450111507154,0.793695167360202,0.02724400864970189
200,35.0,2.3,2.3,0.0,0.027330246224024357
