id,value
1.000000,0.001954
2.000000,0.002596
3.000000,0.003162
4.000000,0.003613
5.000000,0.003917
6.000000,0.004058
7.000000,0.004037
8.000000,0.003869
9.000000,0.003585
10.000000,0.003226
11.000000,0.002842
12.000000,0.002483
13.000000,0.002199
14.000000,0.002032
15.000000,0.002010
16.000000,0.002152
17.000000,0.002456
18.000000,0.002906
19.000000,0.003473
20.000000,0.004114
21.000000,0.002066
22.000000,0.002517
23.000000,0.002921
24.000000,0.003253
25.000000,0.003495
26.000000,0.003636
27.000000,0.003677
28.000000,0.003628
29.000000,0.003506
30.000000,0.003338
31.000000,0.003155
32.000000,0.002987
33.000000,0.002866
34.000000,0.002816
35.000000,0.002857
36.000000,0.002998
37.000000,0.003240
38.000000,0.003572
39.000000,0.003977
40.000000,0.004427
41.000000,0.002155
42.000000,0.002297
43.000000,0.002438
44.000000,0.002580
45.000000,0.002721
46.000000,0.002862
47.000000,0.003004
48.000000,0.003145
49.000000,0.003286
50.000000,0.003428
51.000000,0.003569
52.000000,0.003710
53.000000,0.003852
54.000000,0.003993
55.000000,0.004135
56.000000,0.004276
57.000000,0.004417
58.000000,0.004559
59.000000,0.004700
60.000000,0.004841
61.000000,0.003079
62.000000,0.002911
63.000000,0.002790
64.000000,0.002740
65.000000,0.002781
66.000000,0.002922
67.000000,0.003164
68.000000,0.003496
69.000000,0.003901
70.000000,0.004351
71.000000,0.004817
72.000000,0.005268
73.000000,0.005672
74.000000,0.006004
75.000000,0.006246
76.000000,0.006388
77.000000,0.006429
78.000000,0.006379
79.000000,0.006257
80.000000,0.006090
81.000000,0.006637
82.000000,0.006278
83.000000,0.005994
84.000000,0.005827
85.000000,0.005805
86.000000,0.005947
87.000000,0.006251
88.000000,0.006701
89.000000,0.007268
90.000000,0.007909
91.000000,0.008576
92.000000,0.009218
93.000000,0.009784
94.000000,0.010235
95.000000,0.010539
96.000000,0.010680
97.000000,0.010659
98.000000,0.010491
99.000000,0.010207
100.000000,0.009849
101.000000,0.006849
102.000000,0.006490
103.000000,0.006206
104.000000,0.006039
105.000000,0.006018
106.000000,0.006159
107.000000,0.006463
108.000000,0.006913
109.000000,0.007480
110.000000,0.008121
111.000000,0.008788
112.000000,0.009430
113.000000,0.009997
114.000000,0.010447
115.000000,0.010751
116.000000,0.010892
117.000000,0.010871
118.000000,0.010703
119.000000,0.010419
120.000000,0.010061
121.000000,0.003715
122.000000,0.003547
123.000000,0.003426
124.000000,0.003376
125.000000,0.003417
126.000000,0.003558
127.000000,0.003800
128.000000,0.004133
129.000000,0.004537
130.000000,0.004987
131.000000,0.005454
132.000000,0.005904
133.000000,0.006308
134.000000,0.006641
135.000000,0.006882
136.000000,0.007024
137.000000,0.007065
138.000000,0.007015
139.000000,0.006893
140.000000,0.006726
141.000000,0.003216
142.000000,0.003357
143.000000,0.003498
144.000000,0.003640
145.000000,0.003781
146.000000,0.003922
147.000000,0.004064
148.000000,0.004205
149.000000,0.004347
150.000000,0.004488
151.000000,0.004629
152.000000,0.004771
153.000000,0.004912
154.000000,0.005053
155.000000,0.005195
156.000000,0.005336
157.000000,0.005477
158.000000,0.005619
159.000000,0.005760
160.000000,0.005902
161.000000,0.003550
162.000000,0.004001
163.000000,0.004405
164.000000,0.004737
165.000000,0.004979
166.000000,0.005121
167.000000,0.005162
168.000000,0.005112
169.000000,0.004990
170.000000,0.004823
171.000000,0.004639
172.000000,0.004471
173.000000,0.004350
174.000000,0.004300
175.000000,0.004341
176.000000,0.004483
177.000000,0.004724
178.000000,0.005057
179.000000,0.005461
180.000000,0.005911
181.000000,0.003863
182.000000,0.004504
183.000000,0.005071
184.000000,0.005521
185.000000,0.005825
186.000000,0.005966
187.000000,0.005945
188.000000,0.005777
189.000000,0.005493
190.000000,0.005135
191.000000,0.004750
192.000000,0.004392
193.000000,0.004108
194.000000,0.003940
195.000000,0.003919
196.000000,0.004060
197.000000,0.004364
198.000000,0.004814
199.000000,0.005381
200.000000,0.006023
