id,value
1.000000,0.000512
2.000000,0.000512
3.000000,0.000512
4.000000,0.000512
5.000000,0.000512
6.000000,0.000512
7.000000,0.000512
8.000000,0.000512
9.000000,0.000512
10.000000,0.000512
11.000000,0.000512
12.000000,0.000512
13.000000,0.000512
14.000000,0.000512
15.000000,0.000512
16.000000,0.000512
17.000000,0.000512
18.000000,0.000512
19.000000,0.000512
20.000000,0.000512
21.000000,0.000512
22.000000,0.000512
23.000000,0.000512
24.000000,0.000512
25.000000,0.000512
26.000000,0.000512
27.000000,0.000512
28.000000,0.000512
29.000000,0.000512
30.000000,0.000512
31.000000,0.000512
32.000000,0.000512
33.000000,0.000512
34.000000,0.000512
35.000000,0.000512
36.000000,0.000512
37.000000,0.000512
38.000000,0.000512
39.000000,0.000512
40.000000,0.000512
41.000000,0.000512
42.000000,0.000512
43.000000,0.000512
44.000000,0.000512
45.000000,0.000512
46.000000,0.000512
47.000000,0.000512
48.000000,0.000512
49.000000,0.000512
50.000000,0.000512
51.000000,0.000512
52.000000,0.000512
53.000000,0.000512
54.000000,0.000512
55.000000,0.000512
56.000000,0.000512
57.000000,0.000512
58.000000,0.000512
59.000000,0.000512
60.000000,0.000512
61.000000,0.000512
62.000000,0.000512
63.000000,0.000512
64.000000,0.000512
65.000000,0.000512
66.000000,0.000512
67.000000,0.000512
68.000000,0.000512
69.000000,0.000512
70.000000,0.000512
71.000000,0.000512
72.000000,0.000512
73.000000,0.000512
74.000000,0.000512
75.000000,0.000512
76.000000,0.000512
77.000000,0.000512
78.000000,0.000512
79.000000,0.000512
80.000000,0.000512
81.000000,0.000512
82.000000,0.000512
83.000000,0.000512
84.000000,0.000512
85.000000,0.000512
86.000000,0.000512
87.000000,0.000512
88.000000,0.000512
89.000000,0.000512
90.000000,0.000512
91.000000,0.000512
92.000000,0.000512
93.000000,0.000512
94.000000,0.000512
95.000000,0.000512
96.000000,0.000512
97.000000,0.000512
98.000000,0.000512
99.000000,0.000512
100.000000,0.000512
101.000000,0.000512
102.000000,0.000512
103.000000,0.000512
104.000000,0.000512
105.000000,0.000512
106.000000,0.000512
107.000000,0.000512
108.000000,0.000512
109.000000,0.000512
110.000000,0.000512
111.000000,0.000512
112.000000,0.000512
113.000000,0.000512
114.000000,0.000512
115.000000,0.000512
116.000000,0.000512
117.000000,0.000512
118.000000,0.000512
119.000000,0.000512
120.000000,0.000512
121.000000,0.000512
122.000000,0.000512
123.000000,0.000512
124.000000,0.000512
125.000000,0.000512
126.000000,0.000512
127.000000,0.000512
128.000000,0.000512
129.000000,0.000512
130.000000,0.000512
131.000000,0.000512
132.000000,0.000512
133.000000,0.000512
134.000000,0.000512
135.000000,0.000512
136.000000,0.000512
137.000000,0.000512
138.000000,0.000512
139.000000,0.000512
140.000000,0.000512
141.000000,0.000512
142.000000,0.000512
143.000000,0.000512
144.000000,0.000512
145.000000,0.000512
146.000000,0.000512
147.000000,0.000512
148.000000,0.000512
149.000000,0.000512
150.000000,0.000512
151.000000,0.000512
152.000000,0.000512
153.000000,0.000512
154.000000,0.000512
155.000000,0.000512
156.000000,0.000512
157.000000,0.000512
158.000000,0.000512
159.000000,0.000512
160.000000,0.000512
161.000000,0.000512
162.000000,0.000512
163.000000,0.000512
164.000000,0.000512
165.000000,0.000512
166.000000,0.000512
167.000000,0.000512
168.000000,0.000512
169.000000,0.000512
170.000000,0.000512
171.000000,0.000512
172.000000,0.000512
173.000000,0.000512
174.000000,0.000512
175.000000,0.000512
176.000000,0.000512
177.000000,0.000512
178.000000,0.000512
179.000000,0.000512
180.000000,0.000512
181.000000,0.000512
182.000000,0.000512
183.000000,0.000512
184.000000,0.000512
185.000000,0.000512
186.000000,0.000512
187.000000,0.000512
188.000000,0.000512
189.000000,0.000512
190.000000,0.000512
191.000000,0.000512
192.000000,0.000512
193.000000,0.000512
194.000000,0.000512
195.000000,0.000512
196.000000,0.000512
197.000000,0.000512
198.000000,0.000512
199.000000,0.000512
200.000000,0.000512
