x_norm,y_norm,sigma_MPa
0.922721,0.300180,18.058510
0.374480,0.272596,1.882412
0.362701,0.794469,7.209688
0.665621,0.364334,-3.934679
0.208501,0.543596,-9.044140
0.491624,0.322393,-5.510349
0.185497,0.856404,-2.661166
0.241588,0.566016,-8.995735
0.997546,0.497469,4.986135
0.395685,0.010211,8.605929
0.518835,0.691894,2.808271
0.771441,0.122020,2.467921
0.391367,0.655516,18.888293
0.602371,0.400029,5.592204
0.918862,0.096463,7.468538
0.202388,0.595026,-1.187787
0.602050,0.938445,-16.626191
0.734341,0.472699,-2.157515
0.337996,0.452888,4.045789
0.679180,0.088942,-15.554240
0.813477,0.068408,0.097312
0.902783,0.724085,3.497564
0.496987,0.399688,2.759281
0.754461,0.598291,-9.282263
0.331017,0.741295,-2.040805
0.589172,0.112693,-2.425738
0.063558,0.126789,-17.722536
0.355966,0.005797,13.330779
0.001146,0.617836,1.782881
0.807078,0.394401,-5.125655
0.278478,0.167597,-4.369480
0.831462,0.754704,0.852159
0.030140,0.956421,-10.172801
0.750078,0.730305,-12.346943
0.823333,0.343690,7.753543
0.918897,0.657905,16.266477
0.077673,0.455219,-2.733756
0.644473,0.929559,6.705192
0.522876,0.348524,3.020894
0.289022,0.081795,8.567235
0.361256,0.060430,9.447011
0.410444,0.393137,-19.675436
0.859856,0.806521,-3.931707
0.122215,0.786521,0.309199
0.798101,0.685891,11.352545
0.867813,0.133300,-1.604721
0.005338,0.131595,-7.885410
0.493753,0.948182,4.876404
0.700596,0.999116,2.070979
0.505526,0.906855,-0.760557
0.837584,0.476959,-5.286115
0.039676,0.049813,2.423311
0.105218,0.363698,8.167353
0.284945,0.361916,-9.995503
0.378223,0.479761,5.162664
0.788972,0.990130,-15.278996
0.712261,0.861252,1.102002
0.045305,0.465213,-0.563532
0.592101,0.278637,11.311241
0.550635,0.973558,7.963548
0.978471,0.171190,6.237339
0.212046,0.185035,-2.775514
0.640692,0.944052,7.697292
0.067336,0.127338,-14.256114
0.459543,0.031435,10.456740
0.343651,0.326662,-3.377077
0.918709,0.774757,4.373527
0.977964,0.516699,13.679424
0.186540,0.023807,10.739717
0.041039,0.832329,-0.085646
0.704493,0.953362,-9.296713
0.136200,0.267767,1.993589
0.031782,0.013193,3.628766
0.732082,0.447864,9.155298
0.894745,0.149059,-6.390332
0.691928,0.664457,-2.639212
0.079316,0.504149,3.011147
0.974848,0.627428,-9.119925
0.415619,0.470448,-2.857816
0.691702,0.925118,9.556445
0.830301,0.015911,6.683580
0.829727,0.348682,2.414789
0.909719,0.495141,-0.696919
0.236298,0.771907,0.956387
0.940463,0.905248,-10.263436
0.469252,0.208891,-6.568178
0.679799,0.949283,8.869758
0.188418,0.421739,1.381229
0.484482,0.189978,-4.624969
0.036068,0.449785,3.693600
0.769515,0.722599,-7.675678
0.502445,0.752469,-0.866720
0.524095,0.657209,13.152372
0.366688,0.929301,10.771752
0.360488,0.782336,-15.901640
0.309539,0.152872,-1.756522
0.355924,0.782394,-5.515932
0.535474,0.168110,-4.679380
0.497192,0.916401,-7.447664
0.407574,0.048954,-13.395380
0.467061,0.518814,2.263073
0.687972,0.839776,10.103937
0.014998,0.579813,-1.033289
0.117453,0.919163,3.531850
0.343218,0.424456,-3.908444
0.991651,0.311585,11.534694
0.363506,0.843277,-4.483771
0.416460,0.857657,-7.983782
0.138768,0.903501,-2.599546
0.109030,0.191793,11.632189
0.785959,0.492348,-0.165651
0.219431,0.916632,-12.562009
0.569619,0.355225,-13.253922
0.001610,0.553534,-11.642173
0.496818,0.156928,-6.392744
0.924357,0.803863,-5.249829
0.101662,0.085345,-2.323267
0.145579,0.913702,1.732476
0.706914,0.617885,4.391079
0.951219,0.664809,-3.483469
0.290875,0.661286,-9.088348
0.896342,0.115319,1.488293
0.345547,0.583787,4.917923
0.741134,0.970877,6.779514
0.709536,0.413739,0.586012
0.215696,0.156716,5.223572
0.513722,0.978371,-11.694865
0.729168,0.534771,-11.374691
0.878888,0.867668,1.924034
0.497419,0.519134,7.021306
0.859985,0.045883,-3.250025
0.647802,0.326613,-3.896192
0.915375,0.136865,6.545343
0.481620,0.209555,-0.585693
0.278662,0.851109,-6.732887
0.209098,0.656090,7.432271
0.733975,0.692533,-0.637356
0.463812,0.412833,7.382958
0.307265,0.994880,2.891467
0.353523,0.304329,-0.965778
0.572152,0.461489,-6.762295
0.296688,0.456360,6.372073
0.783938,0.999373,-4.305093
0.154967,0.445436,-3.599152
0.905912,0.927393,11.485407
0.840293,0.139267,-16.740898
0.688541,0.589230,1.743248
0.126495,0.086880,14.186647
0.453280,0.775788,0.678373
0.800515,0.192877,3.389572
0.023935,0.407873,14.331108
0.040429,0.124229,-7.175737
0.892585,0.379187,-10.551051
0.502467,0.338741,-7.949083
0.446409,0.854755,2.901763
0.646958,0.233679,-9.781957
0.448628,0.545392,-12.864337
0.912741,0.736606,3.226221
0.667792,0.230711,-1.176016
0.466131,0.354982,-9.151061
0.647245,0.274228,8.323091
0.858654,0.554715,4.292742
0.497518,0.612556,8.655986
0.870953,0.260727,-5.450515
0.850007,0.774330,-5.375317
0.253315,0.759789,-6.014575
0.851680,0.894103,12.106834
0.744177,0.101368,2.562620
0.956817,0.979595,1.097055
0.658701,0.931302,2.238754
0.381131,0.125841,2.412227
0.037363,0.021719,11.421031
0.660189,0.502201,5.879061
0.754944,0.722178,3.220895
0.633315,0.869547,10.329550
0.435017,0.348398,-0.923872
0.635478,0.554765,14.526396
0.345942,0.846075,-2.502129
0.792344,0.669957,12.294406
0.685222,0.765019,-14.386679
0.923782,0.724623,1.461214
0.627508,0.000524,11.206721
0.490760,0.784926,4.827000
0.822600,0.393511,10.546384
0.605085,0.402607,0.117333
0.143083,0.581120,-18.496713
0.368931,0.005310,2.883932
0.230374,0.606560,-9.981059
0.115734,0.648300,5.732748
0.893084,0.384999,3.624342
0.592526,0.979390,8.220309
0.152441,0.968482,-4.404145
0.358656,0.890799,-16.585628
0.177225,0.277343,-2.388113
0.452367,0.038023,4.534627
0.500330,0.930813,-11.791940
0.650449,0.599729,11.862668
0.794758,0.269052,8.218993
