x_mm,y_mm,E_xx,E_yy,E_xy,E_zz,von_mises
0.0,0.0,0.006008603091725168,0.005345874631110743,-7.462374728203674e-05,-0.003406343316850773,0.005707639964113956
0.10101010101010101,0.0,0.0057283332088216695,0.005277261939945473,-8.51507467483523e-06,-0.003301678544630143,0.005516665444934654
0.20202020202020202,0.0,0.005820924534441525,0.005355838232535352,-4.2145655776152657e-05,-0.0033530288300930634,0.005603352943317789
0.30303030303030304,0.0,0.005781852007020583,0.005186170535147905,-9.899188892164441e-05,-0.0032904067626505465,0.005510889684574094
0.40404040404040403,0.0,0.005617276377086529,0.00521118674268202,4.434899485979792e-05,-0.003248538935930565,0.005426185168003412
0.5050505050505051,0.0,0.005510751225663903,0.005410477790527541,-4.303121174081564e-05,-0.0032763687048574333,0.005461813520518864
0.6060606060606061,0.0,0.005531988797738473,0.00502843557893562,-3.7589550416943085e-05,-0.003168127313002228,0.005298589818044966
0.7070707070707071,0.0,0.0055233649389569706,0.00494237193404676,3.6798300485354734e-05,-0.0031397210619011195,0.005257388997621277
0.8080808080808081,0.0,0.005511367378356343,0.004823610991104337,-4.588301415518391e-05,-0.003100493510838204,0.005202308801236561
0.9090909090909091,0.0,0.005658697063504879,0.005087980125898484,3.8557112959183576e-05,-0.0032240031568210093,0.00539643548774031
1.0101010101010102,0.0,0.0053174888944987585,0.004850908325719362,-8.562416806424335e-05,-0.003050519166065436,0.005102386017529139
1.1111111111111112,0.0,0.005414000097477322,0.004899032643539774,1.4463880071656886e-05,-0.0030939098223051282,0.005175826726211381
1.2121212121212122,0.0,0.005372025367968944,0.004889297627748401,7.703774559970139e-05,-0.0030783968987152036,0.005149394275226406
1.3131313131313131,0.0,0.005342852989306502,0.004760878089389444,1.1207424585142648e-05,-0.003031119323608784,0.005076981715039871
1.4141414141414141,0.0,0.005494608301334625,0.0047712765087307785,6.936484597002765e-05,-0.003079765443019621,0.00517242098447099
1.5151515151515151,0.0,0.005234558851025721,0.004674298354671876,-4.412575353327665e-05,-0.0029726571617092793,0.004978716992853875
1.6161616161616161,0.0,0.00551881955544474,0.0046141652668223645,4.554169320021007e-05,-0.003039895446680131,0.005127315772017036
1.7171717171717171,0.0,0.004999021846064803,0.004701620467547618,-3.922974463596734e-05,-0.0029101926940837256,0.004857629867302827
1.8181818181818181,0.0,0.005124145760495693,0.004491054352222299,7.539190498558374e-05,-0.0028845600338153975,0.004840524110913742
1.9191919191919191,0.0,0.005314308119835992,0.00461184776972708,6.166240095530396e-08,-0.0029778467668689214,0.0050002230555236254
2.0202020202020203,0.0,0.005088092426456963,0.0047242472630984154,-6.30420666400267e-05,-0.0029437019068666134,0.004917490511376634
2.121212121212121,0.0,0.004910351028333016,0.004809521349621473,3.0639295569011936e-05,-0.0029159617133863464,0.004861010288850597
2.2222222222222223,0.0,0.005025842827673901,0.004501560579233954,-4.15854468155894e-06,-0.0028582210220723563,0.004785296198459756
2.323232323232323,0.0,0.005102500359367159,0.004487900739731773,3.6706894127891576e-05,-0.0028771203297296797,0.004825068913287251
2.4242424242424243,0.0,0.004978838227063083,0.004466250983092932,2.6608950642167934e-05,-0.0028335267630468044,0.004743586292851107
2.525252525252525,0.0,0.004892613816290708,0.004540167464504165,-3.934901818445074e-05,-0.0028298343842384616,0.004726748304245796
2.6262626262626263,0.0,0.004967234427223398,0.0046439430375140416,-5.807690852195081e-06,-0.002883353239421232,0.0048137482531270225
2.727272727272727,0.0,0.004905096377698012,0.0044260680633367,4.908651336846314e-05,-0.0027993493323104136,0.00468476114740779
2.8282828282828283,0.0,0.004888739493468409,0.004396133593297257,-1.8631598575881754e-05,-0.0027854619260297,0.004662108310453051
2.929292929292929,0.0,0.004820948494920789,0.0045048898520650815,-8.676038244409738e-05,-0.002797751504095761,0.00467336250570255
3.0303030303030303,0.0,0.004848567920515029,0.0045264143442307015,1.644648678479475e-05,-0.0028124946794237187,0.004695872844519059
3.131313131313131,0.0,0.0049554449456516185,0.004461618549223349,6.654972198432573e-05,-0.00282511904846249,0.004729318787676747
3.2323232323232323,0.0,0.004880688932452819,0.00456581865088052,6.186003531170077e-05,-0.0028339522750000018,0.004732331755388978
