x_mm,y_mm,E_xx,E_yy,E_xy,E_zz,von_mises
0.0,0.0,0.01881822777599059,0.016743478499384783,-1.826470019382503e-06,-0.010668511882612612,0.017871406960073916
0.10101010101010101,0.0,0.01831987635309434,0.0167329488809095,-2.9502774127213832e-05,-0.010515847570201152,0.017580287385703598
0.20202020202020202,0.0,0.018400418159251593,0.01633938354229001,-5.795789496926258e-05,-0.01042194051046248,0.01746165601217741
0.30303030303030304,0.0,0.018186961336370273,0.016343443346801295,-2.853566081673575e-05,-0.01035912140495147,0.01733893231087521
0.40404040404040403,0.0,0.017990011651794733,0.01619357098820718,-2.6008464535623634e-06,-0.010255074792000574,0.017162451751221622
0.5050505050505051,0.0,0.017683675633290385,0.0158818302505441,-0.00010967775991610713,-0.010069651765150347,0.01685621158594023
0.6060606060606061,0.0,0.017535876146022936,0.01581810484672794,4.7414000850309756e-05,-0.010006194297825262,0.016743410941505846
0.7070707070707071,0.0,0.017532305672339956,0.015555468029533054,3.277164986115976e-05,-0.009926332110561903,0.01663232784005917
0.8080808080808081,0.0,0.017062352708569976,0.015445948650228008,3.37513426716075e-05,-0.009752490407639394,0.016314423168713975
0.9090909090909091,0.0,0.016966855893066898,0.015498584632169365,-8.376587001890124e-05,-0.009739632157570878,0.016283093153913863
1.0101010101010102,0.0,0.017081919268661365,0.015154936389231825,5.27959792354242e-05,-0.009671056697367958,0.016204845731645868
1.1111111111111112,0.0,0.016837125977940237,0.01534926351300631,8.181222259561101e-06,-0.009655916847283962,0.016144702504191307
1.2121212121212122,0.0,0.016687944600360435,0.015074964578048123,9.655690495926541e-06,-0.009528872753522566,0.015942777611831587
1.3131313131313131,0.0,0.016539839898979482,0.014993826349305526,4.9726493699907214e-05,-0.009460099874485501,0.01582381317378703
1.4141414141414141,0.0,0.016581169140198162,0.014863342196365054,2.2799439592389758e-05,-0.009433353400968965,0.015792532406136435
1.5151515151515151,0.0,0.016553426926040192,0.014676292014786466,1.445101575027872e-05,-0.009368915682247996,0.015699273530409334
