x_mm,y_mm,E_xx,E_yy,E_xy,E_zz,von_mises
0.0,0.0,0.00019734012773258707,1.437113307553026e-05,3.5537365721840185e-07,-6.351337824243519e-05,0.00019056241264716914
0.10101010101010101,0.0,0.000100029199486322,-4.1923778204240386e-05,-1.1253159927240307e-05,-1.7431626384624487e-05,0.00012781606599739003
0.20202020202020202,0.0,0.00011222453029479931,-5.5873798532481436e-05,1.5836972307210662e-05,-1.690521952869536e-05,0.00015079478251587056
0.30303030303030304,0.0,-0.00012596167649529672,4.989740414581707e-05,1.144490555951758e-07,2.2819281704843893e-05,0.00015697545942193084
0.40404040404040403,0.0,-0.00011865012143122201,5.777243599407854e-06,-5.1371323436389426e-05,3.386186334954425e-05,0.00015071077310091843
0.5050505050505051,0.0,-0.00010625792697368693,6.678987170017844e-05,-5.038521069537989e-06,1.1840416582052547e-05,0.00015140920513586912
0.6060606060606061,0.0,-4.785209670465595e-05,0.00013905506578006473,-1.538885041722495e-05,-2.7360890722622635e-05,0.000170266441451629
0.7070707070707071,0.0,9.013276085407985e-05,-0.000157025467705541,4.462465129141745e-05,2.0067812055438344e-05,0.00023001767220078554
0.8080808080808081,0.0,0.00013061153587993294,0.00010837356515685975,7.671678632383333e-05,-7.169553031103781e-05,0.0001797380345040298
0.9090909090909091,0.0,-4.031636528581454e-05,-0.00016542227071102283,-4.329587865551276e-05,6.172159079905122e-05,0.00016716552153573508
1.0101010101010102,0.0,-0.00011143902502805976,0.00010329748041023519,4.8644529971102556e-05,2.4424633853473703e-06,0.00020420398417123905
1.1111111111111112,0.0,-3.197714641137484e-05,-3.098038441345554e-05,-5.2627525784346945e-05,1.8887259247449114e-05,9.64397596082474e-05
1.2121212121212122,0.0,-0.00012353358711288204,-0.00011747139431362312,6.2807467464852e-05,7.230149442795155e-05,0.00016242766640044544
1.3131313131313131,0.0,-7.19470687497183e-05,0.00016196606556607185,-4.687367902729953e-05,-2.7005699044906063e-05,0.00022283131760974763
1.4141414141414141,0.0,2.7437594856879678e-05,9.25549923287491e-05,4.610236839211876e-05,-3.599777615568864e-05,0.00011469981233243211
1.5151515151515151,0.0,-1.666194295440502e-05,4.0390402476394576e-05,1.013616786428039e-05,-7.118537856596867e-06,5.376070343761087e-05
1.6161616161616161,0.0,0.00016688154900578093,-3.610628517733431e-05,-5.554060780893037e-05,-3.923257914853399e-05,0.00021079104671325612
1.7171717171717171,0.0,2.1572422607999356e-05,0.00015924793404397072,1.2474023443193761e-05,-5.424610699559102e-05,0.0001511843707675753
1.8181818181818181,0.0,5.99957520787217e-05,-9.815742932819823e-05,-9.635676045206488e-06,1.1448503174842957e-05,0.0001392908423156935
1.9191919191919191,0.0,0.00013357796460599364,-8.255372897973962e-05,-2.0558706070283944e-05,-1.5307270687876208e-05,0.00019223301243631862
2.0202020202020203,0.0,-3.476379272429686e-05,4.111471224694603e-05,2.5312126052904867e-05,-1.905275856794751e-06,7.905918895456383e-05
2.121212121212121,0.0,-3.452937219861052e-05,0.00026176976367658727,5.336388738805752e-05,-6.817211744339302e-05,0.00029546158083844603
2.2222222222222223,0.0,-0.00018501246623661726,-8.688309766814027e-06,-3.457816407446434e-05,5.811023280102939e-05,0.0001904851754453751
2.323232323232323,0.0,-2.6899916545475862e-05,-1.8777497937323813e-05,7.187140327504705e-05,1.3703224344839902e-05,0.00012675796873438074
2.4242424242424243,0.0,9.919690268116024e-05,-0.00010029656587145412,1.9824358939911985e-05,3.298989570881653e-07,0.00017614639063370877
2.525252525252525,0.0,3.9316211579855274e-05,6.19656963640652e-05,-1.5553560273433064e-05,-3.0384572383176144e-05,6.062173951208229e-05
2.6262626262626263,0.0,-4.149911276113655e-05,2.9006489630051476e-05,-5.1570258646660454e-05,3.747786939325523e-06,0.00010837790879709956
2.727272727272727,0.0,-2.0890895069091322e-05,-1.3344510988019626e-05,-9.134236420701036e-06,1.0270621817133284e-05,2.4208046523127188e-05
2.8282828282828283,0.0,9.095043667822915e-05,-5.6834743083288286e-05,4.674210146740559e-06,-1.023470807848226e-05,0.00012937101443797862
2.929292929292929,0.0,0.0001294409047121278,-6.329657500729847e-05,7.41227662894641e-06,-1.98432989114488e-05,0.00017064406139372259
3.0303030303030303,0.0,-9.29531450248809e-05,-9.04242253962969e-05,-2.3297439814451335e-05,5.501321112635334e-05,0.00010019941954540599
