x_mm,y_mm,E_xx,E_yy,E_xy,E_zz,von_mises
0.0,0.0,0.02333390782218601,0.02122710489189085,3.882404643749196e-05,-0.013368303814223059,0.0223551884220666
0.10101010101010101,0.0,0.023290439290005845,0.020896370936690205,-3.203885546040755e-05,-0.013256043068008814,0.022190545316137476
0.20202020202020202,0.0,0.02281830281992352,0.020479957294228388,3.650230205525018e-06,-0.012989478034245572,0.021743637392324332
0.30303030303030304,0.0,0.022629020969272686,0.020356417918972854,3.254298386382103e-05,-0.012895631666473662,0.021582717848068703
0.40404040404040403,0.0,0.02256836335033714,0.020249068527921132,-6.063994230774944e-05,-0.012845229563477481,0.021502988074337377
0.5050505050505051,0.0,0.02227615351689127,0.01992922606317208,-0.0001281185173189357,-0.012661613874019003,0.02120150491810694
0.6060606060606061,0.0,0.022265279497799068,0.02002622090041488,-1.548549851909131e-05,-0.012687450119464183,0.0212344886549433
0.7070707070707071,0.0,0.02176907718585118,0.01974222555972872,-3.8188634355245186e-05,-0.012453390823673971,0.020829847206830766
0.8080808080808081,0.0,0.021637043426968382,0.01960222649076496,-8.335341358046778e-05,-0.012371780975320002,0.020695302587410463
0.9090909090909091,0.0,0.021542890146832732,0.019550883884837097,-5.451914722758608e-05,-0.01232813220950095,0.020619397415167134
1.0101010101010102,0.0,0.021301463634182033,0.018944242016027454,2.5049542396535756e-05,-0.012073711695062847,0.020226182501336485
1.1111111111111112,0.0,0.021162495148774677,0.01895840872985494,6.228411030811902e-05,-0.012036271163588883,0.020151349027975763
1.2121212121212122,0.0,0.020952020631967692,0.018880440157752358,-1.3781007257371747e-05,-0.011949738236916016,0.019996884435718783
1.3131313131313131,0.0,0.02106887379525879,0.01874665681368826,-3.869504774382422e-05,-0.011944659182684114,0.020009201136484196
1.4141414141414141,0.0,0.02069927230243502,0.018523448389218516,-2.7632691506563097e-05,-0.01176681620749606,0.01970173602977108
1.5151515151515151,0.0,0.02063872014647824,0.018355616404202395,7.139734110964846e-05,-0.01169830096520419,0.01959755815200927
1.6161616161616161,0.0,0.020439271215925956,0.018536136106602295,4.025631730268903e-05,-0.011692622196758476,0.01955740008630367
1.7171717171717171,0.0,0.020441590255078648,0.018420866564146,4.281548436606091e-05,-0.011658737045767394,0.01951001358738512
1.8181818181818181,0.0,0.020080504353628514,0.0183617622569882,7.50954346870176e-05,-0.011532679983185013,0.019279119256580143
1.9191919191919191,0.0,0.020116291006816407,0.017984179871623932,8.468124890146806e-05,-0.011430141263532102,0.01914007331362854
2.0202020202020203,0.0,0.020120550770520006,0.017864325220705513,-2.2481991262467224e-05,-0.011395462797367655,0.01909272459958807
2.121212121212121,0.0,0.020017039823011305,0.017990334086205303,-2.1313687453053e-05,-0.011402212172764983,0.019084604601517688
2.2222222222222223,0.0,0.01995721120382665,0.017937851606012276,-8.14917252201209e-05,-0.011368518842951677,0.01902858977783722
2.323232323232323,0.0,0.01972920580683498,0.017851207279682795,-2.3622972798375083e-05,-0.011274123925955332,0.018860506221304082
2.4242424242424243,0.0,0.019588849479757125,0.017586800898631256,4.354781332650156e-05,-0.011152695113516515,0.0186686658171137
