temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
20,1.1924487347860249,970.723587290037,2171.525118378015,5.656910104611664e-07,2107950.652802329
30,1.2036070801591063,925.8626833381032,2172.470447521624,5.9838992957776e-07,2011409.318015101
40,1.168576943185566,946.0944329171516,2155.967882856583,5.729022649384662e-07,2039749.2115187908
50,1.201872339385844,940.7020391961839,2179.0048627646906,5.863380188620042e-07,2049794.3178211455
60,1.1728940492631594,965.6403898485216,2173.4259916047895,5.588541801793801e-07,2098747.9218401588
70,1.1231187719941784,963.6612830985647,2194.60184823172,5.310623767723744e-07,2114852.832957461
80,1.1060909384408024,989.7979455246926,2176.1599787509626,5.135153941036239e-07,2153958.6761007616
90,1.1488244020518223,930.7151487409221,2156.304774967582,5.7243571805786e-07,2006905.5193647137
100,1.131733807574577,981.1583195140166,2184.366829892366,5.280555672648478e-07,2143209.6880193534
110,1.0705661749057145,2428.9535008766006,2186.475082741859,2.015810876571397e-07,5310846.306805293
120,1.0758495585841221,2381.9291857530025,2152.8142982728973,2.0980514348537416e-07,5127851.208562584
130,1.0922872421041445,1540.3030704060748,2151.970632595793,3.295295305601168e-07,3314686.972811003
140,1.0611434349858762,1041.5709070292653,2134.1306744560115,4.773800248071407e-07,2222848.4223121256
150,1.0451576255375687,964.1851320369068,2143.5755964529912,5.056878965709767e-07,2066803.7194971186
160,1.021339060782235,970.5662794058333,2151.1805229015235,4.891790915171083e-07,2087863.2764428265
170,1.0350431550636008,969.4549451759132,2119.1195072436176,5.03819970318273e-07,2054390.8857160695
180,1.0512637108619056,972.3951115177049,2095.549409897342,5.159065014236938e-07,2037702.0021279864
190,0.987646360599682,968.712712129555,2087.4035462538127,4.884274367842624e-07,2022094.3506003818
200,0.9728936809059053,974.0302719048558,2091.069635691324,4.776661130782635e-07,2036765.1258244081
210,0.9611629765687405,1050.632594583131,2096.6839814738405,4.363281034292478e-07,2202844.5314767505
220,0.9624978785187185,1118.1131958463545,2080.557608870395,4.1374643275793867e-07,2326298.917196527
230,0.9518174917764618,1097.4919152816233,2084.1020652958528,4.1613416000363013e-07,2287285.167283932
240,0.9376296024777472,1080.7398076259958,2075.8748180542116,4.1793524880020485e-07,2243480.551519558
250,0.9305611687353913,1124.8873709314173,2078.6468466583124,3.979744343724363e-07,2338243.58643235
260,0.9195975035417064,1131.6549710870831,2068.496690972275,3.9285195399559624e-07,2340824.563015957
270,0.8997645215469772,1182.9194735777876,2057.8187229901746,3.6962945242577427e-07,2434233.840518052
280,0.9272888991074253,1130.8407587775616,2065.3794194311963,3.97021259008349e-07,2335615.229833134
290,0.9180083316990875,1148.8783797845774,2064.879968384526,3.8697040760075444e-07,2372295.9525272436
300,0.9229759704586548,1173.8419379944426,2060.7898636560467,3.8154613914654077e-07,2419041.567353317
310,0.8804105899504555,1182.3358439987353,2049.8459120305556,3.632646899925557e-07,2423606.296468004
320,0.8734332420346044,1210.3267633059702,2050.744353988247,3.51896992770633e-07,2482070.776330588
330,0.8605828965617064,1219.3633781580133,2044.7304581997398,3.4516241330499313e-07,2493269.438933017
340,0.8823615215671473,1205.9201227931367,2041.5788231407525,3.583949376170925e-07,2461980.9850937636
350,0.8735018634228429,1242.9431647581707,2047.735393926505,3.4319324292583586e-07,2545218.7111143293
360,0.857505373516063,1227.9091472468226,2037.192387492441,3.427982300786285e-07,2501487.1673035617
370,0.8598294794481923,1227.982071656989,2035.617891984809,3.43972755343151e-07,2499702.276101539
380,0.8443751607824448,1262.167961278189,2034.7430539710526,3.2878252205555334e-07,2568187.4921556
390,0.7757841674364528,1239.3021033520106,2023.0887648362707,3.094202887247841e-07,2507218.1615294116
400,0.7916390034936615,1280.3465397358198,2017.0843887330109,3.065318336905561e-07,2582567.0174694518
410,0.785219231964903,1259.1504351245912,2006.0290136841381,3.1086805651601175e-07,2525892.3054529373
420,0.8094187810963885,1310.020443704636,2011.439769780132,3.0717662992143185e-07,2635027.2196925194
430,0.7819138675691725,1284.3011369103567,2015.7107861059408,3.0203955994360043e-07,2588779.6542783286
440,0.7456126041809472,1274.0340009359074,2012.7025209153662,2.9077203232700333e-07,2564251.445415591
450,0.730766341190827,1273.6052963323666,2009.9577905384863,2.85467546231298e-07,2559892.8874343177
460,0.7815757116541947,1270.9115430277097,1996.9422171969711,3.0795710766472065e-07,2537936.9145949786
470,0.7808326901569856,1261.8375103869796,2004.3642883340192,3.087293349103659e-07,2529182.043499969
480,0.7575226366666846,1272.9677302248463,1995.8351376807907,2.981628674680156e-07,2540633.7251165095
490,0.7376544313700194,1276.5976989434976,2017.6131105797124,2.863920822980943e-07,2575680.254324293
500,0.7532657505254912,1314.833471647354,2006.0702483222803,2.8558233027648243e-07,2637648.308970053
510,0.7617067372021947,1292.172895867876,1986.706656759125,2.9671084660427157e-07,2567168.493904425
520,0.7421861976839864,1275.0829369535152,2001.6149606201698,2.907996644704062e-07,2552225.0826376607
530,0.7370864776327737,1273.1568940905615,1993.8902697862388,2.9035898110535335e-07,2538535.1430384396
540,0.7155287263894179,1284.2619989269485,1992.2905180150055,2.7965383158047525e-07,2558623.0031091566
550,0.7474555932811563,1294.095533929745,1999.0041540086747,2.8893846490040474e-07,2586902.3480096343
560,0.6895817249992737,1289.8891268629363,1987.220582805899,2.690216827091273e-07,2563294.222439557
570,0.7175671110261119,1284.1534065069743,1999.5224598483464,2.7945979112068814e-07,2567693.578201459
580,0.6868419905967659,1277.1289504428623,1982.20857411909,2.7131433350442904e-07,2531535.955823556
590,0.6885642905037789,1282.257683993651,1993.9830977483984,2.693070441253738e-07,2556800.148841347
600,0.6728285593252836,1322.3304987234344,1970.8936889935314,2.5816728283231117e-07,2606172.8346976857
610,0.6697488485854374,1279.2520495166862,1985.6404753595039,2.636666718396377e-07,2540134.6477069324
620,0.6624948767949307,1273.2400821446477,1994.5093212017807,2.6087721643922613e-07,2539489.2119652205
630,0.6820363566269098,1277.5423261549467,1964.4685405740083,2.7176101119736927e-07,2509691.708983132
640,0.6532551973894153,1235.6925977979472,1950.7591052295616,2.709996849126708e-07,2410538.586419116
650,0.6831431222119563,1240.353452237583,1970.178613007963,2.795507361220095e-07,2443717.84416908
660,0.6269432845572093,1275.4264379983383,1961.1420615111308,2.506477355685293e-07,2501292.4339218596
670,0.6534686654691013,1202.3219307980996,1943.7071846179983,2.796231724571751e-07,2336961.77511605
680,0.6692810749366721,1235.5724420230215,1958.0708186708823,2.766380638124589e-07,2419338.343079199
690,0.6288873037960807,1262.1834712827938,1932.2300092458406,2.5786447529800127e-07,2438828.7803867
700,0.6372615119302857,1236.4277873740518,1926.3116633453992,2.675607339591264e-07,2381745.2677029814
710,0.610248282911974,1206.5360796655802,1926.8633411728842,2.6249155667910406e-07,2324830.141710053
720,0.6265398144886603,1227.5511333815643,1923.250520392096,2.653830761942086e-07,2360888.356084001
730,0.6414091852463291,1203.400755194364,1906.2544151521427,2.7960442010470903e-07,2293988.002786679
740,0.6433173465896287,1238.5146590479458,1912.062865704342,2.716576526009375e-07,2368117.888196051
750,0.5849083063087167,1233.7475713970891,1902.183178625817,2.492350637797101e-07,2346813.876981997
760,0.5731834028541125,1207.5630712046493,1908.8575486817754,2.4866248155338966e-07,2305065.883978343
770,0.6086885976093235,1197.0825482023654,1913.7579074408266,2.6569542030943804e-07,2290926.192481691
780,0.6524253984470426,1196.7068549093592,1905.2610306249776,2.8614660399872857e-07,2280038.9357405812
790,0.5721721218868846,1175.9400337295203,1894.445453641086,2.568380788496117e-07,2227754.250653435
800,0.604764069049045,1155.1545505757895,1880.70273639816,2.7837211601750714e-07,2172502.3242306737
