temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
20,1.295465260556663,935.2216361012189,2268.6273044516943,6.105877275576657e-07,2121669.3393732114
30,1.267794632213243,919.6313416866362,2257.463194133863,6.106810821013697e-07,2076033.9060295238
40,1.2788556165209508,926.0845939584045,2258.6507655643704,6.113948420602879e-07,2091701.6771215196
50,1.2438114005081276,929.324560147166,2259.2874249166935,5.924007958074845e-07,2099611.2924067294
60,1.2001003767355904,955.9673479904627,2258.6182054528826,5.558168247689126e-07,2159165.2559897704
70,1.2115581786743568,912.8504180689287,2293.2338543658425,5.787570713738165e-07,2093379.48268768
80,1.2089403831872574,937.8434876042791,2268.125522950001,5.683389652128791e-07,2127146.7507677083
90,1.1476007700427444,942.1924601364059,2266.111926537709,5.374893334130277e-07,2135113.5710090147
100,1.1927453820066163,902.8410354261857,2272.1032909153814,5.814446554051088e-07,2051348.0877652871
110,1.142925736153728,2320.7468358967094,2245.4058453960506,2.1932866554582525e-07,5211018.51100686
120,1.1563156274201942,2362.0197311598663,2233.301130251824,2.1920254302746927e-07,5275101.335276439
130,1.1350675222465707,1499.349253122266,2234.263923766168,3.388319979135906e-07,3349941.9453768274
140,1.1081875286347966,1036.5964443310809,2239.262808344569,4.774176564057774e-07,2321211.865052811
150,1.077330364527956,936.3257466488583,2235.2348608375482,5.147528655157442e-07,2092907.9500092743
160,1.055937379575504,982.9353117676122,2233.4153472700186,4.809985093813209e-07,2195302.810675426
170,1.1040136965982523,957.7577688915889,2210.3843418772517,5.214960010098362e-07,2117012.7756692595
180,1.033380720573364,927.7857832096133,2225.3632379298933,5.00508816496863e-07,2064660.3746286673
190,1.018878007837435,963.7260624775473,2174.33364955236,4.862307236449458e-07,2095462.006595531
200,1.0427344884406853,954.9584157461566,2180.1416738743233,5.008464052862353e-07,2081944.6389851978
210,1.0577995932395823,1063.0257785405506,2179.5688846308108,4.565506863436742e-07,2316937.910467427
220,0.9870134912599043,1064.098128290122,2160.045360158638,4.2941631270022753e-07,2298500.224766569
230,1.0211474824281275,1054.7419811754232,2159.7686271651055,4.482651851433259e-07,2277998.6406966476
240,0.9861516024278097,1082.913552493602,2168.6635137182575,4.199114558681255e-07,2348475.109803896
250,0.9910827164091011,1114.6959455607496,2155.4107267381955,4.124995139435669e-07,2402627.5981132155
