temperature_C,thermal_conductivity_W_mK,specific_heat_J_kgK,density_kg_m3,thermal_diffusivity_m2_s,volumetric_heat_capacity_J_m3K
20,1.336990610347622,922.4015553900421,2373.77485641427,6.106168791572328e-07,2189573.6197022963
30,1.3321679368171613,903.318825896508,2393.878384421967,6.1604981573029e-07,2162435.4115550807
40,1.3676471326133008,893.6061902846052,2378.2655643114595,6.435281410318799e-07,2125232.83040943
50,1.2964920013064596,916.7648440310098,2361.111595280661,5.989566306421744e-07,2164584.1033872836
60,1.3010901337824259,908.2568393253887,2390.8699285451216,5.991599241037767e-07,2171523.96453851
70,1.2666107981692738,940.6450409814134,2367.6167423857114,5.687298376449073e-07,2227086.947669688
80,1.2147498384665307,917.6142646121374,2379.2591635497474,5.563972094236281e-07,2183242.1476823906
90,1.2091957622533078,896.10178672558,2374.6930881001554,5.682399782662634e-07,2127966.7191714346
100,1.1907077797693755,926.7959223649706,2372.340562578116,5.415568360827416e-07,2198675.559858418
110,1.2237732349624124,2263.406992605489,2361.36897587676,2.2896781732996752e-07,5344739.0521211205
120,1.1752639544299515,2236.5016184267115,2346.4739785019983,2.2394968569421522e-07,5247892.850515884
130,1.1798712538554703,1457.5362217876423,2343.0239315279937,3.454924325749176e-07,3415042.2487173392
140,1.1944038193755369,982.4588901340531,2336.0721373409237,5.204158882283017e-07,2295094.8393250494
150,1.1516503056542047,920.4422312457626,2346.2583219816725,5.332713657060938e-07,2159595.2449637493
160,1.1651981665731754,890.319753922149,2320.1727861896843,5.640705873800358e-07,2065695.6640572664
170,1.0996628103782038,883.2342782111814,2298.330971847396,5.417152386925309e-07,2029964.697010038
180,1.1399207840896408,908.0236166934837,2296.013475010351,5.467680078218178e-07,2084834.4595558727
190,1.0958172125985162,911.9312858783189,2284.8870152800478,5.259098110184248e-07,2083659.953931008
200,1.0829678810820083,913.3361179989984,2292.0784226168607,5.173154765514639e-07,2093438.0086621512
210,1.063925082817161,989.108613778712,2284.049715699494,4.7093558836767523e-07,2259173.2480971874
220,1.057087956321913,1019.6831645718066,2280.571565883086,4.54571465538271e-07,2325460.4313321454
230,1.0750140193707614,1022.0363410487308,2272.669643751612,4.6281931838228405e-07,2322750.96711242
240,1.0644087811640166,1046.4996175046058,2259.8646807801115,4.500771244775253e-07,2364947.5240485547
250,1.0287594805085996,1042.2452795262254,2255.009530920616,4.377191345372597e-07,2350273.03888866
260,1.0644156116199173,1100.7176559362767,2268.785625316253,4.262278672752348e-07,2497292.395320026
270,1.0303060198570346,1062.194417245045,2256.2162313620347,4.2991391644199437e-07,2396540.2850504084
280,1.0093838107301212,1076.9160818936489,2239.304566316119,4.185634545970858e-07,2411543.099723711
290,0.9659367712581641,1133.14419982394,2246.9552049557446,3.7937534600453295e-07,2546124.257759814
300,0.9718899016757189,1152.368250580694,2227.324765479596,3.786537300528649e-07,2566698.3434707765
310,0.9351129304542138,1109.2952926812934,2238.7632959462653,3.7653791559470714e-07,2483449.5856208494
320,0.9264297586089736,1141.7034654994588,2254.264037076881,3.5996012583830277e-07,2573701.0632814756
330,0.9660978700882699,1158.5532424926125,2228.092881310226,3.7425864123741345e-07,2581364.2322166697
340,0.9331290197354203,1127.8826160327678,2227.7291299211565,3.713773468105005e-07,2512616.958867876
350,0.9375542098494232,1161.101694966228,2230.084690416844,3.6208019703220197e-07,2589355.1139612333
360,0.942104635006798,1143.2252932331535,2214.564433860939,3.7211655804506e-07,2531746.0742843845
370,0.9298806276065852,1185.461021630845,2217.3980079551984,3.5374985313562617e-07,2628638.90787277
380,0.9152444971767081,1188.5073878196495,2205.4598415829723,3.4916932750291024e-07,2621205.3152609165
390,0.8946391213906744,1211.1670596664812,2220.4242208798487,3.326655881606732e-07,2689304.6748152836
400,0.8808409961285002,1233.3566026795695,2198.0397689899505,3.249176551966252e-07,2710966.862036031
410,0.87211386649936,1231.3070239555477,2196.5455576827267,3.2245314687520104e-07,2704621.973613097
420,0.8697541647611758,1229.2937859093704,2199.3601490070673,3.216951246209282e-07,2703659.764151095
430,0.8570335201894996,1200.9080894211233,2192.7291352304233,3.2546406982220773e-07,2633266.1564076
440,0.8800617764251335,1225.73962104456,2200.932574736087,3.2621820673194644e-07,2697770.260101639
450,0.8520483644724479,1202.5040095271315,2200.5787889990315,3.219888192259317e-07,2646204.817051695
460,0.838583040804316,1191.2564198116263,2187.375634723242,3.2182327557498044e-07,2605725.267403593
470,0.8115082783623069,1235.1200716939047,2203.0327524462105,2.982378921679255e-07,2721009.9711453835
480,0.8535261704698076,1198.1231615235317,2189.1031540299296,3.2542367953939324e-07,2622815.191807474
490,0.7797184169707719,1191.671311440577,2200.0031482968648,2.9741167020688773e-07,2621680.636904323
500,0.8491249905232895,1210.7658101729169,2164.3158528489625,3.240341876805758e-07,2620479.637044762
510,0.814777281521943,1209.7441625046952,2193.4880124500705,3.070507132873391e-07,2653559.3185854987
520,0.8160527857071912,1195.46661916458,2182.726868849612,3.1273853918427623e-07,2609377.110463335
530,0.808925810800275,1199.3980986878046,2178.5214969340645,3.0958754983817463e-07,2612914.541373227
540,0.8054875399966858,1228.533060284746,2182.697208315337,3.0038516862012696e-07,2681515.6810066123
550,0.8059522547584133,1211.026447269921,2175.5670277500994,3.059026355887921e-07,2634669.2084137844
560,0.7650656267344048,1236.1326036653327,2165.6801383905527,2.8578492434237604e-07,2677067.828175012
570,0.774970430718034,1224.2556991217316,2174.7150260857775,2.910788447009322e-07,2662407.2646511784
580,0.7261557413134387,1212.9449756064957,2157.712036456971,2.774566838912225e-07,2617185.9734261427
590,0.7713751571755199,1165.536272966116,2163.457989530382,3.059083895241783e-07,2521588.7618360077
600,0.7272076548485303,1206.0930710778105,2151.946107626528,2.8018586920369974e-07,2595447.2897412195
610,0.7194573644935625,1203.6003672610238,2162.049901044639,2.7647574528201324e-07,2602244.0549339876
620,0.7198965035464197,1191.817613271186,2145.38249241144,2.815500006598454e-07,2556904.641659591
630,0.7399983675656011,1206.0807068973527,2166.4752954822884,2.832048263370161e-07,2612944.0558509296
640,0.7365923443108201,1202.6932887034786,2147.064586865058,2.852510189110577e-07,2582260.1690355125
650,0.7574756132469462,1194.5957143990788,2156.2489698874374,2.9406869756666237e-07,2575845.778604961
660,0.7201984705785208,1143.190224269521,2147.4879718318516,2.933613886503401e-07,2454987.2561345533
670,0.7135961847132285,1199.6357477863385,2168.5860477340743,2.743004129043987e-07,2601513.3450124864
680,0.7404376114519824,1193.8964198973852,2149.9424485308396,2.88466235338739e-07,2566808.5922863875
690,0.7180475151506692,1183.8459559975374,2152.514749913799,2.8178109508503393e-07,2548245.8819105015
700,0.6796356045174947,1161.6773052296517,2140.8813901004805,2.732738091671146e-07,2487013.324068237
710,0.7073967338641216,1146.197602871529,2161.6977314100513,2.8550162708863166e-07,2477732.757875023
720,0.6946876488412037,1173.4617583645854,2136.745036099929,2.7705623786309907e-07,2507388.5872386224
730,0.7093646517882242,1171.8852321505804,2161.2433626074067,2.8007915629802284e-07,2532729.1797230816
740,0.6652339804827465,1149.847009021454,2163.896451683811,2.6736089752002757e-07,2488149.862800767
750,0.676464606399547,1090.2782338982643,2127.8939750113823,2.915800134930297e-07,2319996.484998167
760,0.6333171546685965,1161.2921746861139,2141.3326872126727,2.5468044840888714e-07,2486712.893059665
770,0.6301543535833328,1116.1620878426959,2158.002676587344,2.616180444618251e-07,2408680.7730698558
780,0.6224511760942338,1096.4163254738348,2138.1959866615425,2.6551085932399904e-07,2344352.986838349
790,0.6167902261019577,1117.4062759826556,2157.7098406080845,2.5581931669196634e-07,2411038.5176450093
800,0.6272401270306915,1124.7917534499556,2158.9021948389272,2.583025791617161e-07,2428315.3852598346
810,0.6541751462480745,1087.0514770361037,2153.170147438936,2.7948955343507963e-07,2340606.789083541
820,0.6364423162752995,1105.6105688450643,2137.2612982796295,2.693390006970108e-07,2362978.679761482
830,0.6100104157410626,1134.1467667979434,2117.492353021451,2.5400726650031686e-07,2401547.105898648
840,0.5955223127901487,1076.621249546058,2134.7726887475146,2.591095694890879e-07,2298341.639656147
850,0.6098758667294375,1097.9387349848332,2145.4971636533955,2.5890199469565953e-07,2355624.4417751567
860,0.6218879685425199,1108.5314518341547,2117.6509276759084,2.649169597055302e-07,2347482.6573345196
870,0.6138732196800403,1130.0629655260382,2121.797639508522,2.5601893300533274e-07,2397764.932749148
880,0.619123864069012,1063.1120880115016,2122.8445624479127,2.7433441457494777e-07,2256821.715307863
890,0.5736002452422805,1078.623167847054,2112.1007692602807,2.517821567135028e-07,2278160.8225517236
900,0.6021206266508293,1103.7109110143203,2088.8467294704897,2.611689809816999e-07,2305482.9267531577
