Time_s,PG01,PG02,PG03,PG04,PG05,PG06,PG07,PG08,PG09,PG10,PG11,PG12,PG13,PG14
25.000083,101219.414942,101337.512848,101236.395780,101276.234183,101344.550891,101313.085792,101340.382206,101288.556938,101308.229416,101325.874639,101401.037797,101481.402841,101307.715277,101388.514098
25.000183,101290.392973,101315.459256,101317.117076,101296.487449,101317.485879,101340.379164,101309.956751,101320.864316,101436.303175,101332.739346,101304.327497,101254.193598,101417.039595,101349.447186
25.000283,101323.249415,101296.832071,101178.879024,101279.767549,101258.995865,101229.468207,101315.890217,101343.798746,101363.153923,101376.330504,101303.346152,101428.386144,101391.298269,101289.263082
25.000383,101260.330327,101327.150178,101300.943465,101234.576447,101364.885734,101383.754752,101222.374034,101269.804359,101291.913190,101389.165997,101308.077458,101370.439480,101435.018077,101382.777370
25.000483,101225.428261,101257.845952,101285.003668,101386.527951,101299.437888,101347.944113,101316.874501,101387.652078,101345.140408,101316.289608,101321.925200,101480.232812,101452.272668,101304.507870
25.000583,101252.768918,101312.619504,101265.883300,101301.827743,101377.506783,101253.439573,101270.761035,101234.494888,101322.184635,101371.010260,101332.603478,101464.691446,101353.724623,101397.784606
25.000683,101260.370510,101326.753992,101342.312730,101340.033582,101267.462966,101304.546619,101411.533805,101305.452751,101276.890022,101363.777452,101327.521777,101395.158151,101434.020124,101313.899913
25.000783,101283.509556,101278.960913,101401.035200,101323.199416,101433.570492,101283.611353,101275.093666,101272.301209,101281.119473,101341.728586,101335.897264,101465.414671,101397.778948,101418.993305
25.000883,101294.706014,101290.229771,101226.472839,101293.686630,101389.573753,101170.805497,101342.695023,101309.308415,101368.520593,101361.862766,101396.929640,101355.131497,101449.036560,101386.908289
25.000983,101268.413602,101324.016033,101269.203767,101301.256548,101372.373240,101327.574687,101373.685856,101325.762050,101415.850364,101300.914466,101383.208894,101391.681030,101331.264238,101425.692358
25.001083,101313.402405,101234.150854,101341.351296,101308.926927,101261.740133,101311.878402,101400.841271,101333.840984,101318.316770,101297.896363,101403.367454,101389.512259,101311.214892,101444.802833
25.001183,101296.882162,101175.341650,101377.282002,101305.911878,101366.110592,101388.856583,101360.575972,101345.779630,101384.224959,101336.915020,101339.796516,101265.969434,101411.773679,101353.166333
25.001283,101309.348305,101315.578206,101242.885626,101337.267181,101232.689546,101358.894166,101289.740677,101424.750344,101447.854433,101335.297850,101450.141514,101394.922160,101398.380494,101334.772287
25.001383,101334.554386,101190.597750,101256.147804,101294.671444,101239.068699,101326.151671,101307.241179,101316.928188,101409.858967,101358.026195,101366.961760,101346.760994,101482.116686,101325.911690
25.001483,101246.160304,101302.813419,101240.344377,101277.746833,101306.260366,101352.982258,101220.095269,101330.105483,101362.127929,101361.016027,101399.947469,101423.109436,101401.528565,101376.233724
25.001583,101281.301035,101246.210263,101376.707655,101331.766938,101331.468159,101373.783288,101349.353188,101333.464786,101402.250837,101389.856177,101350.891223,101308.608955,101435.663220,101414.926218
25.001683,101232.871534,101384.602329,101223.343430,101259.371606,101303.434940,101350.971175,101338.337695,101315.003685,101426.782106,101262.951854,101319.019591,101433.519312,101373.014607,101394.388708
25.001783,101273.443603,101270.123360,101325.288489,101373.657039,101306.283069,101318.453875,101342.040002,101328.722823,101398.830235,101477.061653,101402.490175,101369.643353,101473.276488,101466.356879
25.001883,101323.533475,101324.518493,101220.913673,101261.424725,101291.034805,101346.316844,101307.054333,101309.901581,101352.067469,101313.183044,101315.235166,101378.533834,101400.120161,101405.436234
25.001983,101209.851894,101242.094109,101300.560080,101325.965107,101366.701355,101358.945692,101361.279449,101344.576932,101436.164201,101376.445354,101338.053965,101425.642997,101397.606802,101340.192770
25.002083,101271.573159,101341.555659,101346.352273,101266.790847,101366.830978,101341.382619,101242.864438,101335.583031,101357.896053,101342.905429,101482.245681,101439.837825,101419.669401,101349.923709
25.002183,101262.963709,101264.318182,101265.621096,101381.589157,101356.920676,101322.191148,101361.222865,101326.868901,101332.364115,101408.555059,101390.042945,101325.115691,101401.369438,101459.819407
25.002283,101251.517317,101230.533766,101260.508324,101311.694792,101345.541455,101333.209908,101347.903838,101487.775257,101401.114204,101380.497949,101417.695880,101369.377343,101407.010472,101394.714178
25.002383,101257.079972,101247.296140,101294.269058,101224.272713,101358.997059,101274.965509,101336.261817,101306.377262,101373.329100,101388.388859,101409.917753,101331.382030,101433.918882,101511.215178
25.002483,101330.796660,101330.945661,101281.701763,101209.438320,101416.267160,101331.281708,101455.437161,101318.860804,101366.760170,101328.428327,101458.093961,101481.922940,101358.313851,101436.146193
25.002583,101269.576024,101349.643995,101235.908207,101336.102967,101339.967959,101342.428842,101393.547587,101343.951321,101333.136392,101483.566218,101343.879559,101341.565809,101441.743064,101391.734976
