Time_s,PG01,PG02,PG03,PG04,PG05,PG06,PG07,PG08,PG09,PG10,PG11,PG12,PG13,PG14
0.000000,101231.706445,101239.585711,101304.114927,101266.604969,101298.982997,101369.513331,101220.971965,101347.142122,101360.394778,101293.469628,101414.591553,101389.564593,101296.185803,101329.441653
0.000100,101333.318816,101384.956126,101289.607041,101349.860377,101293.794202,101317.577620,101304.355050,101355.792330,101399.339988,101382.687059,101330.876153,101416.734231,101327.641494,101368.722675
0.000200,101136.474089,101406.988989,101210.057236,101329.810878,101319.080173,101236.229007,101403.135221,101390.244382,101296.439927,101349.644706,101388.571602,101370.603842,101421.581354,101409.984565
0.000300,101280.313178,101239.812718,101201.006796,101237.511828,101272.364888,101336.040910,101368.184237,101336.273280,101397.736376,101290.532834,101322.268485,101487.265479,101443.421924,101408.834668
0.000400,101227.685857,101237.505845,101383.789607,101233.862710,101358.240115,101191.482611,101299.715111,101356.311603,101297.651528,101379.236682,101431.937892,101361.765329,101413.714207,101454.986775
0.000500,101261.385421,101234.656518,101337.190615,101317.867559,101235.998603,101294.741243,101293.395799,101404.446410,101357.613726,101347.458215,101379.548720,101385.641795,101341.389415,101394.512127
0.000600,101219.390164,101290.769779,101282.910127,101315.296807,101297.045748,101309.826378,101332.867012,101274.797720,101426.083000,101414.519410,101410.466002,101397.837832,101316.756951,101527.675033
0.000700,101321.381795,101201.819568,101219.765543,101311.680767,101298.864496,101295.438927,101360.257337,101310.542111,101424.570518,101321.349074,101296.815923,101313.561949,101332.172910,101428.974109
0.000800,101304.008278,101338.192014,101269.452434,101230.457195,101360.927188,101305.363857,101316.631164,101375.132174,101321.965349,101366.227476,101403.932812,101421.397045,101348.353531,101392.404781
0.000900,101316.078448,101185.783303,101209.537157,101350.385843,101430.079692,101334.911437,101295.438020,101311.938999,101227.818733,101305.577796,101473.280831,101410.030334,101441.147103,101480.674638
0.001000,101211.842470,101265.231251,101289.190428,101323.096448,101385.575354,101323.816632,101273.726748,101394.147712,101322.737070,101407.644804,101292.263748,101407.666176,101429.716889,101259.586288
0.001100,101190.297370,101319.890935,101343.964001,101292.980397,101365.285328,101311.171446,101336.061066,101311.765527,101317.577792,101482.047836,101376.396423,101361.747302,101361.897935,101454.369663
0.001200,101269.022322,101315.632567,101338.862673,101314.269665,101332.926128,101343.438803,101240.571007,101357.089500,101380.571485,101303.331802,101439.069598,101386.033439,101378.458736,101435.766821
0.001300,101279.384869,101262.310923,101240.336566,101235.632215,101252.392083,101342.865557,101351.532301,101246.339991,101355.173238,101486.090585,101343.030788,101371.187063,101463.254879,101304.990496
0.001400,101323.847340,101246.161366,101308.288403,101302.072533,101215.522807,101301.461227,101318.394144,101392.353862,101255.570671,101377.146464,101372.294718,101380.566592,101362.126291,101418.094000
0.001500,101233.952626,101268.001224,101207.846954,101270.601165,101389.176019,101396.147558,101275.227433,101325.522062,101352.313030,101424.843132,101356.136484,101446.560077,101453.376054,101452.141553
0.001600,101255.332663,101304.852003,101320.534710,101348.664862,101336.245523,101326.623094,101361.861502,101309.694135,101297.299017,101454.304266,101427.523247,101373.374165,101379.889884,101386.557829
0.001700,101213.764999,101145.343523,101279.461150,101271.911468,101320.338009,101326.522547,101293.407156,101431.056082,101315.268067,101340.279549,101438.386959,101405.144216,101367.551657,101532.131677
0.001800,101241.170254,101194.653086,101361.623561,101317.971348,101392.735250,101305.180868,101319.929810,101424.688430,101320.101735,101295.419807,101356.149763,101425.475641,101411.874869,101369.883805
0.001900,101316.445014,101248.171168,101277.871475,101274.769345,101339.806179,101403.325772,101291.832940,101377.878171,101396.465635,101396.831502,101442.982752,101542.493340,101396.402672,101342.523796
0.002000,101280.722373,101310.889154,101211.523821,101343.034245,101393.429369,101257.332725,101381.818620,101380.740585,101379.182541,101405.543128,101384.300791,101449.769742,101329.092564,101399.779942
0.002100,101336.554864,101362.200048,101251.098587,101342.634655,101330.903569,101338.270059,101433.830150,101380.870364,101341.740879,101290.224964,101293.458760,101426.176225,101465.616553,101466.545786
