Time_s,PG01,PG02,PG03,PG04,PG05,PG06,PG07,PG08,PG09,PG10,PG11,PG12,PG13,PG14
19.000063,101305.507773,101359.975060,101233.179096,101259.460608,101186.720157,101450.473375,101365.978833,101561.571869,101544.446991,101794.944555,100903.209736,100575.132728,100907.048564,101441.162815
19.000163,101218.927628,101360.757763,101384.206777,101224.229384,101166.815072,101440.370908,101263.094071,101003.744555,101423.917278,101504.531380,100884.881176,99878.991239,98602.848680,101882.920926
19.000263,101134.489068,101326.368581,101273.852891,101238.468166,101288.937967,101235.579225,101412.778324,101490.001887,101299.035157,101580.681738,102342.703436,101506.669912,103554.569649,100594.542420
19.000363,101241.919103,101287.335690,101182.752352,101469.953070,101220.630230,101317.485577,101488.860356,101241.125241,101605.457719,100734.746165,102026.913011,101457.088642,101286.119300,100931.256140
19.000463,101285.426030,101254.120902,101401.825761,101280.154203,101265.723417,101438.968327,101236.956618,101216.687885,101214.594536,101531.491620,100491.562782,101978.676824,102136.618812,101137.263420
19.000563,101408.967450,101409.352996,101297.584102,101262.164745,101194.045548,101322.438301,101422.746967,101251.658370,101351.690692,101584.804887,102180.493962,101914.251910,101842.164056,102277.532968
19.000663,101267.658971,101136.763394,101528.466291,101128.069597,101246.992946,101429.709807,101359.077987,101270.396084,101515.474348,101336.611886,101573.398003,100840.644735,101154.726429,101197.636955
19.000763,101260.093926,101296.403776,101298.406599,101306.413350,101110.397977,101205.120399,101397.160530,101325.177696,101680.008037,100923.928008,100049.216899,98644.198072,100301.755098,101507.061060
19.000863,101362.830866,101357.963117,101353.362608,101387.879134,101251.332636,101289.250515,101437.207417,101588.807189,101017.310967,101207.993662,101881.673850,99489.791194,101252.323203,100475.996063
19.000963,101283.379504,101250.127157,101105.266696,101225.939543,101399.338793,101106.286614,101566.777416,101609.722897,101221.228351,101617.224611,101506.644541,101961.859632,103784.559534,101398.808698
19.001063,101159.280422,101282.719176,101244.798099,101499.529844,101246.283293,101187.596621,101084.198316,101364.382727,101183.619451,101674.131039,102306.938297,100745.571986,102661.933393,101375.899798
19.001163,101232.641827,101201.514405,101359.298058,101299.739602,101249.740796,101376.245605,101301.754064,101439.382863,101410.288418,101196.225215,101232.170533,102097.813562,99616.046709,101881.302593
19.001263,101191.820870,101353.252901,101293.368693,101299.793361,101277.311022,101190.563061,101247.467393,101466.763144,100903.247267,101160.645730,102312.614577,103060.749487,103006.207040,100408.697088
19.001363,101176.993703,101282.128006,101163.700096,101409.040810,101193.866320,101231.688574,101343.147499,101222.755550,101282.906214,100839.184842,101787.490706,103268.029124,101214.051559,101173.212438
19.001463,101245.434422,101242.829195,101258.743368,101362.327709,101164.558928,101244.245977,101250.743481,101620.222989,101038.050052,101189.521773,100324.255657,100882.170803,103377.686686,100863.387855
19.001563,101121.684465,101217.302158,101211.478973,101330.937783,101209.861632,101096.234427,101461.961882,101035.333008,101090.163483,101825.632168,101172.152737,101854.128579,101749.342157,102104.793562
19.001663,101297.108579,101305.459486,101326.977052,101271.573847,101167.657803,101530.336716,101190.155355,101200.862649,101235.883903,101129.526432,101319.152737,102418.040587,102016.296567,101003.916447
19.001763,101147.516578,101146.240431,101320.700782,101244.908604,101364.160105,101267.206134,101278.200291,101438.566919,101034.660541,101421.880771,100667.064919,102371.127375,102099.437080,100702.787868
19.001863,101232.044893,101327.458111,101230.218914,101383.566234,101368.059307,101387.756501,101261.825844,101334.282804,101353.165162,100672.538008,102053.699247,101965.851709,101664.984760,101229.673058
19.001963,101352.011278,101194.495663,101322.371033,101418.549303,101248.878144,101244.988624,101265.773772,101331.987595,101581.730320,101567.881368,101652.879681,101506.827937,102083.343636,102024.240933
19.002063,101234.280106,101408.814940,101306.530783,101330.529195,101316.846389,101208.960177,101295.514111,101069.552572,101584.732590,101524.755204,102140.504713,100362.260554,102282.397765,100547.128414
19.002163,101191.293034,101265.398062,101143.332038,101274.501864,101365.180798,101220.069881,101632.111575,101239.719731,101430.014125,101061.215893,101385.742058,101570.018392,101084.629658,101975.663846
19.002263,101361.522217,101320.245184,101237.660791,101276.431209,101190.513496,101630.366161,101305.676732,101354.772459,101467.806240,100761.617624,101871.549838,102987.230417,101414.036601,101857.106260
19.002363,101147.255704,101393.869947,101190.957039,101164.780027,101458.954468,101453.580153,101220.747784,101152.735084,101707.971157,101502.680444,102209.950647,101854.657894,102698.345200,100841.137644
19.002463,101283.922713,101234.332148,101347.940813,101355.509873,101421.906636,101384.652270,101563.790915,101412.393323,101032.700029,101557.478886,102130.913091,100828.269270,103692.187336,100548.180546
19.002563,101415.106565,101216.927484,101383.548575,101197.465882,101276.705911,101108.455758,101617.003679,101257.958606,101279.689565,101616.918397,101319.853918,103211.363603,101764.654939,100868.205621
19.002663,101142.682805,101384.575180,101390.593319,101348.022089,101343.043671,101228.173051,101470.721502,101269.808433,101476.219910,101398.334651,102136.763350,100195.273264,102583.226824,101884.183958
19.002763,101268.611245,101271.464963,101443.903490,101103.629348,101408.446044,101330.240288,101626.516317,101309.344366,101416.415552,100999.341036,100713.178235,101233.566993,99747.749916,100958.361843
