Time_s,PG01,PG02,PG03,PG04,PG05,PG06,PG07,PG08,PG09,PG10,PG11,PG12,PG13,PG14
6.000020,101326.993046,101281.333102,101247.245182,101461.827190,101213.995860,101451.820771,101101.497967,101313.573087,101005.517733,101171.522123,101490.139916,100346.765159,101712.141746,101689.396461
6.000120,101196.863689,101295.857822,101188.081577,101269.223313,101327.148535,101304.267293,101283.609034,101087.650179,101246.600587,101003.969786,101057.513683,99714.014769,102062.150717,101520.552539
6.000220,101255.293702,101213.700115,101263.212866,101335.331211,101202.860465,101442.524798,101192.035373,101219.158580,101126.683606,101495.463272,101040.059460,102123.827779,99524.914571,101350.251828
6.000320,101220.117063,101257.478716,101314.314985,101418.890099,101171.824703,101305.240435,101387.679853,101609.215475,101618.940544,100990.901723,101535.266041,100684.324292,102553.000014,101783.773747
6.000420,101120.986669,101342.363945,101197.856486,101258.273473,101177.293733,101450.976070,101341.334439,101324.397617,101475.501649,101333.358933,101720.072695,99992.137873,103453.837145,101226.478474
6.000520,101209.299842,101319.813030,101423.676798,101403.781800,101504.956471,101308.542563,101399.656225,100970.165832,101623.631515,100954.388847,101879.116464,103076.923329,103190.835954,101516.058756
6.000620,101307.209955,101300.765230,101220.113254,101265.859456,101376.972822,101173.581573,101498.079441,101275.872723,101129.150467,100965.679397,100623.937399,102135.201599,100324.644210,101823.286291
6.000720,101459.515367,101330.547724,101301.583199,101257.613737,101181.706228,101547.953904,101269.648338,101445.122034,101672.361124,101070.796625,100753.651523,100272.400436,99748.986806,101739.224986
6.000820,101326.061267,101308.948999,101268.185170,101340.134445,101463.073941,101341.079006,101459.467214,101583.856975,101455.194499,101526.648309,102252.521719,100236.940933,99606.203077,101238.875310
6.000920,101298.071227,101055.276992,101163.243991,101413.183705,101308.209939,101229.488396,101297.326853,101141.285178,101185.877899,101783.856461,100653.077004,101298.034588,103135.231849,101039.670595
6.001020,101224.760976,101392.346012,101291.333510,101443.720833,101199.359353,101017.025105,101329.158369,101404.063235,101253.486735,101102.215544,100666.200935,101861.731626,100796.433423,101663.955053
6.001120,101296.216881,101348.292852,101351.151446,101329.170581,101280.600862,101433.916409,101312.070641,101135.869520,101242.185403,101118.055553,101521.445465,102580.725931,101959.711578,101952.445509
6.001220,101228.181079,101250.968317,101307.761416,101350.547081,101307.785261,101172.094423,101163.489293,101341.314597,101364.625978,101039.174827,101149.063097,101977.540893,102048.477526,100787.346037
