frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-51.21025,-39.1957,-30.112534
9.765625,-55.849915,-44.412254,-28.331192
19.53125,-51.896797,-44.70138,-22.712679
29.296875,-54.137123,-44.57287,-31.172153
39.0625,-54.297256,-43.49021,-30.202385
48.828125,-50.958103,-42.158474,-32.034546
58.59375,-47.7549,-41.37729,-32.4953
68.359375,-48.720634,-41.19758,-32.9134
78.125,-49.980618,-38.34145,-30.761456
87.890625,-47.29643,-37.04246,-24.771254
97.65625,-43.125725,-33.274986,-25.759869
107.421875,-42.20552,-34.064465,-25.703047
117.1875,-38.50713,-30.469429,-19.5576
126.953125,-35.61649,-23.119223,-10.626811
136.71875,-34.34097,-24.099033,-13.334354
146.48438,-30.491915,-20.45582,-8.155299
156.25,-24.743662,-19.001072,-0.25267625
166.01562,-18.334595,-13.134809,-3.992972
175.78125,-14.564719,-11.063813,0.85700047
185.54688,-14.793932,-9.024624,-1.1862484
195.3125,-8.660547,-2.4073384,1.4408928
205.07812,-5.1369576,1.0824114,-0.5013071
214.84375,-1.4554257,-0.9361175,1.0324678
224.60938,-2.1667466,0.45014203,0.4690033
234.375,1.0814159,0.2992436,0.60465425
244.14062,-0.88483506,0.32887366,0.38633686
253.90625,-0.09823327,0.07557943,0.4538828
263.67188,0.78538346,0.2375838,0.5052561
273.4375,-1.4766644,0.29508907,0.48209572
283.20312,-0.38087624,0.26954237,0.5931982
292.96875,0.11472765,0.29705054,0.6077233
302.73438,0.09126142,0.2652312,0.58616847
312.5,0.2516579,0.33447647,0.5980779
322.26562,0.16919759,0.23220098,0.6347981
332.03125,-0.022853136,0.19938,0.650172
341.79688,0.21716835,0.44209117,0.6686228
351.5625,0.37181643,0.64420664,0.68137044
361.32812,0.5782351,0.59613544,0.73699856
371.09375,0.48952848,0.57215595,0.77951103
380.85938,0.20193031,0.6108918,0.77074736
390.625,0.3902105,0.6002252,0.76526153
400.39062,0.3316086,0.64399546,0.7910347
410.15625,-0.04549232,0.59860253,0.80894077
419.92188,-0.089177124,0.4691562,0.81674373
429.6875,0.28597897,0.8190921,0.8799272
439.45312,0.13597845,0.9454211,0.9702593
449.21875,0.4681077,0.62375194,0.91439104
458.98438,0.06936064,0.50792134,0.9046528
468.75,0.0063999877,0.5165637,0.9646193
478.51562,1.1824958,0.87971836,1.0230455
488.28125,0.7523027,0.61283094,1.0447716
498.04688,0.1241499,0.3819552,1.0284423
507.8125,-0.118709095,0.45506853,0.9482378
517.5781,-0.42587882,0.5098074,1.0049614
527.34375,-0.010164103,0.4958462,1.0715952
537.1094,0.65831727,0.69825596,1.0710454
546.875,0.5710176,0.76521033,1.1595788
556.6406,0.7624947,0.4680045,1.1514453
566.40625,0.5739894,0.5579314,1.2375791
576.1719,0.598898,0.5941095,1.1657108
585.9375,-0.317754,0.5711361,1.0737908
595.7031,0.2615329,0.48370358,1.1453273
605.46875,0.7335136,0.4632597,1.2452779
615.2344,0.8334488,0.8611721,1.2802322
625.0,0.7270324,0.82295203,1.2561642
634.7656,0.16839832,0.94760513,1.246385
644.53125,-0.198278,0.9790869,1.2425463
654.2969,-0.50381476,0.6813766,1.3605512
664.0625,-0.47036424,0.7330265,1.3695617
673.8281,0.27151102,0.8154369,1.3746525
683.59375,0.45956102,0.7019402,1.41362
693.3594,-0.05989448,0.7032538,1.3727456
703.125,0.27512452,0.7766009,1.3926516
712.8906,0.3682131,0.83028686,1.4393659
722.65625,0.044112694,0.900856,1.4816091
732.4219,-0.15958017,0.790106,1.491868
742.1875,0.068109095,0.57461494,1.4584067
751.9531,0.6230994,0.57312834,1.4929521
761.71875,0.6727419,0.9212538,1.5881393
771.4844,0.43140477,1.011041,1.5818958
781.25,0.7070539,0.9346845,1.5636374
791.0156,0.79832757,1.1523213,1.5251036
800.78125,0.23684213,1.2382729,1.4908326
810.5469,0.0065478357,1.0708035,1.5846144
820.3125,-0.10650524,0.744991,1.6670632
830.0781,0.29286778,0.5936823,1.6444839
839.84375,0.97400284,0.88269204,1.6503916
849.6094,0.55760586,1.4505806,1.693597
859.375,0.20320466,1.2084208,1.7379909
869.1406,0.015419786,0.8868373,1.8217154
878.90625,-0.0010290892,1.0308692,1.821696
888.6719,0.4641158,1.3942142,1.7520578
898.4375,0.48190898,1.3013444,1.7904007
908.2031,-0.051924497,0.8413726,1.6719882
917.96875,0.1539619,1.101229,1.6677442
927.7344,0.59623295,1.300765,1.7946796
937.5,0.14438184,0.7986829,1.8615205
947.2656,-0.5578371,0.81070924,1.8864913
957.03125,-0.2167988,1.1635051,1.8726518
966.7969,0.24518633,1.4232521,1.8123938
976.5625,-0.10780693,0.9161568,2.0457125
986.3281,2.0725398,1.2682081,1.9955931
996.09375,0.8714131,1.647572,2.077687
1005.8594,0.5911171,1.2486734,2.099571
1015.625,-0.037844285,1.3140881,2.2370758
1025.3906,-0.22679645,1.2515855,2.005254
1035.1562,-0.7946002,1.2399609,2.0141985
1044.9219,-0.012737214,1.8732678,2.135809
1054.6875,0.3417717,1.6561024,2.0878344
1064.4531,-0.15979287,1.2891314,1.9449836
1074.2188,1.0214294,0.8256866,2.1846657
1083.9844,1.0987328,1.237731,2.3040428
1093.75,0.47292796,1.4984634,2.0793138
1103.5156,0.85356647,1.4088796,2.2624328
1113.2812,1.3874121,0.65588975,2.2141023
1123.0469,0.90765154,0.8941436,2.1692286
1132.8125,0.52518076,1.6749086,2.1771793
1142.5781,1.2727559,2.0664713,2.3703609
1152.3438,-0.030972727,1.6901424,2.4048843
1162.1094,-0.2959736,1.2562995,2.3319592
1171.875,-1.0129734,0.82127464,2.3248167
1181.6406,0.18676856,1.4446288,2.3594203
1191.4062,1.7697041,1.3350191,2.3374944
1201.1719,0.21157575,1.1382484,2.403157
1210.9375,0.33963308,1.2578816,2.4100008
1220.7031,0.84401935,0.9984552,2.3769133
1230.4688,-0.03450186,0.83001447,2.3357394
1240.2344,0.23382856,1.4222028,2.3062227
1250.0,0.67233527,1.3948789,2.3859625
1259.7656,0.058351338,1.3660859,2.469287
1269.5312,-0.14184603,1.228411,2.5239315
1279.2969,-0.097131126,1.3681394,2.5385714
1289.0625,-0.3428216,1.8939414,2.528893
1298.8281,-0.30211103,2.3479888,2.561264
1308.5938,0.6722612,2.125176,2.6492114
1318.3594,0.6772656,1.8762927,2.7075253
1328.125,0.031401332,1.7509863,2.732724
1337.8906,0.32402813,1.7765404,2.67933
1347.6562,0.386361,1.5049775,2.6738348
1357.4219,0.593662,1.2482116,2.730081
1367.1875,0.53050125,1.378904,2.6638877
1376.9531,0.41353863,1.4309525,2.6740975
1386.7188,0.78810203,1.4469844,2.7526379
1396.4844,1.1126084,1.4438462,2.797575
1406.25,1.2115628,1.6241711,2.8795142
1416.0156,0.4094671,1.6331309,2.9453444
1425.7812,-0.40045613,1.3444543,2.8969262
1435.5469,-0.42512912,1.2605118,2.8231149
1445.3125,0.4111398,1.5682771,2.8066382
1455.0781,0.6699909,1.789673,2.8512547
1464.8438,-0.22491142,1.7467611,2.975944
1474.6094,0.31470174,1.6865433,3.03918
1484.375,1.2953737,1.6996992,3.0030808
1494.1406,1.1782287,1.7925527,3.035072
1503.9062,0.7678522,1.767224,3.0965567
1513.6719,0.06346766,1.9106507,3.0653205
1523.4375,-0.16176535,2.0359662,3.0230985
1533.2031,0.54741764,1.9952016,3.0355976
1542.9688,0.8343175,1.9460154,3.0506787
1552.7344,0.476188,1.7444497,3.0776765
1562.5,0.64512736,1.6720562,3.1303573
1572.2656,0.6428781,1.6875805,3.2103662
1582.0312,0.8232814,1.679818,3.207297
1591.7969,0.45990658,1.332614,3.2039382
1601.5625,0.12839323,1.1744735,3.2819583
1611.3281,0.8558286,1.5306528,3.3127732
1621.0938,0.70377296,1.5965785,3.3448868
1630.8594,-0.39293852,1.5254796,3.26908
1640.625,0.2653452,1.9855936,3.2025876
1650.3906,1.0659251,1.7902215,3.4042883
1660.1562,1.0954344,1.7550161,3.4260466
1669.9219,0.7656396,2.2745895,3.2911692
1679.6875,1.322341,2.538856,3.3688595
1689.4531,1.5832311,2.6416743,3.3271267
1699.2188,0.27377,1.8569324,3.315027
1708.9844,0.8346781,1.8287117,3.292271
1718.75,1.0377717,2.0439508,3.3820655
1728.5156,0.3919034,1.8517448,3.4752157
1738.2812,0.7175583,2.1704361,3.5437036
1748.0469,0.6507688,2.7413979,3.4932265
1757.8125,-0.35003483,2.0285199,3.421055
1767.5781,-1.4011443,2.5187228,3.4926941
1777.3438,0.041570522,2.004986,3.4647057
1787.1094,0.34338787,1.2765001,3.4337685
1796.875,0.14189269,2.072019,3.5568843
1806.6406,-0.31201077,2.149002,3.7542958
1816.4062,1.4457072,2.0737262,3.6950362
1826.1719,0.81557,2.3572345,3.67517
1835.9375,0.52868,2.241066,3.5795326
1845.7031,1.6920264,2.2616072,3.5671206
1855.4688,1.0484565,1.9751289,3.7348125
1865.2344,0.33204406,1.8990399,3.5714698
1875.0,3.0883386,1.6914095,3.8233685
1884.7656,1.6471927,2.5705192,3.823509
1894.5312,-1.1527084,2.5242958,3.6490395
1904.2969,-1.1643654,1.9385173,4.1311264
1914.0625,-0.96381223,2.2281811,3.623885
1923.8281,1.7668194,2.142652,3.948288
1933.5938,1.165972,2.5926921,3.757291
1943.3594,1.8737079,3.555756,3.632399
1953.125,1.1560776,2.7443445,3.8432612
1962.8906,-0.82252115,2.8249466,3.930838
1972.6562,-0.3955044,2.0330617,3.8003178
1982.4219,1.0981793,3.1723604,4.024627
1992.1875,-0.04390871,2.5501256,4.1624756
2001.9531,-0.08970112,1.1684524,3.8787441
2011.7188,0.9146649,1.981377,3.8341951
2021.4844,-0.2559773,3.131606,3.8097491
2031.25,1.4480346,2.7653124,4.313412
2041.0156,-1.0763956,3.3508384,4.5275397
2050.7812,2.5939524,2.8462503,4.5923443
2060.5469,0.29697514,2.4448707,4.251707
2070.3125,-0.7351696,1.9754803,4.190099
2080.0781,1.4978249,2.0764322,4.347491
2089.8438,2.261321,2.1141145,4.123429
2099.6094,-2.5408373,1.4600712,4.4722424
2109.375,-1.9168084,2.3299546,4.0655417
2119.1406,-0.13053331,2.972288,4.098875
2128.9062,-1.6184387,2.6969335,4.246069
2138.6719,-4.341761,1.6861699,4.2950497
2148.4375,0.034903273,1.9102545,4.117723
2158.2031,-1.8168774,1.712067,4.8568683
2167.9688,-1.2302492,1.8339531,4.1014476
2177.7344,1.761106,1.5890538,4.610111
2187.5,-2.0482187,1.7921085,3.7622843
2197.2656,1.769265,1.9901763,4.437829
2207.0312,3.4302843,3.5243056,4.4813533
2216.7969,0.7907413,2.9624963,4.3313866
2226.5625,-0.6762743,2.5216863,4.9304967
2236.3281,2.7283258,0.017161064,4.680295
2246.0938,-0.90104824,2.541088,4.4674025
2255.8594,-2.291603,2.0757306,4.341194
2265.625,0.5320772,4.011521,4.49219
2275.3906,-1.3679181,1.7272756,4.189532
2285.1562,-0.34003332,1.8389897,4.8155565
2294.9219,-2.9977803,0.5316883,3.4753919
2304.6875,-0.27909485,3.4080834,5.119817
2314.4531,-5.3060822,2.1927714,4.411464
2324.2188,-2.6463616,0.44191954,4.7055984
