x_norm,y_norm,sigma_MPa
0.955003,0.380241,5.089764
0.423629,0.047526,-17.473310
0.523176,0.673808,14.509733
0.907125,0.803860,15.718622
0.052981,0.291844,-0.656827
0.514320,0.121508,-2.172861
0.976153,0.105015,-0.520846
0.958519,0.291920,-1.808418
0.091645,0.586640,10.777448
0.427940,0.840151,9.360173
0.649821,0.757376,2.537771
0.249506,0.461689,3.874757
0.189397,0.647512,-5.307590
0.295689,0.301851,-0.099487
0.475168,0.774454,7.010991
0.700320,0.372803,-9.563459
0.495223,0.418699,6.762333
0.006286,0.192771,7.858587
0.629291,0.534979,-2.023465
0.033111,0.771629,-7.789501
0.907399,0.021116,3.692500
0.303539,0.242983,1.336764
0.022598,0.685017,6.709463
0.871823,0.759006,-1.887757
0.684122,0.219106,16.750996
0.674225,0.096573,11.053640
0.478902,0.962127,14.284926
0.483031,0.264929,-11.945077
0.998843,0.864117,7.580100
0.499284,0.801964,9.112681
0.789728,0.445556,-4.953240
0.222676,0.964082,10.395030
0.131344,0.375254,-7.655481
0.459725,0.411215,-20.786988
0.641079,0.276801,-17.858628
0.785227,0.945996,7.433247
0.457593,0.249570,-3.332410
0.098593,0.020162,-3.783618
0.743151,0.080291,0.011645
0.753899,0.328228,15.182138
0.187473,0.647476,3.166340
0.323581,0.822964,3.730105
0.963732,0.975967,-15.772764
0.690163,0.178633,-10.090652
0.159212,0.469221,3.349990
0.920290,0.441762,-3.208796
0.127905,0.162662,4.775057
0.025799,0.727407,-7.884391
0.970598,0.975234,13.356508
0.477419,0.830609,-28.460139
0.820079,0.343552,6.261513
0.709139,0.985597,-6.944403
0.509696,0.000963,-4.682392
0.551866,0.639325,13.948076
0.650374,0.354981,-10.876090
0.234271,0.932201,5.341349
0.109520,0.950300,0.924371
0.080763,0.670001,1.858268
0.028566,0.864142,-0.452002
0.067847,0.482148,-8.184887
0.698520,0.894903,-15.558381
0.632795,0.298559,14.454606
0.589890,0.894951,1.155297
0.754862,0.826141,18.975905
0.253388,0.478440,-4.277505
0.068942,0.404705,0.053725
0.202459,0.127762,-4.409264
0.061680,0.686171,-10.586384
0.485009,0.724239,-4.211358
0.338778,0.926192,4.277680
0.318273,0.663395,-3.269076
0.240814,0.074202,-14.766119
0.434492,0.345262,1.554784
0.664997,0.801787,5.657221
0.528921,0.630272,10.338238
0.034614,0.373403,-4.963425
0.301423,0.193748,10.349869
0.100981,0.284262,-4.819174
0.732360,0.414535,-13.398890
0.539240,0.972103,-0.214794
0.297951,0.117261,0.434395
0.754133,0.616575,9.133018
0.193186,0.539536,13.607300
0.825395,0.892283,1.116567
0.034015,0.498512,3.637384
0.868279,0.639901,8.959404
0.086435,0.056089,5.485770
0.874139,0.388208,-0.326031
0.149122,0.103506,8.647570
0.308573,0.105546,-0.357877
0.924013,0.492971,1.317360
0.461079,0.980194,-2.831779
0.122022,0.815321,5.834307
0.100704,0.002176,-5.919886
0.602062,0.928344,-5.926706
0.471664,0.586165,0.034144
0.368577,0.270248,9.601910
