x_mm,y_mm,z_m
-27.435172,-22.265544,-2.305682803e-07
-26.564214,-22.265544,-8.229884803e-09
-25.693256,-22.265544,-1.983670207e-07
-24.822299,-22.265544,-3.548913623e-08
-23.951341,-22.265544,-4.351035737e-09
-23.080383,-22.265544,-1.511423087e-07
-22.209425,-22.265544,-2.247836108e-07
-21.338467,-22.265544,5.529413937e-11
-20.467509,-22.265544,-5.064217041e-08
-19.596552,-22.265544,1.154925973e-07
-18.725594,-22.265544,6.594790628e-08
-17.854636,-22.265544,2.678636130e-07
-16.983678,-22.265544,8.947883695e-08
-16.112720,-22.265544,2.764850297e-07
-15.241762,-22.265544,6.119754548e-08
-14.370804,-22.265544,1.856539267e-07
-13.499847,-22.265544,1.745421445e-07
-12.628889,-22.265544,2.023732126e-07
-11.757931,-22.265544,1.225890509e-07
-10.886973,-22.265544,1.623192695e-07
-10.016015,-22.265544,1.171085874e-07
-9.145057,-22.265544,5.177897656e-08
-8.274100,-22.265544,9.965899927e-09
-7.403142,-22.265544,-1.025057967e-07
-6.532184,-22.265544,-9.780874729e-09
-5.661226,-22.265544,-1.020412438e-07
-4.790268,-22.265544,2.367559788e-09
-3.919310,-22.265544,2.840607984e-08
-3.048352,-22.265544,2.167822502e-09
-2.177395,-22.265544,9.701664832e-09
-1.306437,-22.265544,-9.647216387e-08
-0.435479,-22.265544,-8.274227398e-08
0.435479,-22.265544,1.110714003e-08
1.306437,-22.265544,-1.793025699e-07
2.177395,-22.265544,-2.269250363e-08
3.048352,-22.265544,-1.785141516e-07
3.919310,-22.265544,-1.342410858e-08
4.790268,-22.265544,-9.872098020e-08
5.661226,-22.265544,1.805974019e-08
6.532184,-22.265544,1.625715020e-07
7.403142,-22.265544,-5.440702393e-08
8.274100,-22.265544,-7.854603301e-08
9.145057,-22.265544,-4.018702989e-08
10.016015,-22.265544,-2.377873029e-08
10.886973,-22.265544,-1.391625073e-07
11.757931,-22.265544,3.235055643e-07
12.628889,-22.265544,-7.992591998e-08
13.499847,-22.265544,3.502189247e-08
14.370804,-22.265544,-1.175575657e-07
15.241762,-22.265544,1.013081948e-07
16.112720,-22.265544,9.625449470e-08
16.983678,-22.265544,1.906595338e-08
17.854636,-22.265544,1.294371790e-07
18.725594,-22.265544,-5.832663761e-08
19.596552,-22.265544,7.550916817e-08
20.467509,-22.265544,2.014033511e-08
21.338467,-22.265544,6.664338872e-08
22.209425,-22.265544,9.321634977e-09
23.080383,-22.265544,5.655219068e-09
23.951341,-22.265544,1.058142106e-07
24.822299,-22.265544,1.247201597e-07
25.693256,-22.265544,-9.968896236e-08
26.564214,-22.265544,1.281333014e-07
27.435172,-22.265544,1.725924747e-07
-27.435172,-21.558701,-6.213835617e-08
-26.564214,-21.558701,9.105227869e-08
-25.693256,-21.558701,-1.217714338e-07
-24.822299,-21.558701,-4.592384039e-08
-23.951341,-21.558701,-1.459414325e-07
-23.080383,-21.558701,3.020647096e-08
-22.209425,-21.558701,2.527914603e-08
-21.338467,-21.558701,9.683893839e-08
-20.467509,-21.558701,-9.928576117e-08
-19.596552,-21.558701,9.729852078e-09
-18.725594,-21.558701,1.179297159e-07
-17.854636,-21.558701,1.067971269e-07
