fuel_utilization,operating_temperature_K,current_density_A_cm2,pressure_atm,flow_rate_H2_mlpm,flow_rate_air_mlpm,cycles,cell_length_mm,cell_width_mm,anode_thickness_um,electrolyte_thickness_um,cathode_thickness_um,rib_width_mm,channel_width_mm,porosity_anode,porosity_cathode,TPB_density_anode_um_um3,TPB_density_cathode_um_um3,voltage_V,power_density_W_cm2,max_temperature_K,min_temperature_K,temperature_std_K,max_current_density_A_cm2,min_current_density_A_cm2,current_density_std_A_cm2,max_stress_MPa,avg_stress_MPa,stress_std_MPa,Ni_coarsening_rate_nm_kh,crack_density_per_cm2,delamination_area_percent
0.8240217028935519,918.6223213242873,0.3661218307599258,1.413842301901149,225.3106887599427,751.0714938320825,112,58.047697480771774,91.88397937568136,690.6426400758639,10.087351522138992,57.23556158157096,1.2540524397506558,1.2947435625154053,0.36086548494419096,0.40166644674075364,4.679527665748863,2.2827433291654136,,,933.2671945546844,920.452930478087,2.9289746460794066,0.5125705630638961,0.21967309845595548,0.05491827461398887,6319.236830043965,4115.705920361063,1234.7117761083189,1.402943605948822,0.10583005244258363,1.1199999999999999
0.6328444206001609,896.1047205688509,0.9862784618951537,2.7314099932943763,196.43353977985612,795.0381309001411,3421,79.10053536819278,51.13715027726115,430.9616859263675,8.631418948231842,67.24118835228794,2.6026559400619145,1.7081047295908882,0.2588666000523472,0.3191030802497473,4.389460068667057,3.3930483377631977,,,935.555859044657,901.0361128783267,7.890227695161229,1.3807898466532151,0.5917670771370922,0.14794176928427305,6342.003018917904,3966.3786732460635,1189.913601973819,1.3353858583588527,0.5848931526355904,34.21
0.7493434750750902,876.4828055326067,0.517120028628973,1.4218408606475026,106.22854872740892,921.3772683767803,2624,89.54512873476587,78.92988966399486,769.4278240851058,17.561928597356378,46.54096142575938,1.2541267801415101,2.957998315015879,0.3624058041019761,0.3053326584302685,6.991949877688997,3.3995396566558473,,,897.1676066777655,879.0684056757516,4.136960229031784,0.7239680400805621,0.3102720171773838,0.07756800429434595,5960.1409295840895,3836.254394584654,1150.8763183753963,1.2765317978255517,0.5122499389946279,26.240000000000002
0.6743177148495378,1032.7290510749235,0.20396640702671162,2.6514616027177924,444.82914657497594,1334.229423885722,4610,93.71169598740515,90.73385246088526,530.7470992641562,18.506019674576535,29.34409407799459,2.593815126850375,1.3349424306923228,0.2940729528020706,0.33327613502392417,2.6184406074147653,3.311716924561457,,,1040.887707355992,1033.748883110057,1.631731256213693,0.28555296983739625,0.12237984421602696,0.03059496105400674,7389.777720541183,4872.4137071284395,1461.7241121385318,1.7429468797944163,0.6789698078707183,46.1
0.5392432223876136,911.0985842521634,1.1743206451891206,2.4283112004295395,466.42577113791776,1224.1627666774757,1159,71.62048729373926,55.671238275654474,738.7381175387738,7.949921869647126,49.68955554735947,1.6449474040163448,2.099718617305518,0.3694612832970484,0.3560728511116273,4.975941999897206,3.389483209037593,,,958.0714100597282,916.970187478109,9.394565161512965,1.6440489032647687,0.7045923871134724,0.1761480967783681,6565.973500067823,4065.8116639880304,1219.7434991964092,1.3803733938629676,0.34044089061098404,11.59
0.7593862606714971,896.7214469678448,0.6821087525262493,1.7105023249375368,127.05524386936119,914.3599122612666,765,80.17196350940398,68.09846152528999,526.2343219838348,17.977164969812712,20.86338703152769,1.1180067451211115,1.0639048866991059,0.34399176056664044,0.3030276528411292,3.970296666400789,4.813923048021327,,,924.0057970688948,900.1319907304761,5.456870020209994,0.9549522535367488,0.40926525151574955,0.10231631287893739,6227.110297159007,3970.468543049918,1191.1405629149754,1.3372362554970683,0.2765863337187866,7.6499999999999995
0.7349936131933142,927.4401011469585,1.380562631292333,1.8440786533259794,265.8487596080785,1709.0487290619615,3229,76.65958884839608,55.03943586600932,753.5718614311032,19.470667784924657,63.62730530833923,2.8779264790410197,2.769355531891068,0.36583062709805536,0.41129470018109904,6.6438942037940425,3.164165813514742,,,982.6626063986517,934.3429143034201,11.044501050338663,1.932787683809266,0.8283375787753997,0.20708439469384993,6810.591189965535,4174.181723395619,1252.2545170186856,1.4293871081027567,0.5682429058070149,32.29
0.5410390824805495,1023.7548213866306,0.5615145840736487,2.627434361697917,267.4362385658579,1027.4246002585564,1421,76.99709549128798,51.91370917101853,730.2301508683983,12.970005456367065,25.76063081693324,2.34784142266392,1.510632025956499,0.3190107136524678,0.41169676694296065,3.3955148955848977,1.3010559589596173,,,1046.2154047495765,1026.5623943069988,4.49211667258919,0.7861204177031081,0.3369087504441892,0.0842271876110473,7442.774289351049,4812.9003944587075,1443.8701183376122,1.7164582794440095,0.3769615364994153,14.21
0.528325144116353,917.9578172452832,1.0701007979665986,2.970441031456968,420.1108880621261,795.3230974948517,16,69.30905007219489,74.70346446407703,471.89910882121137,8.639445464052532,36.959407969226525,1.8792460147995582,1.8220116801720652,0.3775392750965869,0.37114873509006624,4.694985375275574,1.3554963494313563,,,960.7618491639471,923.3083212351162,8.560806383732789,1.498141117153238,0.6420604787799592,0.1605151196949898,6592.736289051894,4111.299209100299,1233.3897627300896,1.4009504067868783,0.04,0.16
0.5998537360624321,981.3810576667445,0.6242898495514586,1.4864012689437662,237.47965869744854,1120.2732509600523,3444,89.45971668119608,83.23968584031923,343.7013301465645,18.969029971088712,41.15845017636021,1.2583000779567146,1.7876418163337413,0.29531741586519,0.37438258834351956,6.672411933240335,3.885644424509081,,,1006.3526516488029,984.5025069145017,4.994318796411669,0.874005789372042,0.3745739097308752,0.0936434774327188,7046.244797980197,4531.895435053148,1359.5686305159443,1.5906934261816876,0.5868560300448484,34.44
0.8333661732874238,916.4069515460674,0.39283684397583063,2.3773919289821537,237.35544399073584,1558.847182607195,2758,66.91061176512406,96.1227172747118,331.54764176194914,18.85921062954921,71.26422272046096,1.1142029730950653,1.4643648174391803,0.2924763819679534,0.40850445070058955,4.452302361860171,4.5252972103856655,,,932.1204253051006,918.3711357659465,3.142694751806645,0.5499715815661629,0.23570210638549838,0.058925526596374594,6307.829493824422,4101.014520779184,1230.304356233755,1.3962983498283625,0.5251666402200353,27.58
0.5254707224161177,950.4182189977406,1.4672875245964563,1.1486341619295573,232.68923090081373,985.4851211866139,1959,79.60973978381585,65.4281608584529,533.6281427586334,6.97331049302729,66.1533027607424,2.461665795917548,2.393735278495315,0.25276932832928845,0.41185446620447386,3.8571548296261473,3.6068607715684524,,,1009.1097199815988,957.7546566207229,11.73830019677165,2.0542025344350385,0.8803725147578737,0.22009312868946843,7073.670372448535,4326.562925985016,1297.9688777955046,1.4982202927963888,0.4426059195266146,19.59
