time_min,temperature_C,intensity,event_type,acoustic_amplitude
201.25156445556948,201.25156445556948,0.23853227670894345,water_vapor,22.795484506214372
202.25281602002505,202.25281602002505,0.6240863342233405,water_vapor,81.8366091668875
215.26908635794746,215.26908635794746,0.24758904367889228,water_vapor,6.511066070269958
221.27659574468086,221.27659574468086,0.4272988558857186,water_vapor,58.82447823011128
242.30287859824782,242.30287859824782,0.10800298855963691,water_vapor,-4.036490889903229
258.32290362953694,258.32290362953694,0.3762864236123823,water_vapor,28.07018863322181
400.5006257822278,400.5006257822278,0.29250835683722426,portlandite_decomposition,47.652913862276236
418.52315394242805,418.52315394242805,0.7847073548703414,portlandite_decomposition,79.67730123838635
419.5244055068836,419.5244055068836,0.6650787697979569,portlandite_decomposition,66.38519521187463
426.5331664580726,426.5331664580726,0.5909234805227935,portlandite_decomposition,50.348844995933305
445.55694618272844,445.55694618272844,0.6760157071247117,portlandite_decomposition,56.67480907102234
454.56821026282853,454.56821026282853,0.9945101038890526,portlandite_decomposition,106.75353603268722
462.5782227784731,462.5782227784731,0.40886975009374704,portlandite_decomposition,9.997620513228462
468.58573216520654,468.58573216520654,0.8564637025155407,portlandite_decomposition,74.92530957680535
474.59324155193997,474.59324155193997,0.7233037867678596,portlandite_decomposition,58.84572504459893
482.6032540675845,482.6032540675845,0.5187591519889786,portlandite_decomposition,63.19581350152501
490.61326658322906,490.61326658322906,0.2739928942219996,portlandite_decomposition,21.221005327759734
492.6157697121402,492.6157697121402,0.5412164798926675,portlandite_decomposition,64.63593077904208
629.7872340425532,629.7872340425532,0.26058929593948743,carbonate_decomposition,40.932685021178216
682.8535669586984,682.8535669586984,0.27421838666792697,carbonate_decomposition,13.250524054546059
