x_mm,y_mm,z_m
-25.235041,-29.887974,-6.520676048e-08
-24.433929,-29.887974,-7.404052080e-08
-23.632816,-29.887974,-1.964689131e-08
-22.831704,-29.887974,-1.218110398e-07
-22.030592,-29.887974,8.269243253e-08
-21.229479,-29.887974,5.734280591e-08
-20.428367,-29.887974,-5.754300574e-08
-19.627254,-29.887974,1.042389169e-07
-18.826142,-29.887974,3.200457714e-08
-18.025029,-29.887974,7.735510676e-08
-17.223917,-29.887974,-3.037330519e-08
-16.422805,-29.887974,-1.738268957e-07
-15.621692,-29.887974,3.874889227e-08
-14.820580,-29.887974,2.733002413e-07
-14.019467,-29.887974,4.693245445e-08
-13.218355,-29.887974,-5.791923679e-08
-12.417243,-29.887974,-1.494692060e-07
-11.616130,-29.887974,-1.331285588e-07
-10.815018,-29.887974,-9.724421985e-08
-10.013905,-29.887974,-1.167447524e-07
-9.212793,-29.887974,-3.935406600e-08
-8.411680,-29.887974,-1.255260996e-07
-7.610568,-29.887974,1.586197249e-08
-6.809456,-29.887974,-4.427320418e-08
-6.008343,-29.887974,-1.757388261e-08
-5.207231,-29.887974,9.193692436e-08
-4.406118,-29.887974,-1.347535302e-07
-3.605006,-29.887974,1.250830226e-08
-2.803893,-29.887974,1.700885769e-07
-2.002781,-29.887974,-3.214463476e-08
-1.201669,-29.887974,3.808191297e-08
-0.400556,-29.887974,7.526216016e-09
0.400556,-29.887974,-6.729248418e-08
1.201669,-29.887974,1.628947480e-07
2.002781,-29.887974,4.058541774e-08
2.803893,-29.887974,1.807561414e-08
3.605006,-29.887974,4.096479296e-08
4.406118,-29.887974,7.625163313e-08
5.207231,-29.887974,-3.431083916e-08
6.008343,-29.887974,-9.142607763e-08
6.809456,-29.887974,1.633336780e-07
7.610568,-29.887974,-9.035653451e-08
8.411680,-29.887974,-9.683793046e-08
9.212793,-29.887974,-1.285710370e-08
10.013905,-29.887974,-2.290644225e-07
10.815018,-29.887974,3.012417557e-09
11.616130,-29.887974,-1.631151841e-07
12.417243,-29.887974,-3.844079975e-08
13.218355,-29.887974,-4.926926515e-08
14.019467,-29.887974,-4.467782630e-08
14.820580,-29.887974,-2.484800752e-07
15.621692,-29.887974,-1.175918487e-07
16.422805,-29.887974,-1.827642128e-07
17.223917,-29.887974,2.032076056e-08
18.025029,-29.887974,-1.895450467e-07
18.826142,-29.887974,-3.084413964e-08
19.627254,-29.887974,-9.605745536e-08
20.428367,-29.887974,-4.416734096e-09
21.229479,-29.887974,-1.211197762e-07
22.030592,-29.887974,1.495150645e-07
22.831704,-29.887974,-4.836091559e-08
23.632816,-29.887974,3.274671872e-08
24.433929,-29.887974,-3.012431296e-08
25.235041,-29.887974,1.177812182e-08
-25.235041,-28.939149,-2.663083987e-08
-24.433929,-28.939149,-3.657303001e-08
-23.632816,-28.939149,-8.619332985e-08
-22.831704,-28.939149,6.850571019e-09
-22.030592,-28.939149,-1.659414340e-08
-21.229479,-28.939149,-4.540456054e-08
-20.428367,-28.939149,-6.211977787e-08
-19.627254,-28.939149,-2.430565698e-08
-18.826142,-28.939149,1.371361086e-07
-18.025029,-28.939149,-8.905541489e-08
-17.223917,-28.939149,-1.406275090e-07
-16.422805,-28.939149,-6.748570316e-08
-15.621692,-28.939149,2.387927785e-07
-14.820580,-28.939149,2.147518463e-07
-14.019467,-28.939149,-7.894317337e-08
-13.218355,-28.939149,-1.143708108e-07
-12.417243,-28.939149,-5.061601618e-08
-11.616130,-28.939149,-2.513226960e-08
-10.815018,-28.939149,3.075937907e-08
-10.013905,-28.939149,-1.019311120e-07
-9.212793,-28.939149,1.095200336e-07
-8.411680,-28.939149,7.847167520e-08
-7.610568,-28.939149,-3.010961775e-08
-6.809456,-28.939149,-9.113069651e-08
-6.008343,-28.939149,-2.585745001e-08
-5.207231,-28.939149,-1.739349334e-07
-4.406118,-28.939149,-5.639378706e-08
-3.605006,-28.939149,-2.256154871e-08
-2.803893,-28.939149,9.679793220e-08
-2.002781,-28.939149,2.044183137e-07
-1.201669,-28.939149,2.945813355e-09
-0.400556,-28.939149,-2.106792621e-07
0.400556,-28.939149,8.408966233e-08
1.201669,-28.939149,5.769476223e-08
2.002781,-28.939149,5.120540619e-08
2.803893,-28.939149,-1.565355357e-07
3.605006,-28.939149,-2.390995908e-07
4.406118,-28.939149,2.098092761e-07
5.207231,-28.939149,-1.090852672e-07
6.008343,-28.939149,5.524299205e-08
6.809456,-28.939149,-1.369413401e-07
7.610568,-28.939149,-1.125011602e-07
8.411680,-28.939149,-1.598395921e-07
9.212793,-28.939149,-9.189269539e-08
10.013905,-28.939149,-1.791690270e-07
10.815018,-28.939149,2.039718768e-08
11.616130,-28.939149,-9.904696419e-08
12.417243,-28.939149,-1.816154807e-07
13.218355,-28.939149,-1.756870158e-07
14.019467,-28.939149,-2.282018105e-07
14.820580,-28.939149,7.064785496e-08
15.621692,-28.939149,2.588708616e-08
16.422805,-28.939149,-4.414252071e-08
17.223917,-28.939149,1.178476918e-07
18.025029,-28.939149,-1.276681456e-07
18.826142,-28.939149,-4.387613306e-08
19.627254,-28.939149,-8.025960700e-08
20.428367,-28.939149,-6.747849840e-08
21.229479,-28.939149,-1.801613398e-08
22.030592,-28.939149,7.890165188e-08
22.831704,-28.939149,1.078424365e-07
23.632816,-28.939149,-3.242429513e-08
24.433929,-28.939149,1.204828927e-07
25.235041,-28.939149,1.488115137e-08
-25.235041,-27.990324,1.181691554e-07
-24.433929,-27.990324,1.301848497e-07
-23.632816,-27.990324,-3.476131429e-09
-22.831704,-27.990324,1.117427964e-07
-22.030592,-27.990324,-2.210552011e-07
-21.229479,-27.990324,1.914360055e-07
-20.428367,-27.990324,-5.482061632e-09
-19.627254,-27.990324,-8.561998980e-09
-18.826142,-27.990324,2.293284094e-08
-18.025029,-27.990324,-5.876114959e-08
-17.223917,-27.990324,-1.116822321e-07
-16.422805,-27.990324,-1.769396773e-07
-15.621692,-27.990324,-1.388372189e-07
-14.820580,-27.990324,1.099357206e-07
-14.019467,-27.990324,3.363411767e-08
-13.218355,-27.990324,5.889958706e-08
-12.417243,-27.990324,-8.041741661e-08
-11.616130,-27.990324,1.491981421e-08
-10.815018,-27.990324,7.557370226e-08
-10.013905,-27.990324,-1.300649317e-07
-9.212793,-27.990324,-4.148186236e-08
-8.411680,-27.990324,2.400255138e-08
-7.610568,-27.990324,-6.563681244e-09
-6.809456,-27.990324,-1.293532156e-07
-6.008343,-27.990324,-6.678802761e-08
-5.207231,-27.990324,-8.922424627e-08
-4.406118,-27.990324,-8.162163334e-08
-3.605006,-27.990324,-4.719478348e-08
-2.803893,-27.990324,-1.542210529e-07
-2.002781,-27.990324,1.251485754e-07
-1.201669,-27.990324,1.392701548e-07
-0.400556,-27.990324,-1.975973263e-07
0.400556,-27.990324,1.466819339e-07
1.201669,-27.990324,1.813233658e-07
2.002781,-27.990324,1.243140491e-07
