x_mm,y_mm,z_mm
0.0,0.0,3.814871005036109
6.25,0.0,3.4162031633975376
12.5,0.0,3.076056121063158
18.75,0.0,2.8194213299470174
25.0,0.0,2.833093798917849
31.25,0.0,3.0757667073985604
37.5,0.0,2.6227360586003847
43.75,0.0,2.5713230728629957
50.0,0.0,2.3580556545322597
56.25,0.0,2.1885355786638447
62.5,0.0,1.9420968998435533
68.75,0.0,2.128183318175738
75.0,0.0,2.060700853779399
81.25,0.0,2.3623825002191627
87.5,0.0,2.04823347858124
93.75,0.0,2.234806338770822
100.0,0.0,2.1747575514075925
106.25,0.0,2.689897820980722
112.5,0.0,2.839578117073703
118.75,0.0,2.9106166461788088
125.0,0.0,3.6343544573736137
131.25,0.0,3.83338646675186
137.5,0.0,4.009289382664609
143.75,0.0,4.153852147236337
150.0,0.0,5.285890969646459
0.0,6.25,3.6332542446618254
6.25,6.25,3.3199710347265183
12.5,6.25,3.1062020705693585
18.75,6.25,2.931883542828386
25.0,6.25,2.8444154777365354
31.25,6.25,2.464856111213794
37.5,6.25,2.1749877894277385
43.75,6.25,2.202370089328929
50.0,6.25,1.9988070840451722
56.25,6.25,1.639747309235097
62.5,6.25,1.5399334495309431
68.75,6.25,1.7183703988505874
75.0,6.25,1.7295729368088726
81.25,6.25,1.7872801604208193
87.5,6.25,1.910690945115145
93.75,6.25,1.8156647434780269
100.0,6.25,2.0144390767215636
106.25,6.25,2.2153870042981296
112.5,6.25,2.126424846427934
118.75,6.25,2.665462585589575
125.0,6.25,3.0674183792248195
131.25,6.25,3.430357831801719
137.5,6.25,3.8326706088028715
143.75,6.25,3.7596171353603625
150.0,6.25,4.5840014126245325
0.0,12.5,3.130941133329699
6.25,12.5,3.11483739036486
12.5,12.5,
18.75,12.5,2.653907211374655
25.0,12.5,2.506637570822532
31.25,12.5,2.255961570276909
37.5,12.5,2.0333673114340227
43.75,12.5,1.9257160328403267
50.0,12.5,1.5455941357498941
56.25,12.5,1.56343024106728
62.5,12.5,1.4704418256555987
68.75,12.5,1.2649250223526756
75.0,12.5,1.5088895689029913
81.25,12.5,1.310787103729427
