x_mm,y_mm,z_mm
0.0,0.0,3.4670731693016794
6.25,0.0,3.5416148115919253
12.5,0.0,3.1391366566428585
18.75,0.0,2.754724727940002
25.0,0.0,2.736260640058823
31.25,0.0,2.7168324497783756
37.5,0.0,2.397649194221707
43.75,0.0,2.241428626989683
50.0,0.0,2.2073519993410886
56.25,0.0,2.0334751019117783
62.5,0.0,2.150514721084559
68.75,0.0,1.8210525207219177
75.0,0.0,1.9559895703278272
81.25,0.0,1.921377993813837
87.5,0.0,1.9907060149894527
93.75,0.0,2.1220804891988516
100.0,0.0,2.2489867534919
106.25,0.0,2.3937114097742507
112.5,0.0,2.163638616260247
118.75,0.0,2.547343197583838
125.0,0.0,2.7283793511313523
131.25,0.0,3.1364504699336426
137.5,0.0,3.6676717103032734
143.75,0.0,3.4426496863265714
150.0,0.0,4.484841374521688
0.0,6.25,2.982336987749833
6.25,6.25,2.9805450392567043
12.5,6.25,2.6721181030855234
18.75,6.25,2.772912640785707
25.0,6.25,2.4392011744423585
31.25,6.25,2.1448568594108774
37.5,6.25,2.0676245346164324
43.75,6.25,2.2876407367878104
50.0,6.25,1.8312323617014683
56.25,6.25,1.6751014224298002
62.5,6.25,1.6388818537895575
68.75,6.25,1.5576097716678705
75.0,6.25,1.6485427126160772
81.25,6.25,1.7660107056072614
87.5,6.25,1.8496683257351967
93.75,6.25,1.7851668039295159
100.0,6.25,1.8807560868592865
106.25,6.25,1.6684536474145375
112.5,6.25,1.9400313347375193
118.75,6.25,2.2992462593351313
125.0,6.25,2.452363669903604
131.25,6.25,2.7223434167268628
137.5,6.25,2.881562061850824
143.75,6.25,3.1539472244684585
150.0,6.25,3.896728079897042
0.0,12.5,3.1116928492616585
6.25,12.5,2.8103246388853234
12.5,12.5,2.74998085955669
18.75,12.5,2.47747462192388
25.0,12.5,2.319260743330252
31.25,12.5,1.8927994004262398
37.5,12.5,1.9926425590834964
43.75,12.5,1.721919356601835
50.0,12.5,1.6037102212798215
56.25,12.5,1.4302952347847142
62.5,12.5,1.3288702542945128
68.75,12.5,1.2181735176793358
75.0,12.5,1.3625720771453016
81.25,12.5,1.2666315389282334
87.5,12.5,1.4021659708702798
93.75,12.5,1.5357722957003082
100.0,12.5,1.5438210567156134
106.25,12.5,1.6589297837319563
112.5,12.5,1.7818083068931927
118.75,12.5,1.9712589252727266
125.0,12.5,2.0834001062532836
131.25,12.5,2.282035986683342
137.5,12.5,2.9311496892768196
143.75,12.5,2.9633343056308066
150.0,12.5,3.4787645765797888
0.0,18.75,2.8221316575870015
6.25,18.75,2.712793670283939
12.5,18.75,2.1398102297758372
18.75,18.75,2.374444909267325
25.0,18.75,1.8949702867542075
31.25,18.75,1.5876716017716268
37.5,18.75,1.595254441777833
43.75,18.75,1.411511452002123
50.0,18.75,1.252067136464298
56.25,18.75,1.2034312782363155
62.5,18.75,1.094317170132149
68.75,18.75,1.1483678267111441
75.0,18.75,1.1322112142475325
81.25,18.75,0.9774334121428822
87.5,18.75,1.1692834602048112
93.75,18.75,1.2150618312850394
100.0,18.75,1.275463010044254
106.25,18.75,1.311726340509682
112.5,18.75,1.4761442754195955
118.75,18.75,1.6614334077145483
125.0,18.75,1.7239568729368946
131.25,18.75,2.107816061888556
137.5,18.75,2.5852952321649076
143.75,18.75,2.612008942164459
150.0,18.75,3.053227453004875
0.0,25.0,2.4727637267271945
6.25,25.0,2.57453366608111
12.5,25.0,2.3380123552077148
18.75,25.0,1.8963311048599802
25.0,25.0,1.775944254478012
31.25,25.0,1.5557909499239324
37.5,25.0,1.234536411054098
43.75,25.0,1.3200222653843163
50.0,25.0,1.2808098705282365
56.25,25.0,0.894065602223195
62.5,25.0,0.9521813132264687
68.75,25.0,0.8084123146104971
75.0,25.0,0.8641973317784585
81.25,25.0,0.8923600067731144
87.5,25.0,0.909363525698068
93.75,25.0,0.922446032642555
100.0,25.0,0.989346955812602
106.25,25.0,1.203804050240608
112.5,25.0,1.2050428910055029
118.75,25.0,1.5335283127242576
125.0,25.0,1.6832198906255527
131.25,25.0,1.943126893632631
137.5,25.0,2.2786166045326346
143.75,25.0,2.4819773914426793
150.0,25.0,2.791702666190103
0.0,31.25,2.6222426295079027
6.25,31.25,2.1989913434323625
12.5,31.25,2.2111726768285753
18.75,31.25,1.6788010761313925
25.0,31.25,1.4982054926713848
31.25,31.25,1.1668946963925326
37.5,31.25,1.2752511061206624
43.75,31.25,1.1464164165123036
50.0,31.25,0.8743703102194854
56.25,31.25,0.8795610182329506
62.5,31.25,0.7342212788637118
68.75,31.25,0.7032032454835323
75.0,31.25,0.6284751413689288
81.25,31.25,0.6245257440746674
87.5,31.25,0.7672529274601814
93.75,31.25,0.7986227918892742
100.0,31.25,0.8992171122133084
106.25,31.25,0.9325173595848962
112.5,31.25,1.1833012882502882
118.75,31.25,1.3015442823924213
125.0,31.25,1.4362004589721238
131.25,31.25,1.7578756988687547
137.5,31.25,1.927320465730498
143.75,31.25,2.3051454184282565
150.0,31.25,2.598246323788526
0.0,37.5,2.430934641675086
6.25,37.5,2.215917003652889
12.5,37.5,1.9240206346533875
18.75,37.5,1.4829736547648589
25.0,37.5,1.3940214189682045
31.25,37.5,1.2657527593551319
37.5,37.5,1.0978241022773698
43.75,37.5,0.8727802117705249
50.0,37.5,0.7736544280235789
56.25,37.5,0.5898877464105512
62.5,37.5,0.5638676327018856
68.75,37.5,0.497576718152695
75.0,37.5,0.430800104821634
81.25,37.5,0.4939749848464923
87.5,37.5,0.563622901922697
93.75,37.5,0.579184494044666
100.0,37.5,0.7174344594947013
106.25,37.5,0.8272287096608224
112.5,37.5,0.9661054102581516
118.75,37.5,1.1395821042018386
125.0,37.5,1.3740663579061754
131.25,37.5,1.6178598395372807
137.5,37.5,1.6774455852721613
143.75,37.5,2.232369965941679
150.0,37.5,2.3336215520956767
0.0,43.75,2.207224638126807
6.25,43.75,2.026685292195684
12.5,43.75,1.5351189622205388
18.75,43.75,1.550607589450375
25.0,43.75,1.2703224269067164
31.25,43.75,1.0089130578098375
37.5,43.75,0.8393758360025934
43.75,43.75,0.7535897686545405
50.0,43.75,0.5699038343505012
56.25,43.75,0.4725663785307407
62.5,43.75,0.42795125943811696
68.75,43.75,0.36859254832357585
75.0,43.75,0.3073826907432359
81.25,43.75,0.3241059777732338
87.5,43.75,0.4675163591060344
93.75,43.75,0.4417074258417038
100.0,43.75,0.4923129614794727
106.25,43.75,0.6523551954293372
112.5,43.75,0.8178816067042807
118.75,43.75,0.8561498507863856
125.0,43.75,1.1659080899185177
131.25,43.75,1.4613399751168308
137.5,43.75,1.7530373755953377
143.75,43.75,2.040445760336822
150.0,43.75,2.433816359761694
0.0,50.0,2.0319323619710734
6.25,50.0,1.9619685242108063
12.5,50.0,1.5600682312416339
18.75,50.0,1.4510460015143358
25.0,50.0,1.1836082854008356
31.25,50.0,0.9108827442811827
37.5,50.0,0.8032828449052627
43.75,50.0,0.5826501607674411
50.0,50.0,0.4161364587013817
56.25,50.0,0.36780347585497003
62.5,50.0,0.32580792678132775
68.75,50.0,0.21001214518914973
75.0,50.0,0.18980519884257868
81.25,50.0,0.261207677557401
87.5,50.0,0.30713853539081254
