x_mm,y_mm,z_mm
0.0,0.0,2.3309971484138514
6.25,0.0,2.2001668126666383
12.5,0.0,1.9662021768301186
18.75,0.0,1.9155049788668306
25.0,0.0,1.7418354628918211
31.25,0.0,1.6292916262602588
37.5,0.0,1.5158510765351276
43.75,0.0,1.2976133858085461
50.0,0.0,1.3170117676101973
56.25,0.0,1.141705965525498
62.5,0.0,1.131321293855802
68.75,0.0,1.1729367655886687
75.0,0.0,1.1480185059130859
81.25,0.0,1.2457589314612907
87.5,0.0,1.260335086931263
93.75,0.0,1.2909864120645074
100.0,0.0,1.4059725722519187
106.25,0.0,1.4962402463474547
112.5,0.0,1.5787739863750088
118.75,0.0,1.6052287270595442
125.0,0.0,2.0079147995371707
131.25,0.0,2.075445277103542
137.5,0.0,2.2587206387311523
143.75,0.0,2.4027901447249596
150.0,0.0,2.7546825294782096
0.0,6.25,2.1147435142221727
6.25,6.25,2.045102599347225
12.5,6.25,1.7598772458437593
18.75,6.25,1.5841927191664966
25.0,6.25,1.4536992935027064
31.25,6.25,1.2999895590198178
37.5,6.25,1.3788567523072117
43.75,6.25,1.1419985660993877
50.0,6.25,1.0332057530060732
56.25,6.25,1.0411342166164086
62.5,6.25,1.0021526009017612
68.75,6.25,0.8930624150468632
75.0,6.25,1.103218010659058
81.25,6.25,1.0610433083247932
87.5,6.25,1.1048882261743207
93.75,6.25,1.0103904888166364
100.0,6.25,1.2151759486337212
106.25,6.25,1.1050889298156892
112.5,6.25,1.3052758993645377
118.75,6.25,1.4972115536139683
125.0,6.25,1.515027718163665
131.25,6.25,1.9179019446195387
137.5,6.25,1.9964618776230574
143.75,6.25,2.200381458160052
150.0,6.25,2.612577005287272
0.0,12.5,1.932578670790744
6.25,12.5,1.846057402034297
12.5,12.5,1.607125230041809
18.75,12.5,1.4196926382955966
25.0,12.5,1.2657830853407384
31.25,12.5,1.0787233277363766
37.5,12.5,1.1897432760116256
43.75,12.5,0.9902648260774704
50.0,12.5,0.9695300241609238
56.25,12.5,0.9180015550112236
62.5,12.5,0.9093842176766845
68.75,12.5,0.8437551677976036
75.0,12.5,0.8316124455220165
81.25,12.5,0.8666642677780301
87.5,12.5,0.9118264287833467
93.75,12.5,0.9114663027215483
100.0,12.5,1.0118391866397194
106.25,12.5,1.025656741609592
112.5,12.5,1.1653189411767655
118.75,12.5,1.2820901402065852
125.0,12.5,1.6421151921780157
131.25,12.5,1.6243884807187428
137.5,12.5,1.8050540926180036
143.75,12.5,2.1649465332670785
150.0,12.5,2.135243881415636
0.0,18.75,1.7466491682404564
6.25,18.75,1.64112960612767
12.5,18.75,1.4768069836158961
18.75,18.75,1.4447337808393885
25.0,18.75,1.0651941658165431
31.25,18.75,1.0288727731509
37.5,18.75,0.9871614284058091
43.75,18.75,0.8894103082458398
50.0,18.75,0.7542671427813367
56.25,18.75,0.7367428894570109
62.5,18.75,0.6540521513102907
68.75,18.75,0.7353409983850048
75.0,18.75,0.7120717485050421
81.25,18.75,0.6393686561248082
87.5,18.75,0.6511988011452685
93.75,18.75,0.7226100711781824
100.0,18.75,0.8264307433151237
106.25,18.75,0.9497783031418203
112.5,18.75,0.9944356760647883
118.75,18.75,1.1392095875420238
125.0,18.75,1.3652577578061431
131.25,18.75,1.493337020305937
137.5,18.75,1.7535650663609128
143.75,18.75,1.8306988628466156
150.0,18.75,2.0824754297159123
0.0,25.0,1.7770044983324873
6.25,25.0,1.429417252633392
12.5,25.0,1.219122610594541
18.75,25.0,1.2519021513312159
25.0,25.0,1.015832029822706
31.25,25.0,0.9008855897721809
37.5,25.0,0.8748660400988766
43.75,25.0,0.7061894658419112
50.0,25.0,0.6441795552716487
56.25,25.0,0.6246409566164836
62.5,25.0,0.5837027149707517
68.75,25.0,0.5288956931969947
75.0,25.0,0.564558854926794
81.25,25.0,0.5192790501522108
87.5,25.0,0.6006260510166622
93.75,25.0,0.6228682535567541
100.0,25.0,0.7476182244229546
106.25,25.0,0.8563813089319109
112.5,25.0,0.9340366689981668
118.75,25.0,1.0169531585575695
125.0,25.0,1.2128699927253845
131.25,25.0,1.3798022576324247
137.5,25.0,1.3928463065499042
143.75,25.0,1.748941136019095
150.0,25.0,1.922818707204985
0.0,31.25,1.621776747479643
6.25,31.25,1.3345322061092952
12.5,31.25,1.1898695886111255
18.75,31.25,1.0692028628473182
25.0,31.25,0.9458706619781712
31.25,31.25,0.6850318990690619
37.5,31.25,0.6602512508898181
43.75,31.25,0.555835984352053
50.0,31.25,0.4802225655056609
56.25,31.25,0.43823377049479184
62.5,31.25,0.42066599618287537
68.75,31.25,0.3961762921374795
75.0,31.25,0.3887578166101715
81.25,31.25,0.43776088654178813
87.5,31.25,0.41752690236395024
93.75,31.25,0.49195832558924046
100.0,31.25,0.5632095916793165
106.25,31.25,0.5942366495936017
112.5,31.25,0.7828050943602273
118.75,31.25,0.9408082116309151
125.0,31.25,1.0058384136336997
131.25,31.25,1.091358985148428
137.5,31.25,1.299054080492984
143.75,31.25,1.492708264149473
150.0,31.25,1.8617733175275806
0.0,37.5,1.4196814176522348
6.25,37.5,1.2423466605254427
12.5,37.5,1.0637197273768317
18.75,37.5,0.9036042000312838
25.0,37.5,0.8142468243638794
31.25,37.5,0.7034797471167139
37.5,37.5,0.527362331974125
43.75,37.5,0.48627984350290226
50.0,37.5,0.41478442325040116
56.25,37.5,0.362163884709424
62.5,37.5,0.3135022129950056
68.75,37.5,0.240549332648972
75.0,37.5,0.26001788928074004
81.25,37.5,0.26218943273897816
87.5,37.5,0.34986287651794634
93.75,37.5,0.3637406637848601
100.0,37.5,0.47021459260640547
106.25,37.5,0.5634200368334724
112.5,37.5,0.6926480712181112
118.75,37.5,0.7109093541298802
125.0,37.5,0.8973960869759523
131.25,37.5,1.1721931339336098
137.5,37.5,1.2354836807434895
143.75,37.5,1.2143724636644784
150.0,37.5,1.7381819949655735
0.0,43.75,1.3988556828337582
6.25,43.75,1.2366008386345098
12.5,43.75,1.1433751439862039
18.75,43.75,0.829611063764368
25.0,43.75,0.7762837627755891
31.25,43.75,0.6581316820382448
37.5,43.75,0.5160029360839266
43.75,43.75,0.3778483262308563
50.0,43.75,0.32678469212953726
56.25,43.75,0.2672337210924228
62.5,43.75,0.18661176864019297
68.75,43.75,0.18666653068947556
75.0,43.75,0.2011955194845485
81.25,43.75,0.21708696848928624
87.5,43.75,0.2511906510338391
93.75,43.75,0.23480460916029838
100.0,43.75,0.35781865607226826
106.25,43.75,0.4456300117799734
112.5,43.75,0.5338419016829471
118.75,43.75,0.6625364059848413
125.0,43.75,0.8528305070895648
131.25,43.75,1.0067243832573012
137.5,43.75,1.056279447349245
143.75,43.75,1.3427999379484181
150.0,43.75,1.5046921990864728
0.0,50.0,1.3072325555550242
6.25,50.0,1.0989916430553277
12.5,50.0,0.9807544123851215
18.75,50.0,0.7509149275922867
25.0,50.0,0.6908529812074792
31.25,50.0,0.5267844154541214
37.5,50.0,0.4184252427051863
43.75,50.0,0.33935625346685877
