x_mm,y_mm,z_mm
0.0,0.0,2.027227760138167
6.25,0.0,1.9441512693231073
12.5,0.0,1.7546047256576371
18.75,0.0,1.6639607976900421
25.0,0.0,1.4136373047028385
31.25,0.0,1.3699720325031186
37.5,0.0,0.9474382761548431
43.75,0.0,0.9788403950936808
50.0,0.0,1.0659076144115824
56.25,0.0,0.9712763568057226
62.5,0.0,0.8696761096489505
68.75,0.0,0.9445145461816931
75.0,0.0,0.8437678242704869
81.25,0.0,0.8472683510705051
87.5,0.0,1.0100129974480756
93.75,0.0,1.0496281781832442
100.0,0.0,1.0760203346664725
106.25,0.0,1.0591531680606148
112.5,0.0,1.2056364323307092
118.75,0.0,1.2411781256431853
125.0,0.0,1.211269819203927
131.25,0.0,1.445626872927405
137.5,0.0,1.5061822574189978
143.75,0.0,1.6310442217413235
150.0,0.0,1.6639508276758814
0.0,6.25,1.8723215165026184
6.25,6.25,1.8746311361046688
12.5,6.25,1.754069107411842
18.75,6.25,1.562379606760108
25.0,6.25,1.4157554725913841
31.25,6.25,1.2086580030687664
37.5,6.25,1.0951471475529082
43.75,6.25,0.9900672837148837
50.0,6.25,0.984942496873172
56.25,6.25,0.845242870867268
62.5,6.25,0.8522623183320457
68.75,6.25,0.8872849735865256
75.0,6.25,0.8707133826517375
81.25,6.25,0.8372026033033115
87.5,6.25,0.8051547136014788
93.75,6.25,0.901702347672783
100.0,6.25,0.9319759215709053
106.25,6.25,0.867025383006836
112.5,6.25,0.9429280879832747
118.75,6.25,0.9524770040268251
125.0,6.25,1.1214365488673304
131.25,6.25,1.1933837254883057
137.5,6.25,1.383844318871576
143.75,6.25,1.551780088435832
150.0,6.25,1.6290667957270322
0.0,12.5,1.6881577489557607
6.25,12.5,1.7023357195724753
12.5,12.5,1.4820830876677626
18.75,12.5,1.2747100800162956
25.0,12.5,1.154367597733123
31.25,12.5,1.0351244774474264
37.5,12.5,0.9732596309807153
43.75,12.5,0.7420932588341161
50.0,12.5,0.8277788668442402
56.25,12.5,0.7287295202673338
62.5,12.5,0.7744572927722735
68.75,12.5,0.6763029347627987
75.0,12.5,0.6390951542012941
81.25,12.5,0.6229608924120617
87.5,12.5,0.6642417332511232
93.75,12.5,0.6097242515060146
100.0,12.5,0.6964560030023156
106.25,12.5,0.7659758841325804
112.5,12.5,0.8702713718104095
118.75,12.5,0.884662790739639
125.0,12.5,0.9443022741687269
131.25,12.5,1.1037111612285215
137.5,12.5,1.2504934891811763
143.75,12.5,1.400802721810188
150.0,12.5,1.3514493717922222
0.0,18.75,1.7674718622439547
6.25,18.75,1.3890031926266055
12.5,18.75,1.3786712647988248
18.75,18.75,1.1593494029135503
25.0,18.75,1.0155548836584118
31.25,18.75,0.8506148289336138
37.5,18.75,0.7975350068374315
43.75,18.75,0.7385934354267009
50.0,18.75,0.6522792210667692
56.25,18.75,0.5724865120658483
62.5,18.75,0.5996903875833526
68.75,18.75,0.5619604025692914
75.0,18.75,0.5750320269375173
81.25,18.75,0.6063055143820688
87.5,18.75,0.5731681915036523
93.75,18.75,0.6482367690730878
100.0,18.75,0.6156233179991338
106.25,18.75,0.7090241961766978
112.5,18.75,0.7074337181198334
118.75,18.75,0.8148018031055363
125.0,18.75,0.848776027431584
131.25,18.75,0.9863355859224303
137.5,18.75,1.0629558905136542
143.75,18.75,1.2875922922610479
150.0,18.75,1.4535232957903352
0.0,25.0,1.5284506201562829
6.25,25.0,1.5113839255782766
12.5,25.0,1.1602381528915315
18.75,25.0,1.0007450699257932
25.0,25.0,0.8767578573770457
31.25,25.0,0.6953199967652864
37.5,25.0,0.6703405159018546
43.75,25.0,0.5834948608181069
50.0,25.0,0.5325729458533862
56.25,25.0,0.5200315086396969
62.5,25.0,0.44854780126488614
68.75,25.0,0.47879109246298324
75.0,25.0,0.4517049485322831
81.25,25.0,0.4536975382571128
87.5,25.0,0.43488962485442845
93.75,25.0,0.46857529352952915
100.0,25.0,0.5348491016719074
106.25,25.0,0.5560047632293067
112.5,25.0,0.6717233326760036
118.75,25.0,0.6871514293714959
125.0,25.0,0.679020332150796
131.25,25.0,0.8922028966388004
137.5,25.0,1.0602340314914491
143.75,25.0,1.1738120853153844
150.0,25.0,1.3090607852587393
0.0,31.25,1.3889849566789123
6.25,31.25,1.3361447419601766
12.5,31.25,1.0610451481134182
18.75,31.25,0.9637956676443532
25.0,31.25,0.7967951709438817
31.25,31.25,0.6469278762682547
37.5,31.25,0.5897632192954312
43.75,31.25,0.5166775515186889
50.0,31.25,0.46324424135296366
56.25,31.25,0.35781230275035625
62.5,31.25,0.3407781802262525
68.75,31.25,0.32293873644356147
75.0,31.25,0.3657915487553568
81.25,31.25,0.3440841049535821
87.5,31.25,0.35369959126396294
93.75,31.25,0.4018422234473616
100.0,31.25,0.44741926063827664
106.25,31.25,0.5505060527412633
112.5,31.25,0.5186424003291582
118.75,31.25,0.7059851140673318
125.0,31.25,0.7854686175107353
131.25,31.25,0.8511597496530638
137.5,31.25,1.0137194811442551
143.75,31.25,1.0526143597678785
150.0,31.25,1.2438829336228305
0.0,37.5,1.3342257183589716
6.25,37.5,1.1976376480495803
12.5,37.5,1.00799012786403
18.75,37.5,0.8141864669547983
25.0,37.5,0.7257222315895339
31.25,37.5,0.6324389427539971
37.5,37.5,0.47757321461130303
43.75,37.5,0.3688954795497529
