x_mm,y_mm,z_mm
0.0,0.0,0.742071962089391
6.25,0.0,0.6815240278823895
12.5,0.0,0.6369250796262905
18.75,0.0,0.5382302570986706
25.0,0.0,0.45832706047913613
31.25,0.0,0.4169403251426704
37.5,0.0,0.3924677082337926
43.75,0.0,0.40701214644662764
50.0,0.0,0.4437685185642792
56.25,0.0,0.457618582626947
62.5,0.0,0.4454102669601986
68.75,0.0,0.42653064175822974
75.0,0.0,0.5504745896643601
81.25,0.0,0.6348624775991105
87.5,0.0,0.6770424844792806
93.75,0.0,0.8223441127185291
100.0,0.0,0.7924337930393692
106.25,0.0,1.0189166613814384
112.5,0.0,1.1071621124789428
118.75,0.0,1.3955227858025543
125.0,0.0,1.4155587881636096
131.25,0.0,1.8571956068476319
137.5,0.0,1.957933765775065
143.75,0.0,2.339414769748851
150.0,0.0,2.6102236986582477
0.0,6.25,0.6740766782425553
6.25,6.25,0.5815614724761143
12.5,6.25,0.5307576851218748
18.75,6.25,0.41096940821410577
25.0,6.25,0.4366763809304636
31.25,6.25,0.31450348230091424
37.5,6.25,0.2635006052036159
43.75,6.25,0.3132477499845194
50.0,6.25,0.2885750937159297
56.25,6.25,0.35068676765251106
62.5,6.25,0.34331133972028754
68.75,6.25,0.4391940763447488
75.0,6.25,0.4562551095761312
81.25,6.25,0.534260371676092
87.5,6.25,0.5335047883032651
93.75,6.25,0.6291784237286918
100.0,6.25,0.699265950008966
106.25,6.25,0.8778817411752782
112.5,6.25,1.0655304984826603
118.75,6.25,1.3219220294635776
125.0,6.25,1.452320029439081
131.25,6.25,1.6844153387752494
137.5,6.25,1.641265226318108
143.75,6.25,2.044588331763875
150.0,6.25,2.3450660399995416
0.0,12.5,0.5558859948612477
6.25,12.5,0.5113891216421977
12.5,12.5,0.40372331829681707
18.75,12.5,0.36778240126918993
25.0,12.5,0.3366237969892092
31.25,12.5,0.2644233964121009
37.5,12.5,0.22760204124209335
43.75,12.5,0.22778801539402285
50.0,12.5,0.24837624375080586
56.25,12.5,0.24546400257274972
62.5,12.5,0.2996640992523774
68.75,12.5,0.3045529518520742
75.0,12.5,0.3584379738854111
81.25,12.5,0.3949517431524061
87.5,12.5,0.48450901750265957
93.75,12.5,0.5801969318527888
100.0,12.5,0.7398653111515731
106.25,12.5,0.8330397863325265
112.5,12.5,1.015464048298171
118.75,12.5,1.1937175477294095
125.0,12.5,1.3982187655517746
131.25,12.5,1.4046429883368543
137.5,12.5,1.7973185896133481
143.75,12.5,1.9854835776152975
150.0,12.5,2.0896451516077432
0.0,18.75,0.5377173214790378
6.25,18.75,0.4848881065110689
12.5,18.75,0.31272959620092255
18.75,18.75,0.27468794279888187
25.0,18.75,0.25339321165259454
31.25,18.75,0.2187057875013642
37.5,18.75,0.18741869006135387
43.75,18.75,0.15209580943373857
50.0,18.75,0.14666400084867123
56.25,18.75,0.1802005186356752
62.5,18.75,0.22368772469708845
68.75,18.75,0.19442018841647843
75.0,18.75,0.302242030256244
81.25,18.75,0.3441221182305219
87.5,18.75,0.44866580139339
93.75,18.75,0.5266207426019727
100.0,18.75,0.6747121117439286
106.25,18.75,0.7161616920530577
112.5,18.75,0.8516602242991741
118.75,18.75,1.015701392216129
125.0,18.75,1.3343613114438206
131.25,18.75,1.503310298564385
137.5,18.75,1.6495046606815251
143.75,18.75,1.8013871084856667
150.0,18.75,2.0506679173269964
0.0,25.0,0.45459868115994045
6.25,25.0,0.40535232272737304
12.5,25.0,0.2577916409884139
18.75,25.0,0.24028981347440143
25.0,25.0,0.18744662499765458
31.25,25.0,0.13207746683754934
37.5,25.0,0.11807773602995522
43.75,25.0,0.08808584866929518
50.0,25.0,0.07241940646468403
56.25,25.0,0.12663700825648683
62.5,25.0,0.1530991138867285
68.75,25.0,0.1577028623556548
75.0,25.0,0.24167923231027202
81.25,25.0,0.2781239924077688
87.5,25.0,0.36418071558000287
93.75,25.0,0.4726896663953481
100.0,25.0,0.5990387974610577
106.25,25.0,0.7315663238846294
112.5,25.0,0.8656824272909888
118.75,25.0,0.9689484492574041
125.0,25.0,1.1663883634452736
131.25,25.0,1.353510492301232
137.5,25.0,1.4396631710492347
143.75,25.0,1.699079705405045
150.0,25.0,2.032401416604048
0.0,31.25,0.4023409101840799
6.25,31.25,0.3371205538928693
12.5,31.25,0.22819115609484011
18.75,31.25,0.18189979638920964
25.0,31.25,0.1437053856139981
31.25,31.25,0.11723062517196448
37.5,31.25,0.05223367316423945
43.75,31.25,0.03023529352232649
50.0,31.25,0.09435888504098838
56.25,31.25,0.0668596488850953
62.5,31.25,0.0874096928592921
68.75,31.25,0.16002984141293852
75.0,31.25,0.18249136508827835
81.25,31.25,0.2154486244550776
87.5,31.25,0.330850505305488
93.75,31.25,0.3802308451677993
100.0,31.25,0.471508006712533
106.25,31.25,0.6506484663874883
112.5,31.25,0.7933427264131983
118.75,31.25,1.0268810630635832
125.0,31.25,1.1262950447207312
131.25,31.25,1.345418547517531
137.5,31.25,1.5596971834373088
143.75,31.25,1.875811851619211
150.0,31.25,2.160123880259218
0.0,37.5,0.40543468212115114
6.25,37.5,0.3050776912041814
12.5,37.5,0.22398078614289285
18.75,37.5,0.1785641085797539
25.0,37.5,0.13460485222724408
