x_mm,y_mm,z_mm
0.0,0.0,0.6684884054372792
6.25,0.0,0.6131440714578322
12.5,0.0,0.5203982425153338
18.75,0.0,0.4357802719438139
25.0,0.0,0.3919758529176781
31.25,0.0,0.3932243179105905
37.5,0.0,0.3879329322881233
43.75,0.0,0.28087252060253126
50.0,0.0,0.29542609930469277
56.25,0.0,0.302338321752063
62.5,0.0,0.31296978550433413
68.75,0.0,0.3234357898989976
75.0,0.0,0.42474095320762456
81.25,0.0,0.46938892265359433
87.5,0.0,0.5894992851945108
93.75,0.0,0.628247847814723
100.0,0.0,0.6848637881685855
106.25,0.0,0.7805144431039648
112.5,0.0,0.9084284517398957
118.75,0.0,1.1071660317358343
125.0,0.0,1.1477798987300338
131.25,0.0,1.2885848945791794
137.5,0.0,1.5015910558569814
143.75,0.0,1.779309393603728
150.0,0.0,1.8961737579402063
0.0,6.25,0.549257166704858
6.25,6.25,0.4579564673998784
12.5,6.25,0.3811758418726853
18.75,6.25,0.3623470340029827
25.0,6.25,0.36177115693850237
31.25,6.25,0.31624422688793324
37.5,6.25,0.2743491239334305
43.75,6.25,0.21292659120563198
50.0,6.25,0.19219223181168174
56.25,6.25,0.259177166491898
62.5,6.25,0.2521213168215299
68.75,6.25,0.3218941737833029
75.0,6.25,0.3736087068029476
81.25,6.25,0.4682849658687153
87.5,6.25,0.5183083934334698
93.75,6.25,0.6123338930617923
100.0,6.25,0.6401203842874356
106.25,6.25,0.7797957386854284
112.5,6.25,0.8709690030190673
118.75,6.25,0.8712457374225545
125.0,6.25,1.0889868737576005
131.25,6.25,1.2082691122447886
137.5,6.25,1.4608109223014252
143.75,6.25,1.6606557654403453
150.0,6.25,1.9152037687734706
0.0,12.5,0.4966242059786549
6.25,12.5,0.37622846863577186
12.5,12.5,0.3877284346446607
18.75,12.5,0.28121264204316737
25.0,12.5,0.23583720546498005
31.25,12.5,0.24142908469100532
37.5,12.5,0.2064906372717286
43.75,12.5,0.2117290586336275
50.0,12.5,0.19689105709549354
56.25,12.5,0.22355508917357486
62.5,12.5,0.1956089400924658
68.75,12.5,0.23495819953570424
75.0,12.5,0.2820552955335712
81.25,12.5,0.40606903653516346
87.5,12.5,0.4138685560527064
93.75,12.5,0.49504242799151815
100.0,12.5,0.588366452061759
106.25,12.5,0.7193685654647038
112.5,12.5,0.8399536050109537
118.75,12.5,1.0700157999284896
125.0,12.5,1.0312199794370034
131.25,12.5,1.1227990018337426
137.5,12.5,1.3418236465354032
143.75,12.5,1.5861144595734513
150.0,12.5,1.8724423622404944
0.0,18.75,0.4640665489047193
6.25,18.75,0.3811707710171998
12.5,18.75,0.2726260779687834
18.75,18.75,0.2703578439167828
25.0,18.75,0.16300260497647145
31.25,18.75,0.18075602014928097
37.5,18.75,0.13101044607364568
43.75,18.75,0.10961402264501025
50.0,18.75,0.11985213084960077
56.25,18.75,0.14001973360129275
62.5,18.75,0.1225065259434612
68.75,18.75,0.15870192407540995
75.0,18.75,0.24462099077371074
81.25,18.75,0.2588173055632931
87.5,18.75,0.3948767104417032
93.75,18.75,0.41933539851722473
100.0,18.75,0.5156333054640762
106.25,18.75,0.6249287395820149
112.5,18.75,0.841999222094693
118.75,18.75,0.9892983089133884
125.0,18.75,0.9194221346962405
131.25,18.75,1.1360726265721512
137.5,18.75,1.3290475865776223
143.75,18.75,1.4866614196820176
150.0,18.75,1.8352515090369457
0.0,25.0,0.43891644567757077
6.25,25.0,0.3246423370551768
12.5,25.0,0.2646567737100002
18.75,25.0,0.16866462548992758
25.0,25.0,0.15540537688411976
31.25,25.0,0.14017829213658406
37.5,25.0,0.07768162169418552
43.75,25.0,0.06832865009037037
50.0,25.0,0.07077129811293596
56.25,25.0,0.0984388231698094
62.5,25.0,0.088476230615277
68.75,25.0,0.15816535480182134
75.0,25.0,0.163187706501634
81.25,25.0,0.20356820998663439
87.5,25.0,0.24043642421721276
93.75,25.0,0.4045713919724874
100.0,25.0,0.4625428339673822
106.25,25.0,0.6219170960483542
112.5,25.0,0.6844870971673115
118.75,25.0,0.8138587398581006
125.0,25.0,0.9058445179226622
131.25,25.0,1.1099553547342873
137.5,25.0,1.3380615680065928
143.75,25.0,1.4510614832566666
150.0,25.0,1.8612541947420171
0.0,31.25,0.3835698594424094
6.25,31.25,0.2884735921881056
12.5,31.25,0.20225610611237313
18.75,31.25,0.15269196433706855
25.0,31.25,0.09130780847966759
31.25,31.25,0.11704974929188683
37.5,31.25,0.0780661906678352
43.75,31.25,0.04779122158962591
50.0,31.25,0.05560157857988792
56.25,31.25,0.07160333023857612
62.5,31.25,0.06071783257531559
68.75,31.25,0.07916822477105967
75.0,31.25,0.16264032018158142
81.25,31.25,0.1715544397565173
87.5,31.25,0.264597888030891
93.75,31.25,0.35689873248640985
100.0,31.25,0.4459937497407137
106.25,31.25,0.5738732380748858
112.5,31.25,0.6761822584224135
118.75,31.25,0.8248925243972562
125.0,31.25,0.8974237810374822
131.25,31.25,1.2396645624953644
137.5,31.25,1.3020213986902747
143.75,31.25,1.427754621423976
150.0,31.25,1.7265916308170257
0.0,37.5,0.39382923683852383
6.25,37.5,0.28617558337839305
12.5,37.5,0.23657804715633696
18.75,37.5,0.1529549386671228
25.0,37.5,0.11416823292848363
31.25,37.5,0.08375915698382608
37.5,37.5,-0.0009306187890691722
43.75,37.5,0.020143458371138147
50.0,37.5,0.020090199329174316
56.25,37.5,0.03973307730032446
62.5,37.5,0.04389679507625744
68.75,37.5,0.07316525001860116
75.0,37.5,0.10578120831479705
81.25,37.5,0.16589511424591002
87.5,37.5,0.2594337522039894
93.75,37.5,0.3190093410720254
100.0,37.5,0.38987779206232226
106.25,37.5,0.4705512062463494
112.5,37.5,0.6702398389439015
118.75,37.5,0.792986714340446
125.0,37.5,0.9589390522124136
131.25,37.5,1.0777692937872243
137.5,37.5,1.2745440119091964
143.75,37.5,1.4873287734997986
150.0,37.5,1.647769545513509
0.0,43.75,0.3188107086842601
6.25,43.75,0.23044576438973252
12.5,43.75,0.2254991350358471
18.75,43.75,0.12057066957724995
25.0,43.75,0.07999157388437286
31.25,43.75,0.05771579457520759
37.5,43.75,0.03072163574339318
43.75,43.75,0.029967786019388626
50.0,43.75,0.0009734578851894662
56.25,43.75,0.0018224775736420708
62.5,43.75,0.014577980461124726
68.75,43.75,0.0897467771234984
75.0,43.75,0.11530627621392489
81.25,43.75,0.18087130634964899
87.5,43.75,0.22331544503444165
93.75,43.75,0.36589254069608024
100.0,43.75,0.3884376879356882
106.25,43.75,0.5095779040286958
112.5,43.75,0.582138808983792
118.75,43.75,0.7752084867091259
125.0,43.75,0.8871978405646861
131.25,43.75,0.9872736187670746
137.5,43.75,1.2865892470312401
143.75,43.75,1.459546570651772
150.0,43.75,1.6514977898305563
0.0,50.0,0.2932763919980441
