x_mm,y_mm,z_mm
0.0,0.0,4.595937782469403
6.25,0.0,3.6381826929490892
12.5,0.0,3.3020941735722005
18.75,0.0,3.065242773070775
25.0,0.0,2.8339523787834846
31.25,0.0,2.478155277716993
37.5,0.0,2.2865877472872427
43.75,0.0,2.072678154131912
50.0,0.0,1.9687111707189449
56.25,0.0,1.8118920709244823
62.5,0.0,1.6955125934604687
68.75,0.0,1.5830477490722796
75.0,0.0,1.5653181283729782
81.25,0.0,1.6263505738098794
87.5,0.0,1.6665961064655008
93.75,0.0,1.6127505304815675
100.0,0.0,1.7550149415053693
106.25,0.0,1.7581626105852075
112.5,0.0,1.8701338351432037
118.75,0.0,1.9555189285523247
125.0,0.0,2.3119373645987853
131.25,0.0,2.5684178608781045
137.5,0.0,2.870863335171063
143.75,0.0,3.0450221594008213
150.0,0.0,3.2376966009119226
0.0,6.25,3.7796272100992216
6.25,6.25,3.275463382103314
12.5,6.25,3.164175209746085
18.75,6.25,2.669922982897794
25.0,6.25,2.4864025546363733
31.25,6.25,2.2105244697141675
37.5,6.25,1.966634757134317
43.75,6.25,1.7166566401503875
50.0,6.25,1.7276854808473063
56.25,6.25,1.613234693542861
62.5,6.25,1.4759870213238684
68.75,6.25,1.3699003774680922
75.0,6.25,1.4118298129299727
81.25,6.25,1.3550678052686886
87.5,6.25,1.3439649365766524
93.75,6.25,1.322774185199951
100.0,6.25,1.4507776536749069
106.25,6.25,1.5375447919770246
112.5,6.25,1.6214024877884943
118.75,6.25,1.7896205262159661
125.0,6.25,1.9303023858270358
131.25,6.25,2.1432254221998086
137.5,6.25,2.4750525536865364
143.75,6.25,2.9431396205033487
150.0,6.25,2.942901252940803
0.0,12.5,3.1646812765585883
6.25,12.5,3.0561680740453676
12.5,12.5,2.749270181544448
18.75,12.5,2.360829489926514
25.0,12.5,2.1418301401995157
31.25,12.5,1.8951162842056692
37.5,12.5,1.7310473342727635
43.75,12.5,1.5919169028232805
50.0,12.5,1.298160279947472
56.25,12.5,1.360232498332238
62.5,12.5,1.288989170067001
68.75,12.5,1.126615798988332
75.0,12.5,1.1312449094908634
81.25,12.5,1.201475124973752
87.5,12.5,1.2681540644995886
93.75,12.5,1.3479513371053042
100.0,12.5,1.3357032067829382
106.25,12.5,1.280715222819989
112.5,12.5,1.378295203822997
118.75,12.5,1.550820917690907
125.0,12.5,1.78602910184098
131.25,12.5,2.0097003870674377
137.5,12.5,2.163459280773711
143.75,12.5,2.6534490672075695
150.0,12.5,2.7108055167133416
0.0,18.75,2.7841538571161104
6.25,18.75,2.685541933482267
12.5,18.75,2.261958210122426
18.75,18.75,2.063834102239979
25.0,18.75,1.858838006723257
31.25,18.75,1.5142828861926099
37.5,18.75,1.4656906802460177
43.75,18.75,1.389271604192198
50.0,18.75,1.1534025929044132
56.25,18.75,0.9978256751481424
62.5,18.75,0.916422122269587
68.75,18.75,0.8480287634343009
75.0,18.75,0.9278119258607134
81.25,18.75,0.9004545714004759
87.5,18.75,0.9831179327386941
93.75,18.75,0.9792107095065862
100.0,18.75,1.0106383772741268
106.25,18.75,1.0981631221973736
112.5,18.75,1.2676657816329502
118.75,18.75,1.3958779755048452
125.0,18.75,1.613459132041842
131.25,18.75,1.7442628308423507
137.5,18.75,1.925866190439294
143.75,18.75,2.2973407941158217
150.0,18.75,2.6777727390865724
0.0,25.0,2.406713753686694
6.25,25.0,2.2126748253768267
12.5,25.0,2.02044983226221
18.75,25.0,1.7215434600390633
25.0,25.0,1.5704377726884733
31.25,25.0,1.3812274101323714
37.5,25.0,1.3596175055555697
43.75,25.0,1.1893589135773353
50.0,25.0,0.9444983149929485
56.25,25.0,0.9264816012665157
62.5,25.0,0.841000754033099
68.75,25.0,0.693146304372714
75.0,25.0,0.7604557985784528
81.25,25.0,0.6881252771650453
87.5,25.0,0.7409560555460073
93.75,25.0,0.7152695410389083
100.0,25.0,0.9492710681188266
106.25,25.0,0.9656695789789427
112.5,25.0,1.0332390343088507
118.75,25.0,1.2070537749821204
125.0,25.0,1.4571859020546443
131.25,25.0,1.5199377639218932
137.5,25.0,1.7297127234992924
143.75,25.0,1.9843985056104791
150.0,25.0,2.357533427628295
0.0,31.25,2.2432527142698513
6.25,31.25,2.104996664640983
12.5,31.25,1.8693840804434714
18.75,31.25,1.5404132604928649
25.0,31.25,1.4065171122596183
31.25,31.25,1.2677693942711457
37.5,31.25,1.0398375850048367
43.75,31.25,0.8360562042428084
50.0,31.25,0.7935713676719423
56.25,31.25,0.700414710222915
62.5,31.25,0.5529449238411889
68.75,31.25,0.5567774218863971
75.0,31.25,0.5300500887870648
81.25,31.25,0.5877353832912495
87.5,31.25,0.55786575848789
93.75,31.25,0.7219773546007795
100.0,31.25,0.7215072200241608
106.25,31.25,0.8382848605534745
112.5,31.25,0.9468946691986607
118.75,31.25,1.1454731379707916
125.0,31.25,1.2004711782648771
131.25,31.25,1.2661490176573604
137.5,31.25,1.4148695291975864
143.75,31.25,1.8673052491703928
150.0,31.25,2.219976148652674
0.0,37.5,1.944037514978192
6.25,37.5,1.8121165889685507
12.5,37.5,1.610252045911132
18.75,37.5,1.4013355717725922
25.0,37.5,1.2550395806309733
31.25,37.5,1.1179217516541173
37.5,37.5,0.8568667867768671
43.75,37.5,0.6223150311530824
50.0,37.5,0.6109590890626179
56.25,37.5,0.5579789911482471
62.5,37.5,0.45583467905848507
68.75,37.5,0.4525797024331508
75.0,37.5,0.4362493069684097
81.25,37.5,0.42753810408337334
87.5,37.5,0.4298304314222893
93.75,37.5,0.42899477973748773
100.0,37.5,0.584604719903931
106.25,37.5,0.6699565135307848
112.5,37.5,0.7807398763459986
118.75,37.5,0.9533931010931618
125.0,37.5,0.931159753966561
131.25,37.5,1.2647423920954433
