x_mm,y_mm,z_mm
0.0,0.0,2.3074056321816787
6.25,0.0,2.24129344086846
12.5,0.0,1.9626151529850264
18.75,0.0,2.0043510167511394
25.0,0.0,1.8340295149879626
31.25,0.0,1.5815984903946663
37.5,0.0,1.4367187640944659
43.75,0.0,1.465976365283933
50.0,0.0,1.388978942259157
56.25,0.0,1.3727862432096447
62.5,0.0,1.25222983403856
68.75,0.0,1.282658301155149
75.0,0.0,1.2094523257817018
81.25,0.0,1.2877338295521377
87.5,0.0,1.384477201550333
93.75,0.0,1.310891466900244
100.0,0.0,1.4651790977644112
106.25,0.0,1.3942138765915992
112.5,0.0,1.6588964371059773
118.75,0.0,1.631773525164083
125.0,0.0,1.948455080078727
131.25,0.0,1.9306476034639561
137.5,0.0,2.230913312923731
143.75,0.0,2.3080712743515632
150.0,0.0,2.3255625701457756
0.0,6.25,2.0678472590352532
6.25,6.25,1.9797680479864634
12.5,6.25,1.7682382397701732
18.75,6.25,1.7852305487728157
25.0,6.25,1.667276841372314
31.25,6.25,1.3732772906486534
37.5,6.25,1.321756286427789
43.75,6.25,1.1479397671848943
50.0,6.25,1.201413508267331
56.25,6.25,1.1753147206067929
62.5,6.25,1.0221402158969728
68.75,6.25,1.021989813527856
75.0,6.25,0.9106141032805205
81.25,6.25,1.0311929437130323
87.5,6.25,1.0028696105161983
93.75,6.25,1.0260769766901188
100.0,6.25,1.3352942097374512
106.25,6.25,1.2518369649980738
112.5,6.25,1.4571028808682815
118.75,6.25,1.4782907230192037
125.0,6.25,1.5508777347615017
131.25,6.25,1.7623476559430928
137.5,6.25,1.979947018214623
143.75,6.25,2.0090793029816054
150.0,6.25,2.1911602143644457
0.0,12.5,1.8851353754294904
6.25,12.5,1.883238475818755
12.5,12.5,1.786673035109665
18.75,12.5,1.5671385322220648
25.0,12.5,1.404233933572651
31.25,12.5,1.230066415206457
37.5,12.5,1.2037614749100767
43.75,12.5,1.1145771856732638
50.0,12.5,0.9483088803477834
56.25,12.5,0.8649417675289957
62.5,12.5,0.8898044580520656
68.75,12.5,0.8870963544295842
75.0,12.5,0.8233850857407196
81.25,12.5,0.9161970323836416
87.5,12.5,0.8956762762204714
93.75,12.5,0.894670553744549
100.0,12.5,1.050367812093246
106.25,12.5,1.1074326837098298
112.5,12.5,1.075051931701008
118.75,12.5,1.369555935347959
125.0,12.5,1.3542975514869993
131.25,12.5,1.545484038906332
137.5,12.5,1.784063250048946
143.75,12.5,1.8560589534727148
150.0,12.5,2.0171233577201955
0.0,18.75,1.9059066393028896
6.25,18.75,1.6960482548723586
12.5,18.75,1.5661334813424863
18.75,18.75,1.282222056014787
25.0,18.75,1.2489165626713299
31.25,18.75,1.0741345629360786
37.5,18.75,1.1407012394318394
43.75,18.75,0.8510002560772899
50.0,18.75,0.8288644476677423
56.25,18.75,0.7517191851380424
62.5,18.75,0.7220359526929446
68.75,18.75,0.6357098821970577
75.0,18.75,0.6867146486089537
81.25,18.75,0.6719683289875629
87.5,18.75,0.7406865094057365
93.75,18.75,0.8392752758707772
100.0,18.75,0.7792725438456464
106.25,18.75,0.9163078720281765
112.5,18.75,1.0218915275885083
