x_mm,y_mm,z_mm
0.0,0.0,3.710585903802884
6.25,0.0,3.3948325100864776
12.5,0.0,2.9190649488757443
18.75,0.0,2.6825104741008556
25.0,0.0,2.39282775100868
31.25,0.0,2.263724276312612
37.5,0.0,2.222503683776746
43.75,0.0,2.0203870828511232
50.0,0.0,1.7170958925851276
56.25,0.0,1.700135470192185
62.5,0.0,1.6844559672665596
68.75,0.0,1.6034145770547907
75.0,0.0,1.676205633240728
81.25,0.0,1.7350487950962952
87.5,0.0,1.7972661299476924
93.75,0.0,2.0019922332498403
100.0,0.0,1.720486025698851
106.25,0.0,1.9625856626767761
112.5,0.0,2.1531037709910703
118.75,0.0,2.0019859974040166
125.0,0.0,2.132842037983778
131.25,0.0,2.394595973414627
137.5,0.0,2.689494952810497
143.75,0.0,2.800513518128403
150.0,0.0,2.8087898729578344
0.0,6.25,3.1721553070029094
6.25,6.25,2.9218559348340287
12.5,6.25,2.618896803915044
18.75,6.25,2.235645973254743
25.0,6.25,2.046765815998247
31.25,6.25,1.958902729754476
37.5,6.25,1.8540548145819835
43.75,6.25,1.6273909991367277
50.0,6.25,1.5495679527373496
56.25,6.25,1.4872093666001214
62.5,6.25,1.4937366084061519
68.75,6.25,1.3707203160673447
75.0,6.25,1.4024981245518267
81.25,6.25,1.307662459226965
87.5,6.25,1.3284822958073823
93.75,6.25,1.4761372813778875
100.0,6.25,1.5849180397542253
106.25,6.25,1.7510947250993996
112.5,6.25,1.7880258720424758
118.75,6.25,1.9069508531903825
125.0,6.25,1.9994525598128439
131.25,6.25,2.314773290137233
137.5,6.25,2.3866544156417095
143.75,6.25,2.4556108155663696
150.0,6.25,2.705177951897129
0.0,12.5,2.855899885957445
6.25,12.5,2.910763764258048
12.5,12.5,2.2004026026672747
18.75,12.5,2.3504711295648018
25.0,12.5,1.899846562108335
31.25,12.5,1.7521180346612253
37.5,12.5,1.5001850262200478
43.75,12.5,1.4697194836617784
50.0,12.5,1.319224850785455
56.25,12.5,1.161267388892737
62.5,12.5,1.173385791642135
68.75,12.5,1.1611039941946057
75.0,12.5,1.121068064813023
81.25,12.5,1.1627121954047186
87.5,12.5,1.243630989249121
93.75,12.5,1.3409263860596776
100.0,12.5,1.411168276005941
106.25,12.5,1.4476708562989489
112.5,12.5,1.40828432468946
118.75,12.5,1.6456187279939707
125.0,12.5,1.759796484962586
131.25,12.5,2.0756157028817457
137.5,12.5,2.147381021224232
143.75,12.5,2.38256007912888
150.0,12.5,2.3433998763248587
0.0,18.75,2.524239818133044
6.25,18.75,2.2173803829880074
12.5,18.75,2.0307323413665905
18.75,18.75,1.7495837395256135
25.0,18.75,1.5920077560023673
31.25,18.75,1.4816552812821329
37.5,18.75,1.3348639373313933
43.75,18.75,1.1808366629265128
50.0,18.75,1.1673706904479122
56.25,18.75,0.9294733071979502
62.5,18.75,1.0663162357918214
68.75,18.75,1.040807144734795
75.0,18.75,0.9223215606764047
81.25,18.75,0.8518306922069309
87.5,18.75,0.9882860598292501
93.75,18.75,1.1161125694370746
100.0,18.75,1.0248280584976286
106.25,18.75,1.2172472147371771
112.5,18.75,1.3323916753338898
118.75,18.75,1.4600972109036476
125.0,18.75,1.638378456832385
131.25,18.75,1.6107373652742363
137.5,18.75,2.0743108620270463
143.75,18.75,2.257611252527638
150.0,18.75,2.3839234831674285
0.0,25.0,2.289350999385273
6.25,25.0,2.1383740081489466
12.5,25.0,1.8000459496318766
18.75,25.0,1.5942153072709129
