x_mm,y_mm,z_mm
0.0,0.0,3.975091143711874
6.25,0.0,3.030730856720085
12.5,0.0,3.052761344389343
18.75,0.0,2.527484384391545
25.0,0.0,2.4764595090216925
31.25,0.0,2.3655627755438675
37.5,0.0,2.1752622459216373
43.75,0.0,2.1521873325814145
50.0,0.0,1.9296233578433672
56.25,0.0,1.8816342898202967
62.5,0.0,1.7727932858479938
68.75,0.0,1.6514940981326063
75.0,0.0,1.8489147523665352
81.25,0.0,1.5519711123469158
87.5,0.0,1.660224819433844
93.75,0.0,1.7620593171133856
100.0,0.0,1.9715558399292314
106.25,0.0,1.994347082763096
112.5,0.0,2.1895807046775433
118.75,0.0,2.4198727548866694
125.0,0.0,2.435215732837217
131.25,0.0,2.8695883956412596
137.5,0.0,3.0835327940092387
143.75,0.0,3.313949007727403
150.0,0.0,3.2920343594546164
0.0,6.25,3.517336316861653
6.25,6.25,3.060003522290433
12.5,6.25,2.6686572573576686
18.75,6.25,2.503157305390243
25.0,6.25,2.23203804932588
31.25,6.25,2.1067483710817334
37.5,6.25,2.1036919740722455
43.75,6.25,1.6608979588360293
50.0,6.25,1.7301255998961926
56.25,6.25,1.6290985246895795
62.5,6.25,1.3628303576153131
68.75,6.25,1.337937009038932
75.0,6.25,1.4526443407219574
81.25,6.25,1.4403892058601693
87.5,6.25,1.4399710329446158
93.75,6.25,1.4808392218486641
100.0,6.25,1.5101691912706192
106.25,6.25,1.7144840953400047
112.5,6.25,1.8367357250372895
118.75,6.25,2.140198501373984
125.0,6.25,2.2081713999387174
131.25,6.25,2.656452381168758
137.5,6.25,2.630287509833904
143.75,6.25,3.291551246886421
150.0,6.25,3.440158970220281
0.0,12.5,3.185716578228507
6.25,12.5,2.6711018922038265
12.5,12.5,2.5520747479268087
18.75,12.5,2.212538664477665
25.0,12.5,1.966121377838717
31.25,12.5,1.8906514291810395
37.5,12.5,1.8447419147395014
43.75,12.5,1.5100290967940648
50.0,12.5,1.5456668659265995
56.25,12.5,1.3239056234999036
62.5,12.5,1.3078265950214154
68.75,12.5,1.1618831474724862
75.0,12.5,1.2272399758305192
81.25,12.5,1.200047099270584
87.5,12.5,1.090678648392196
93.75,12.5,1.2174846722488255
100.0,12.5,1.2807468260343866
106.25,12.5,1.5619117851245727
112.5,12.5,1.7790271564335274
118.75,12.5,1.8657909414733198
125.0,12.5,1.9457075048792338
131.25,12.5,2.1848667526834586
137.5,12.5,2.575182689736043
143.75,12.5,2.8691039350867293
150.0,12.5,2.926277230487654
0.0,18.75,3.16090153780133
6.25,18.75,2.8818414431184625
12.5,18.75,2.6559810268646893
18.75,18.75,1.9692136804206153
25.0,18.75,1.9468951878996363
31.25,18.75,1.6494231196351563
37.5,18.75,1.4665885755264714
43.75,18.75,1.32898771786285
50.0,18.75,1.2002731204529824
56.25,18.75,1.1442652167743763
62.5,18.75,1.1057298295597655
68.75,18.75,0.9656107053102709
75.0,18.75,0.8594646124843961
81.25,18.75,0.9132740347705095
87.5,18.75,0.9479619524612589
93.75,18.75,1.069232177099787
100.0,18.75,1.231414361314555
106.25,18.75,1.3515320602493806
112.5,18.75,1.3660331807084662
118.75,18.75,1.6272146761294992
125.0,18.75,1.8558777449294313
131.25,18.75,1.9591994877434507
137.5,18.75,2.2054447750785293
143.75,18.75,2.145193940518422
150.0,18.75,2.7729599356420747
0.0,25.0,2.9820099824624435
6.25,25.0,2.747287758273238
12.5,25.0,2.1326650067150372
18.75,25.0,1.842044536939867
25.0,25.0,1.3917072041820888
31.25,25.0,1.5680449580016698
37.5,25.0,1.2664956694082885
43.75,25.0,1.154394075012256
50.0,25.0,1.1281307636867315
56.25,25.0,0.9496800437809413
62.5,25.0,0.8032366700553286
68.75,25.0,0.8128902465653958
75.0,25.0,0.7896447639184683
81.25,25.0,0.7146309173964037
87.5,25.0,0.8250791234898407
93.75,25.0,0.8811507042896891
100.0,25.0,0.8392124874708109
106.25,25.0,1.0305515631374036
112.5,25.0,1.281667950198151
118.75,25.0,1.3648529616970442
125.0,25.0,1.4579600507160264
131.25,25.0,1.6509261089587366
137.5,25.0,1.9910376308487487
143.75,25.0,2.24618863396125
150.0,25.0,2.4337236480704214
0.0,31.25,2.5485163115585583
6.25,31.25,2.1611768098536546
12.5,31.25,1.8906775469010937
18.75,31.25,1.7023489425691174
25.0,31.25,1.4656526319505783
31.25,31.25,1.2005663555969825
37.5,31.25,1.0566595932608407
43.75,31.25,0.9227429676248008
50.0,31.25,0.774740450964735
56.25,31.25,0.7254178545195282
62.5,31.25,0.6788503953242817
68.75,31.25,0.5576392443652965
75.0,31.25,0.6267879697088479
81.25,31.25,0.5114099964084566
87.5,31.25,0.6570917831104583
93.75,31.25,0.7067040408937381
100.0,31.25,0.8128042597061714
106.25,31.25,0.9248333041066804
112.5,31.25,1.134143611482474
118.75,31.25,1.1584522729382445
125.0,31.25,1.2819163251687444
131.25,31.25,1.5257868864119692
137.5,31.25,1.803297112669367
