x_mm,y_mm,z_mm
0.0,0.0,0.7646116486588922
6.25,0.0,0.5945835282562759
12.5,0.0,0.5425197703213305
18.75,0.0,0.5195225409279471
25.0,0.0,0.40849099233199887
31.25,0.0,0.39032613976291564
37.5,0.0,0.3123218663085319
43.75,0.0,0.3710987261850005
50.0,0.0,0.2979004506645129
56.25,0.0,0.3819517153035947
62.5,0.0,0.3514415207821051
68.75,0.0,0.4070242497844948
75.0,0.0,0.5275181845857009
81.25,0.0,0.5163907037073008
87.5,0.0,0.5244896401998658
93.75,0.0,0.6637187688365501
100.0,0.0,0.7677244018729393
106.25,0.0,0.8111963856685314
112.5,0.0,0.8138613347972553
118.75,0.0,0.9687719946873895
125.0,0.0,1.073821703488592
131.25,0.0,1.1401763621134127
137.5,0.0,1.2302417095720404
143.75,0.0,1.622264695618429
150.0,0.0,1.7990725042020863
0.0,6.25,0.5730501910199458
6.25,6.25,0.5063601595111108
12.5,6.25,0.43255042165845825
18.75,6.25,0.4282063336290009
25.0,6.25,0.3125187029245242
31.25,6.25,0.29882564035756304
37.5,6.25,0.2974995896737873
43.75,6.25,0.24902940361697626
50.0,6.25,0.22006780271029083
56.25,6.25,0.25453682907330544
62.5,6.25,0.2590889286716934
68.75,6.25,0.28655105831534977
75.0,6.25,0.3476072725664046
81.25,6.25,0.39901645867255814
87.5,6.25,0.5055001244208703
93.75,6.25,0.5579704904576769
100.0,6.25,0.5469827664357149
106.25,6.25,0.7001705001096208
112.5,6.25,0.7418178955379735
118.75,6.25,0.8805478069065402
125.0,6.25,1.0407448169297622
131.25,6.25,1.1532852361794863
137.5,6.25,1.3241472374285548
143.75,6.25,1.3390722293607338
150.0,6.25,1.6237354058484614
0.0,12.5,0.45265135465839956
6.25,12.5,0.3984826955078985
12.5,12.5,0.4181297629901391
18.75,12.5,0.2980371108619889
25.0,12.5,0.2622628283123422
31.25,12.5,0.18373937123774114
37.5,12.5,0.16585201202547595
43.75,12.5,0.1971754799222463
50.0,12.5,0.2125986106824498
56.25,12.5,0.23117484190068077
62.5,12.5,0.20998645869935156
68.75,12.5,0.25466901668985653
75.0,12.5,0.24669298845703855
81.25,12.5,0.3478756244136629
87.5,12.5,0.37211653112941473
93.75,12.5,0.4378869222751319
100.0,12.5,0.5313147885910818
106.25,12.5,0.6632810423009287
112.5,12.5,0.6302911622387057
118.75,12.5,0.8470953250959534
125.0,12.5,1.017605370190955
131.25,12.5,1.0939367530526696
137.5,12.5,1.269359908980831
143.75,12.5,1.3321427567533901
150.0,12.5,1.566039572578626
0.0,18.75,0.5028644659836743
6.25,18.75,0.4204647057982129
12.5,18.75,0.31001086538033074
18.75,18.75,0.2327319933740011
25.0,18.75,0.13644617151196198
31.25,18.75,0.20762351972594717
37.5,18.75,0.10900120907553382
43.75,18.75,0.11046921986461943
50.0,18.75,0.13444008438609306
56.25,18.75,0.11328626551741094
62.5,18.75,0.13649509712901564
68.75,18.75,0.14889854680911715
75.0,18.75,0.2537771609722659
81.25,18.75,0.2973639706118187
87.5,18.75,0.3309952450426737
93.75,18.75,0.38495039230131994
100.0,18.75,0.47936244366983377
106.25,18.75,0.5112454412524047
112.5,18.75,0.7005740166887097
118.75,18.75,0.7275936676914252
125.0,18.75,0.8794547992922063
131.25,18.75,1.0684649439784517
137.5,18.75,1.197076383633828
143.75,18.75,1.2102068982904006
150.0,18.75,1.4752775988215778
0.0,25.0,0.35917440124974653
6.25,25.0,0.29382413670384555
12.5,25.0,0.2630283252056404
18.75,25.0,0.19625445069278563
25.0,25.0,0.15749615144612367
31.25,25.0,0.1455373750312802
37.5,25.0,0.16099207124869025
43.75,25.0,0.15315867059153865
50.0,25.0,0.050326283077386735
56.25,25.0,0.059105972225809655
62.5,25.0,0.09739399319633388
68.75,25.0,0.1588897345735521
75.0,25.0,0.16687802115047334
81.25,25.0,0.2078643980041635
87.5,25.0,0.2963016406103079
93.75,25.0,0.36326038289917745
100.0,25.0,0.38649466078188494
106.25,25.0,0.5488087295937247
112.5,25.0,0.5779880102672961
118.75,25.0,0.7156836853247807
125.0,25.0,0.8872062720499622
131.25,25.0,1.071243024481535
137.5,25.0,1.1766700491378979
143.75,25.0,1.2429963654551637
150.0,25.0,1.540710186891225
0.0,31.25,0.3781079435532523
6.25,31.25,0.3263637066847492
12.5,31.25,0.18948316486130173
18.75,31.25,0.18978298898869855
25.0,31.25,0.1060090860407775
31.25,31.25,0.09051614820739615
37.5,31.25,0.02656103059555328
43.75,31.25,0.07749663064615198
50.0,31.25,0.048430892083988555
56.25,31.25,0.07634373201045982
62.5,31.25,0.04364811869567842
68.75,31.25,0.08890233860820732
75.0,31.25,0.08876047010191845
81.25,31.25,0.23173657760638017
87.5,31.25,0.3087971203602149
93.75,31.25,0.3338792205569128
100.0,31.25,0.41369156993522055
106.25,31.25,0.523626762361574
112.5,31.25,0.6315974410041445
118.75,31.25,0.6242598213680037
125.0,31.25,0.7872400765788155
131.25,31.25,1.0219489013489451
137.5,31.25,1.094839998017814
143.75,31.25,1.299364377126685
150.0,31.25,1.556061647471856
0.0,37.5,0.3021689644724453
6.25,37.5,0.2746090319317268
12.5,37.5,0.22649125448505794
18.75,37.5,0.14399331434193813
25.0,37.5,0.08281932182540944
31.25,37.5,0.014975375691376289
37.5,37.5,0.05008026319788742
43.75,37.5,0.05395678573508397
50.0,37.5,0.013146708705089194
56.25,37.5,-0.0009149204436217258
62.5,37.5,0.03390507521343499
68.75,37.5,0.07077745718164108
75.0,37.5,0.11069985551179584
81.25,37.5,0.1627724774301251
87.5,37.5,0.23489711744107492
93.75,37.5,0.3424818619380374
100.0,37.5,0.3603201476411426
106.25,37.5,0.5269064317153668
112.5,37.5,0.5320856455199181
118.75,37.5,0.7104759597405269
125.0,37.5,0.8207126623189581
131.25,37.5,0.9931069184851675
137.5,37.5,1.026475037246657
143.75,37.5,1.3548499938214074
150.0,37.5,1.497802222212755
0.0,43.75,0.30797738086164184
6.25,43.75,0.21975780289065378
12.5,43.75,0.1923816863816877
18.75,43.75,0.13721235696588005
25.0,43.75,0.044355167195903475
31.25,43.75,0.056024538003827805
37.5,43.75,0.06690977605681954
43.75,43.75,0.03939421767775304
50.0,43.75,0.003978266973971164
56.25,43.75,0.02487791565727542
62.5,43.75,0.003208509149497423
68.75,43.75,0.06918885948500199
75.0,43.75,0.13239061955029893
81.25,43.75,0.1335569719239278
87.5,43.75,0.24842232935174807
93.75,43.75,0.21822925385246972
100.0,43.75,0.3625526562599378
106.25,43.75,0.426383578943995
112.5,43.75,0.5363484948762736
118.75,43.75,0.6611230084347194
125.0,43.75,0.7950977115511266
131.25,43.75,0.9954780554519853
137.5,43.75,0.9859266562196769
143.75,43.75,1.195836999326896
150.0,43.75,1.4471310009923857
0.0,50.0,0.2979334351112837
6.25,50.0,0.20989796512617193
12.5,50.0,0.1743586069159794
18.75,50.0,0.11150215643009323
25.0,50.0,0.11783414838636103
31.25,50.0,0.04014155846393358
37.5,50.0,0.011805069220260206
43.75,50.0,-0.020481868449682885
50.0,50.0,-0.01941282444938079
56.25,50.0,0.015916547304188226
62.5,50.0,0.002696656601741433
68.75,50.0,0.058971296280454354
75.0,50.0,0.1236125625749412
81.25,50.0,0.16840447326525382
87.5,50.0,0.21526864228318535
93.75,50.0,0.2828273844293251
100.0,50.0,0.3548462485203984
106.25,50.0,0.5159942910710726
112.5,50.0,0.528114287789009
118.75,50.0,0.6104615628346209
125.0,50.0,0.785836107152345
131.25,50.0,0.8194145578982666
137.5,50.0,0.9532512702068816
143.75,50.0,1.184143159901885
150.0,50.0,1.4391938598666176
0.0,56.25,0.31645667493367563
6.25,56.25,0.2642301225045256
12.5,56.25,0.19676811421507773
18.75,56.25,0.1487804818321335
25.0,56.25,0.10649749139189978
31.25,56.25,0.02283225431095033
37.5,56.25,0.007010564711276628
43.75,56.25,0.006107084949521301
50.0,56.25,-0.02002503002439043
56.25,56.25,0.014760538341959544
62.5,56.25,0.003997509778472491
68.75,56.25,0.10756013128882169
75.0,56.25,0.05404598774652726
81.25,56.25,-0.30472725578213444
87.5,56.25,0.2504843221943845
93.75,56.25,0.2565114288864797
100.0,56.25,0.4241283964032051
