x_mm,y_mm,z_mm
0.0,0.0,2.7587596301430324
6.25,0.0,2.3631139978049984
12.5,0.0,2.076637836542285
18.75,0.0,2.014172404341018
25.0,0.0,1.8894993039754744
31.25,0.0,1.7225231021741658
37.5,0.0,1.4582085475009194
43.75,0.0,1.5413240245266908
50.0,0.0,1.4743925698516904
56.25,0.0,1.3686770979921863
62.5,0.0,1.4097607760309296
68.75,0.0,1.285892140925849
75.0,0.0,1.3202010515992788
81.25,0.0,1.2728450088916567
87.5,0.0,1.4133393359264912
93.75,0.0,1.5537112375397986
100.0,0.0,1.6661417450820946
106.25,0.0,1.5857731660288248
112.5,0.0,1.5637050427597878
118.75,0.0,1.9435745878799036
125.0,0.0,1.8876638968435482
131.25,0.0,1.9517000088244092
137.5,0.0,2.250616492065255
143.75,0.0,2.383262561199585
150.0,0.0,2.9116728041246596
0.0,6.25,2.563127804016759
6.25,6.25,2.2209508636441386
12.5,6.25,1.883558650276772
18.75,6.25,1.7902621206722882
25.0,6.25,1.7157930712666827
31.25,6.25,1.462596452938043
37.5,6.25,1.2749553132650857
43.75,6.25,1.285474308917304
50.0,6.25,1.2715828007271244
56.25,6.25,1.2556563493492197
62.5,6.25,1.140710669542681
68.75,6.25,1.0833336336330812
75.0,6.25,1.1146139027653292
81.25,6.25,1.2343986624964625
87.5,6.25,1.1934367104120918
93.75,6.25,1.2550096426598178
100.0,6.25,1.2996495230305132
106.25,6.25,1.3920547786536324
112.5,6.25,1.5142679827085603
118.75,6.25,1.5465433471142032
125.0,6.25,1.6561988640158352
131.25,6.25,2.065985079612663
137.5,6.25,1.863714809081102
143.75,6.25,2.2808853113841017
150.0,6.25,2.6377187423738686
0.0,12.5,1.9151842058410384
6.25,12.5,2.145670280162222
12.5,12.5,1.7986753806130023
18.75,12.5,1.6267677404343617
25.0,12.5,1.4170507974259754
31.25,12.5,1.368007212071342
37.5,12.5,1.2185141843881753
43.75,12.5,1.1034117113965185
50.0,12.5,1.0331560181007808
56.25,12.5,1.0590844962594512
62.5,12.5,0.9321754109239777
68.75,12.5,1.0704139120871168
75.0,12.5,1.0167923970002446
81.25,12.5,0.8744444428278205
87.5,12.5,0.9878669172592731
93.75,12.5,0.9816267638746773
100.0,12.5,1.096330638216169
106.25,12.5,1.192977774293573
112.5,12.5,1.2709115517735459
118.75,12.5,1.463132347291077
125.0,12.5,1.6690986988694763
131.25,12.5,1.8350391689162617
137.5,12.5,1.8816797839512618
143.75,12.5,2.02243322303644
150.0,12.5,2.3388621357456927
0.0,18.75,2.0839082790976198
6.25,18.75,1.7878358226977462
12.5,18.75,1.48228159104048
18.75,18.75,1.518952087173722
25.0,18.75,1.2616708860144512
31.25,18.75,1.132633487859297
37.5,18.75,1.0647709216712486
43.75,18.75,0.9702753774142933
50.0,18.75,0.9024778084199977
56.25,18.75,0.7639352652948163
62.5,18.75,0.7850812676532346
68.75,18.75,0.7593707415937875
75.0,18.75,0.752823622311148
81.25,18.75,0.8063817145958658
87.5,18.75,0.7859069968596233
93.75,18.75,0.8157583389992962
100.0,18.75,0.9368239302385961
106.25,18.75,0.9601404127263244
112.5,18.75,1.0663497472155192
118.75,18.75,1.2056344990434655
125.0,18.75,1.3877462120179063
131.25,18.75,1.440703332160622
137.5,18.75,1.7121608271277533
143.75,18.75,2.062007032452039
150.0,18.75,2.320356513062424
0.0,25.0,1.887167676613445
6.25,25.0,1.6432218249661292
12.5,25.0,1.4046471309247694
18.75,25.0,1.2787254787862075
25.0,25.0,1.1155334918640925
31.25,25.0,1.0155359705257727
37.5,25.0,0.8701544147276018
43.75,25.0,0.8131916245290578
50.0,25.0,0.7617771432056109
56.25,25.0,0.6726213178709368
62.5,25.0,0.6052621907993154
68.75,25.0,0.6194379964164517
75.0,25.0,0.5301830019211364
81.25,25.0,0.5891770163296652
87.5,25.0,0.6155105187738023
93.75,25.0,0.7713798776076904
100.0,25.0,0.7874580270572066
106.25,25.0,0.834269494888878
112.5,25.0,1.0375981257136004
118.75,25.0,0.9953788862308478
125.0,25.0,1.2227229678843363
131.25,25.0,1.3257984510440517
137.5,25.0,1.6510093476829024
143.75,25.0,2.070575328438285
150.0,25.0,2.0992885912915815
0.0,31.25,1.5510082240758807
6.25,31.25,1.3677861898757877
12.5,31.25,1.3770892269851818
18.75,31.25,1.119581986171262
25.0,31.25,0.9323931008195199
31.25,31.25,0.8989796041800897
37.5,31.25,0.7278323093947506
43.75,31.25,0.772894368930885
50.0,31.25,0.6327741146820921
56.25,31.25,0.5805259336228094
62.5,31.25,0.46126269915521895
68.75,31.25,0.44453051953906947
75.0,31.25,0.42050252159026247
81.25,31.25,0.4037353689321495
87.5,31.25,0.443284954839132
93.75,31.25,0.52933903480392
100.0,31.25,0.6040102499340468
106.25,31.25,0.7275002124629837
112.5,31.25,0.7675760579732128
118.75,31.25,0.9100587932347428
125.0,31.25,0.9745212160572572
131.25,31.25,1.350201169900773
137.5,31.25,1.4907453205659964
143.75,31.25,1.7608813506774965
150.0,31.25,2.054528224174947
0.0,37.5,1.5299746021768799
6.25,37.5,1.2019810892225722
12.5,37.5,1.158847950360812
18.75,37.5,0.9863755825056956
25.0,37.5,0.9464128182478816
31.25,37.5,0.7300003514042867
37.5,37.5,0.6901537927237517
43.75,37.5,0.5299880239610028
50.0,37.5,0.47147506167259606
56.25,37.5,0.4285944321618679
62.5,37.5,0.4217562949346101
68.75,37.5,0.2961314942712954
75.0,37.5,0.28126493181096257
81.25,37.5,0.35428167667169114
87.5,37.5,0.3851584793994277
93.75,37.5,0.39812853456260056
100.0,37.5,0.4202047367377157
106.25,37.5,0.5384314138713631
112.5,37.5,0.5925394277933759
118.75,37.5,0.7900057496338199
125.0,37.5,0.8387112040733962
131.25,37.5,1.0307783488732463
137.5,37.5,1.373323268432834
143.75,37.5,1.6486048363783232
150.0,37.5,1.7786399411216351
0.0,43.75,1.3384112071600711
6.25,43.75,1.0155890589649201
12.5,43.75,1.041648339117868
18.75,43.75,0.8715167326148076
25.0,43.75,0.8039187439545563
31.25,43.75,0.5977384412372396
37.5,43.75,0.6001232845450651
43.75,43.75,0.45512289410856976
50.0,43.75,0.3386249640757533
56.25,43.75,0.32762300905309144
62.5,43.75,0.23978848768153327
68.75,43.75,0.27110657836070295
75.0,43.75,0.21513288667195868
81.25,43.75,0.23920368581522122
87.5,43.75,0.2690994593616187
93.75,43.75,0.3237968964093209
100.0,43.75,0.3688199329471725
106.25,43.75,0.4444914844340912
112.5,43.75,0.5141832170094146
118.75,43.75,0.6339370811663582
125.0,43.75,0.7939399930650562
131.25,43.75,1.0160375737889251
137.5,43.75,1.2735539869249592
143.75,43.75,1.3943507705436695
150.0,43.75,1.5544008173771229
0.0,50.0,1.3653728082330174
6.25,50.0,1.0425501433957853
12.5,50.0,1.0564224288898627
18.75,50.0,0.8280078589592881
25.0,50.0,0.7272306402336081
31.25,50.0,0.5672282763068524
37.5,50.0,0.4439446817578839
43.75,50.0,0.4030534828205956
50.0,50.0,0.25356369770776566
56.25,50.0,0.24641277342150558
62.5,50.0,0.15713004238581013
68.75,50.0,0.1525645154673144
75.0,50.0,0.1643189312524278
81.25,50.0,0.13572672872556824
87.5,50.0,0.19343330034644557
93.75,50.0,0.23408818810406537
100.0,50.0,0.28675982854525667
106.25,50.0,0.3306858191902189
112.5,50.0,0.4546623767960876
