x_mm,y_mm,z_mm
0.0,0.0,3.5120390857313586
6.25,0.0,3.144837220139413
12.5,0.0,2.9324335419510414
18.75,0.0,2.758586784597066
25.0,0.0,2.511620051064392
31.25,0.0,2.336080069588626
37.5,0.0,2.1296396334080367
43.75,0.0,2.0855533297486364
50.0,0.0,1.698397816264172
56.25,0.0,2.010951007097881
62.5,0.0,1.9017732200256108
68.75,0.0,1.6995336106527963
75.0,0.0,1.7036456486444322
81.25,0.0,1.8753585403464272
87.5,0.0,1.8821313442570582
93.75,0.0,2.063355938640322
100.0,0.0,1.9762505404400037
106.25,0.0,2.2660748038918097
112.5,0.0,2.403971184432463
118.75,0.0,2.2356689834890973
125.0,0.0,2.6083051212723443
131.25,0.0,2.7009030478771825
137.5,0.0,2.9493923513029294
143.75,0.0,3.770482822129275
150.0,0.0,3.9514467133982203
0.0,6.25,3.170687961665814
6.25,6.25,2.976630069850582
12.5,6.25,2.7098380238970505
18.75,6.25,2.700430760656814
25.0,6.25,2.1301642764183
31.25,6.25,2.1294429214782613
37.5,6.25,2.1767776229801648
43.75,6.25,1.9519395461796363
50.0,6.25,1.6144174304542236
56.25,6.25,1.5873400591147888
62.5,6.25,1.364394699752808
68.75,6.25,1.4921195241828185
75.0,6.25,1.4802766036896517
81.25,6.25,1.5283027314471809
87.5,6.25,1.4948829229045149
93.75,6.25,1.8522034647504828
100.0,6.25,1.7636995113646132
106.25,6.25,1.8030804008160985
112.5,6.25,2.039778693474657
118.75,6.25,2.177990598600092
125.0,6.25,2.4646884370436783
131.25,6.25,2.4811394700795333
137.5,6.25,2.88119193883199
143.75,6.25,2.8806184375690624
150.0,6.25,3.5704240690838525
0.0,12.5,3.2102254441710905
6.25,12.5,2.6513549988295484
12.5,12.5,2.6019153327633275
18.75,12.5,2.318613166283937
25.0,12.5,2.0451223202812847
31.25,12.5,1.9431981935397167
37.5,12.5,1.6699813506446937
43.75,12.5,1.582194980201503
50.0,12.5,1.5346227252351936
56.25,12.5,1.3442848997977246
62.5,12.5,1.3733448782872755
68.75,12.5,1.2201224898656566
75.0,12.5,1.1946016033926568
81.25,12.5,1.3459389323472237
87.5,12.5,1.4191602075231453
93.75,12.5,1.3123451655924072
100.0,12.5,1.539892192818206
106.25,12.5,1.571184544360429
112.5,12.5,1.7619429217748594
118.75,12.5,1.9312254412884893
125.0,12.5,1.939263131063704
131.25,12.5,2.393755528108977
137.5,12.5,2.432033488041099
143.75,12.5,2.704144168030043
150.0,12.5,3.5337177185267743
0.0,18.75,2.9392921854451712
6.25,18.75,2.6413935733431515
12.5,18.75,2.2315180714164784
18.75,18.75,2.080443226447479
25.0,18.75,1.9485808182239832
31.25,18.75,1.6561833656981464
37.5,18.75,1.492924385158819
43.75,18.75,1.406565737767176
50.0,18.75,1.2677815710372393
56.25,18.75,1.017302928046946
62.5,18.75,1.1710093269506268
68.75,18.75,0.9870409672928491
75.0,18.75,1.124409148374488
81.25,18.75,1.0287539373136652
87.5,18.75,1.0444877972289281
93.75,18.75,1.1963692524771834
100.0,18.75,1.3405125881394486
106.25,18.75,1.3744500086139788
112.5,18.75,1.5423604287831103
118.75,18.75,1.4471648268560227
125.0,18.75,1.7594643618855237
131.25,18.75,2.3620643197194684
137.5,18.75,2.2665529532689925
143.75,18.75,2.669523265877905
150.0,18.75,3.051841438871855
0.0,25.0,2.9205025231565998
6.25,25.0,2.33642644106522
12.5,25.0,1.980340044725732
18.75,25.0,1.7926629383810009
25.0,25.0,1.3844431488502387
31.25,25.0,1.4714624940287173
37.5,25.0,1.3169822464182388
43.75,25.0,1.0459686126911258
50.0,25.0,0.9740306293692488
56.25,25.0,1.0343216391600207
62.5,25.0,0.8227612192524959
68.75,25.0,0.8001251428773875
75.0,25.0,0.8067517422538146
81.25,25.0,0.7881911176719705
87.5,25.0,0.8559307016737061
93.75,25.0,0.9919034427409044
100.0,25.0,1.0774439586640165
106.25,25.0,1.1932832821756745
112.5,25.0,1.3177037153805888
118.75,25.0,1.5209435356290888
125.0,25.0,1.7259453227426351
131.25,25.0,1.8822677855813634
137.5,25.0,1.9661625233705518
143.75,25.0,2.3935795446617543
150.0,25.0,2.800832736842561
0.0,31.25,2.386238029119102
6.25,31.25,2.0053027622825343
12.5,31.25,2.0546009573212554
18.75,31.25,1.7598620247316896
25.0,31.25,1.4256788805635203
31.25,31.25,1.2609043725382403
37.5,31.25,1.0939997796625722
43.75,31.25,0.8835133806295646
50.0,31.25,0.834177677923949
56.25,31.25,0.7649547807670001
62.5,31.25,0.6850893420922414
68.75,31.25,0.6657500332215144
75.0,31.25,0.5318410784405297
81.25,31.25,0.5874205657363982
87.5,31.25,0.7153943165537981
93.75,31.25,0.7107225308187514
100.0,31.25,0.8447805131173999
106.25,31.25,1.0042294764114175
112.5,31.25,0.990524987756685
118.75,31.25,1.1827161376631083
125.0,31.25,1.5103769901920312
131.25,31.25,1.5877054394184096
137.5,31.25,1.9059153970512333
143.75,31.25,2.1305396062833037
150.0,31.25,2.414453360157532
0.0,37.5,2.230416391776058
6.25,37.5,2.1874398436797633
12.5,37.5,1.8491159243239634
18.75,37.5,1.520965854541342
25.0,37.5,1.2288964800121862
31.25,37.5,1.1004895814569853
37.5,37.5,0.9866227969447753
43.75,37.5,0.7497240971755985
50.0,37.5,0.6253626490357386
56.25,37.5,0.571029298270679
62.5,37.5,0.5562965988558493
68.75,37.5,0.43233874101587644
75.0,37.5,0.44182179394387827
81.25,37.5,0.4420473663384737
87.5,37.5,0.4924754542377867
93.75,37.5,0.605114245985082
100.0,37.5,0.6833548461054193
106.25,37.5,0.7737936643065509
112.5,37.5,0.9598846406209703
118.75,37.5,1.175124842339289
125.0,37.5,1.3286313994078778
