x_mm,y_mm,z_mm
0.0,0.0,2.0410568882676157
6.25,0.0,1.952701953703851
12.5,0.0,1.8038408998130044
18.75,0.0,1.8875100568563052
25.0,0.0,1.9151351502920284
31.25,0.0,1.4569164852139815
37.5,0.0,1.4078314213258283
43.75,0.0,1.3704521049959026
50.0,0.0,1.343418041986683
56.25,0.0,1.3825287909162802
62.5,0.0,1.2819871937787377
68.75,0.0,1.175839011937832
75.0,0.0,1.2693553882493014
81.25,0.0,1.2369882672446337
87.5,0.0,1.1679339321037938
93.75,0.0,1.2181576653919841
100.0,0.0,1.3815509890860984
106.25,0.0,1.3313809502271596
112.5,0.0,1.4278920795319878
118.75,0.0,1.5370079750584449
125.0,0.0,1.518560508784913
131.25,0.0,1.693224806329554
137.5,0.0,1.7900519210283197
143.75,0.0,1.9144446930165486
150.0,0.0,2.1930103431326513
0.0,6.25,1.8364133103017821
6.25,6.25,1.8789736238264527
12.5,6.25,1.560534453296599
18.75,6.25,1.6029464683080046
25.0,6.25,1.4909312670361998
31.25,6.25,1.444421304529417
37.5,6.25,1.3059996795593491
43.75,6.25,1.2368299525874102
50.0,6.25,1.005351536117009
56.25,6.25,1.0488758874276114
62.5,6.25,1.160597669727084
68.75,6.25,1.0103779646413138
75.0,6.25,1.0020949530967123
81.25,6.25,0.9374620715949051
87.5,6.25,1.0401872337548452
93.75,6.25,1.0885882229702817
100.0,6.25,1.1473770378855697
106.25,6.25,1.1171358357125603
112.5,6.25,1.2067863923498394
118.75,6.25,1.3419254956471847
125.0,6.25,1.4720677270058187
131.25,6.25,1.635028757042103
137.5,6.25,1.715764322105173
143.75,6.25,1.9566333503335689
150.0,6.25,1.9728888135494522
0.0,12.5,1.9563097778380538
6.25,12.5,1.7246975835580727
12.5,12.5,1.4731267088810078
18.75,12.5,1.4717510957257323
25.0,12.5,1.3142012340350202
31.25,12.5,1.3438253557665742
37.5,12.5,1.1454520262349166
43.75,12.5,1.0351938779842877
50.0,12.5,0.9621632854655827
56.25,12.5,0.8804821489319044
62.5,12.5,0.907056838915639
68.75,12.5,0.801432892955194
75.0,12.5,0.8848563797617635
81.25,12.5,0.9157453266458577
87.5,12.5,0.8051394870659778
93.75,12.5,0.9059606378813223
100.0,12.5,0.9762919763168647
106.25,12.5,1.03799537614301
112.5,12.5,1.1514856470471575
118.75,12.5,1.1790069505331222
125.0,12.5,1.2241361916120013
131.25,12.5,1.2897548919687298
137.5,12.5,1.5786399902365513
143.75,12.5,1.7294247336812918
150.0,12.5,2.112232317204859
0.0,18.75,1.852329041688259
6.25,18.75,1.7348091863855786
12.5,18.75,1.430269853407338
18.75,18.75,1.2803946993708604
25.0,18.75,1.0579327363220932
31.25,18.75,0.9901261404620028
37.5,18.75,0.8602985074382445
43.75,18.75,0.7944743799037551
50.0,18.75,0.8660468454272208
56.25,18.75,0.6754795315246922
62.5,18.75,0.6696962010953323
68.75,18.75,0.7221232580236588
75.0,18.75,0.7370591967514991
81.25,18.75,0.6897491792933833
87.5,18.75,0.6895410322753173
93.75,18.75,0.705765523229339
100.0,18.75,0.8078862788087172
106.25,18.75,0.7977675639772155
112.5,18.75,0.9176372928939913
118.75,18.75,1.0816438074112442
125.0,18.75,1.0945906350972476
131.25,18.75,1.1078221511570256
137.5,18.75,1.348137896728677
143.75,18.75,1.635203968825612
150.0,18.75,1.7667453851161063
0.0,25.0,1.7883425836947484
6.25,25.0,1.4896794984611217
12.5,25.0,1.4126192400338389
18.75,25.0,1.229142644346364
25.0,25.0,1.066036742656682
31.25,25.0,1.019500676201026
37.5,25.0,0.7888202015454149
43.75,25.0,0.7505097087892668
50.0,25.0,0.6667825339140788
56.25,25.0,0.5932071603406168
62.5,25.0,0.5665722873176277
68.75,25.0,0.5244515504592392
75.0,25.0,0.5207035865662045
81.25,25.0,0.5268749683752377
87.5,25.0,0.5287102853194973
93.75,25.0,0.6527522246643553
100.0,25.0,0.6413597003784163
106.25,25.0,0.6558889162935018
112.5,25.0,0.7290805697531304
118.75,25.0,0.8747840385766547
