x_norm,y_norm,sigma_MPa
0.231974,0.981959,-11.328522
0.334300,0.853498,17.049969
0.358535,0.521385,5.752630
0.284228,0.191496,-3.817255
0.946115,0.834520,4.136673
0.680978,0.430293,-0.970787
0.204604,0.349438,7.930706
0.266432,0.426768,6.172853
0.664065,0.515113,-3.071547
0.292619,0.677731,3.034009
0.983238,0.707758,-6.910238
0.984000,0.175033,-6.106977
0.331982,0.048291,-2.441713
0.898347,0.010019,2.364339
0.910495,0.026293,-11.828764
0.329496,0.923409,4.786243
0.388357,0.652306,-3.444063
0.511870,0.370794,7.092309
0.139729,0.934179,-5.353819
0.861940,0.788359,2.681565
0.533442,0.676778,-2.182105
0.031927,0.897449,4.337789
0.201575,0.382301,-5.328928
0.373980,0.417931,-1.977628
0.207103,0.657259,-12.571269
0.115540,0.405150,-8.454542
0.187268,0.526810,-1.132381
0.573716,0.464512,-18.260450
0.911853,0.118028,7.201269
0.400255,0.670160,6.669940
0.609228,0.121617,2.854907
0.511051,0.771779,-0.582604
0.694055,0.925835,-3.551269
0.892726,0.598176,8.801305
0.804046,0.597165,-10.158055
0.189280,0.018235,15.796706
0.763679,0.283729,2.746151
0.471236,0.677627,-4.003389
0.184481,0.971859,-16.838126
0.218095,0.668038,0.130861
0.909659,0.383767,-7.033792
0.661098,0.793452,6.441636
0.258720,0.478941,-0.152593
0.008156,0.213188,3.067501
0.765078,0.156833,0.208818
0.649721,0.878390,-6.969618
0.287160,0.193850,6.510949
0.594673,0.346908,7.588406
0.566397,0.333447,-4.140608
0.129905,0.903562,4.761822
0.279932,0.691214,0.328688
0.602031,0.813768,-5.955884
0.677204,0.508410,-7.290961
0.437436,0.205775,7.384236
0.568841,0.700179,-10.313888
0.870599,0.214320,3.188854
0.764939,0.342630,-9.109427
0.266195,0.426385,-5.360345
0.658087,0.159529,1.666295
0.335462,0.391315,-3.396546
0.356729,0.865882,10.304790
0.303446,0.354285,-7.734941
0.074536,0.072842,-2.164057
0.212362,0.493909,0.965572
0.261511,0.774018,1.625404
0.191362,0.523762,-3.577887
0.240323,0.841536,13.942204
0.872999,0.928650,12.676434
0.888526,0.289247,-3.729797
0.695163,0.444259,2.619793
0.559364,0.950731,4.131035
0.452759,0.912186,6.339054
0.484004,0.139189,-7.442261
0.878769,0.894905,17.161247
0.855039,0.899517,-5.222383
0.222221,0.802957,5.564520
0.991984,0.425550,-11.867103
0.025833,0.803002,1.596968
0.443098,0.954849,-12.996141
0.502500,0.308703,-2.225552
0.822617,0.863829,-9.954086
0.474543,0.055048,-6.883554
0.394381,0.706579,3.331140
0.345785,0.513583,11.572190
0.022893,0.170856,1.090547
0.903873,0.755145,10.202283
0.462523,0.144969,-7.849853
0.010589,0.312475,-5.639805
0.430160,0.713474,-6.761152
0.487819,0.861116,10.935984
0.446728,0.123397,8.049169
0.354029,0.525005,-6.473282
0.359083,0.240507,4.547504
0.452252,0.662224,9.454916
0.891516,0.911058,4.206921
0.005052,0.861022,-12.462619
0.783144,0.779983,-15.865428
0.098936,0.019103,-3.260429
