x_norm,y_norm,sigma_MPa
0.778027,0.348448,10.128027
0.121310,0.531018,0.909139
0.628294,0.989812,7.633904
0.543272,0.074663,-1.525960
0.105424,0.441915,3.513678
0.685795,0.067634,1.839388
0.853700,0.459924,-3.774688
0.228550,0.588438,-10.047996
0.451042,0.909270,4.346326
0.219982,0.464813,-1.679419
0.049217,0.143373,-12.760092
0.071827,0.485730,2.131919
0.400985,0.991232,0.521894
0.345250,0.080560,-2.693067
0.133932,0.857389,-0.329748
0.828978,0.568063,-1.109124
0.832791,0.637324,4.533909
0.555055,0.914074,-8.951259
0.120927,0.212693,2.281635
0.417138,0.850096,2.000595
0.813695,0.102435,4.122349
0.177989,0.448241,7.488666
0.358497,0.794600,-5.732986
0.406361,0.705969,-5.896689
0.048012,0.645418,3.319296
0.625565,0.831445,-12.775552
0.292665,0.662915,-0.834886
0.196589,0.166572,2.847645
0.121064,0.556051,-6.925615
0.924463,0.291586,-0.451577
0.872493,0.570228,1.328954
0.995411,0.456184,-7.273954
0.153898,0.679525,2.658778
0.761809,0.575860,-6.755420
0.145067,0.583208,-2.097026
0.719699,0.918804,-4.321780
0.039388,0.065629,4.117564
0.010208,0.962468,-8.003432
0.008489,0.318312,11.448930
0.621650,0.478907,3.626650
0.274904,0.310595,-3.351491
0.491479,0.329969,5.398837
0.059512,0.459475,-1.895251
0.284438,0.664586,2.034687
0.037878,0.295563,-7.930319
0.084523,0.946359,7.362610
0.249675,0.977384,1.688760
0.756565,0.765274,-2.878519
0.895593,0.608084,7.822965
0.038348,0.179209,-8.280949
0.503017,0.470019,-3.782794
0.660684,0.291176,0.216730
0.393696,0.838997,4.296060
0.469972,0.280353,-8.082952
0.194370,0.417132,5.186737
0.470069,0.192430,-10.378617
0.036230,0.113009,5.874359
0.794008,0.682071,2.148007
0.106055,0.284191,0.369146
0.033884,0.527780,-6.131563
0.113205,0.531222,6.040813
0.509565,0.589183,-1.111764
0.647926,0.902775,-3.158180
0.192204,0.391905,2.634053
0.682160,0.137785,1.989199
0.018067,0.006915,8.851046
0.940740,0.613878,-4.347983
0.239154,0.909897,-4.442003
0.957560,0.636898,3.102423
0.089773,0.249051,-6.049423
0.318244,0.454652,4.070441
0.955870,0.272818,-4.258292
0.949882,0.901280,-1.215134
0.405558,0.697989,-5.273291
0.617940,0.285501,1.886151
0.763144,0.489499,-5.939285
0.731205,0.276717,1.888443
0.641288,0.066787,-1.194640
0.631983,0.148336,-3.527603
0.840703,0.507823,2.293882
0.009239,0.890622,-3.796423
0.889828,0.708885,-4.835632
0.252056,0.466359,0.738588
0.557212,0.590224,4.031776
0.911027,0.674686,0.529389
0.096979,0.518948,-1.308550
0.726753,0.744072,-5.163827
0.299241,0.989071,5.446419
0.674984,0.065854,0.987103
0.508834,0.829288,-4.259152
0.698037,0.478280,-3.906662
0.234449,0.788107,2.783961
0.252131,0.748612,8.551034
0.936431,0.214445,4.762856
0.358551,0.337188,4.734128
0.025659,0.869737,-5.196736
0.627451,0.881526,7.445784
0.697693,0.365636,0.020611
0.060556,0.295468,-0.132700
0.165727,0.780817,-4.287683
0.026155,0.174936,-3.666645
0.967761,0.781061,0.860694
0.096371,0.828749,4.846899
0.655336,0.424027,-7.678574
0.565631,0.524231,6.392457
0.072549,0.210237,2.084587
0.677672,0.271003,-4.376527
0.181231,0.430956,-1.905475
0.022468,0.135082,-5.677749
0.884038,0.830911,6.970251
0.793901,0.366958,5.536338
0.556214,0.500548,2.108932
0.973861,0.320159,9.369077
0.638496,0.322744,8.627284
0.260817,0.177251,-3.602285
0.696859,0.712474,1.275946
0.277212,0.848616,-2.392989
0.532965,0.665819,-6.174541
0.533571,0.618555,-9.139067
0.958558,0.901603,5.363705
0.076983,0.173745,10.580761
0.742112,0.907954,-2.664374
0.621113,0.044768,-0.478607
0.540150,0.224608,10.363692
0.051636,0.374126,-0.196018
0.949999,0.675745,-10.051548
0.874250,0.464843,5.922899
0.217479,0.831417,-7.313748
0.381990,0.842342,1.341203
0.341768,0.458905,-3.867526
0.403640,0.168624,-0.079809
0.936746,0.791753,-7.868166
0.780888,0.468517,-0.167833
0.043827,0.015135,2.151695
0.085484,0.385093,-1.182375
0.400291,0.618992,-1.573730
0.007668,0.144840,1.035211
0.621991,0.040928,-5.854367
0.309323,0.633190,-2.048059
0.711185,0.642393,-5.667065
0.217745,0.436424,-12.277131
0.027318,0.768038,-11.614203
0.103051,0.819299,-3.663387
0.313947,0.547554,-7.729464
0.502019,0.486721,-0.553196
0.823712,0.729527,0.702478
0.748190,0.598554,-7.657396
0.779468,0.692555,9.783291
0.115677,0.034512,-0.848162
0.647890,0.314488,-0.825670
0.336425,0.990727,10.390494
0.157435,0.606409,2.695800
0.120672,0.372829,-4.765477
0.299045,0.281190,8.680484
0.819006,0.275076,6.680440
0.819152,0.396639,5.049575
0.211466,0.500220,-3.957431
0.488802,0.945144,-7.551144
0.844850,0.825817,4.372207
0.592760,0.190997,1.696885
0.240931,0.665336,-1.610689
0.984230,0.492143,3.034075
0.250881,0.918320,0.074619
0.337762,0.648827,1.795645
0.014009,0.405471,0.901481
0.775571,0.974614,-9.301237
0.920136,0.401935,-4.604978
0.999067,0.160391,12.664687
0.643224,0.872380,5.140148
0.098302,0.177472,4.688761
0.859092,0.297431,9.823776
0.865289,0.022757,-4.034809
0.848962,0.550703,-6.514429
0.987477,0.525826,-3.398923
0.207153,0.857634,4.881060
0.444825,0.877517,0.569452
0.298270,0.619238,-3.978051
0.127077,0.971095,2.450408
0.186341,0.054539,4.563938
0.675448,0.560521,-1.896815
0.248988,0.945467,-0.457509
0.155121,0.854541,1.646047
0.113797,0.884661,0.156083
0.498396,0.517482,-2.730387
0.620166,0.927271,-4.157361
0.455252,0.212161,-5.295226
0.092936,0.257598,-1.034687
0.401538,0.344808,-9.409781
0.604296,0.528858,-12.073963
0.521178,0.567397,3.144478
0.131942,0.959056,7.060640
0.259852,0.512411,-4.167002
0.518608,0.225524,-2.646357
0.494578,0.541516,2.474612
0.094439,0.395994,0.291561
0.784847,0.130298,-3.764721
0.163889,0.997015,-3.497122
0.465390,0.790938,4.113630
0.578649,0.450871,5.703298
0.202764,0.352485,-3.971451
