id,value
1.000000,0.002425
2.000000,0.004474
3.000000,0.006284
4.000000,0.007722
5.000000,0.008693
6.000000,0.009144
7.000000,0.009077
8.000000,0.008541
9.000000,0.007634
10.000000,0.006489
11.000000,0.005261
12.000000,0.004115
13.000000,0.003208
14.000000,0.002672
15.000000,0.002605
16.000000,0.003057
17.000000,0.004027
18.000000,0.005465
19.000000,0.007276
20.000000,0.009324
21.000000,0.002783
22.000000,0.004221
23.000000,0.005512
24.000000,0.006574
25.000000,0.007346
26.000000,0.007798
27.000000,0.007928
28.000000,0.007770
29.000000,0.007382
30.000000,0.006846
31.000000,0.006260
32.000000,0.005724
33.000000,0.005336
34.000000,0.005178
35.000000,0.005308
36.000000,0.005760
37.000000,0.006532
38.000000,0.007594
39.000000,0.008885
40.000000,0.010323
41.000000,0.003068
42.000000,0.003520
43.000000,0.003971
44.000000,0.004423
45.000000,0.004874
46.000000,0.005326
47.000000,0.005777
48.000000,0.006229
49.000000,0.006680
50.000000,0.007132
51.000000,0.007583
52.000000,0.008035
53.000000,0.008486
54.000000,0.008938
55.000000,0.009389
56.000000,0.009840
57.000000,0.010292
58.000000,0.010743
59.000000,0.011195
60.000000,0.011646
61.000000,0.006017
62.000000,0.005482
63.000000,0.005094
64.000000,0.004935
65.000000,0.005066
66.000000,0.005517
67.000000,0.006290
68.000000,0.007351
69.000000,0.008642
70.000000,0.010081
71.000000,0.011570
72.000000,0.013009
73.000000,0.014300
74.000000,0.015361
75.000000,0.016134
76.000000,0.016585
77.000000,0.016716
78.000000,0.016557
79.000000,0.016169
80.000000,0.015634
81.000000,0.017382
82.000000,0.016236
83.000000,0.015329
84.000000,0.014793
85.000000,0.014726
86.000000,0.015177
87.000000,0.016148
88.000000,0.017586
89.000000,0.019396
90.000000,0.021445
91.000000,0.023576
92.000000,0.025624
93.000000,0.027434
94.000000,0.028873
95.000000,0.029843
96.000000,0.030295
97.000000,0.030227
98.000000,0.029692
99.000000,0.028785
100.000000,0.027639
101.000000,0.018059
102.000000,0.016913
103.000000,0.016006
104.000000,0.015471
105.000000,0.015403
106.000000,0.015855
107.000000,0.016825
108.000000,0.018264
109.000000,0.020074
110.000000,0.022122
111.000000,0.024253
112.000000,0.026301
113.000000,0.028111
114.000000,0.029550
115.000000,0.030520
116.000000,0.030972
117.000000,0.030904
118.000000,0.030369
119.000000,0.029462
120.000000,0.028316
121.000000,0.008049
122.000000,0.007514
123.000000,0.007125
124.000000,0.006967
125.000000,0.007098
126.000000,0.007549
127.000000,0.008321
128.000000,0.009383
129.000000,0.010674
130.000000,0.012113
131.000000,0.013602
132.000000,0.015040
133.000000,0.016331
134.000000,0.017393
135.000000,0.018165
136.000000,0.018617
137.000000,0.018747
138.000000,0.018589
139.000000,0.018201
140.000000,0.017665
141.000000,0.006454
142.000000,0.006906
143.000000,0.007357
144.000000,0.007809
145.000000,0.008260
146.000000,0.008712
147.000000,0.009163
148.000000,0.009615
149.000000,0.010066
150.000000,0.010518
151.000000,0.010969
152.000000,0.011421
153.000000,0.011872
154.000000,0.012324
155.000000,0.012775
156.000000,0.013227
157.000000,0.013678
158.000000,0.014130
159.000000,0.014581
160.000000,0.015033
161.000000,0.007523
162.000000,0.008962
163.000000,0.010253
164.000000,0.011315
165.000000,0.012087
166.000000,0.012538
167.000000,0.012669
168.000000,0.012510
169.000000,0.012122
170.000000,0.011587
171.000000,0.011000
172.000000,0.010465
173.000000,0.010077
174.000000,0.009918
175.000000,0.010049
176.000000,0.010500
177.000000,0.011273
178.000000,0.012334
179.000000,0.013625
180.000000,0.015064
181.000000,0.008520
182.000000,0.010569
183.000000,0.012379
184.000000,0.013817
185.000000,0.014788
186.000000,0.015239
187.000000,0.015172
188.000000,0.014636
189.000000,0.013729
190.000000,0.012584
191.000000,0.011356
192.000000,0.010210
193.000000,0.009303
194.000000,0.008768
195.000000,0.008700
196.000000,0.009152
197.000000,0.010122
198.000000,0.011560
199.000000,0.013371
200.000000,0.015419
