temperature_C,thermal_strain,cte_instantaneous_1e6_perC,cte_secant_1e6_perC,length_change_mm,heating_rate_C_min
20,0.0,5.439329499970963,5.439329499970963,0.0,5.0
25,3.0671092603363154e-05,5.302540662620232,6.13421852067263,0.0030671092603363156,5.0
30,6.129645030977298e-05,6.603108068684246,6.129645030977298,0.006129645030977298,5.0
35,9.179391535188514e-05,6.6362518396002095,6.1195943567923425,0.009179391535188514,5.0
40,0.00012265188690874034,6.8568701201405995,6.132594345437017,0.012265188690874035,5.0
45,0.000152825596797402,5.449392874542334,6.113023871896081,0.015282559679740201,5.0
50,0.0001851711903442082,6.07806944068788,6.172373011473606,0.01851711903442082,5.0
55,0.00021806201545928147,6.237449722429629,6.230343298836614,0.021806201545928147,5.0
60,0.00024290810941503195,6.598061204088875,6.072702735375799,0.024290810941503194,5.0
65,0.0002761452922745675,5.548306478724182,6.136562050545944,0.02761452922745675,5.0
70,0.00030744248696190586,6.254940258181253,6.148849739238117,0.030744248696190586,5.0
75,0.00033556866063535475,6.155502734988549,6.101248375188268,0.03355686606353547,5.0
80,0.0003682395459169895,5.993556047148744,6.137325765283158,0.036823954591698946,5.0
85,0.00040148943504268877,6.1396977415595275,6.176760539118289,0.040148943504268876,5.0
90,0.000434438573455485,5.154589480382119,6.206265335078358,0.0434438573455485,5.0
95,0.0004676546701952756,6.093887369678896,6.235395602603675,0.04676546701952756,5.0
100,0.0004948839160360463,5.505623332104906,6.186048950450579,0.04948839160360463,5.0
105,0.0005151844240260963,6.120402582747273,6.060993223836427,0.051518442402609624,5.0
110,0.0005495268316924446,5.966075441632109,6.105853685471606,0.054952683169244454,5.0
115,0.0005868018156830455,6.567899400803675,6.176861217716269,0.05868018156830455,5.0
120,0.0006039529586865399,6.475780625723124,6.039529586865399,0.06039529586865399,5.0
125,0.0006505147245811915,6.636303547072377,6.195378329344681,0.06505147245811915,5.0
130,0.0006738359971701718,6.0728467006937485,6.125781792456107,0.06738359971701717,5.0
135,0.0007127272934492653,6.487267194699708,6.197628638689264,0.07127272934492654,5.0
140,0.0007430671914229694,7.009634571173705,6.1922265951914115,0.07430671914229695,5.0
145,0.0007793078126231051,7.255814883743112,6.234462500984841,0.07793078126231051,5.0
150,0.0008058671553786114,6.0734925379147064,6.198978118297011,0.08058671553786113,5.0
155,0.0008401231312834382,5.581982920290816,6.223134305803247,0.08401231312834383,5.0
160,0.0008675542138509758,6.8476756880117335,6.196815813221256,0.08675542138509758,5.0
165,0.0009018578020936514,7.384101728199886,6.219708979956216,0.09018578020936514,5.0
170,0.0009463555672966994,6.128848408368952,6.3090371153113285,0.09463555672966993,5.0
175,0.0009661617963801144,6.417724523926864,6.233301912129771,0.09661617963801145,5.0
180,0.0010133480745249815,6.787615065003587,6.333425465781135,0.10133480745249815,5.0
185,0.0010375189151658212,7.296600760675064,6.287993425247401,0.10375189151658212,5.0
190,0.0010831696079920928,6.989890622765241,6.371585929365252,0.10831696079920929,5.0
195,0.0011115318947790644,5.973999030882722,6.3516108273089396,0.11115318947790645,5.0
200,0.0011474565688976977,6.750064789301042,6.37475871609832,0.11474565688976976,5.0
205,0.0011783992396792202,6.639408067921904,6.369725619887676,0.11783992396792202,5.0
210,0.0012035864943527497,6.449608657004742,6.3346657597513145,0.12035864943527497,5.0
215,0.0012386064544292286,6.526548591905683,6.351827971431942,0.12386064544292286,5.0
220,0.0012712852827297956,6.2266300294715435,6.356426413648978,0.12712852827297955,5.0
225,0.001321124088374962,6.6689007358235965,6.444507748170547,0.1321124088374962,5.0
230,0.00133037344559169,7.421795654038762,6.335111645674715,0.133037344559169,5.0
235,0.0013802404184416884,8.460861279827517,6.41972287647297,0.13802404184416883,5.0
240,0.0014208786335621255,7.550897795675023,6.458539243464206,0.14208786335621254,5.0
245,0.0014564732691725874,7.2507479095039375,6.473214529655944,0.14564732691725873,5.0
250,0.0014836039298434611,6.972088108909998,6.450451868884614,0.1483603929843461,5.0
255,0.0015262392248602224,6.824773525102529,6.494634999405202,0.15262392248602225,5.0
260,0.0015495301951442566,8.012049664526007,6.456375813101069,0.15495301951442567,5.0
265,0.0016081836360075904,7.355800331753317,6.564014840847308,0.16081836360075905,5.0
270,0.001635396370566345,6.170146175656986,6.54158548226538,0.16353963705663452,5.0
275,0.001670733734270414,7.087235772495234,6.551896997138878,0.1670733734270414,5.0
280,0.0017073003382553648,7.903429574747958,6.566539762520634,0.17073003382553648,5.0
285,0.001750244340489105,7.990550520529121,6.604695624487189,0.1750244340489105,5.0
290,0.0017729879853039514,7.514920000216584,6.566622167792413,0.17729879853039515,5.0
295,0.0018352639182868087,7.8970281898961305,6.673686975588396,0.18352639182868088,5.0
300,0.0018901541688837393,6.812831906915742,6.750550603156212,0.18901541688837392,5.0
305,0.0018874210631818467,7.45673769341027,6.622530046252094,0.18874210631818467,5.0
310,0.0019282597606824295,7.087234600593843,6.649171588560102,0.19282597606824295,5.0
315,0.001984475536568186,7.511158531046244,6.727035717180292,0.1984475536568186,5.0
320,0.0019975091617294156,8.004667855560564,6.658363872431385,0.19975091617294155,5.0
325,0.0020428800996934887,7.737371674132713,6.697967539978651,0.20428800996934887,5.0
330,0.002085527508024833,7.623336297956354,6.727508090402687,0.20855275080248328,5.0
335,0.0021352451661120343,7.722968449924094,6.7785560828953475,0.21352451661120342,5.0
340,0.0021598460914987274,8.4541156977819,6.749519035933523,0.21598460914987275,5.0
345,0.002197791142564915,8.181903346788637,6.762434284815122,0.2197791142564915,5.0
350,0.0022516938240515925,8.833056379615131,6.823314618338159,0.22516938240515924,5.0
355,0.002315111577071794,8.792275417751576,6.910780827079982,0.2315111577071794,5.0
360,0.0023154218207494565,8.018384252121022,6.810064178674872,0.23154218207494565,5.0
365,0.002374251896542815,7.290028589819057,6.881889555196565,0.23742518965428153,5.0
370,0.0023917919403950915,8.555743369631019,6.83369125827169,0.23917919403950916,5.0
375,0.0024314215112655555,8.207524627923005,6.849074679621283,0.24314215112655554,5.0
380,0.002492763355558111,8.336000501166625,6.924342654328086,0.2492763355558111,5.0
385,0.0025319233836282483,8.137531102803127,6.93677639350205,0.25319233836282484,5.0
390,0.00259863030026072,7.824605105061317,7.023325135839785,0.25986303002607203,5.0
395,0.0025815588307372232,8.318728633201562,6.884156881965929,0.25815588307372234,5.0
400,0.0026479791987080205,7.341295374296363,6.968366312389527,0.26479791987080203,5.0
405,0.0026528506494092586,8.164871957615324,6.890521167296775,0.26528506494092585,5.0
410,0.002709529225226915,7.832839869728807,6.9475108339151666,0.2709529225226915,5.0
415,0.002781023264013315,8.139335250178945,7.040565225350165,0.27810232640133153,5.0
420,0.0028139656271795725,7.978682758050802,7.0349140679489315,0.28139656271795727,5.0
425,0.002814336621363977,8.087601211974976,6.94897931200982,0.2814336621363977,5.0
430,0.002890286446655676,8.360763369979379,7.049479138184576,0.2890286446655676,5.0
435,0.0029524182650119135,7.832873288068914,7.11426087954678,0.29524182650119135,5.0
440,0.0029805155689915327,7.508231111877573,7.096465640456031,0.29805155689915325,5.0
445,0.003003748687355906,8.258964320623209,7.067643970249191,0.3003748687355906,5.0
450,0.0030428743524621373,9.010792878519727,7.076451982470087,0.3042874352462137,5.0
455,0.0031236425711224217,7.55923481983406,7.180787519821659,0.3123642571122422,5.0
460,0.003153936681082145,9.3496705952297,7.168037911550329,0.3153936681082145,5.0
465,0.0031529238650669917,9.834471212866111,7.085222168689869,0.31529238650669916,5.0
470,0.0032533514833141884,8.752550421172574,7.229669962920418,0.32533514833141886,5.0
475,0.0033091409794127843,8.96402676093831,7.272837317390734,0.3309140979412784,5.0
480,0.00330379339619992,9.283831037688481,7.182159556956347,0.330379339619992,5.0
485,0.0033277982197338443,8.494433016002715,7.156555311255579,0.3327798219733844,5.0
490,0.0034296565412772497,9.084169487175668,7.297141577185638,0.34296565412772495,5.0
495,0.003470514402678623,10.293193445743592,7.306346110902364,0.34705144026786233,5.0
500,0.003516235977067645,9.5619076726859,7.325491618890927,0.3516235977067645,5.0
505,0.003542053884599023,9.018220002201227,7.303203885771182,0.3542053884599023,5.0
510,0.003608718630579205,9.973291054712464,7.364731899141235,0.3608718630579205,5.0
515,0.0036438482141398455,9.125710721292805,7.36130952351484,0.36438482141398454,5.0
520,0.0037410099733762013,9.151382647877488,7.482019946752402,0.37410099733762014,5.0
525,0.0037746210982527403,9.375804213048177,7.474497224262852,0.377462109825274,5.0
530,0.0038026744111258155,9.497697576286114,7.456224335540815,0.38026744111258154,5.0
535,0.0038136077194421926,10.150400907388155,7.4050635328974606,0.38136077194421925,5.0
540,0.0038716339375194577,9.56144631251643,7.445449879845111,0.38716339375194575,5.0
545,0.003959344771587875,9.95753266533946,7.54160908873881,0.39593447715878755,5.0
550,0.003997537882145612,10.135020446237599,7.542524305935118,0.39975378821456126,5.0
555,0.0039993649823418164,9.792783310937585,7.47544856512489,0.39993649823418165,5.0
560,0.004147245749772878,10.47549456577202,7.680084721801627,0.4147245749772878,5.0
565,0.004121184976980085,9.856595689803509,7.561807297211166,0.4121184976980085,5.0
570,0.004117522243914899,9.544644215376,7.48640407984527,0.4117522243914899,5.0
575,0.004252254073289523,10.432239418818051,7.661719050972113,0.4252254073289523,5.0
580,0.004350587744792335,9.953165964107528,7.768906687129169,0.43505877447923347,5.0
585,0.0043115484712565695,10.63601412576782,7.6310592411620695,0.43115484712565694,5.0
590,0.0044266864087255,9.530317995082074,7.766116506535964,0.44266864087255,5.0
