temperature_C,thermal_strain,cte_instantaneous_1e6_perC,cte_secant_1e6_perC,length_change_mm,heating_rate_C_min
20,0.0,7.438041905292836,7.438041905292836,0.0,5.0
25,4.009153719645314e-05,8.276756326507362,8.018307439290627,0.0040091537196453135,5.0
30,8.041796829583922e-05,8.089089356156844,8.041796829583921,0.008041796829583923,5.0
35,0.00011957315300579445,7.434049690436179,7.97154353371963,0.011957315300579445,5.0
40,0.00015922220775545971,8.177488321141169,7.961110387772986,0.015922220775545972,5.0
45,0.0002001986822378355,7.592437633715335,8.00794728951342,0.02001986822378355,5.0
50,0.0002393545300803686,8.888274097124295,7.978484336012286,0.02393545300803686,5.0
55,0.0002813091828491487,8.414115780965846,8.037405224261391,0.028130918284914867,5.0
60,0.00032364970611176554,7.92790609260962,8.091242652794138,0.032364970611176554,5.0
65,0.0003575634424635009,7.4798342214766205,7.945854276966686,0.03575634424635009,5.0
70,0.0003984341028637455,8.052884784271672,7.96868205727491,0.03984341028637455,5.0
75,0.0004419828594727449,7.132082466210725,8.036051990413545,0.04419828594727449,5.0
80,0.0004790737388023897,9.292685763408395,7.984562313373162,0.04790737388023897,5.0
85,0.0005207269180991116,8.35205565399499,8.011183355370948,0.05207269180991116,5.0
90,0.0005623614229234355,7.827647192233138,8.033734613191935,0.05623614229234355,5.0
95,0.000601356145283799,7.726217072386392,8.018081937117321,0.060135614528379906,5.0
100,0.000643003427322026,8.219244573180395,8.037542841525326,0.0643003427322026,5.0
105,0.0006787747251308614,7.552969776748979,7.985585001539546,0.06787747251308614,5.0
110,0.0007250878097566978,8.072992079444223,8.056531219518865,0.07250878097566978,5.0
115,0.0007548180215422948,7.9887392184324195,7.945452858339945,0.07548180215422948,5.0
120,0.0008061584366410837,7.753526013269865,8.061584366410838,0.08061584366410837,5.0
125,0.0008533869638967534,8.523985641498527,8.127494894254793,0.08533869638967534,5.0
130,0.0008791394039777095,8.00437947100648,7.992176399797359,0.08791394039777095,5.0
135,0.0009266743889006738,8.01303297819171,8.058038164353684,0.09266743889006737,5.0
140,0.000948694296966183,7.445418905938621,7.905785808051526,0.0948694296966183,5.0
145,0.0010047024026172407,7.8789615982737855,8.037619220937925,0.10047024026172406,5.0
150,0.0010344788090172624,8.765863100334297,7.957529300132788,0.10344788090172624,5.0
155,0.0010778091332881137,8.148072787492405,7.983771357689732,0.10778091332881137,5.0
160,0.001123620805119927,7.7311356162975144,8.025862893713764,0.1123620805119927,5.0
165,0.001164064671479757,8.174326167964914,8.028032217101773,0.1164064671479757,5.0
170,0.0012118404431021711,8.09091243583052,8.078936287347808,0.1211840443102171,5.0
175,0.0012397518228804661,7.851866317044447,7.9983988572933296,0.12397518228804662,5.0
180,0.0012737609965095013,8.186677457387255,7.961006228184383,0.12737609965095012,5.0
185,0.0013123148499036693,8.152458270633687,7.9534233327495105,0.13123148499036694,5.0
190,0.0013417744020787958,8.466406233507286,7.892790600463505,0.13417744020787958,5.0
195,0.0014046390346753859,7.917807274335971,8.026508769573633,0.1404639034675386,5.0
200,0.0014387221882600776,8.459063259937807,7.99290104588932,0.14387221882600776,5.0
205,0.0014951839612503159,8.749927009529692,8.082075466217924,0.1495183961250316,5.0
210,0.0015313679762598454,8.284426261720188,8.059831453999186,0.15313679762598453,5.0
215,0.0015550721280924858,8.165015846875256,7.974728862012749,0.1555072128092486,5.0
220,0.0015889758407669834,8.83648818975429,7.944879203834918,0.15889758407669835,5.0
225,0.0016527864184659692,8.245619246945425,8.062372773004729,0.1652786418465969,5.0
230,0.0016750976592289325,8.463328229085079,7.976655520137774,0.16750976592289324,5.0
235,0.0017257480722428953,7.612092760273829,8.026735219734396,0.17257480722428953,5.0
240,0.0017562557151570605,7.177974447534396,7.982980523441184,0.17562557151570604,5.0
245,0.0018025516346961534,8.35512330799976,8.01134059864957,0.18025516346961534,5.0
250,0.0018541062262975288,8.68631313824544,8.061331418684908,0.18541062262975289,5.0
255,0.0019146166137367841,9.128437679812885,8.147304739305463,0.1914616613736784,5.0
260,0.0019290250932490548,7.899508234665137,8.037604555204394,0.19290250932490546,5.0
