temperature_C,thermal_strain,cte_instantaneous_1e6_perC,cte_secant_1e6_perC,length_change_mm,heating_rate_C_min
20,0.0,6.2098321490203645,6.2098321490203645,0.0,5.0
25,3.153092761244624e-05,6.520515704776938,6.306185522489248,0.003153092761244624,5.0
30,6.26952439399047e-05,6.214554024499471,6.26952439399047,0.00626952439399047,5.0
35,9.521111228687848e-05,5.5595871501162915,6.347407485791898,0.009521111228687849,5.0
40,0.00012783147904003715,6.439479991266931,6.391573952001857,0.012783147904003714,5.0
45,0.00015896477872472082,6.308870020914335,6.358591148988833,0.015896477872472083,5.0
50,0.00018919502243293438,6.285386659715321,6.306500747764479,0.01891950224329344,5.0
55,0.0002207602697645894,5.89839885006388,6.307436278988269,0.02207602697645894,5.0
60,0.0002512035740517075,6.400327054017087,6.280089351292688,0.02512035740517075,5.0
65,0.0002797186056654826,6.823601388341953,6.215969014788502,0.02797186056654826,5.0
70,0.00031060935719074524,5.148107426253772,6.212187143814905,0.031060935719074523,5.0
75,0.0003446339189168827,6.4258376405679085,6.266071253034231,0.03446339189168827,5.0
80,0.0003798491568830356,6.780095703667276,6.330819281383927,0.03798491568830356,5.0
85,0.0004077142539938241,6.509716235216595,6.272526984520371,0.04077142539938241,5.0
90,0.0004439809333529237,7.2757922960929395,6.342584762184625,0.04439809333529237,5.0
95,0.00046870343673523115,5.88848749321857,6.2493791564697485,0.046870343673523114,5.0
100,0.0005073250144398388,6.170414714925626,6.341562680497986,0.050732501443983884,5.0
105,0.0005387084816361314,6.399914722736277,6.337746842778016,0.05387084816361314,5.0
110,0.0005675431210718634,6.755051654638282,6.3060346785762595,0.05675431210718634,5.0
115,0.0005988355359374522,6.452930255699019,6.303531957236339,0.059883553593745226,5.0
120,0.0006416103806020303,6.354749761495445,6.416103806020303,0.06416103806020303,5.0
125,0.0006598732740026246,7.351511101529989,6.284507371453567,0.06598732740026246,5.0
130,0.0006994111451400837,6.520172526676595,6.358283137637125,0.06994111451400838,5.0
135,0.0007297411891195684,7.100052478147038,6.345575557561464,0.07297411891195685,5.0
140,0.0007551184056456488,7.966013091244162,6.292653380380408,0.07551184056456488,5.0
145,0.0007996594469291788,6.92755082841583,6.39727557543343,0.07996594469291787,5.0
150,0.0008291960758937194,7.245455396433382,6.378431353028611,0.08291960758937195,5.0
155,0.0008458527760895368,6.320073472270729,6.2655761191817545,0.08458527760895368,5.0
160,0.0008902028731759639,7.069300411441897,6.358591951256885,0.0890202873175964,5.0
165,0.0009333065630414023,6.491742087170153,6.43659698649243,0.09333065630414022,5.0
170,0.0009640514107783216,6.818820854347495,6.4270094051888105,0.09640514107783216,5.0
175,0.0009872271251242012,7.219812378122199,6.369207258865814,0.09872271251242012,5.0
180,0.0010153677135795612,7.290994824447048,6.346048209872257,0.10153677135795612,5.0
185,0.0010735164525654001,8.362175660688331,6.506160318578183,0.10735164525654001,5.0
190,0.0011170349244389707,7.704923190346907,6.570793673170416,0.11170349244389707,5.0
195,0.0011393614175568834,6.106654539874527,6.51063667175362,0.11393614175568834,5.0
200,0.0011813319331070904,7.032607920482568,6.562955183928279,0.11813319331070904,5.0
205,0.0012119233037477743,6.514711529925853,6.550936777014996,0.12119233037477743,5.0
210,0.0012426928571010712,6.928792642739789,6.540488721584585,0.12426928571010712,5.0
215,0.0012570118180760595,7.364512260598723,6.4462144516721,0.12570118180760595,5.0
220,0.0013193073190513026,7.725078550645192,6.596536595256513,0.13193073190513024,5.0
225,0.0013435075101330583,7.205214507342879,6.553695171380772,0.13435075101330582,5.0
230,0.001378777322555096,8.131207626059384,6.565606297881409,0.1378777322555096,5.0
235,0.0014183378454950524,6.886864587319769,6.596920211604895,0.14183378454950524,5.0
240,0.00144719892223274,8.32408639428001,6.578176919239728,0.144719892223274,5.0
245,0.0014815541660861617,7.767470173524036,6.584685182605163,0.14815541660861617,5.0
250,0.0015286730330224339,7.373701299237193,6.646404491401887,0.15286730330224338,5.0
255,0.0015735677288751676,7.285088869694032,6.6960328888305005,0.15735677288751676,5.0
260,0.0015833344255430505,6.462251013768803,6.597226773096044,0.15833344255430504,5.0
265,0.0016445442558348164,7.254217036200537,6.712425534019658,0.16445442558348164,5.0
270,0.0016795136060866887,7.842418722078943,6.718054424346755,0.1679513606086689,5.0
275,0.0017263831909168467,7.517021163200985,6.770130160458223,0.17263831909168467,5.0
280,0.0017486390565432481,7.552375562914228,6.725534832858647,0.1748639056543248,5.0
285,0.0017838828446774826,8.208383724989071,6.731633376141444,0.17838828446774826,5.0
290,0.001828052694622769,8.067725240982238,6.770565535639885,0.1828052694622769,5.0
295,0.0018495343776045235,6.911348855532003,6.72557955492554,0.18495343776045234,5.0
300,0.001929736148133245,7.218074893131423,6.89191481476159,0.1929736148133245,5.0
305,0.0019338283654025186,7.662564933504045,6.785362685622872,0.19338283654025187,5.0
310,0.0020031109123371965,7.499195346223786,6.907279008059298,0.20031109123371965,5.0
315,0.002011605048670972,8.490734073916906,6.8190001649863445,0.2011605048670972,5.0
320,0.002075904129266794,7.123367284683985,6.919680430889313,0.20759041292667937,5.0
325,0.002084617804785982,8.429630616560393,6.834812474708139,0.20846178047859823,5.0
330,0.0021503828842146253,7.634392770172571,6.936718981337501,0.21503828842146253,5.0
335,0.0022034053740340597,7.787829732021307,6.994937695346221,0.22034053740340598,5.0
340,0.002218533053585944,7.62370597241196,6.9329157924560745,0.22185330535859438,5.0
345,0.0022716562953128848,8.032524565924843,6.989711677885799,0.22716562953128847,5.0
350,0.0022993109618683707,7.919571561007869,6.967608975358699,0.22993109618683708,5.0
355,0.002334058174038292,7.4082277170505435,6.967337832950125,0.2334058174038292,5.0
360,0.002378425323199519,7.773356648031679,6.995368597645644,0.23784253231995192,5.0
365,0.0024088232720368627,8.60842914732294,6.982096440686559,0.24088232720368627,5.0
370,0.0024478197089825788,7.717806621949156,6.993770597093082,0.24478197089825787,5.0
375,0.002507627468854566,8.439763511513531,7.063739348886101,0.2507627468854566,5.0
380,0.0025464555898413125,8.903179497120803,7.0734877495592015,0.25464555898413127,5.0
385,0.0026233723460829333,7.494864402077452,7.187321496117626,0.26233723460829333,5.0
390,0.002584016566790884,8.230231933746337,6.983828558894281,0.2584016566790884,5.0
395,0.0026798528376449867,8.379839694543033,7.146274233719965,0.26798528376449865,5.0
400,0.0027148659866877076,8.652477994446315,7.144384175493967,0.2714865986687708,5.0
405,0.002757154651073824,9.01752482802434,7.161440652139803,0.27571546510738243,5.0
410,0.0027671546855485207,8.751936993725204,7.095268424483387,0.2767154685548521,5.0
415,0.0028498551758243283,8.52748781149351,7.214823229935009,0.28498551758243285,5.0
420,0.0028423099838017314,9.127091471241053,7.105774959504329,0.2842309983801731,5.0
425,0.0029272130104154416,8.913944335716817,7.227686445470226,0.29272130104154415,5.0
430,0.002971182434713045,8.787590292786634,7.246786426129378,0.2971182434713045,5.0
435,0.0029782645278438567,8.48604308383311,7.1765410309490525,0.2978264527843857,5.0
440,0.0030711561787090656,8.50236077855772,7.312276615973966,0.3071156178709066,5.0
445,0.0031125940632977973,9.147805123682229,7.323750737171288,0.3112594063297797,5.0
450,0.0031386291141516512,9.368498995443492,7.299137474771283,0.31386291141516515,5.0
455,0.0031961044369978467,8.946530744676997,7.347366521834131,0.3196104436997847,5.0
460,0.0032565005779553835,9.357395431570545,7.401137677171326,0.32565005779553835,5.0
465,0.0032659261629470414,9.301591170591525,7.339159916734925,0.32659261629470415,5.0
470,0.003338543030211363,9.336047943447378,7.418984511580807,0.33385430302113633,5.0
475,0.003344653646882729,9.887863612997535,7.350887136005998,0.3344653646882729,5.0
480,0.00340511171821923,9.165215207151386,7.402416778737456,0.340511171821923,5.0
485,0.0034504153474402906,9.356041076806683,7.420248059011378,0.34504153474402904,5.0
490,0.0035050194728742136,9.164698199213905,7.457488240157901,0.35050194728742134,5.0
495,0.003501791807453066,9.91559124282935,7.3721932788485605,0.3501791807453066,5.0
500,0.003602308468260884,9.725537012120073,7.504809308876842,0.3602308468260884,5.0
505,0.0036571026110263625,10.01791046511853,7.5404177546935305,0.36571026110263627,5.0
510,0.003718914705234246,10.98760241300648,7.589621847416828,0.3718914705234246,5.0
515,0.0037672062794391627,8.917881686380127,7.610517736240733,0.37672062794391625,5.0
