temperature_C,thermal_strain,cte_instantaneous_1e6_perC,cte_secant_1e6_perC,length_change_mm,heating_rate_C_min
20,0.0,11.983488010891374,11.983488010891374,0.0,5.0
25,6.227477807823767e-05,12.144376477110816,12.454955615647535,0.0062274778078237674,5.0
30,0.0001218888965330303,13.091820097406144,12.18888965330303,0.012188889653303031,5.0
35,0.0001847990754318343,11.413351808080758,12.319938362122288,0.018479907543183433,5.0
40,0.00024581225203253247,12.848926052177209,12.290612601626624,0.024581225203253246,5.0
45,0.0003069978360344915,12.706723206850238,12.27991344137966,0.030699783603449153,5.0
50,0.000369840870107681,12.102545127553723,12.328029003589368,0.0369840870107681,5.0
55,0.00042926730764428174,12.41204999640889,12.26478021840805,0.04292673076442818,5.0
60,0.0004948905164051686,12.549210059884803,12.372262910129216,0.04948905164051686,5.0
65,0.0005523605104395999,12.778451330122216,12.274678009768886,0.05523605104395999,5.0
70,0.0006161021275572251,13.565091162577957,12.3220425511445,0.06161021275572251,5.0
75,0.0006808882612906682,12.476864287830884,12.379786568921238,0.06808882612906682,5.0
80,0.000736315839557244,12.729495746090617,12.271930659287401,0.0736315839557244,5.0
85,0.0007972917495985282,12.141974496136385,12.266026916900435,0.07972917495985282,5.0
90,0.000857243411892926,11.331632556575613,12.246334455613228,0.08572434118929259,5.0
95,0.0009240298792996359,12.595839647370092,12.320398390661811,0.09240298792996358,5.0
100,0.0009847752190308195,12.64651617588431,12.309690237885244,0.09847752190308195,5.0
105,0.0010475840132477571,12.6489572724889,12.324517802914789,0.10475840132477571,5.0
110,0.0011014707169345378,12.68752275812795,12.238563521494864,0.11014707169345378,5.0
115,0.0011773586894933612,12.123151569320715,12.393249363088012,0.11773586894933612,5.0
120,0.0012318609057483095,12.954160965641455,12.318609057483096,0.12318609057483094,5.0
125,0.00130157343655994,13.582193011133182,12.395937491047047,0.130157343655994,5.0
130,0.0013598719709268978,12.912804634779855,12.362472462971798,0.13598719709268978,5.0
135,0.001433639461577226,13.36567817661003,12.46643010067153,0.1433639461577226,5.0
140,0.0014747902674747025,13.794605822018683,12.289918895622522,0.14747902674747024,5.0
145,0.0015513958820521734,13.240215639486072,12.411167056417387,0.15513958820521734,5.0
150,0.0016033258994794675,12.593017653017156,12.333276149842058,0.16033258994794675,5.0
155,0.0016710428799938443,12.885892311434624,12.37809540736181,0.16710428799938443,5.0
160,0.0017354534421650252,12.707421801094965,12.396096015464465,0.17354534421650253,5.0
165,0.0018042968443231586,12.745942587550346,12.443426512573508,0.18042968443231586,5.0
170,0.0018576972344733905,13.113386675947462,12.384648229822604,0.18576972344733905,5.0
175,0.0019362434787309774,13.091722100786741,12.491893411167597,0.19362434787309774,5.0
180,0.002007076766812963,12.488770453456487,12.544229792581017,0.2007076766812963,5.0
185,0.0020587607864418,13.572718564300247,12.477338099647273,0.20587607864417998,5.0
190,0.0021272274813715335,13.390955442474775,12.513102831597257,0.21272274813715336,5.0
195,0.0022097425545475934,13.789486007669655,12.627100311700532,0.22097425545475935,5.0
200,0.0022652776346923763,13.39888422833841,12.58487574829098,0.22652776346923764,5.0
205,0.00233911589170623,13.328358929937467,12.64386968489854,0.233911589170623,5.0
210,0.002405850914689713,14.321686241090088,12.662373235209015,0.2405850914689713,5.0
215,0.002461343690765276,13.260772725975796,12.622275337257825,0.2461343690765276,5.0
220,0.0025309471383146284,13.961567738915992,12.654735691573142,0.2530947138314628,5.0
225,0.002604048114284935,13.998603686823044,12.702673728219196,0.26040481142849353,5.0
230,0.002682768407524967,13.061083022351308,12.775087654880796,0.2682768407524967,5.0
235,0.002733321621468546,14.15925845698666,12.713123820783935,0.2733321621468546,5.0
240,0.0028298128154012657,14.21034112121355,12.862785524551208,0.2829812815401266,5.0
245,0.0028753380179570476,13.979764492826394,12.779280079809102,0.28753380179570476,5.0
250,0.0029228804300849547,13.716970368248933,12.708175782978063,0.2922880430084955,5.0
255,0.003027329151412424,13.82211854264624,12.882251708137973,0.3027329151412424,5.0
260,0.0030822761998964606,14.92772852215865,12.842817499568586,0.30822761998964604,5.0
265,0.0031594032969033607,13.632207622191181,12.895523660830044,0.3159403296903361,5.0
270,0.003248281056629118,14.030663055628224,12.993124226516473,0.3248281056629118,5.0
275,0.0032862449967435182,14.683758472427822,12.88723528134713,0.3286244996743518,5.0
280,0.003356078146112855,13.617710094395134,12.907992869664827,0.3356078146112855,5.0
285,0.003447291188142686,13.824247678878416,13.008645992991267,0.3447291188142686,5.0
290,0.0035099582703285778,13.022078879300853,12.9998454456614,0.35099582703285775,5.0
295,0.0035796628790729364,14.287637886325395,13.016955923901586,0.3579662879072936,5.0
300,0.0036686019642928522,14.385660172663405,13.102149872474474,0.36686019642928525,5.0
305,0.0037255687670342485,13.768390183380195,13.072171112400872,0.37255687670342486,5.0
310,0.003783436045488486,14.347355610655695,13.046331191339608,0.37834360454884863,5.0
315,0.0038872144571011212,14.94655214058873,13.176998159664818,0.38872144571011213,5.0
320,0.003932056061228277,14.807421907207608,13.106853537427591,0.39320560612282773,5.0
325,0.004050451279618169,14.093213045073618,13.280168129895635,0.4050451279618169,5.0
330,0.004083552024773489,15.276930055300559,13.172748467011255,0.40835520247734886,5.0
335,0.004168592023450644,14.564050454023397,13.233625471271884,0.4168592023450644,5.0
340,0.004240072825204721,14.680635264626215,13.250227578764752,0.42400728252047204,5.0
345,0.004324233924973948,15.663080141427555,13.305335153765995,0.4324233924973948,5.0
350,0.004377199301540667,15.393887098483404,13.264240307698989,0.4377199301540667,5.0
355,0.004478706390663676,15.871678206452618,13.36927280795127,0.4478706390663676,5.0
360,0.004572977622871759,15.649225185447845,13.44993418491694,0.4572977622871759,5.0
365,0.004612490422354691,15.781317037667955,13.369537456100552,0.4612490422354691,5.0
370,0.0047001874909770236,14.906958031552852,13.42910711707721,0.47001874909770236,5.0
375,0.004788851180159387,16.035751588252392,13.489721634251794,0.4788851180159387,5.0
380,0.004849108210008198,16.156408230228323,13.46974502780055,0.4849108210008198,5.0
385,0.004947755268791704,16.301287859891445,13.555493887100559,0.4947755268791704,5.0
390,0.005033754010782884,16.67075361332367,13.60474056968347,0.5033754010782884,5.0
395,0.005132519337353412,16.697587776864758,13.686718232942432,0.5132519337353412,5.0
400,0.0052056655254128295,15.993752298483066,13.699119803717972,0.5205665525412829,5.0
405,0.005274567200194725,16.506390688234447,13.700174545960326,0.5274567200194725,5.0
410,0.005327762254770585,16.16442760768984,13.660928858386114,0.5327762254770585,5.0
415,0.005406074079284236,16.925032932854894,13.686263491858824,0.5406074079284235,5.0
420,0.005489251584073954,16.70094909360322,13.723128960184884,0.5489251584073954,5.0
425,0.00560529685188035,16.634458748784112,13.84023914044531,0.560529685188035,5.0
430,0.005666521702749353,16.90424052269322,13.82078464085208,0.5666521702749353,5.0
435,0.0057761953854109935,16.838468129767453,13.918543097375888,0.5776195385410994,5.0
440,0.005876168751203161,17.793593564755344,13.990877979055144,0.587616875120316,5.0
445,0.005946612703105464,17.88184110807575,13.992029889659916,0.5946612703105464,5.0
450,0.0060183231941657684,17.692000661009963,13.9961004515483,0.6018323194165769,5.0
455,0.006142652693154141,16.838341165430673,14.121040673917564,0.6142652693154141,5.0
460,0.006195729554352252,17.96427406947354,14.081203532618755,0.6195729554352252,5.0
465,0.00626457045241916,17.94625544326827,14.077686409930696,0.626457045241916,5.0
470,0.006374581366680029,18.229230700934018,14.165736370400065,0.6374581366680029,5.0
475,0.0064928215986866065,17.87657137800974,14.269937579531003,0.6492821598686607,5.0
480,0.006537137392792068,18.239043672779882,14.211168245200147,0.6537137392792068,5.0
485,0.006635296702837055,18.218684296374725,14.269455274918396,0.6635296702837055,5.0
490,0.00673150694429137,18.062897822234344,14.322355200619935,0.673150694429137,5.0
