temperature_C,thermal_strain,cte_instantaneous_1e6_perC,cte_secant_1e6_perC,length_change_mm,heating_rate_C_min
20,0.0,8.67361260002355,8.67361260002355,0.0,5.0
25,4.346039333691327e-05,8.99502175887748,8.692078667382654,0.0043460393336913275,5.0
30,8.599731283060284e-05,7.2830819514009075,8.599731283060285,0.008599731283060283,5.0
35,0.00012807306726354272,9.256258194219788,8.53820448423618,0.012807306726354273,5.0
40,0.00017082820765180904,8.562397522475425,8.541410382590453,0.017082820765180903,5.0
45,0.0002150174861471044,9.248071907559464,8.600699445884175,0.02150174861471044,5.0
50,0.00025973517997056377,8.796240560673064,8.657839332352125,0.025973517997056376,5.0
55,0.00030281340077689006,9.040819783556392,8.651811450768287,0.030281340077689005,5.0
60,0.00034514905956832765,9.14853488074736,8.62872648920819,0.034514905956832764,5.0
65,0.00038633739707156465,8.821293405623697,8.585275490479214,0.038633739707156466,5.0
70,0.00043247287525705633,9.36033306977899,8.649457505141127,0.043247287525705634,5.0
75,0.00047393517199830837,9.095364873699355,8.61700312724197,0.047393517199830835,5.0
80,0.0005216255297566629,8.65724422054612,8.693758829277716,0.052162552975666285,5.0
85,0.0005561486804940704,8.784676894193177,8.556133546062622,0.05561486804940704,5.0
90,0.0005998316566010393,8.101638966203424,8.569023665729134,0.05998316566010393,5.0
95,0.0006438846684905008,9.642971642764284,8.585128913206676,0.06438846684905007,5.0
100,0.0006903128898629586,8.23677416767586,8.628911123286981,0.06903128898629586,5.0
105,0.0007363480968504909,8.664239912827425,8.662918786476364,0.0736348096850491,5.0
110,0.0007730119927788663,8.261367194543233,8.589022141987403,0.07730119927788663,5.0
115,0.0008159805569771916,8.746041584022013,8.589269020812543,0.08159805569771916,5.0
120,0.0008540677257715141,9.162595102562275,8.54067725771514,0.0854067725771514,5.0
125,0.0009058419829111332,9.305983133165363,8.627066503915554,0.09058419829111332,5.0
130,0.0009468420193046061,7.5899156902805665,8.607654720950965,0.09468420193046061,5.0
135,0.0009779807102770508,8.712633391314295,8.504180089365658,0.09779807102770507,5.0
140,0.0010373162889326909,8.794081014626697,8.644302407772424,0.10373162889326909,5.0
145,0.0010819872782742612,8.65079883834082,8.65589822619409,0.10819872782742612,5.0
150,0.0011248092937165498,7.921886150258822,8.652379182434998,0.11248092937165498,5.0
155,0.0011635404850371864,8.83682195094663,8.618818407682863,0.11635404850371864,5.0
160,0.0012160803870255128,8.82427130791949,8.686288478753664,0.12160803870255128,5.0
165,0.0012487351919077067,9.291626474911837,8.611966840742804,0.12487351919077067,5.0
170,0.0012885251384113189,8.849575014984008,8.590167589408791,0.1288525138411319,5.0
175,0.0013371656421237487,9.012769487516787,8.626875110475797,0.13371656421237488,5.0
180,0.00136699886028308,9.065683317168302,8.54374287676925,0.136699886028308,5.0
185,0.0014228516796532026,8.264957662542255,8.623343513049713,0.14228516796532026,5.0
190,0.00144454600747402,9.127060249440648,8.49732945572953,0.144454600747402,5.0
195,0.0015053719112780208,7.9804999923672275,8.602125207302976,0.1505371911278021,5.0
200,0.0015438139608585828,9.018976398516124,8.576744226992126,0.15438139608585827,5.0
205,0.0015909403661799773,8.733633651388143,8.599677655026904,0.15909403661799773,5.0
210,0.001628303062938984,9.920735475306536,8.570016120731495,0.1628303062938984,5.0
215,0.001684767860543743,8.572296387843702,8.639835182275606,0.1684767860543743,5.0
220,0.0017208540982888698,8.250432116273052,8.60427049144435,0.17208540982888698,5.0
225,0.0017607544142526537,8.354791696020314,8.589045923183676,0.17607544142526538,5.0
230,0.0018176812563783324,9.491228458606018,8.655625030373011,0.18176812563783323,5.0
235,0.0018525811887247516,9.231632818256031,8.61665669174303,0.18525811887247515,5.0
240,0.001878789787392624,8.378385401350785,8.539953579057382,0.1878789787392624,5.0
245,0.0019452592289560843,8.893231565481932,8.645596573138151,0.19452592289560844,5.0
250,0.0019634210010084675,9.171324572523307,8.536613047862902,0.19634210010084674,5.0
255,0.002026773783635617,8.865187659362977,8.624569292066454,0.20267737836356167,5.0
260,0.0020646886292158355,9.019519254734709,8.602869288399315,0.20646886292158356,5.0
265,0.002134995135032376,9.121146515828075,8.714265857275006,0.21349951350323762,5.0
270,0.0021743195760244834,9.509189177792221,8.697278304097933,0.21743195760244835,5.0
275,0.0022224986347636464,9.1320307994531,8.71568092064175,0.22224986347636463,5.0
280,0.0022516748339060245,8.635387129639536,8.660287822715478,0.22516748339060244,5.0
285,0.002286162408336821,9.259479273543642,8.627027955988003,0.2286162408336821,5.0
290,0.0023311134588117747,9.434281668022196,8.633753551154722,0.23311134588117746,5.0
295,0.002397066659023083,8.457763836460632,8.71660603281121,0.2397066659023083,5.0
300,0.0024301372129271357,8.697381793810543,8.67906147473977,0.24301372129271356,5.0
305,0.0024825746058977213,9.717107469493966,8.710788090869197,0.24825746058977213,5.0
310,0.0025414418478902456,8.437242021025014,8.763592578931881,0.25414418478902456,5.0
315,0.0025641047112941436,9.054828643941079,8.691880377268284,0.25641047112941434,5.0
320,0.002609886053213208,9.2018447643051,8.69962017737736,0.26098860532132084,5.0
325,0.002672785307440708,10.82109397001637,8.763230516199043,0.26727853074407076,5.0
330,0.0027194240875981377,8.634676943624278,8.772335766445606,0.2719424087598138,5.0
335,0.0027393282196426986,9.664530004909832,8.696280062357774,0.2739328219642699,5.0
340,0.0028282011483087488,9.121356587480536,8.83812858846484,0.2828201148308749,5.0
345,0.0028567746168510245,9.353478862913631,8.790075744156999,0.28567746168510244,5.0
350,0.0029135182882081773,9.41489612866946,8.828843297600537,0.2913518288208177,5.0
355,0.0029734576941760613,9.556207824633706,8.875993116943466,0.29734576941760615,5.0
360,0.003031533769810773,8.809736496353967,8.916275793561097,0.3031533769810773,5.0
365,0.0030705602387775402,9.607523343121155,8.900174605152289,0.30705602387775405,5.0
370,0.0030574527497556603,9.062863184138545,8.735579285016172,0.30574527497556603,5.0
375,0.003165067284439823,9.685855762439951,8.915682491379783,0.3165067284439823,5.0
380,0.0031895344446044244,8.580620463203147,8.859817901678957,0.31895344446044244,5.0
385,0.0032328531883558916,10.235884781153793,8.857132022892854,0.32328531883558914,5.0
390,0.0032472653711963268,9.661335775715308,8.776392895125207,0.3247265371196327,5.0
395,0.003317202554055281,9.082114111933988,8.84587347748075,0.3317202554055281,5.0
400,0.003363697125454517,11.010270161297724,8.851834540669781,0.3363697125454517,5.0
405,0.0034378089018223135,9.346262646601732,8.929373770967048,0.34378089018223135,5.0
410,0.0035256932534122056,9.882387927477673,9.040239111313348,0.35256932534122054,5.0
415,0.003523196156907351,10.573294632094022,8.919483941537598,0.3523196156907351,5.0
420,0.0035503431198559846,9.89713430467817,8.875857799639961,0.3550343119855985,5.0
425,0.003616687021728434,10.243714918503636,8.930091411675146,0.3616687021728434,5.0
430,0.003640212632347737,9.611820513002007,8.878567395970089,0.3640212632347737,5.0
435,0.003707914598662625,10.373675567740742,8.934733972681025,0.3707914598662625,5.0
440,0.0037871991853651436,10.970020421262294,9.017140917536056,0.3787199185365144,5.0
445,0.003834076181680259,10.692184668186048,9.02135572160061,0.3834076181680259,5.0
450,0.0038686958373882674,9.437084823099152,8.996967063693646,0.38686958373882674,5.0
455,0.003921043728251884,9.795884490099333,9.01389362816525,0.3921043728251884,5.0
460,0.003994997978742563,10.404685765338108,9.079540860778552,0.39949979787425627,5.0
465,0.004045520027557897,10.349192616515131,9.09105624170314,0.40455200275578973,5.0
470,0.004069336810737141,10.610063807778982,9.04297069052698,0.40693368107371414,5.0
475,0.004109631111595116,9.331792983099598,9.032156289220035,0.41096311115951156,5.0
480,0.004138152925358627,9.571873857685198,8.995984620344842,0.41381529253586274,5.0
485,0.00419516103156903,9.378377969143115,9.021851680793612,0.41951610315690296,5.0
490,0.0043015990615917305,10.29493169309322,9.152338428918576,0.43015990615917304,5.0
495,0.004329379970240363,10.195333026943963,9.11448414787445,0.43293799702403635,5.0
500,0.004394157700142398,10.429287394221985,9.154495208629996,0.4394157700142398,5.0
505,0.004400012922963708,10.901887008783,9.072191593739603,0.4400012922963708,5.0
510,0.0044941611265834,9.727063778237977,9.171757401190613,0.44941611265834003,5.0
515,0.004512937557937407,11.00388579144772,9.117045571590722,0.4512937557937407,5.0
520,0.004526913073740768,10.413052034236296,9.053826147481537,0.4526913073740768,5.0
525,0.0046334195109575425,9.693866458550898,9.175088140509985,0.46334195109575427,5.0
530,0.00468381302000051,10.505966873913406,9.183947098040216,0.468381302000051,5.0
535,0.004691816437305324,10.103009365606116,9.110323179233639,0.46918164373053234,5.0
540,0.004772817846441533,10.67678886138033,9.178495858541408,0.4772817846441533,5.0
545,0.004846804543064343,10.475851763924307,9.232008653455892,0.4846804543064343,5.0
550,0.004917548806912409,10.997726332850544,9.278393975306432,0.4917548806912409,5.0
555,0.0049210429612057014,10.63277454611421,9.198211142440563,0.49210429612057016,5.0
560,0.00498876511574071,10.409261646333588,9.238453918038351,0.498876511574071,5.0
565,0.005026069863743574,10.07469816897861,9.222146538979034,0.5026069863743574,5.0
570,0.005045253994801439,10.562635067640397,9.173189081457162,0.5045253994801439,5.0
575,0.005122603923067753,10.05190031226691,9.229916978500457,0.5122603923067753,5.0
580,0.005240560250238449,11.410096450956466,9.35814330399723,0.5240560250238449,5.0
585,0.005303014091928006,10.106290751690393,9.385865649430098,0.5303014091928006,5.0
590,0.005305263420333482,11.182692399744955,9.307479684795581,0.5305263420333481,5.0
595,0.005403668265180997,11.112180571047288,9.397683939445212,0.5403668265180998,5.0
600,0.005406626642516034,9.800611786401864,9.321770073303506,0.5406626642516034,5.0
605,0.005519567220459044,11.252031623835576,9.435157641810331,0.5519567220459044,5.0
610,0.0054860554702582465,11.442206111477555,9.298399102132622,0.5486055470258246,5.0
615,0.005552272699194969,11.159303399728413,9.331550754949527,0.5552272699194969,5.0
620,0.005677894787598536,10.726608232561075,9.463157979330893,0.5677894787598536,5.0
625,0.005673500922603274,10.437632507774383,9.377687475377313,0.5673500922603274,5.0
630,0.005776992479614581,11.289781444018962,9.470479474778001,0.5776992479614581,5.0
635,0.005833374305318835,11.677711864106076,9.485161472063146,0.5833374305318835,5.0
640,0.005838471560559343,10.672668329879574,9.416889613805393,0.5838471560559343,5.0
645,0.005887645565694294,10.498558307429914,9.42023290511087,0.5887645565694294,5.0
650,0.006008422172090824,10.458060695251516,9.537178050937817,0.6008422172090824,5.0
655,0.005998204617807824,10.622871105410312,9.445991524106809,0.5998204617807824,5.0
