temperature_C,thermal_strain,cte_instantaneous_1e6_perC,cte_secant_1e6_perC,length_change_mm,heating_rate_C_min
20,0.0,12.390011119853822,12.390011119853822,0.0,5.0
25,6.456185869288501e-05,12.512020236239442,12.912371738577,0.0064561858692885,5.0
30,0.00012867593097359945,13.33831332941281,12.867593097359945,0.012867593097359945,5.0
35,0.00019313726252435506,12.770057254675466,12.87581750162367,0.019313726252435506,5.0
40,0.0002563121878000307,13.033938563323415,12.815609390001535,0.02563121878000307,5.0
45,0.00032204066855514023,13.433423728755786,12.88162674220561,0.032204066855514024,5.0
50,0.00038696326545871733,12.833381951283483,12.898775515290579,0.03869632654587173,5.0
55,0.00045214057717802853,13.984072694071207,12.91830220508653,0.045214057717802854,5.0
60,0.0005153479499578522,12.550275270783118,12.883698748946305,0.05153479499578521,5.0
65,0.0005818018008904443,13.00935116172035,12.92892890867654,0.05818018008904443,5.0
70,0.0006462673769300359,13.070542422429941,12.925347538600718,0.06462673769300359,5.0
75,0.0007081665812453014,12.828356159922867,12.875756022641843,0.07081665812453014,5.0
80,0.0007708175741686132,12.805765562854848,12.846959569476887,0.07708175741686132,5.0
85,0.000843683366376524,12.908791166760487,12.979744098100369,0.08436833663765239,5.0
90,0.0009026097298000232,12.693692748309038,12.894424711428904,0.09026097298000232,5.0
95,0.0009670910756137707,12.82209347488058,12.894547674850275,0.09670910756137707,5.0
100,0.001026567289640433,12.66517463437453,12.832091120505414,0.1026567289640433,5.0
105,0.0010969843546389476,12.350204015952706,12.905698289869973,0.10969843546389477,5.0
110,0.0011549815269914986,12.418472556045161,12.833128077683318,0.11549815269914987,5.0
115,0.0012220268297012166,13.857092721844628,12.863440312644384,0.12220268297012166,5.0
120,0.0012929433786657886,13.101007644599848,12.929433786657887,0.12929433786657885,5.0
125,0.0013582237459422864,13.559549717042495,12.935464247069396,0.13582237459422863,5.0
130,0.0014173113327007514,13.67834461164225,12.88464847909774,0.14173113327007514,5.0
135,0.0014971836596885586,13.83576147260528,13.0189883451179,0.14971836596885585,5.0
140,0.001555172203152092,13.196755837543153,12.959768359600767,0.1555172203152092,5.0
145,0.0016307336828999305,12.978948178601224,13.045869463199443,0.16307336828999305,5.0
150,0.0016910414002204563,13.881284174893212,13.008010770926587,0.16910414002204563,5.0
155,0.0017433926987636846,12.58494467606714,12.914019990842108,0.17433926987636847,5.0
160,0.0018236753181171976,13.127270998548877,13.026252272265697,0.18236753181171975,5.0
165,0.001889640671569077,13.705247605778823,13.032004631510876,0.1889640671569077,5.0
170,0.0019770763296943356,13.45563332154265,13.180508864628903,0.19770763296943356,5.0
