temperature_C,thermal_strain,cte_instantaneous_1e6_perC,cte_secant_1e6_perC,length_change_mm,heating_rate_C_min
20,0.0,7.71848689082905,7.71848689082905,0.0,5.0
25,4.1107116258370794e-05,7.81670034341807,8.221423251674159,0.00411071162583708,5.0
30,8.235707677157632e-05,9.004038020353214,8.235707677157633,0.008235707677157632,5.0
35,0.00012381804759779123,7.921032119192167,8.254536506519415,0.012381804759779123,5.0
40,0.0001650895895772951,8.629289177422354,8.254479478864756,0.01650895895772951,5.0
45,0.00020417344779889048,7.895674105990124,8.16693791195562,0.02041734477988905,5.0
50,0.00024627161751579317,8.219012668709013,8.209053917193105,0.024627161751579318,5.0
55,0.0002862527677463577,8.293789127377938,8.178650507038792,0.028625276774635774,5.0
60,0.00033030666404790455,8.36753132716371,8.257666601197613,0.03303066640479045,5.0
65,0.0003685304586589178,8.880328380256191,8.189565747975951,0.03685304586589178,5.0
70,0.0004084588144294488,8.110008498429083,8.169176288588975,0.040845881442944876,5.0
75,0.0004520093033405705,7.409842577426,8.218350969828554,0.04520093033405705,5.0
80,0.0004918366282545955,8.184224344552842,8.197277137576593,0.04918366282545955,5.0
85,0.0005299213408346524,8.49511799174892,8.152636012840807,0.052992134083465245,5.0
90,0.0005696813187846011,7.7458805842140315,8.13830455406573,0.05696813187846011,5.0
95,0.0006169455935663035,8.448457163749355,8.225941247550713,0.061694559356630346,5.0
100,0.0006569048847379212,8.882414972196024,8.211311059224016,0.06569048847379212,5.0
105,0.000693846704812845,7.285780042227235,8.162902409562882,0.06938467048128451,5.0
110,0.0007471833826595769,8.352571356582544,8.30203758510641,0.07471833826595768,5.0
115,0.0007735155602249672,7.700236805280894,8.142269054999655,0.07735155602249673,5.0
120,0.0008276405116998474,8.685924853772693,8.276405116998474,0.08276405116998474,5.0
125,0.0008690646034315436,8.329454377889839,8.276805746967081,0.08690646034315436,5.0
130,0.0009047344280829135,8.021704767548067,8.224858437117396,0.09047344280829135,5.0
135,0.0009377629519569603,8.362779858853946,8.154460451799654,0.09377629519569602,5.0
140,0.000980936202615829,7.491300713357205,8.174468355131909,0.0980936202615829,5.0
145,0.0010150808108390025,8.592428515116442,8.12064648671202,0.10150808108390025,5.0
150,0.0010538724044591682,7.454935764775356,8.106710803532064,0.10538724044591681,5.0
155,0.0011089499878764232,9.202461084313677,8.214444354640172,0.11089499878764232,5.0
160,0.0011502939081144458,7.8971911815343185,8.216385057960327,0.11502939081144457,5.0
165,0.001181393686079344,8.651585017123264,8.147542662616164,0.11813936860793439,5.0
170,0.001235453284865259,8.126867630504437,8.23635523243506,0.12354532848652591,5.0
175,0.001263163405227468,7.594853188354973,8.149441324048182,0.1263163405227468,5.0
180,0.0013208207836726057,9.009523841136739,8.255129897953786,0.13208207836726057,5.0
185,0.0013505559272373284,8.987276274398512,8.18518743780199,0.13505559272373285,5.0
190,0.0013911896296201086,8.231593767115276,8.18346840953005,0.13911896296201084,5.0
195,0.0014489768146495698,8.652734957854134,8.279867512283257,0.144897681464957,5.0
200,0.0014716511015778774,9.199338149340292,8.17583945321043,0.14716511015778774,5.0
205,0.001524092158793572,8.530663508368294,8.238335993478767,0.15240921587935718,5.0
210,0.001562443091953455,8.428829906533949,8.22338469449187,0.1562443091953455,5.0
215,0.001607365547973354,8.088553046679545,8.2429002460172,0.1607365547973354,5.0
