temperature_C,thermal_strain,cte_instantaneous_1e6_perC,cte_secant_1e6_perC,length_change_mm,heating_rate_C_min
20,0.0,14.397689660623714,14.397689660623714,0.0,5.0
25,6.946797797041064e-05,14.208245179782296,13.893595594082129,0.0069467977970410644,5.0
30,0.00013728284358712042,12.982036289682389,13.728284358712044,0.013728284358712043,5.0
35,0.00020633128039506123,13.80273073658976,13.755418693004081,0.02063312803950612,5.0
40,0.00027547305654883174,14.707906916930998,13.773652827441587,0.027547305654883173,5.0
45,0.00034465508444829853,13.84937411771111,13.78620337793194,0.03446550844482985,5.0
50,0.00041498908012348147,14.112780805635433,13.832969337449383,0.041498908012348144,5.0
55,0.0004845665507759896,15.16567156627783,13.844758593599703,0.04845665507759896,5.0
60,0.0005534757218279612,14.084946547806664,13.83689304569903,0.05534757218279612,5.0
65,0.0006193104754401829,12.875010006952927,13.76245500978184,0.061931047544018285,5.0
70,0.0006861484564784742,14.13988461872268,13.722969129569483,0.06861484564784742,5.0
75,0.000760733679441302,14.140016348856674,13.83152144438731,0.07607336794413021,5.0
80,0.0008247394404372307,13.406565053768723,13.745657340620513,0.08247394404372307,5.0
85,0.0009021175885592491,13.97333250423041,13.878732131680756,0.09021175885592492,5.0
90,0.0009570616952212212,14.230242880793464,13.672309931731732,0.09570616952212213,5.0
95,0.0010358129168818342,13.032361470889747,13.81083889175779,0.10358129168818342,5.0
100,0.001102203748769545,14.129287109582531,13.777546859619312,0.1102203748769545,5.0
105,0.001170011599343847,13.311554384291851,13.764842345221728,0.1170011599343847,5.0
110,0.0012453144986245561,15.032029385229436,13.836827762495068,0.12453144986245561,5.0
115,0.0013013954787349726,13.555957639552584,13.698899776157605,0.13013954787349727,5.0
120,0.0013845026029749487,14.538410241419587,13.845026029749487,0.13845026029749488,5.0
125,0.0014575654816917506,14.063370522187833,13.88157601611191,0.14575654816917505,5.0
130,0.0015351180374180659,14.569195486513944,13.955618521982418,0.1535118037418066,5.0
135,0.0015958650858340047,13.818185160808651,13.87708770290439,0.15958650858340048,5.0
140,0.0016641559859977746,14.1047072922548,13.867966549981455,0.16641559859977745,5.0
145,0.0017372967970044715,13.594546581255194,13.898374376035772,0.17372967970044714,5.0
150,0.0018149073265882846,15.180760137991303,13.96082558914065,0.18149073265882845,5.0
155,0.0018771517492925294,14.893576089043558,13.904827772537255,0.18771517492925294,5.0
160,0.0019534902977064337,13.893797083091028,13.953502126474527,0.19534902977064336,5.0
165,0.002029210238051453,13.849102453504823,13.994553365872092,0.20292102380514532,5.0
170,0.002113292965832414,15.603673940124468,14.088619772216095,0.21132929658324143,5.0
175,0.0021690908438974006,15.087468465511787,13.994134476757422,0.21690908438974005,5.0
180,0.0022541545546990774,14.74624256556378,14.088465966869235,0.22541545546990774,5.0
185,0.0023214074820336506,15.46122976605092,14.069136254749399,0.23214074820336505,5.0
190,0.0023836036358625226,15.735026633323837,14.021197858014839,0.23836036358625226,5.0
195,0.002465952101875564,15.262157925301887,14.091154867860364,0.2465952101875564,5.0
200,0.0025389204824100547,14.541100572357989,14.105113791166971,0.2538920482410055,5.0
205,0.002615707270526628,15.263797605020113,14.138958219062854,0.2615707270526628,5.0
210,0.0026999071044185832,13.924167399577996,14.210037391676753,0.26999071044185835,5.0
215,0.0027659821839211883,15.087908922895371,14.18452402010866,0.27659821839211884,5.0
220,0.0028481697354690917,15.88665766824859,14.240848677345458,0.28481697354690916,5.0
225,0.0029330940100943544,14.387090523316175,14.307775658996851,0.2933094010094354,5.0
