id,value
1.000000,0.000577
2.000000,0.001031
3.000000,0.001432
4.000000,0.001751
5.000000,0.001966
6.000000,0.002066
7.000000,0.002051
8.000000,0.001932
9.000000,0.001731
10.000000,0.001477
11.000000,0.001205
12.000000,0.000952
13.000000,0.000751
14.000000,0.000632
15.000000,0.000617
16.000000,0.000717
17.000000,0.000932
18.000000,0.001251
19.000000,0.001652
20.000000,0.002105
21.000000,0.000657
22.000000,0.000975
23.000000,0.001261
24.000000,0.001496
25.000000,0.001667
26.000000,0.001767
27.000000,0.001796
28.000000,0.001761
29.000000,0.001675
30.000000,0.001557
31.000000,0.001427
32.000000,0.001308
33.000000,0.001222
34.000000,0.001187
35.000000,0.001216
36.000000,0.001316
37.000000,0.001487
38.000000,0.001722
39.000000,0.002008
40.000000,0.002327
41.000000,0.000720
42.000000,0.000820
43.000000,0.000920
44.000000,0.001020
45.000000,0.001120
46.000000,0.001220
47.000000,0.001320
48.000000,0.001420
49.000000,0.001520
50.000000,0.001620
51.000000,0.001720
52.000000,0.001820
53.000000,0.001920
54.000000,0.002020
55.000000,0.002120
56.000000,0.002220
57.000000,0.002320
58.000000,0.002420
59.000000,0.002520
60.000000,0.002620
61.000000,0.001373
62.000000,0.001254
63.000000,0.001168
64.000000,0.001133
65.000000,0.001162
66.000000,0.001262
67.000000,0.001433
68.000000,0.001668
69.000000,0.001954
70.000000,0.002273
71.000000,0.002603
72.000000,0.002922
73.000000,0.003207
74.000000,0.003443
75.000000,0.003614
76.000000,0.003714
77.000000,0.003743
78.000000,0.003707
79.000000,0.003622
80.000000,0.003503
81.000000,0.003890
82.000000,0.003636
83.000000,0.003435
84.000000,0.003317
85.000000,0.003302
86.000000,0.003402
87.000000,0.003617
88.000000,0.003935
89.000000,0.004336
90.000000,0.004790
91.000000,0.005262
92.000000,0.005716
93.000000,0.006117
94.000000,0.006435
95.000000,0.006650
96.000000,0.006750
97.000000,0.006735
98.000000,0.006617
99.000000,0.006416
100.000000,0.006162
101.000000,0.004040
102.000000,0.003786
103.000000,0.003585
104.000000,0.003467
105.000000,0.003452
106.000000,0.003552
107.000000,0.003767
108.000000,0.004085
109.000000,0.004486
110.000000,0.004940
111.000000,0.005412
112.000000,0.005866
113.000000,0.006267
114.000000,0.006585
115.000000,0.006800
116.000000,0.006900
117.000000,0.006885
118.000000,0.006767
119.000000,0.006566
120.000000,0.006312
121.000000,0.001823
122.000000,0.001704
123.000000,0.001618
124.000000,0.001583
125.000000,0.001612
126.000000,0.001712
127.000000,0.001883
128.000000,0.002118
129.000000,0.002404
130.000000,0.002723
131.000000,0.003053
132.000000,0.003372
133.000000,0.003657
134.000000,0.003893
135.000000,0.004064
136.000000,0.004164
137.000000,0.004193
138.000000,0.004157
139.000000,0.004072
140.000000,0.003953
141.000000,0.001470
142.000000,0.001570
143.000000,0.001670
144.000000,0.001770
145.000000,0.001870
146.000000,0.001970
147.000000,0.002070
148.000000,0.002170
149.000000,0.002270
150.000000,0.002370
151.000000,0.002470
152.000000,0.002570
153.000000,0.002670
154.000000,0.002770
155.000000,0.002870
156.000000,0.002970
157.000000,0.003070
158.000000,0.003170
159.000000,0.003270
160.000000,0.003370
161.000000,0.001707
162.000000,0.002025
163.000000,0.002311
164.000000,0.002546
165.000000,0.002717
166.000000,0.002817
167.000000,0.002846
168.000000,0.002811
169.000000,0.002725
170.000000,0.002607
171.000000,0.002477
172.000000,0.002358
173.000000,0.002272
174.000000,0.002237
175.000000,0.002266
176.000000,0.002366
177.000000,0.002537
178.000000,0.002772
179.000000,0.003058
180.000000,0.003377
181.000000,0.001927
182.000000,0.002381
183.000000,0.002782
184.000000,0.003101
185.000000,0.003316
186.000000,0.003416
187.000000,0.003401
188.000000,0.003282
189.000000,0.003081
190.000000,0.002827
191.000000,0.002555
192.000000,0.002302
193.000000,0.002101
194.000000,0.001982
195.000000,0.001967
196.000000,0.002067
197.000000,0.002282
198.000000,0.002601
199.000000,0.003002
200.000000,0.003455
