time_s,PG1,PG2,PG3,PG4,PG5,PG6,PG7,PG8,PG9,PG10,PG11,PG12,PG13,PG14
-28.000000,-0.014361,-0.004770,-0.016242,-0.022963,-0.014958,-0.011944,-0.015165,-0.027142,-0.014244,-0.017425,-0.017475,-0.024848,-0.022098,-0.030558
-27.999941,-0.019085,-0.025899,-0.010318,-0.026340,-0.017734,-0.017522,-0.008303,-0.026700,-0.024649,-0.023636,-0.021647,-0.022872,-0.023728,-0.013119
-27.999882,-0.001008,0.000922,-0.002548,0.003672,-0.003824,0.003338,0.003179,0.007454,0.014062,-0.003848,0.010049,0.014548,0.006899,0.002588
-27.999825,0.058451,0.051583,0.042362,0.053781,0.048153,0.050341,0.051603,0.044616,0.048456,0.045468,0.058415,0.044510,0.054705,0.049678
-27.999765,0.012814,0.008823,0.016342,0.004305,0.020464,0.015737,0.019516,0.007216,0.006266,0.007190,0.016803,0.003802,0.010092,0.016241
-27.999706,-0.028116,-0.030641,-0.018917,-0.013566,-0.040113,-0.031578,-0.030335,-0.030081,-0.026797,-0.025260,-0.023551,-0.035591,-0.030594,-0.022955
-27.999649,-0.001537,0.001078,0.002183,0.004099,-0.002270,0.007993,0.006176,0.005712,0.002773,-0.001143,0.004678,0.006009,0.000416,-0.003693
-27.999590,-0.019818,-0.006152,-0.008325,-0.008509,-0.001863,-0.003818,-0.002719,-0.010095,-0.000711,-0.006225,-0.006587,-0.010241,-0.007524,-0.020221
-27.999531,0.032789,0.031949,0.042578,0.051462,0.036961,0.033191,0.030608,0.042434,0.034980,0.039933,0.023234,0.040086,0.040601,0.036244
-27.999472,-0.011289,-0.007403,-0.013900,-0.009202,-0.012235,-0.006079,-0.016628,-0.008327,-0.010978,-0.008792,-0.007739,-0.010549,-0.007004,-0.007849
-27.999414,0.010189,0.014249,0.037091,0.015241,0.033914,0.019281,0.028124,0.017928,0.017244,0.016404,0.015026,0.008939,0.023817,0.020085
-27.999355,-0.010539,0.004656,0.000797,0.006122,-0.002684,-0.007883,0.002521,0.002414,0.010706,0.005530,-0.007891,-0.003033,-0.013499,-0.001652
-27.999296,0.004114,0.000299,-0.008916,0.001465,-0.005393,-0.011514,-0.003728,-0.002352,0.005605,-0.023705,-0.000182,-0.006473,-0.001745,0.001610
-27.999237,0.011579,0.014712,0.025710,0.023210,0.020615,0.025714,0.020477,0.016975,0.019536,0.021168,0.012409,0.018462,0.017125,0.015795
-27.999180,0.011877,0.002189,-0.011909,-0.004706,0.008407,0.011791,0.002890,-0.005070,0.003923,-0.001738,0.004768,0.003661,-0.007879,0.010983
-27.999121,-0.000838,0.014360,0.007630,0.010064,0.013840,0.009127,0.008910,0.007119,0.009758,0.014359,0.005132,0.014180,0.006275,0.015080
-27.999062,0.006438,0.023072,0.004841,0.009933,0.007001,0.017179,0.003628,0.018220,0.015291,0.007582,0.017534,0.009565,0.025291,0.006121
-27.999004,0.000474,0.002070,-0.006162,-0.008267,0.004601,0.001433,-0.000431,-0.000774,0.004023,-0.006653,0.007197,-0.013478,0.006302,0.011265
-27.998945,0.017375,0.003201,0.017703,0.010334,0.020073,0.012339,0.014549,0.012856,0.016478,0.009480,0.007705,0.018119,0.009845,0.001721
-27.998886,0.020686,0.028497,0.022642,0.017882,0.017968,0.015268,0.012172,0.010206,0.023531,0.018159,0.027820,0.017169,0.013756,0.021022
-27.998827,0.009525,-0.004713,0.003154,0.001609,0.011458,0.018707,0.011982,0.004522,0.011149,0.000643,0.011852,0.001924,0.000573,0.003830
-27.998770,0.029362,0.020447,0.018599,0.023963,0.030879,0.017776,0.022678,0.012794,0.010689,0.023618,0.023385,0.021424,0.025252,0.013758
-27.998711,0.039806,0.043972,0.036331,0.046669,0.040718,0.044047,0.043496,0.034775,0.032631,0.045922,0.039634,0.046475,0.037090,0.035656
-27.998652,-0.026038,-0.021020,-0.024465,-0.018827,-0.017915,-0.020042,-0.027914,-0.019465,-0.029353,-0.033617,-0.029739,-0.009832,-0.018357,-0.022994
-27.998592,-0.038598,-0.031846,-0.037066,-0.032096,-0.042246,-0.046610,-0.047619,-0.037514,-0.038418,-0.022036,-0.033616,-0.039813,-0.036852,-0.027776
-27.998535,-0.011342,-0.007493,-0.005397,-0.004832,-0.017157,-0.017922,-0.016265,-0.014431,0.002184,-0.003294,-0.012174,-0.007436,-0.006823,-0.020096
-27.998476,0.008966,0.012096,0.008989,0.020624,0.002233,0.009607,0.017077,0.014005,0.013116,0.002013,0.017829,0.011006,0.017820,0.013672
-27.998417,-0.024887,-0.007833,-0.013014,-0.024731,-0.022445,-0.029196,-0.029814,-0.024488,-0.026055,-0.021054,-0.022500,-0.022681,-0.029898,-0.026117
-27.998360,0.008539,0.013193,0.012140,0.015628,0.018699,0.005386,0.011114,0.009355,0.010849,0.006791,0.009485,0.011421,0.012773,0.027151
-27.998301,0.030805,0.028479,0.025869,0.022693,0.020293,0.027206,0.026238,0.036662,0.025609,0.015835,0.025263,0.036313,0.027490,0.023021
-27.998241,-0.002526,-0.009602,-0.014551,-0.006981,-0.004264,-0.009653,-0.010143,-0.016586,-0.004118,-0.008490,-0.005432,-0.006729,-0.013276,-0.013701
-27.998182,0.016868,0.023459,0.007090,0.022108,0.024185,0.016166,0.024428,0.017505,0.012711,0.019234,0.019646,0.020030,0.011822,0.017518
-27.998125,0.028573,0.028487,0.047054,0.038833,0.034567,0.033331,0.036565,0.042072,0.031893,0.036988,0.035438,0.031309,0.041888,0.027141
-27.998066,0.020689,0.024508,0.024256,0.015586,0.013211,0.016982,0.009437,0.024550,0.010491,0.006278,0.020782,0.020761,0.018841,0.013630
-27.998007,0.023547,0.005649,0.020038,0.014357,0.017573,0.015123,-0.002142,0.009297,0.021304,0.007679,0.017424,0.024304,0.013260,0.014582
-27.997948,0.011440,0.010442,0.010328,0.013056,0.014384,0.005987,0.002992,0.006835,0.003155,0.016124,0.017064,0.007707,0.020264,0.022359
-27.997890,0.017436,0.010803,0.012695,0.014482,0.028949,0.026057,0.022037,0.012744,0.029386,0.029545,0.028137,0.026266,0.025945,0.030015
-27.997831,0.017107,0.018280,0.024156,0.007027,0.010240,0.028239,0.016279,0.015019,0.008755,0.018952,0.009173,0.015528,0.019995,0.018289
-27.997772,0.038752,0.039775,0.039167,0.031052,0.050274,0.039277,0.035854,0.037849,0.045699,0.040906,0.039920,0.036473,0.042761,0.049943
-27.997715,0.009347,0.011817,0.008265,0.010005,0.019046,0.016961,0.018522,0.010865,0.011178,0.005323,0.002877,0.009095,0.006752,0.011700
-27.997656,0.004898,0.009332,0.003966,0.009721,-0.006630,0.002578,0.017224,0.003777,-0.000400,0.003180,0.012261,0.001659,0.012708,0.002704
-27.997597,0.052031,0.039256,0.044009,0.033815,0.038976,0.040026,0.046142,0.040454,0.036191,0.042637,0.037410,0.037033,0.036247,0.033904
-27.997538,-0.021541,-0.013107,-0.017789,-0.010768,-0.016533,-0.019452,-0.015758,-0.018316,-0.010795,-0.019502,-0.015723,-0.015809,-0.010471,-0.002421
-27.997478,-0.010440,-0.007744,-0.006241,-0.012454,-0.021424,-0.005928,0.004679,-0.014602,-0.022626,-0.002330,-0.003277,-0.011282,-0.004646,-0.018778
-27.997421,0.006472,-0.000733,-0.001226,0.007730,-0.002840,-0.009440,-0.010228,0.004931,0.003376,0.008353,0.006354,-0.009565,-0.002373,0.005461
-27.997362,-0.011495,-0.006922,-0.014112,-0.001596,-0.004686,-0.013485,-0.005188,-0.001124,-0.013773,-0.007707,-0.003729,-0.015639,-0.013253,-0.002513
-27.997303,-0.040978,-0.024436,-0.018029,-0.018432,-0.011840,-0.021099,-0.019769,-0.014961,-0.021472,-0.018223,-0.012183,-0.023866,-0.021284,-0.016013
-27.997246,-0.028262,-0.028890,-0.022558,-0.023881,-0.019352,-0.017607,-0.022566,-0.034743,-0.023916,-0.026806,-0.017832,-0.016926,-0.026905,-0.021846
-27.997187,-0.021478,-0.012848,-0.008333,-0.017544,-0.010106,-0.009762,-0.009731,-0.011536,-0.009274,0.000903,-0.013466,-0.006601,-0.007770,-0.009201
-27.997128,0.010517,0.017024,0.013142,0.015759,0.008983,0.014107,0.017541,0.010248,0.013223,0.015850,0.011859,0.018400,0.011290,0.015879
-27.997068,0.017191,0.017301,0.009171,0.022982,0.015804,0.023234,0.017991,0.026837,0.015116,0.002853,0.026777,0.019229,0.022658,0.020241
-27.997011,0.032719,0.019192,0.028316,0.033499,0.016482,0.033212,0.024215,0.021089,0.028302,0.023783,0.020121,0.015538,0.024540,0.028686
-27.996952,0.015330,0.004154,0.001268,0.003720,0.010138,0.005679,0.019540,-0.002875,0.011069,0.002671,0.007136,0.016018,0.013438,-0.000252
-27.996893,0.023523,0.035112,0.029219,0.034858,0.026651,0.033647,0.029420,0.028695,0.028058,0.033051,0.032302,0.020224,0.024052,0.027080
-27.996834,0.032554,0.046412,0.039860,0.039025,0.038760,0.021285,0.032623,0.044197,0.034015,0.023162,0.028347,0.038073,0.029889,0.035450
-27.996777,0.051175,0.054920,0.063073,0.054659,0.051382,0.046000,0.046544,0.047399,0.047264,0.044263,0.042515,0.047999,0.053271,0.050460
-27.996717,0.023401,0.016593,0.024689,0.023110,0.017303,0.022904,0.030996,0.016770,0.019230,0.027070,0.018599,0.024329,0.027166,0.011900
-27.996658,0.006210,0.001240,0.005879,-0.004635,-0.006250,0.007989,-0.009852,0.004833,-0.003433,0.001728,0.008068,0.007181,0.000504,0.001369
-27.996601,0.011222,0.011252,0.021597,0.025784,0.019100,0.017039,0.024174,0.013924,0.013421,0.020095,0.023666,0.014854,0.009289,0.009638
