time_s,PG1,PG2,PG3,PG4,PG5,PG6,PG7,PG8,PG9,PG10,PG11,PG12,PG13,PG14
-24.000000,0.014529,0.021713,0.009709,0.025450,0.020590,0.012983,0.026484,0.019225,0.016185,0.019181,0.014437,0.016867,0.018685,0.029424
-23.999941,-0.022630,-0.022082,-0.024797,-0.011753,-0.026206,-0.015897,-0.016026,-0.017102,-0.029100,-0.019891,-0.027013,-0.024770,-0.016190,-0.029399
-23.999882,-0.014891,-0.005553,0.001216,0.008700,0.004266,0.008644,0.001049,0.001281,0.001844,0.000329,0.016110,-0.008558,-0.006062,0.001619
-23.999825,0.018525,0.005671,0.004639,0.007269,0.016214,0.017594,0.018446,0.020034,0.011616,0.014184,0.000992,0.010327,0.006485,0.000532
-23.999765,0.013563,0.010533,0.006856,0.001106,0.011185,0.010423,0.004438,0.009038,0.007122,0.003411,0.002622,0.013083,0.005226,0.000474
-23.999706,-0.011076,-0.013780,-0.021754,-0.029910,-0.020144,-0.022515,-0.025883,-0.012213,-0.027200,-0.031737,-0.016619,-0.017342,-0.025224,-0.027730
-23.999649,-0.012618,-0.003824,-0.015977,0.000097,-0.007166,0.002823,-0.012450,-0.019587,-0.010709,-0.019040,-0.012930,-0.006217,0.000030,-0.020054
-23.999590,0.008739,-0.003749,-0.005195,-0.009657,-0.001814,0.005604,0.005871,0.001508,0.002223,-0.003885,0.004220,-0.004186,0.010166,0.004026
-23.999531,0.019215,0.023913,0.011384,0.005496,0.004916,0.015587,0.014029,-0.001672,-0.001752,0.012994,0.003630,0.021688,0.003192,0.003591
-23.999474,-0.007925,-0.013706,-0.006573,-0.008515,-0.008230,-0.007028,-0.007235,-0.001760,-0.009706,-0.007847,-0.008148,-0.010235,-0.015601,-0.007074
-23.999414,-0.008927,0.017086,0.000011,-0.000101,-0.004169,-0.006328,-0.014087,0.010666,0.003804,-0.007351,-0.010624,-0.006488,0.004824,-0.009037
-23.999355,-0.032103,-0.032366,-0.027447,-0.030083,-0.024741,-0.036611,-0.042635,-0.030163,-0.029398,-0.037461,-0.035228,-0.033720,-0.036474,-0.027060
-23.999296,0.018645,0.023196,0.008664,0.016579,0.015617,0.008172,0.009758,0.012788,0.009150,0.007966,0.029136,0.011477,0.018819,0.010914
-23.999237,-0.006602,-0.005709,0.002017,-0.001720,0.001554,-0.010070,-0.000939,-0.007573,-0.009651,-0.005079,-0.003800,-0.003397,0.001413,0.000521
-23.999180,-0.033108,-0.023950,-0.023336,-0.027530,-0.029439,-0.031024,-0.028555,-0.032955,-0.030996,-0.027163,-0.021752,-0.028408,-0.037944,-0.024591
-23.999121,0.005566,0.021467,0.016583,0.018356,0.026995,0.019219,0.021419,0.013484,0.020667,0.004406,0.015410,0.021946,0.018572,0.009844
-23.999062,0.015968,0.024406,0.028534,0.016541,0.029636,0.027298,0.027240,0.025081,0.028358,0.024709,0.025322,0.028127,0.022221,0.039000
-23.999004,0.005985,0.016165,0.001755,-0.012043,0.005559,-0.011992,-0.004543,0.000314,-0.004859,0.001569,0.006688,0.003423,0.005014,-0.013082
-23.998945,-0.011016,-0.019420,-0.015807,-0.013534,-0.014833,-0.005805,-0.003650,-0.013422,-0.014494,-0.015892,-0.014120,-0.009438,-0.005120,-0.011136
-23.998886,-0.011284,-0.001408,-0.013066,-0.003762,-0.012288,-0.000147,-0.003604,-0.005072,-0.006642,-0.006504,-0.005608,0.000235,-0.003177,-0.006160
-23.998827,0.023158,0.015770,0.024499,0.020726,0.024485,0.019836,0.022595,0.019043,0.014595,0.017694,0.026044,0.021209,0.019063,0.020963
-23.998770,0.040099,0.055634,0.043597,0.047042,0.057089,0.048351,0.061167,0.048263,0.049280,0.052843,0.058855,0.040414,0.058406,0.047302
-23.998711,-0.018928,-0.017558,-0.001450,-0.017095,-0.007503,-0.017407,-0.017134,-0.019071,-0.008978,-0.011129,-0.012410,-0.016689,-0.000307,-0.002116
-23.998652,-0.003958,0.004455,0.004693,0.004127,0.003261,0.005636,0.006875,0.009170,0.011362,0.000926,0.004643,0.006368,0.008703,0.008938
-23.998592,-0.022833,-0.023567,-0.024153,-0.024426,-0.038368,-0.019135,-0.033066,-0.033025,-0.027871,-0.027575,-0.020379,-0.018805,-0.024724,-0.031358
-23.998535,-0.002976,-0.010934,-0.008926,-0.009260,0.000565,0.000426,0.006329,-0.008925,-0.022846,-0.002585,-0.000864,-0.008535,-0.010680,-0.005302
-23.998476,0.020036,0.016403,0.027887,0.017887,0.011218,0.021342,0.022745,0.016832,0.007658,0.008218,0.021096,0.025361,0.022173,0.018717
-23.998417,0.008498,0.003420,0.002792,0.004531,-0.001810,-0.000433,-0.000233,0.010715,-0.002800,0.008557,-0.006786,-0.003101,-0.009085,-0.002932
-23.998360,0.048504,0.054773,0.048036,0.040598,0.046384,0.039928,0.052990,0.045758,0.042351,0.041514,0.043485,0.038480,0.039283,0.042167
-23.998301,0.015250,0.016751,0.029665,0.022652,0.026393,0.025881,0.022669,0.026596,0.022668,0.029493,0.013723,0.016444,0.024418,0.030253
-23.998241,0.003197,-0.002253,0.006822,0.004497,-0.004742,0.001972,0.004964,0.011670,0.001979,0.006563,-0.000312,0.007446,0.001811,0.000899
-23.998182,0.030960,0.031664,0.029930,0.030719,0.021822,0.033778,0.035590,0.028617,0.028529,0.030404,0.026665,0.025220,0.019731,0.030892
-23.998123,0.027213,0.031237,0.017982,0.019352,0.022384,0.030270,0.025105,0.024300,0.013764,0.028035,0.020722,0.018240,0.018915,0.026776
-23.998066,0.024731,0.020768,0.021606,0.012099,0.024451,0.013308,0.025828,0.020003,0.012930,0.028910,0.015779,0.018524,0.022507,0.026799
-23.998007,-0.007267,0.008671,-0.011827,-0.005581,-0.001968,-0.003184,-0.005235,-0.010014,-0.007639,-0.000148,-0.002262,0.005292,0.004684,0.006257
-23.997948,0.036369,0.035654,0.036656,0.024383,0.035248,0.036420,0.029907,0.034532,0.038088,0.036006,0.027893,0.039001,0.033848,0.042119
-23.997890,0.008335,-0.008456,-0.018372,-0.016145,-0.012846,0.006579,-0.001636,-0.005614,-0.012449,-0.004046,-0.008779,-0.003523,-0.004012,-0.008143
-23.997831,-0.000254,-0.007747,-0.004938,0.006128,0.008557,-0.000076,0.000508,0.001540,-0.000844,-0.008775,0.000386,0.004944,-0.007951,0.001365
-23.997772,0.029752,0.037431,0.026162,0.036328,0.028743,0.035538,0.021491,0.035467,0.032556,0.029381,0.023965,0.034080,0.042509,0.041198
-23.997715,0.004582,0.007907,0.005173,0.011856,0.006070,0.003505,0.008842,0.006121,0.012696,0.004628,0.010227,-0.003421,0.012506,0.004120
-23.997656,0.033114,0.029016,0.033487,0.034823,0.029059,0.032854,0.030076,0.032301,0.021077,0.022318,0.038184,0.030014,0.024852,0.033377
-23.997597,-0.018876,-0.013035,-0.019895,-0.026022,-0.021253,-0.013825,-0.017526,-0.020400,-0.008346,-0.010359,-0.019878,-0.013852,0.004508,-0.017051
-23.997538,-0.005912,0.009599,-0.000077,0.003234,-0.005211,0.003663,-0.003940,0.006687,0.002339,0.004666,0.004262,-0.013248,0.001940,-0.000271
-23.997478,0.044561,0.047445,0.051654,0.041926,0.051015,0.037492,0.040656,0.042290,0.041996,0.036029,0.053041,0.048458,0.045721,0.049009
-23.997421,0.024581,0.017278,0.002115,0.014267,0.015252,0.006819,0.021921,0.013572,0.017721,0.021874,0.012571,0.022721,0.015681,0.018476
-23.997362,0.015588,0.018421,0.016159,0.016703,0.018477,0.020614,0.005706,0.021512,0.028329,0.025751,0.021642,0.015527,0.030093,0.022360
-23.997303,0.013740,0.011318,0.002942,0.014461,0.013565,0.014844,0.019864,0.018072,0.018461,0.016396,0.022413,0.015615,0.016564,0.003291
-23.997246,-0.020561,-0.017577,-0.029559,-0.011054,-0.024886,-0.017096,-0.018291,-0.014312,-0.018351,-0.016021,-0.015688,-0.013625,-0.016676,-0.018436
-23.997187,0.041871,0.036273,0.039908,0.052157,0.036489,0.036943,0.038481,0.049454,0.052513,0.046163,0.035933,0.052110,0.039185,0.041222
-23.997128,0.019878,0.022541,0.016995,0.020441,0.025477,0.022313,0.021043,0.026988,0.018542,0.024050,0.021022,0.035594,0.027035,0.030695
-23.997070,0.015007,0.023092,0.028525,0.025676,0.023146,0.021456,0.038648,0.031732,0.022032,0.009188,0.023953,0.028108,0.027869,0.025687
