time_s,PG1,PG2,PG3,PG4,PG5,PG6,PG7,PG8,PG9,PG10,PG11,PG12,PG13,PG14
-14.000000,-0.024157,-0.023974,-0.028055,-0.025189,-0.029375,-0.027349,-0.024171,-0.029315,-0.018994,-0.020958,-0.034821,-0.010857,-0.035373,-0.019748
-13.999941,-0.017543,-0.024248,-0.023896,-0.027984,-0.017661,-0.029342,-0.034010,-0.022791,-0.026107,-0.018542,-0.023141,-0.025745,-0.038357,-0.018808
-13.999884,-0.010995,0.007958,0.002193,-0.002279,0.003802,0.010745,-0.001900,-0.000951,0.009587,0.002701,0.000591,0.011269,0.000299,0.000516
-13.999825,-0.030918,-0.032940,-0.038095,-0.045146,-0.043366,-0.033455,-0.036274,-0.037893,-0.030675,-0.044406,-0.037219,-0.046483,-0.028316,-0.038438
-13.999765,-0.017080,-0.002701,-0.015675,-0.018044,-0.008997,-0.014775,-0.007230,-0.018475,-0.011483,-0.015683,-0.016944,-0.010754,-0.021052,-0.011092
-13.999706,0.005208,0.001572,0.000701,-0.000367,-0.007686,-0.003031,0.002329,-0.005534,0.009665,0.007422,-0.001237,0.003541,-0.000554,0.004467
-13.999649,0.007406,0.004399,0.006492,0.001328,0.010108,0.005288,0.008761,0.009631,0.008027,0.006302,0.007299,0.007573,0.010129,0.007259
-13.999590,0.030135,0.036044,0.030505,0.040270,0.035569,0.031807,0.033926,0.026565,0.039320,0.027258,0.020973,0.031398,0.028883,0.025653
-13.999531,0.004956,-0.000816,-0.001574,-0.004950,-0.000058,-0.003665,0.003599,-0.005903,0.003481,-0.001853,-0.011662,0.003857,0.002551,-0.009009
-13.999472,0.006339,0.017669,0.027462,0.007452,0.007197,0.013116,0.000086,0.003660,0.015993,0.013214,0.014232,0.008032,0.002987,-0.002299
-13.999414,0.017161,0.020972,0.025135,0.018568,0.017155,0.014917,0.008170,0.021964,0.022619,0.023708,0.014228,0.024575,0.004585,0.019042
-13.999355,-0.000193,0.003385,-0.003204,-0.002301,-0.004663,0.001611,0.007096,-0.000556,0.006047,-0.005336,-0.000352,-0.006797,-0.002286,-0.002236
-13.999296,0.030143,0.031700,0.018791,0.018243,0.019091,0.010610,0.029268,0.025646,0.029769,0.026035,0.028539,0.024582,0.018511,0.033555
-13.999237,0.027916,0.023143,0.038681,0.042965,0.034725,0.036554,0.035762,0.038772,0.036307,0.034265,0.035042,0.032224,0.039850,0.039791
-13.999180,0.022424,0.021283,0.022076,0.020221,0.018590,0.018665,0.012915,0.016250,0.012485,0.027545,0.026418,0.011104,0.027029,0.019048
-13.999121,0.026698,0.037307,0.027829,0.027405,0.031055,0.027167,0.026870,0.017050,0.034232,0.019474,0.035875,0.022352,0.028664,0.023369
-13.999062,-0.021449,-0.012991,-0.020446,-0.011697,-0.017466,-0.014303,-0.012972,-0.011480,-0.014287,-0.011541,-0.006005,-0.012084,-0.011884,-0.018819
-13.999004,0.017831,0.031193,0.033382,0.040731,0.025921,0.040781,0.036835,0.038906,0.024874,0.032522,0.035006,0.024502,0.028243,0.030678
-13.998945,0.021485,0.016402,0.022027,0.026816,0.028158,0.022131,0.022499,0.023092,0.015814,0.002396,0.022556,0.013761,0.009160,0.019995
-13.998886,-0.015196,-0.018385,-0.013814,-0.021484,-0.008630,-0.020082,-0.012032,-0.009147,-0.026993,-0.016126,-0.016715,-0.023525,-0.024623,-0.022249
-13.998827,0.024472,0.030253,0.025630,0.032204,0.033722,0.027832,0.031344,0.027181,0.031196,0.028740,0.034168,0.015669,0.019459,0.021478
-13.998770,0.013609,0.010008,0.015954,0.013129,0.008793,0.007555,0.011858,0.012555,0.007092,0.013181,0.009161,0.000820,0.017204,0.013284
-13.998711,0.016160,0.011014,0.012774,0.020749,0.024296,0.013850,0.015100,0.031132,0.022802,0.011451,0.014638,0.025222,0.018051,0.015045
-13.998652,0.008901,0.006559,0.006555,0.015100,0.004529,0.010312,0.011407,0.001384,0.018260,0.013139,0.009151,0.011864,0.005627,0.013924
-13.998592,0.004151,-0.008220,-0.006498,-0.001947,-0.004837,-0.008289,0.011165,0.001099,-0.008915,0.005375,-0.002315,-0.005441,0.008227,0.005221
-13.998535,0.018520,0.014785,0.018732,0.025925,0.003392,0.016645,0.007830,0.015622,0.009366,0.023927,0.018050,0.014200,0.019227,0.014128
-13.998476,-0.009374,-0.006288,-0.005890,-0.009723,-0.008418,-0.002652,0.003603,-0.002051,0.005915,-0.012820,-0.005055,-0.008291,0.005577,-0.004625
-13.998417,0.011002,0.014618,0.010386,0.008222,0.011457,0.019969,0.015079,0.006306,0.016527,0.020882,0.018561,0.019662,0.009953,0.017396
-13.998360,0.005100,-0.008017,0.001224,0.005701,-0.009647,0.004053,0.007212,0.001142,0.000697,-0.013779,0.001628,0.005912,0.009065,0.005388
-13.998301,0.033738,0.025211,0.033631,0.029767,0.039272,0.037534,0.027248,0.029686,0.029894,0.020594,0.024438,0.032015,0.040520,0.029222
-13.998241,0.007020,0.005193,0.012651,0.004187,0.005813,0.012466,0.014758,0.017995,0.012515,0.014822,-0.002501,0.012635,0.011001,0.013497
-13.998182,-0.013253,-0.007238,-0.000783,-0.004337,-0.011593,-0.002093,-0.009729,-0.007407,0.000539,-0.002689,0.003308,0.003992,-0.001156,-0.001493
-13.998125,-0.013328,-0.021271,-0.018897,-0.016783,-0.016725,-0.018590,-0.016756,-0.014969,-0.008491,-0.012274,-0.024796,-0.022633,-0.001608,-0.020137
-13.998066,-0.006988,0.002363,0.006741,0.009200,0.005737,0.001825,0.001526,0.000388,0.002092,0.010249,-0.007147,-0.014394,-0.009439,0.009856
-13.998007,0.038103,0.044757,0.032530,0.051357,0.038267,0.036538,0.036488,0.033397,0.042032,0.031691,0.031378,0.053900,0.040897,0.045031
-13.997948,0.037338,0.032850,0.022577,0.041550,0.030912,0.031661,0.037429,0.025551,0.021935,0.018381,0.028538,0.030436,0.027672,0.039794
-13.997890,0.028262,0.030488,0.018629,0.019869,0.027764,0.023746,0.023472,0.022205,0.034554,0.026420,0.027995,0.022743,0.036097,0.029366
-13.997831,0.042234,0.041347,0.034649,0.039312,0.034343,0.034390,0.033784,0.027273,0.038801,0.037203,0.043307,0.030482,0.035357,0.052478
-13.997772,-0.025958,-0.027251,-0.034277,-0.024977,-0.035899,-0.040856,-0.030129,-0.015833,-0.021287,-0.035362,-0.036495,-0.031813,-0.020921,-0.011810
-13.997713,0.019681,0.016597,0.032024,0.023718,0.019504,0.014860,0.019295,0.028798,0.015027,0.021828,0.020454,0.020818,0.015383,0.025584
-13.997656,-0.000720,-0.015862,-0.003748,-0.006247,-0.011320,-0.003206,-0.007501,-0.006884,-0.009736,-0.000274,-0.012974,-0.020872,0.005433,-0.008712
-13.997597,0.024591,0.030879,0.026416,0.035660,0.030233,0.030544,0.014020,0.021512,0.027331,0.021200,0.022890,0.020306,0.020369,0.031867
-13.997538,0.021829,0.010615,0.010370,0.006001,0.021351,0.011079,0.002136,0.016321,0.014915,0.007626,0.010668,0.003685,0.008391,0.022076
-13.997480,0.015952,0.031341,0.011120,0.024389,0.024879,0.013361,0.025573,0.015490,0.031025,0.013984,0.017014,0.033072,0.027317,0.028678
-13.997421,-0.022857,-0.030705,-0.024873,-0.032239,-0.043633,-0.026283,-0.032540,-0.026476,-0.015079,-0.035009,-0.033460,-0.029739,-0.024940,-0.039258
-13.997362,-0.027765,-0.033416,-0.032922,-0.031455,-0.025822,-0.025050,-0.044651,-0.037159,-0.027804,-0.036174,-0.030602,-0.038500,-0.033761,-0.039556
-13.997303,0.021538,0.017853,0.029720,0.018645,0.031468,0.026811,0.013945,0.018792,0.022687,0.011616,0.021143,0.019922,0.016857,0.026610
-13.997246,0.026780,0.021838,0.015464,0.017501,0.019962,0.020531,0.002245,0.025475,0.011917,0.030933,0.008195,0.018136,0.021649,0.020823
-13.997187,0.015324,0.023751,0.007951,0.015779,0.021852,0.014505,0.017447,0.014166,0.020073,0.025037,0.026282,0.021608,0.026147,0.030677
-13.997128,0.026028,0.038746,0.033539,0.038409,0.037027,0.026067,0.021441,0.034202,0.035284,0.029567,0.030634,0.037860,0.018603,0.022398
-13.997068,0.012993,0.011682,0.006698,0.006898,0.011166,0.005154,-0.003319,0.017322,0.017460,0.013183,0.014511,0.015673,0.011179,-0.001535
-13.997011,0.012689,0.010937,0.009645,0.009954,0.011070,0.014518,-0.002735,0.011109,0.015714,0.024736,0.014155,0.015618,0.005724,0.015840
-13.996952,0.035283,0.039313,0.047370,0.046940,0.042710,0.038924,0.035352,0.041763,0.052716,0.030404,0.036444,0.046505,0.034128,0.028068
-13.996893,0.007520,0.006815,0.005646,0.010677,0.005778,0.016657,0.002235,0.010013,0.008178,-0.000627,0.014671,0.014382,0.009902,0.001474
-13.996834,0.022374,0.014277,0.026782,0.022308,0.020223,0.020109,0.013715,0.014578,0.019424,0.024714,0.018221,0.017185,0.011831,0.023894
-13.996777,0.016786,0.013156,0.006946,0.005457,0.008087,0.004026,0.007300,0.014481,0.010467,0.011395,0.007797,0.015089,0.006649,0.023140
-13.996717,0.037883,0.035259,0.046940,0.036860,0.036242,0.047258,0.029550,0.038009,0.036577,0.034443,0.045595,0.036263,0.045646,0.021568
-13.996658,0.007710,0.005815,-0.016912,-0.001937,0.010384,0.004732,-0.007943,0.004877,0.004171,-0.001891,-0.005078,-0.000323,-0.005954,0.001957
-13.996601,0.011139,0.010437,0.003872,0.016236,0.006308,-0.001199,0.002411,0.013834,0.015630,0.003340,0.010342,0.008689,0.001506,0.023576
-13.996542,0.024859,0.011296,0.013001,0.022683,0.024262,0.028012,0.031462,0.020529,0.018548,0.010297,0.021069,0.024096,0.021004,0.035905
-13.996483,0.010225,0.013778,0.012796,0.020411,0.020895,0.010185,0.011197,0.000097,0.006275,0.000882,0.015262,0.004799,0.014421,0.015552
-13.996424,0.023287,0.022860,0.031159,0.010462,0.022269,0.022910,0.028846,0.028233,0.033970,0.019394,0.020370,0.020113,0.013979,0.016742
-13.996367,0.024718,0.014241,0.027216,0.021816,0.021993,0.021786,0.021924,0.021402,0.030156,0.024875,0.019807,0.024055,0.029544,0.023786
-13.996307,0.061633,0.048880,0.049195,0.047406,0.057232,0.047353,0.046736,0.047249,0.048842,0.045164,0.044126,0.044733,0.043206,0.047949
-13.996248,-0.009123,-0.002988,-0.011789,-0.007937,-0.008096,-0.001658,-0.011008,0.000421,0.000185,-0.006747,-0.013517,-0.009012,0.000578,-0.001066
-13.996189,-0.005369,-0.007391,-0.015727,-0.013787,-0.012393,-0.018741,-0.010151,-0.012672,-0.018571,-0.019664,-0.015488,-0.020373,-0.026879,-0.009142
-13.996132,0.048866,0.055791,0.055333,0.035885,0.048951,0.050694,0.049644,0.037378,0.042702,0.045714,0.044302,0.055935,0.040021,0.033356
