time_s,PG1,PG2,PG3,PG4,PG5,PG6,PG7,PG8,PG9,PG10,PG11,PG12,PG13,PG14
-19.000000,-0.007378,-0.016572,-0.008304,-0.001563,-0.009819,-0.012395,-0.009901,-0.011247,-0.011181,-0.004172,-0.002952,-0.018423,-0.009801,-0.006947
-18.999943,-0.010364,-0.017468,-0.009945,-0.005561,-0.001234,-0.009574,-0.010059,-0.010756,-0.003713,-0.003064,-0.018507,-0.005330,-0.008053,-0.011990
-18.999882,0.024741,0.017077,0.017521,0.012446,0.013957,0.025697,0.014463,0.002027,0.022402,0.016053,0.020170,0.022619,0.015391,0.016940
-18.999825,0.019243,0.017739,0.020336,0.021364,0.017272,0.026182,0.021790,0.021217,0.026938,0.027323,0.018669,0.019573,0.018669,0.019793
-18.999765,-0.013525,-0.011311,-0.018588,-0.005393,-0.010018,-0.014435,-0.012824,-0.012878,-0.019452,-0.017134,-0.017846,-0.014457,-0.013369,-0.015853
-18.999706,-0.021113,-0.004653,-0.016369,-0.012531,0.001227,-0.007507,-0.004247,-0.007817,0.001937,-0.019012,-0.013203,-0.008068,-0.003307,-0.016956
-18.999649,-0.000811,-0.005727,-0.008605,-0.007858,-0.014947,-0.009237,-0.012603,-0.004734,0.003067,-0.014825,-0.011916,-0.003881,-0.011975,0.002357
-18.999590,0.012018,-0.005291,0.017076,0.004897,0.007485,0.000059,0.006220,-0.003872,-0.008050,0.003188,0.004972,-0.008573,0.001748,0.005007
-18.999531,-0.021105,-0.010836,-0.012239,-0.016743,-0.016395,-0.020569,-0.006263,-0.007253,0.005797,-0.018788,-0.002608,-0.011785,-0.013573,-0.015560
-18.999474,-0.008245,-0.000706,-0.004502,0.003515,0.001686,0.001787,-0.007858,0.001542,-0.006022,0.001261,-0.008634,-0.002958,-0.019200,0.008151
-18.999413,0.007175,0.020693,0.016510,0.016964,0.017905,0.014628,0.021719,0.009225,0.013690,0.015577,0.012140,0.005761,0.010568,0.014003
-18.999355,0.049001,0.056129,0.043748,0.045469,0.051161,0.057940,0.049299,0.054294,0.052396,0.050957,0.047814,0.045817,0.035982,0.046799
-18.999296,0.028632,0.024273,0.035061,0.033435,0.034646,0.032410,0.029960,0.035586,0.037773,0.029515,0.033293,0.029297,0.035231,0.027227
